sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_prev_vac,sigma1_vac,sigma2_vac,rho_boost,rho_wane,lnlike,likelihood,prior_prob
1001,0.98090456770733,0,0.00961332444334403,0,0.0339237387524918,0,9,1.28817992308177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0901799485553056,0.977183920051903,0.0113695192062296,0,0.376759754682426,0.334976328876801,1,0.482710564043373,-2380.49914775608,-1646.43050009942,-734.068647656665
1101,1.0125868470408,0,0.0101460164855234,0,0.0339237387524918,0,9,1.28817992308177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0963231136091053,0.947331640683114,0.0116942557860166,0,0.313397367813159,0.319332295111381,1,0.578200658550486,-2379.44149327634,-1641.48705122135,-737.954442054989
1201,1.03529753191397,0,0.00929131470853462,0,0.0339237387524918,0,9,1.28817992308177,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.108708694111556,0.980668540485204,0.00791479721246287,0,0.202739854764659,0.341168901803904,1,0.674449668265879,-2395.22845483261,-1658.75163857594,-736.476816256664
1301,1.03529753191397,0,0.013278183338698,0,0.0339237387524918,0,9,1.15910318936221,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0921238056151196,0.941793793789111,0.00745971604064107,0,0.128569758499507,0.342957325223834,1,0.686142741004005,-2381.94110598005,-1629.71306188291,-752.228044097138
1401,0.799515681620687,0,0.00935584211489188,0,0.0361113714054226,0,9,1.74564542446751,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.364383689290844,0.854020115616732,0.0204059964329936,0,0.346637248226907,0.209793197908439,1,0.0964781690854567,-2518.7674041964,-1831.92539594769,-686.842008248717
1501,1.18279858799651,0,0.0146688601677306,0,0.0349742880789563,0,9,1.15910318936221,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0469957293476909,0.899837291543373,0.0120757313286886,0,0.18475376924267,0.365303992331028,1,0.126490226248279,-2330.38386505849,-1620.36586876442,-710.017996294069
1601,1.20831438200548,0,0.0146688601677306,0,0.0383408529916778,0,9,1.15910318936221,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0304911789484322,0.84411402931437,0.000166166900191451,0,0.269851553232875,0.411759806252085,1,0.42401733645238,-2370.9025032084,-1573.18616579914,-797.716337409257
1701,1.20284134419635,0,0.0115504321851768,0,0.0396657015196979,0,9,1.15910318936221,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0356303272768855,0.902143066958525,0.00984181401506067,0,0.218465061604511,0.307831046767533,1,0.621489255456254,-2385.56014877594,-1614.90764108564,-770.652507690307
1801,1.22494251066819,0,0.0115504321851768,0,0.0396657015196979,0,9,1.15910318936221,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0356397527502849,0.934311872906983,0.0129751705722883,0,0.341730774824973,0.303901294888929,1,1.10350759676658,-2322.34604147024,-1555.50635477217,-766.839686698067
1901,1.22494251066819,0,0.0115504321851768,0,0.0396657015196979,0,9,1.15910318936221,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0266848911298439,0.879345223424024,0.00920252202032134,0,0.38228480813792,0.45068206564989,1,0.934149300912396,-2319.31167976363,-1551.51728771411,-767.794392049516
2001,1.25893920073286,0,0.0115504321851768,0,0.0396657015196979,0,9,1.15910318936221,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0166774219833315,0.698632065579294,0.0234399033566006,0,0.318178339351434,0.495524031752721,1,0.57784275826998,-2330.66443019647,-1556.09851942549,-774.565910770987
2101,1.25893920073286,0,0.0188090928853489,0,0.0396657015196979,0,9,1.15910318936221,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.000401738868094947,0.701830254378728,0.0251200536494143,0,0.236578417874407,0.329863935443573,1,1.1567151050549,-2408.2941583557,-1563.1945515649,-845.099606790801
2201,1.25491393124685,0,0.0188090928853489,0,0.0396657015196979,0,9,1.15910318936221,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.000401738868094947,0.652542321500368,0.0203873804858886,0,0.296451090441551,0.382023995523341,1,1.44119481300004,-2368.35209906686,-1549.41422830406,-818.937870762808
2301,1.28738071946427,0,0.00639511982677505,0,0.0429789016256109,0,9,1.15910318936221,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.00234296852722761,0.610636671143583,0.0131531047094613,0,0.232106419748161,0.465066758021713,1,1.42915619001724,-2330.00410748575,-1590.4479939145,-739.556113571254
2401,1.28738071946427,0,0.00639511982677505,0,0.0433257290162146,0,9,1.15910318936221,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0344724742462858,0.61123298141174,0.0204257144494913,0,0.250217166242655,0.492987320399844,1,0.759815820725636,-2284.50949682445,-1536.55631832938,-747.953178495071
2501,1.28738071946427,0,0.0103971640556119,0,0.0433257290162146,0,9,1.15910318936221,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0344724742462858,0.455406167940236,0.000445994261652222,0,0.254680107070599,0.46451827927027,1,1.82193973730318,-2270.26647986468,-1510.47494143867,-759.791538426007
2601,1.25629664240405,0,0.0121136050461792,0,0.0433257290162146,0,9,1.15910318936221,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0375950462883338,0.441849745553917,0.0162686507990584,0,0.395708108416293,0.447194174085744,1,2.81527234637179,-2256.04832610648,-1513.65916804564,-742.389158060839
2701,1.25629664240405,0,0.0106506853573956,0,0.0433257290162146,0,9,1.15910318936221,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0340975237078965,0.420444836909882,0.0102240329659544,0,0.500653869218659,0.478926112330519,1,3.87105868407525,-2239.37984853189,-1500.45302399422,-738.926824537668
2801,1.26388681987301,0,0.0106506853573956,0,0.0433257290162146,0,9,1.06552677659783,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0474211612483486,0.51370499280747,0.00279810953233392,0,0.561687369483989,0.458319113254548,1,3.51569306198507,-2254.19953532815,-1523.27350055866,-730.926034769487
2901,1.26388681987301,0,0.00204269318142906,0,0.0433257290162146,0,9,1.06552677659783,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0246027852408588,0.557086477591655,0.0132958762096241,0,0.485511154916603,0.473757455372252,1,3.72895313450135,-2227.63087107896,-1497.98997574105,-729.640895337918
3001,1.26388681987301,0,0.00204269318142906,0,0.0444197018165141,0,9,1.03799633763265,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0246027852408588,0.49636895507574,0.00887631826614962,0,0.444811209759209,0.571701358552091,1,4.38412488554604,-2227.59714613736,-1501.29803638722,-726.299109750138
3101,1.32637200737372,0,0.00204269318142906,0,0.0444197018165141,0,9,1.03799633763265,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0115864463616163,0.5065521574812,0.00335599777568133,0,0.369369361063,0.620515760676936,1,5.52347771381028,-2223.37170144479,-1490.00355946635,-733.368141978445
3201,1.32637200737372,0,0.00715988998068497,0,0.0444197018165141,0,9,1.07228174072225,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0219262453494594,0.41348609488923,0.00395531105529516,0,0.405154423417989,0.596387519468554,1,6.54151467583142,-2301.05243010428,-1553.96911602779,-747.083314076488
3301,1.32637200737372,0,0.0015583082777448,0,0.0444197018165141,0,9,1.07228174072225,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0225271868053824,0.529844255163334,0.00152781593194233,0,0.488274135466199,0.470711989970878,1,6.8080687134061,-2245.77067011363,-1530.01852514769,-715.75214496594
3401,1.35213945163414,0,0.0015583082777448,0,0.0444197018165141,0,9,1.07228174072225,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0326409722212702,0.618344753980636,0.00291472762776538,0,0.499708848029841,0.57423586329911,1,6.8597442258615,-2255.12417331543,-1528.15336290771,-726.970810407724
3501,1.4368735759519,0,0.0015583082777448,0,0.0444197018165141,0,9,1.07228174072225,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0345585432834923,0.588404028420336,0.00207796580577268,0,0.558743721062783,0.673953673979268,1,5.49116526800208,-2185.57849373392,-1500.06248687784,-685.516006856086
3601,1.4368735759519,0,0.0015583082777448,0,0.0444197018165141,0,9,1.07228174072225,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0345585432834923,0.497066388675011,0.00552204994298519,0,0.564593440413009,0.776123359720223,1,6.05193292396143,-2201.81601281119,-1498.06347240244,-703.752540408742
3701,1.45305643687025,0,0.00506825705757365,0,0.0444197018165141,0,9,1.07228174072225,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0345585432834923,0.538393014390021,0.0116427510599606,0,0.687269547584001,0.79814837995451,1,5.50960513111204,-2172.20285233046,-1481.18154171001,-691.021310620454
3801,1.45305643687025,0,0.00521367548732087,0,0.0444197018165141,0,9,1.07228174072225,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0345585432834923,0.574832583614624,0.00413914353074505,0,0.768762727899011,0.778416842422449,1,5.23937902948819,-2185.88772101363,-1483.15770940878,-702.730011604851
3901,1.47276585279033,0,0.00521367548732087,0,0.0444197018165141,0,9,1.07228174072225,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0565130183007568,0.537325907009653,0.00958434570534154,0,0.835259856332559,0.732518030554057,1,3.76120714587159,-2234.90815261115,-1526.75354552687,-708.154607084273
4001,1.47276585279033,0,0.00521367548732087,0,0.0444197018165141,0,9,1.07228174072225,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0196978496853262,0.557961308117955,0.0020181140867062,0,0.928729275360238,0.689803481209092,1,2.67063257703558,-2208.25103077971,-1510.61785787201,-697.633172907703
4101,1.47276585279033,0,0.00487215828383341,0,0.0444197018165141,0,9,1.07228174072225,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0405608298722654,0.535839343699626,0.0108822506903671,0,0.997129616325256,0.725643840259873,1,0.677139305509626,-2185.41672009533,-1489.4408845779,-695.97583551743
4201,1.47276585279033,0,0.00487215828383341,0,0.0444197018165141,0,9,1.07228174072225,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.00921627455390993,0.582442269520833,0.00383842879626899,0,0.949657314082142,0.815597509071231,1,0.891873975051567,-2223.7736201709,-1496.69784022142,-727.07577994948
4301,1.47276585279033,0,0.00487215828383341,0,0.0444197018165141,0,9,1.06536105182022,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.00348961704876277,0.507326413714326,0.00262772925710307,0,0.999320189470891,0.687412257739343,1,1.96176233934239,-2251.32921512583,-1534.12374779647,-717.205467329359
4401,1.47276585279033,0,0.00931107823038474,0,0.0444197018165141,0,9,1.03269565524533,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0253155780024826,0.434871112345717,0.0121475099427626,0,0.933486510624643,0.775040583675728,1,1.92566963122226,-2218.70832368307,-1501.59245468966,-717.115868993408
4501,1.47276585279033,0,0.012636982111726,0,0.0444197018165141,0,9,1.03269565524533,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.00983013263903562,0.60439960900694,0.0096120223128237,0,0.872661971671041,0.735552870891989,1,1.79419254651293,-2209.3237692753,-1486.73261998758,-722.591149287722
4601,1.47276585279033,0,0.0128087021852843,0,0.0444197018165141,0,9,1.03269565524533,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.00706960340030488,0.490688798320479,0.0186978177707642,0,0.879032687537838,0.771215821793303,1,0.984677110565826,-2211.72731848435,-1500.31826640848,-711.409052075874
4701,1.44413665002212,0,0.0128087021852843,0,0.0444197018165141,0,9,1.03269565524533,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0182105789892376,0.524245402868836,0.00836223208857702,0,0.734550064054784,0.767991101685912,1,2.79420281946659,-2199.69820483249,-1497.80674708439,-701.891457748104
4801,1.44788449695334,0,0.0128087021852843,0,0.0452894760994241,0,9,1.06578018772416,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0256662889383733,0.657998571777715,0.00622180310124533,0,0.685832295960281,0.863782997606323,1,2.35109072877094,-2192.00515662473,-1490.51890738128,-701.486249243447
4901,1.44788449695334,0,0.0149815041315742,0,0.0453328678850085,0,9,1.06578018772416,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0126579659059644,0.718022776185534,0.0118444244917482,0,0.687611014090944,0.953334444845096,1,2.16763665503822,-2238.51082608171,-1481.30387483227,-757.206951249441
5001,1.74616822162643,0,0.00348940545460211,0,0.0659444977529347,0,9,1.06274195504375,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.10917338761501,0.569452909613028,0.0502642714423127,0,0.275811899078545,0.147754889386706,1,4.91180353634991,-2209.35532736211,-1477.57740198435,-731.777925377756
5101,1.84588500382379,0,0.00320632729912175,0,0.0659444977529347,0,9,1.06274195504375,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0840721504064275,0.470396915217861,0.0552736288127489,0,0.233223475420383,0.120392894498073,1,5.14242212590761,-2135.71990706448,-1426.90344074073,-708.816466323754
5201,1.69192934473977,0,0.0116664073639549,0,0.0659444977529347,0,9,1.06274195504375,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.111731727630831,0.501364434417337,0.0545405943836085,0,0.200409915808123,0.0795581720164045,1,5.43801349378191,-2215.25936662415,-1448.88609986258,-766.373266761564
5301,1.72275673327968,0,0.0148879882204347,0,0.0678132568253204,0,9,1.06274195504375,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0896873365622012,0.594773769495077,0.0450549563560635,0,0.210938899053727,0.060339870895259,1,4.38785384921357,-2205.09383506979,-1408.24668057552,-796.847154494277
5401,1.72838134551421,0,0.000226474481169121,0,0.0678132568253204,0,9,1.06274195504375,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0714733837638049,0.655461575160734,0.0442799172229133,0,0.120278793198523,0.148631211030297,1,6.16707331850193,-2131.83923150117,-1403.77144754003,-728.067783961142
5501,1.77454735664651,0,0.000226474481169121,0,0.0678132568253204,0,9,1.06274195504375,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0584679675521328,0.586754880170338,0.047560577805154,0,0.161404082665686,0.11733873615507,1,5.38907580426894,-2128.06046911205,-1386.49736418538,-741.563104926673
5601,1.72227021595463,0,0.0026394134829752,0,0.0678132568253204,0,9,1.06274195504375,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0532633475027977,0.536216729995794,0.0486128362738527,0,0.192729741286021,0.00599626171402639,1,4.63874724856578,-2131.51310204019,-1391.99097381431,-739.522128225877
5701,1.79519585343078,0,0.00660072790691628,0,0.0678132568253204,0,9,1.06274195504375,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0814520886167883,0.490723725990392,0.0589967992673628,0,0.175371607530397,0.0159827846940607,1,4.92776384879835,-2113.75503834125,-1401.13658396989,-712.618454371355
5801,1.79519585343078,0,0.00660072790691628,0,0.0678132568253204,0,9,1.06274195504375,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0673539728624745,0.474344737152569,0.0526361664365977,0,0.207818997253199,0.0228329124534503,1,5.48096049646847,-2133.89818573219,-1391.92919460666,-741.96899112553
5901,1.79519585343078,0,0.00660072790691628,0,0.0678132568253204,0,9,1.06274195504375,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0687533422606064,0.476337967440486,0.0555182857420296,0,0.314400250578766,0.0314602618012578,1,6.70119622093625,-2113.2568891968,-1400.03581160781,-713.221077588994
6001,1.79519585343078,0,0.00660072790691628,0,0.0678132568253204,0,9,1.06274195504375,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0813033933518453,0.258392202830873,0.0558439238769933,0,0.351585760710296,0.084182402594015,1,7.17999282339588,-2134.18254133171,-1393.12556004978,-741.056981281935
6101,1.95490449061617,0,0.00768693629885094,0,0.0717812755610793,0,9,1.06274195504375,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0676160419126971,0.239171867608092,0.0751307187536731,0,0.304042213896756,0.0323598855966702,1,6.80272841989063,-2116.59161401992,-1397.3859370867,-719.205676933216
6201,1.95490449061617,0,0.00867150668287651,0,0.0717812755610793,0,9,0.898744933889249,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0606292288051917,0.31167367529124,0.075492504064925,0,0.317414307871369,0.103143101432361,1,7.02375575271435,-2200.20170864325,-1441.48255978169,-758.719148861558
6301,1.95490449061617,0,0.000583900769706828,0,0.0717812755610793,0,9,1.04619184706826,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0459297179710119,0.281573062110692,0.0687116070585325,0,0.227823261960876,0.192805820694193,1,5.7339023842942,-2132.13455336671,-1393.5187286202,-738.615824746501
6401,1.95490449061617,0,0.000583900769706828,0,0.0717812755610793,0,9,1.04619184706826,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0459297179710119,0.253439285280183,0.0694273812677711,0,0.248742821158376,0.230607105712406,1,5.79073989740573,-2106.3444788853,-1371.35161992543,-734.99285895987
6501,1.89749748213217,0,0.000583900769706828,0,0.0717812755610793,0,9,0.851682631997393,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0639764084946363,0.247827270417474,0.0638290021829307,0,0.334835127342959,0.253835110240616,1,5.1349111602176,-2081.48304745231,-1353.70155654942,-727.781490902892
6601,1.89749748213217,0,0.000583900769706828,0,0.0717812755610793,0,9,0.851682631997393,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0867373243905603,0.228253741189837,0.0636873195581138,0,0.328541064329912,0.370803362214938,1,4.55913319461979,-2070.52044283674,-1366.41652985919,-704.103912977549
6701,1.93902628784999,0,0.000583900769706828,0,0.0717812755610793,0,9,0.923628176911735,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0774595123250036,0.392565749888308,0.0585018359664827,0,0.32317166886991,0.359386695073918,1,4.23499439563602,-2045.08479350473,-1339.71821243075,-705.366581073981
6801,1.93902628784999,0,0.000583900769706828,0,0.0717812755610793,0,9,0.923628176911735,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0735708978027104,0.460896923625841,0.0683285443000495,0,0.398060921204743,0.201677040676586,1,5.09810840431601,-2141.79147540584,-1408.82509626595,-732.966379139891
6901,2.02455226900056,0,0.0107605988602154,0,0.0717812755610793,0,9,0.923628176911735,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0648511377396061,0.491677684779278,0.0698058334463276,0,0.3527745947917,0.125661714994349,1,4.95820829831064,-2096.72371169817,-1355.50667714064,-741.217034557523
7001,2.02455226900056,0,0.0107605988602154,0,0.0717812755610793,0,9,0.923628176911735,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0649990580277516,0.581346166552975,0.0768350922623649,0,0.365708512973507,0.169372380026616,1,5.60459556453861,-2053.03261984785,-1331.51738417671,-721.515235671138
7101,1.99742820514366,0,0.0105808723461814,0,0.0717812755610793,0,9,0.923628176911735,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0649990580277516,0.52882440702524,0.0775008797906339,0,0.311983825450298,0.237281439397484,1,6.20474471454508,-2053.52971743543,-1330.83526300702,-722.694454428414
7201,1.99742820514366,0,0.0184276439691894,0,0.0717812755610793,0,9,0.949246697942728,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0649990580277516,0.539360386529005,0.0823800012776628,0,0.29977121355245,0.179467807607725,1,5.23077275487594,-2041.10914496089,-1309.0787085822,-732.030436378696
7301,1.99742820514366,0,0.019398860426154,0,0.0717812755610793,0,9,0.936989351990634,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0713903167983516,0.51586042237468,0.0878060766640119,0,0.27452872025082,0.202765569407493,1,4.77550740144215,-2074.54818830366,-1349.7737271442,-724.774461159466
7401,1.99742820514366,0,0.0224927989975549,0,0.0717812755610793,0,9,0.936989351990634,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0713903167983516,0.656653967383317,0.0903091826085001,0,0.279906718570274,0.0822006824333222,1,4.31440797052346,-2073.91931380341,-1336.33095176713,-737.588362036278
7501,1.9937908439897,0,0.0219488601642661,0,0.0717812755610793,0,9,0.936989351990634,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0713903167983516,0.537365207099355,0.0966793862991035,0,0.263502035753336,0.0312485755793751,1,5.22297529573552,-2094.5710697126,-1347.85383958545,-746.717230127148
7601,1.9937908439897,0,0.0219488601642661,0,0.0717812755610793,0,9,0.936989351990634,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0617743901442735,0.572179883462376,0.0949690150371753,0,0.188970127932262,0.012844026912935,1,3.7982878962066,-2091.08735010315,-1334.43036718713,-756.656982916022
7701,1.9937908439897,0,0.0202427751827054,0,0.0717812755610793,0,9,0.936989351990634,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0617743901442735,0.640111408336088,0.0855625047180802,0,0.225849295032677,0.0270054188463838,1,4.1840576485265,-2083.54015723474,-1337.0688091782,-746.471348056546
7801,1.98322667693719,0,0.0200852842978202,0,0.0717812755610793,0,9,0.936989351990634,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0617743901442735,0.646709194919094,0.0849258142053151,0,0.28068323733518,0.17753181386739,1,4.90871838340536,-2093.61897235346,-1341.22474069902,-752.394231654447
7901,1.99737929562107,0,0.0200852842978202,0,0.0717611217871308,0,9,0.936989351990634,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0617743901442735,0.73238256718032,0.0949010040629656,0,0.2412731778319,0.126791682993062,1,6.06806057179346,-2120.10873682654,-1357.13790219203,-762.97083463451
8001,1.99737929562107,0,0.0200852842978202,0,0.0717611217871308,0,9,0.954840166610667,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.05850616695825,0.671393958688713,0.0953463682653382,0,0.260515134965536,0.143730996563099,1,6.295891901711,-2153.23032794045,-1403.22754796376,-750.002779976691
8101,1.99737929562107,0,0.0200852842978202,0,0.0717611217871308,0,9,0.954840166610667,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0488709935685618,0.688299659127369,0.086014687363524,0,0.274019567014185,0.0950696528796108,1,5.80672982521355,-2142.63644779289,-1362.0054473535,-780.631000439398
8201,1.99737929562107,0,0.0214637224585749,0,0.0717611217871308,0,9,0.954840166610667,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0488709935685618,0.702195955603383,0.0791470978343859,0,0.318654018731323,0.128216914567165,1,7.18898590514436,-2108.18169372584,-1329.73087265266,-778.45082107318
8301,1.99737929562107,0,0.0214637224585749,0,0.0717611217871308,0,9,0.919629057985732,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0488709935685618,0.742426757351495,0.0756083039059303,0,0.180496170159896,0.171167374975048,1,7.69445213978178,-2136.38691720264,-1361.17981248957,-775.207104713071
