sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_prev_vac,sigma1_vac,sigma2_vac,rho_boost,rho_wane,lnlike,likelihood,prior_prob
1,1.55939244898036,0,0.0232708525471389,0,0.162631250498816,0,9,1.64647521020379,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.837480098707601,0.214492167811841,0.00283290394209325,0,0.0734390444401652,0.0158813876239583,1,1.44547386583872,-5424.05274001621,-5171.70626077205,-252.346479244162
101,1.22399019794539,0,0.0528777712862939,0,0.225098066381179,0,9,2.98409286048263,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.709551321342588,0.198145704972558,0.0021754093435593,0,0.0994222771422938,0.0284923764271662,1,1.69061945914291,-2893.66120766084,-2465.16932223752,-428.49188542332
201,0.542944245692342,0,0.020726850614883,0,0.180758546758443,0,9,2.66501918411814,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.852574700326659,0.23747755237855,0.00251749778026715,0,0.0353191830031574,0.107352198534645,1,2.07289661117829,-2824.92157622806,-2346.31919562199,-478.602380606067
301,0.659907786082476,0,0.0832213647291065,0,0.0334093742305413,0,9,2.60066615627147,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.648837205255404,0.34726391043514,0.0108128492082469,0,0.0785255600744859,0.222742844060995,1,0.105552511289716,-2764.48362852215,-2163.71885643443,-600.764772087721
401,0.630564433801919,0,0.037572564589791,0,0.0334093742305413,0,9,1.98018722853158,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.527907766820863,0.19394506176468,0.00185020728874952,0,0.157451141164638,0.152133313277736,1,1.68367582722567,-2620.04606531015,-1903.14101613448,-716.905049175674
501,0.668173585925251,0,0.0038170902617276,0,0.0451596356928349,0,9,1.98018722853158,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.448127429862507,0.166032715351321,0.00759998182440177,0,0.194755282117985,0.122098310235888,1,1.5142616389785,-2708.42926732074,-1887.55790449787,-820.871362822869
601,0.744713104795665,0,0.00620014035142961,0,0.0446560382377357,0,9,1.05763857811689,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.375576003734022,0.176326739857905,0.00197754971822724,0,0.292401018859819,0.125698571782559,1,1.1688931749668,-2604.94100878453,-1660.25191579612,-944.689092988412
701,0.744713104795665,0,0.00436062062159178,0,0.0446560382377357,0,9,1.14043030573521,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.327127361181192,0.19666356658563,0.00380628520715982,0,0.252617136673071,0.102815796309151,1,1.61213466501795,-2595.76565061873,-1722.86165402326,-872.903996595471
801,0.728567776735872,0,0.00170785718597472,0,0.0319481316488236,0,9,1.57012945483439,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.279730991064571,0.0933278929209337,0.00310144870635122,0,0.188945096875541,0.0907741737645119,1,2.23618675209582,-2549.87860300141,-1746.66949000328,-803.209112998124
901,0.758498665224761,0,0.00170785718597472,0,0.0319481316488236,0,9,1.38336923182942,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.210097097582184,0.108235413231887,0.00575536460522562,0,0.190803802157752,0.173378752321005,1,1.80465100822039,-2567.71175163288,-1736.23927831828,-831.4724733146
1001,0.758498665224761,0,0.000623710090294476,0,0.0338870262959972,0,9,1.50362186983693,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.210097097582184,0.246243332698941,0.00177892291126773,0,0.201176938046701,0.199011788875796,1,2.11908526695333,-2517.920914387,-1717.55276292489,-800.368151462105
1101,0.758498665224761,0,0.00913526757154614,0,0.0338870262959972,0,9,1.4722207186278,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.189062343188561,0.130546885449439,0.0116346636568196,0,0.238409096100368,0.361216818806715,1,3.20891864993609,-2507.55836901269,-1691.95267515406,-815.605693858629
1201,0.758498665224761,0,0.0104284333391115,0,0.0381908538052812,0,9,1.43154963362031,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.216312602325343,0.173840847122483,0.0144219675138593,0,0.329496441436932,0.41219471395947,1,1.81485605309717,-2563.7435473925,-1714.0687185902,-849.674828802296
1301,0.677879669424146,0,0.00178239905741063,0,0.0484719788655639,0,9,2.25709579279646,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.515205197944306,0.461484896298498,0.00473763353563845,0,0.149555533817038,0.163732953523286,1,0.000510557321831626,-2701.50610880309,-1946.79432309305,-754.71178571004
1401,0.758498665224761,0,0.0296259985631332,0,0.0381908538052812,0,9,1.43154963362031,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.152449141349643,0.107773455162533,0.0106595910098404,0,0.238428402184509,0.419736842308193,1,2.08961569098756,-2720.34444198565,-1728.66335873428,-991.68108325137
1501,0.780808040406555,0,0.0296259985631332,0,0.0381908538052812,0,9,1.39990407251753,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.212093031709082,0.0572834904072806,0.0169755656518973,0,0.207403627135791,0.302107884208672,1,3.13170486339368,-2612.05378005425,-1739.17490653257,-872.878873521682
