sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_LN,sigma_LN,alpha_LN,sigma1_vac,sigma2_vac,lnlike,likelihood,prior_prob
56201,1.71847024442528,0,0.0165392514458043,0,0.0479795067965648,0,12,1.02271309127415,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.15664588322458,1.55803021882502,229.750938758828,0.37212925322394,0,-33454.1181086725,-31942.6726238521,-1511.44548482044
56301,1.73398585567098,0,0.0167121368458468,0,0.0479913017439177,0,12,1.02154780606505,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.17455952742273,1.56098278013107,229.45282761484,0.37394381502327,0,-33445.1198629726,-31943.105000755,-1502.01486221762
56401,1.72114405534394,0,0.0154235975117709,0,0.0478154286853977,0,12,1.02154780606505,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.17507139278244,1.55427912458558,230.655280906227,0.374829570912114,0,-33444.4276737113,-31939.9050092056,-1504.52266450564
56501,1.70738537330247,0,0.0140162116729694,0,0.0480862907781185,0,12,1.02068818156495,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.17507139278244,1.55427912458558,229.682386549229,0.371542004133988,0,-33447.4407347898,-31938.8172883305,-1508.62344645931
56601,1.72763529788637,0,0.0146621972465121,0,0.0479601046439246,0,12,1.02168154379714,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18182204194385,1.54614814197182,231.203198912067,0.371472092505432,0,-33450.9047976152,-31948.0180574054,-1502.88674020982
56701,1.72514575024194,0,0.0153868537257943,0,0.0480235650149187,0,12,1.02168154379714,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.16344259361874,1.55088981192989,232.999341175885,0.377134440601606,0,-33449.6201019671,-31945.4280452085,-1504.19205675857
56801,1.71903936291579,0,0.0156595844797251,0,0.0479502431648906,0,12,1.01824440298473,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.16658094457332,1.54653213563016,232.694362641645,0.375296922266191,0,-33452.4756472002,-31949.6990668662,-1502.77658033399
56901,1.72419459629506,0,0.0154452813665742,0,0.0482261080847646,0,12,1.01601161725802,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.16629797402545,1.55078616364055,231.277911384431,0.367637531044341,0,-33452.6260432486,-31951.1597998469,-1501.46624340172
57001,1.7254355056766,0,0.0148655544365702,0,0.0480740851741293,0,12,1.01988653534188,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.16582772735168,1.54978460718333,226.374594197429,0.368614933010789,0,-33455.5195489557,-31957.2655085214,-1498.25404043427
57101,1.72401436288902,0,0.0152491287347839,0,0.0479120194747674,0,12,1.01103014713862,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.1671551424838,1.54627556010444,231.317008365575,0.373839407683275,0,-33451.811332238,-31954.5352969603,-1497.27603527773
57201,1.71380420926276,0,0.01588099497411,0,0.0476906221496925,0,12,1.02632881521342,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.15465507491248,1.54695826454474,229.468941440627,0.374915006797367,0,-33465.9663585191,-31968.3118491179,-1497.65450940117
57301,1.70907233655289,0,0.015238033052944,0,0.0477675923457427,0,12,1.01969138678601,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.14586519109398,1.54409313337335,231.613419484102,0.379385252200104,0,-33459.1190150433,-31964.9677949442,-1494.15122009913
57401,1.73366409307084,0,0.0166436660980569,0,0.0479890403270826,0,12,1.02212482169593,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.15050272468153,1.54329690364961,231.090695301748,0.377775978664406,0,-33453.5028794543,-31960.5805056754,-1492.92237377892
57501,1.73843040601008,0,0.0163390890220999,0,0.0479842147028606,0,12,1.01986840504729,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.15110965538903,1.54551247122175,230.164828571064,0.386606745674682,0,-33446.3868719107,-31959.4954306155,-1486.89144129519
57601,1.73353834667269,0,0.0164164366900265,0,0.0481462705237584,0,12,1.01894901624081,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.16889364543762,1.54621759048681,232.830802857914,0.370283832037676,0,-33438.975791904,-31958.038193069,-1480.93759883502
57701,1.73135804852893,0,0.0162965225694095,0,0.047909875535983,0,12,1.01994813608352,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.1534395244213,1.54533123033092,230.076909856216,0.380381058106905,0,-33438.562982605,-31958.2557476883,-1480.3072349167
57801,1.72631701423494,0,0.0162797909672675,0,0.0478874968174875,0,12,1.0218238267987,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.1474550420931,1.54712176314667,227.294633180349,0.374437472494549,0,-33442.8363599079,-31959.4089685418,-1483.42739136614
57901,1.72258963511018,0,0.0155744473880957,0,0.0479322963276529,0,12,1.0218238267987,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.15793446040784,1.55265669154041,222.774070483903,0.367251518551598,0,-33443.5093402945,-31957.2334466708,-1486.27589362369
58001,1.71616304592732,0,0.0149035576976132,0,0.0479344374001385,0,12,1.01552236768855,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.15231769500979,1.55391983707321,222.783078467559,0.371115938839088,0,-33435.1712614459,-31954.2039049648,-1480.96735648103
58101,1.69731233432558,0,0.0143893916745839,0,0.0476286564947032,0,12,1.02595062926521,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.14660271404174,1.55467196569478,222.357355802122,0.376398432749094,0,-33446.6497725655,-31959.6996642364,-1486.95010832909
58201,1.70989522932657,0,0.0159685373264104,0,0.0478295310168642,0,12,1.01830217435333,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.15662658419435,1.55701010610392,226.954342966553,0.370437289361353,0,-33444.6835072086,-31954.9520274204,-1489.73147978822
58301,1.71680144848972,0,0.015625185393099,0,0.0480424284541367,0,12,1.01269562120635,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.16574362311427,1.5532727787894,231.074412026821,0.37743428103328,0,-33435.1288883564,-31949.3473499167,-1485.78153843969
58401,1.72498691288314,0,0.0160236925827941,0,0.0479325005295095,0,12,1.0197282532504,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.15320507066473,1.54654375676802,230.155497080676,0.377855850863048,0,-33437.0551950124,-31942.0214843964,-1495.03371061602
58501,1.72410543851968,0,0.0164594300167462,0,0.047738002386445,0,12,1.01528713523542,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.1467842201709,1.5451359498335,227.347643448653,0.374255377121027,0,-33439.1594341278,-31945.3665551218,-1493.79287900602
58601,1.72905923638667,0,0.0173548152626655,0,0.0479396514262122,0,12,1.02004317898897,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.12977300622542,1.54353671688126,226.878459034178,0.378449568624749,0,-33437.5841887704,-31945.4867518145,-1492.09743695589
58701,1.73953121200383,0,0.0179841879977494,0,0.0479960887220227,0,12,1.02581380170347,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.13636926252158,1.5454199423525,226.32283442156,0.369704411602606,0,-33434.421556133,-31944.9061510639,-1489.51540506911
58801,1.75004850686028,0,0.0181434276468832,0,0.0479712411821937,0,12,1.01610204652127,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.12227961178903,1.54140351181342,224.843253386248,0.386901208745166,0,-33431.0318978541,-31945.3203588545,-1485.71153899959
58901,1.7307996285191,0,0.017860117143989,0,0.0479657360101802,0,12,1.02678112212061,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.11798732210786,1.54390291050239,229.236615139862,0.381265184879448,0,-33437.154482691,-31948.493267204,-1488.661215487
59001,1.72999354118845,0,0.0172482354881538,0,0.0477985821852608,0,12,1.02493112784318,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.13941643474421,1.53897261451412,231.066592933165,0.376054611920901,0,-33436.5451694593,-31945.8099016968,-1490.73526776259
59101,1.73107524958777,0,0.0173504327802501,0,0.0478957023719076,0,12,1.0238699672698,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.14693706478943,1.54404417381311,232.754265346702,0.384539690009463,0,-33434.5748668265,-31945.1992414845,-1489.37562534204
59201,1.72267997797961,0,0.016722171172851,0,0.0477196726106178,0,12,1.01437686555764,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.14546889315293,1.54997873056153,227.861326149736,0.382486484375749,0,-33429.6021152941,-31941.5752037331,-1488.02691156107
59301,1.73871474991068,0,0.0165761667615196,0,0.0478758137860513,0,12,1.01349327993511,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.13308766126529,1.54575612632883,225.662503138321,0.390015043607173,0,-33430.7040895695,-31943.0978142025,-1487.60627536701
59401,1.73608547968228,0,0.0165956649903708,0,0.0477613775513719,0,12,1.01195738954531,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.14567233547364,1.54683439173138,226.581714027917,0.395751737243681,0,-33437.1698555246,-31950.5176761243,-1486.65217940027
59501,1.72555335660823,0,0.0161720486273952,0,0.0477734285068951,0,12,1.02089424825685,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.13414704556476,1.54315814323463,226.069189194081,0.389896807535331,0,-33426.099715879,-31938.2349616542,-1487.86475422478
59601,1.71921821169303,0,0.0158809226852434,0,0.0477351187697659,0,12,1.02592527493091,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.13646145150354,1.54714079243218,226.471769388375,0.390247548431699,0,-33427.0822712582,-31936.0620247017,-1491.02024655649
59701,1.71415503219053,0,0.0156440586278372,0,0.0474900324054971,0,12,1.01763139959926,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.13971392160666,1.53879378793122,227.596494606861,0.390596739272817,0,-33432.1570084687,-31937.5120164061,-1494.64499206262
59801,1.71099258095521,0,0.015051234205846,0,0.0477188966659597,0,12,1.01912296212592,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.11874699210283,1.53813946144748,227.964846178882,0.393353335873107,0,-33441.117688686,-31938.7597695212,-1502.35791916472
59901,1.70350776098202,0,0.0146118934292654,0,0.0479263067239136,0,12,1.02388960221865,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.12581974064317,1.54009947839593,227.964155872707,0.376750136864958,0,-33451.9445943355,-31952.2588833307,-1499.68571100475
60001,1.71295855830589,0,0.015150656334059,0,0.047741825702598,0,12,1.01883676309219,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.13900418647922,1.54138934807675,230.395334894136,0.383077958403114,0,-33448.8611429918,-31949.1313636092,-1499.72977938253
60101,1.72212589617368,0,0.0159487821121191,0,0.0478136368587337,0,12,1.02494826099023,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.14051553751579,1.53916864066777,233.098537551896,0.392355881181907,0,-33454.5322273108,-31948.1634930333,-1506.36873427753
60201,1.72600661994691,0,0.016191343029147,0,0.0477966544390959,0,12,1.01893395701726,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.14495715893783,1.54441754028779,232.004491772423,0.386144045103475,0,-33452.5075738944,-31948.975989527,-1503.53158436739
60301,1.72378763931092,0,0.0158047221662625,0,0.048107778446876,0,12,1.02565226223812,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.14951054018326,1.54809028501755,229.930736103613,0.375450295371531,0,-33457.8496761272,-31949.7956623625,-1508.0540137647
60401,1.71939186462555,0,0.0159004677015558,0,0.047908026112363,0,12,1.01823059899034,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.1442507176163,1.54759655600966,226.145894544326,0.382147545022239,0,-33462.1664920952,-31954.6673365816,-1507.49915551362
60501,1.7172968096579,0,0.0166900516663971,0,0.0475967043553525,0,12,1.01507628797856,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.14069518521957,1.54780971659507,227.075165210447,0.376967104505633,0,-33467.0289728676,-31955.3722601468,-1511.65671272078
60601,1.72187992246569,0,0.0160978421747403,0,0.0480401720649817,0,12,1.0257757957123,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.13274726545498,1.54333279015491,228.892735640202,0.381978663622644,0,-33469.4674176125,-31945.5994992874,-1523.86791832506
60701,1.72334433970466,0,0.0151479453251345,0,0.0482285727361547,0,12,1.01795495246314,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.13940240801587,1.54325433790444,228.211300842377,0.389836442867216,0,-33460.5658108528,-31941.3188329306,-1519.24697792226
60801,1.70899484658335,0,0.0152807540861004,0,0.047987048659802,0,12,1.01136580274771,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.13683777630938,1.54736023602002,231.053190182847,0.388969779419993,0,-33454.1232826323,-31940.7512168916,-1513.37206574074
60901,1.716160076301,0,0.0153638047735637,0,0.0480716369481219,0,12,1.02579550027069,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.14553011377859,1.54820700215431,233.484573331929,0.383268657998356,0,-33451.8685268623,-31939.1033164626,-1512.76521039977
61001,1.72339435387238,0,0.015120246690609,0,0.0480100123456217,0,12,1.0168612594087,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.15287658855368,1.54833610130338,229.72556366729,0.387606578153444,0,-33445.0863124095,-31929.8809516191,-1515.20536079041
61101,1.72388811011312,0,0.0154065084490377,0,0.0478510309771032,0,12,1.02497084413172,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.15438354590481,1.54516879065569,228.519053555864,0.386916576077538,0,-33445.5324445663,-31936.9306849773,-1508.60175958897
61201,1.73142137626158,0,0.0155859459667871,0,0.0481494676997882,0,12,1.02517389277483,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.14404060398012,1.54791307399272,228.278592049526,0.38352936823538,0,-33450.6464245787,-31941.9575817161,-1508.68884286263
61301,1.72543896885577,0,0.0156666384144698,0,0.0481372845765935,0,12,1.00966433852643,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.14932911249365,1.54764989522003,229.810715573177,0.383971123556886,0,-33447.5370736355,-31939.8815417352,-1507.6555319003
61401,1.70958106907053,0,0.0140130764565636,0,0.0482052238168721,0,12,1.01187046556892,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.15038219589196,1.54910465482713,230.230669108977,0.378822047785405,0,-33451.087359842,-31941.0648717788,-1510.02248806324
61501,1.71419450340501,0,0.014910644774279,0,0.0480146277039553,0,12,1.0152266908908,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.15868903759586,1.55298907970337,228.580924284761,0.378427677267924,0,-33441.0269046545,-31927.0614594442,-1513.96544521031
61601,1.72558532257263,0,0.0160555567152568,0,0.0479575840255677,0,12,1.01391406255756,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.16801249147262,1.55605380031003,233.013536997159,0.393168865016717,0,-33436.0426179686,-31925.2247931403,-1510.81782482831
61701,1.7374038511979,0,0.0163997394870033,0,0.0481576053529934,0,12,1.02310225910378,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.17319310131699,1.55035205750133,235.644112596493,0.395272601668027,0,-33434.5903316281,-31926.4614161119,-1508.1289155162
61801,1.74429680866359,0,0.0173999827005955,0,0.048135445701741,0,12,1.02394091220483,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18024644443929,1.55217330457725,238.636806044873,0.389600699006879,0,-33437.1660915171,-31930.6801566029,-1506.48593491415
61901,1.75063643396503,0,0.0188563442456671,0,0.0481067792451144,0,12,1.02233198844065,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.15498384567034,1.55106369229001,234.664807808294,0.399225731525736,0,-33435.9134915212,-31934.6390053336,-1501.2744861876
62001,1.74502899056902,0,0.0173617296956512,0,0.0480777908608128,0,12,1.02697770706062,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.15045614499975,1.55110108990451,230.938724360294,0.392890424542769,0,-33435.7103061764,-31933.0131528914,-1502.69715328502
62101,1.74005266446807,0,0.0173044620690536,0,0.0479178894392321,0,12,1.01603856639042,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.15592577501213,1.55080072860913,231.51957983832,0.393908603149806,0,-33430.8638953248,-31926.0395509038,-1504.82434442093
62201,1.74258003352806,0,0.0176781545128641,0,0.0480120211037523,0,12,1.01981810141782,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.15054610389874,1.54906500921039,230.862924713365,0.397757144494018,0,-33429.5222187613,-31929.415964551,-1500.10625421038
62301,1.73154619336931,0,0.0165230759627333,0,0.0479980256164098,0,12,1.01963587842667,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.15544842712967,1.54811160129643,228.196148112367,0.374380949617814,0,-33433.0222064829,-31929.8366185634,-1503.18558791942
62401,1.7179270538677,0,0.016424875350934,0,0.0477875629511915,0,12,1.01865971527669,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.14061713633864,1.54616615450001,227.792257349834,0.382103720446024,0,-33431.6044327573,-31930.2593505553,-1501.34508220199
62501,1.72576610978673,0,0.0164841993713124,0,0.0479735897973461,0,12,1.02232335539637,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.14462660351678,1.54836847564725,229.001267416111,0.383238149594935,0,-33427.5691327909,-31924.3640635212,-1503.20506926968
62601,1.73204554434534,0,0.0166178047480888,0,0.0480541004153562,0,12,1.01870709513017,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.14192586309992,1.54762815959487,227.357231880875,0.381047738674344,0,-33435.5961959968,-31932.3497688737,-1503.24642712308
62701,1.73368137252517,0,0.0166991140204974,0,0.0478057144441841,0,12,1.02352561199522,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.15918625213572,1.55043906401192,227.823753810865,0.393843164916857,0,-33440.3690591285,-31936.441560332,-1503.92749879654
62801,1.72702275654496,0,0.0162431591622346,0,0.04784665920028,0,12,1.01898608535576,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.15654609594575,1.54843626271155,228.767432863642,0.385707957809067,0,-33434.2954403692,-31930.7502552287,-1503.54518514046
62901,1.72300643474827,0,0.0165701654827505,0,0.0476467092575188,0,12,1.01180520273556,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.16494411672291,1.55158571946058,233.270432831612,0.388005115002495,0,-33435.3479571894,-31926.5224214008,-1508.82553578857
63001,1.72506111257753,0,0.0171405277181809,0,0.0474623046716064,0,12,1.02460602346103,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.16937864284213,1.54840102048843,237.927807934617,0.400753228296362,0,-33433.9149808475,-31926.667474302,-1507.24750654556
63101,1.73151473299674,0,0.0172072749545182,0,0.0477475965266135,0,12,1.02094019167539,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.16905746153044,1.55354454648425,238.305284504751,0.402060518244047,0,-33432.4350838118,-31925.4200861064,-1507.01499770544
63201,1.73134817976706,0,0.0168427961132368,0,0.048014987667935,0,12,1.02198082316091,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18910099507075,1.55560648557615,239.469887213477,0.390152948039353,0,-33439.3959132313,-31929.9471617616,-1509.44875146972
63301,1.73163686973748,0,0.0180307734158386,0,0.0477335056976654,0,12,1.01501060255723,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18498124591232,1.55693847146093,237.653837176271,0.389358390757307,0,-33438.0305887722,-31930.7203572854,-1507.31023148687
63401,1.72746484542606,0,0.0175621846836487,0,0.0478245688160578,0,12,1.01758398098458,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.17846920877947,1.55597746614834,238.348250445945,0.383841690030292,0,-33428.6694576882,-31924.9795570757,-1503.68990061249
63501,1.73338098871751,0,0.0175621846836487,0,0.0476780899913742,0,12,1.01017849998998,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.17749659725508,1.55310069491631,236.72957247405,0.387886583240648,0,-33434.0634183544,-31928.9461292901,-1505.11728906431
63601,1.7391199912735,0,0.0177532053692883,0,0.047766677594426,0,12,1.0088936957938,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.17500274604242,1.55083258529931,235.323812655773,0.381138660302363,0,-33437.0695217553,-31933.0925431976,-1503.97697855762
63701,1.74232115777611,0,0.0178463721459095,0,0.0477782575620678,0,12,1.01934763128171,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.17446435325976,1.55310169500881,236.121985411023,0.394501981161176,0,-33428.4393439975,-31924.1495992871,-1504.28974471041
63801,1.75009012720135,0,0.0190587361387179,0,0.0479066507346728,0,12,1.02429762491596,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.17230426821869,1.55024211845,240.334187333256,0.410646319917663,0,-33434.13390313,-31925.530383379,-1508.60351975105
63901,1.74387920111832,0,0.0188133264281327,0,0.0478452116503075,0,12,1.02028586642701,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.16759498028867,1.54660439791603,239.513972313044,0.398700256000161,0,-33431.2052743885,-31927.6011181065,-1503.60415628198
64001,1.7535020963952,0,0.0184663740003314,0,0.0478624962876413,0,12,1.02404846767167,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.16206685385389,1.54563439205526,238.266077746858,0.407991941815344,0,-33429.1698133009,-31926.2518291221,-1502.91798417877
64101,1.76054060625319,0,0.0191942900169017,0,0.0481279536063429,0,12,1.03186777756145,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.16053419740209,1.54221452947375,240.431612280994,0.404919569978539,0,-33438.552877261,-31933.2914742728,-1505.26140298821
64201,1.74031504964456,0,0.0178637956528659,0,0.0478165791041038,0,12,1.01931633899555,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.16953854428106,1.54577797304949,238.323336674555,0.40202296196477,0,-33434.7368344798,-31929.8275350337,-1504.90929944611
64301,1.74902569115286,0,0.0179007593491681,0,0.0478966665447278,0,12,1.01186011342166,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.15757543783878,1.54235995736255,239.034057983979,0.404032336916241,0,-33433.8102660865,-31931.4922824204,-1502.3179836661
64401,1.75738977082201,0,0.0183673849354888,0,0.0477406340710374,0,12,1.0255378821236,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.16781732843624,1.54517976810797,234.357992260849,0.402307002522442,0,-33437.0840874476,-31936.9582651501,-1500.12582229753
64501,1.76134838866907,0,0.0182157912433656,0,0.047927869253533,0,12,1.02206672344148,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.17649047426186,1.54571240282565,236.822382103963,0.404671414292706,0,-33438.9701509182,-31941.1511681087,-1497.81898280954
64601,1.74180437337982,0,0.0174822001965732,0,0.047827876220888,0,12,1.01500993068785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.17266382954077,1.54523876963373,236.325925403074,0.395842419017048,0,-33429.4431334109,-31931.0711718126,-1498.37196159834
64701,1.74825859896596,0,0.0183672082094355,0,0.0478270239467081,0,12,1.02721059148311,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.16284739965795,1.54921890348849,235.01800315399,0.397117560001973,0,-33430.3876321253,-31927.9929245152,-1502.39470761003
64801,1.74554695865795,0,0.0173557670130018,0,0.0481760191179018,0,12,1.0237430454079,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.17409233990972,1.55340136551711,238.195819633352,0.385063427235309,0,-33431.0070274235,-31931.1359949372,-1499.8710324863
64901,1.73218905618514,0,0.0174517776863931,0,0.0480414895560142,0,12,1.0091419235418,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.16277442784942,1.55087176397009,236.676082407353,0.38057672592266,0,-33429.9708853853,-31927.2277533257,-1502.74313205959
65001,1.72872769436181,0,0.0170391473061821,0,0.0477241851358847,0,12,1.01488037390896,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.16876257499093,1.54901727694391,238.875208751205,0.396409143006033,0,-33426.8100805156,-31922.7999179427,-1504.01016257283
65101,1.72401295080479,0,0.0173629383668634,0,0.0479445073898226,0,12,1.02885326114145,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.15316156317439,1.54633925357926,239.562379732125,0.38538966317572,0,-33430.1327374968,-31929.7988501159,-1500.33388738094
65201,1.72537671417035,0,0.0158913992825241,0,0.0481373857057961,0,12,1.01744635990851,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.17195856538515,1.54553614729497,237.500395123564,0.383137166854614,0,-33433.4559440681,-31939.5826595407,-1493.87328452746
65301,1.72428821348576,0,0.0158913992825241,0,0.0481168560148301,0,12,1.01544506949756,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.18068712705048,1.54738006179878,237.500523513127,0.37630824279866,0,-33430.7718757233,-31939.7970687154,-1490.9748070079
65401,1.71116700843983,0,0.0140388963324159,0,0.0477551092987865,0,12,1.02317320484614,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.15944963284512,1.53699100031316,233.571398730729,0.37474186486037,0,-33433.0189115279,-31941.2813023109,-1491.73760921698
65501,1.72044933002835,0,0.0156486066711206,0,0.0478153955294767,0,12,1.0182165332908,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.17201351078069,1.54863881413043,235.730855649758,0.388262691702944,0,-33411.8696889243,-31928.8459264319,-1483.0237624924
65601,1.72429544075851,0,0.0149905723990727,0,0.0479875494840077,0,12,1.02760800024857,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.15742674073076,1.54720582083907,230.923773242869,0.381696057764248,0,-33412.6648927783,-31931.3995415034,-1481.26535127485
65701,1.73333637748904,0,0.0156612032918378,0,0.0479845949190023,0,12,1.02185319272685,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.15148225228193,1.54810212227109,228.503671126561,0.398253232254643,0,-33412.3513921266,-31934.5675126835,-1477.78387944302
65801,1.72763772397271,0,0.0158440252355624,0,0.0478175436293702,0,12,1.02190840813391,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.13124431493382,1.54475515197869,222.888006236883,0.387536135524564,0,-33411.8440660108,-31923.9558921237,-1487.88817388711
65901,1.7358397131763,0,0.0158440252355624,0,0.0481510075040479,0,12,1.01952339520115,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,4.13874912248178,1.5412204073975,228.542562083264,0.383350117533374,0,-33408.5293335912,-31923.4353195133,-1485.09401407789
