sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_prev_vac,sigma1_vac,sigma2_vac,lnlike,likelihood,prior_prob
5201,2.44314067411928,0,0.0411915620912028,0,0.0785263558670511,0,9,0.894986276561613,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0651475968299686,0,0,0,0.335480037129583,0,-2046.50054199664,-1324.80723977066,-721.693302225981
5301,2.58421357459072,0,0.0381463118772208,0,0.0756338974419808,0,9,1.17131453704397,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0762019289838486,0,0,0,0.206321928016703,0,-2087.8384594376,-1489.36008349423,-598.478375943364
5401,2.5496250158118,0,0.0364152394971645,0,0.0768085733568786,0,9,0.972214373826653,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0727672088643282,0,0,0,0.242773509401522,0,-2019.06171004795,-1393.02719616265,-626.034513885298
5501,2.49039796142785,0,0.0428244014588602,0,0.0751341354006019,0,9,0.943342788453394,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0727672088643282,0,0,0,0.199788328251371,0,-2034.29574513849,-1428.20057253799,-606.095172600501
5601,2.51182464254042,0,0.0428244014588602,0,0.0770322889458877,0,9,0.938445197835959,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0707481800165143,0,0,0,0.198711464317295,0,-2010.49528806086,-1370.60390262915,-639.891385431706
5701,2.54425143382228,0,0.0418801262054617,0,0.0777403583402818,0,9,1.0005325634654,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0712120836535649,0,0,0,0.202340633344979,0,-2036.25108608304,-1412.83257442561,-623.418511657432
5801,2.45236877710114,0,0.0466548339850945,0,0.0778393241698977,0,9,0.946926685383809,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0652096539400554,0,0,0,0.16296880207906,0,-2045.44114137976,-1390.92207735476,-654.519064024999
5901,2.4117591189771,0,0.0381446697839694,0,0.0820433480915998,0,9,0.896452660016814,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.077024161625466,0,0,0,0.175848506967053,0,-2011.40697137433,-1353.12907279318,-658.277898581144
6001,2.36206059990154,0,0.0413601581965785,0,0.0813123816517129,0,9,0.873282904274517,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.076222398629314,0,0,0,0.132020803783441,0,-1980.25923604145,-1345.67102438478,-634.588211656674
6101,2.41864229414847,0,0.048649211309002,0,0.0796855425222569,0,9,0.894923038022028,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0732064238502301,0,0,0,0.106268926524047,0,-2005.68509479225,-1348.99089466222,-656.69420013003
6201,2.53696587672852,0,0.0464495544964801,0,0.0789237298498758,0,9,0.84979532225132,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0589471583654259,0,0,0,0.127352934717666,0,-1974.01465936227,-1347.37122876888,-626.643430593393
6301,2.63837547345526,0,0.0347575662606704,0,0.0803058250136734,0,9,0.861968127154359,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0605558831767395,0,0,0,0.18744307312251,0,-1937.80648393258,-1333.5260459939,-604.28043793868
6401,2.5920198648848,0,0.0400426212171407,0,0.0773771590377186,0,9,0.923881866274273,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0599028609331791,0,0,0,0.160451409426129,0,-1915.62220741614,-1327.69941329969,-587.922794116457
