sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_vac,sigma1_vac,sigma2_vac,lnlike,likelihood,prior_prob
23001,2.22058173721955,0,0.0174489613405923,0,0.0771373148476957,0,9,0.941615800778867,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0887832661994973,0,0,0,0.58714347756158,0,-2007.98009491844,-1345.10363772107,-662.876457197371
24001,2.21115046400424,0,0.0220532298895095,0,0.0778165108244312,0,9,0.902228641312715,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0850935828623413,0,0,0,0.515656958213792,0,-1995.72417359312,-1311.58369991466,-684.140473678459
25001,2.18765054528332,0,0.0215707648325639,0,0.0786105221880053,0,9,0.901499723334054,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0818545767855528,0,0,0,0.608991830863401,0,-2022.55998774127,-1337.82840043894,-684.731587302332
26001,2.21567678002536,0,0.0335260506689639,0,0.0781811568796533,0,9,0.834993858468253,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0637653110653423,0,0,0,0.204329620542496,0,-1975.29703677831,-1276.27801401142,-699.019022766885
27001,2.30909765673491,0,0.0231201023529816,0,0.0807795013637687,0,9,0.831522924106648,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0517285946705828,0,0,0,0.210434532852882,0,-1956.9573040178,-1286.30382429326,-670.653479724542
28001,2.1809501426959,0,0.0215003247137472,0,0.0790065228047889,0,9,0.829214621506754,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.051013667822714,0,0,0,0.147207414950095,0,-1956.14564054533,-1279.28071143957,-676.864929105765
29001,2.26674294492032,0,0.0289791839525266,0,0.0774114968678916,0,9,0.862816839749094,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0569395524254729,0,0,0,0.240426802747401,0,-1922.20766097351,-1268.61478395052,-653.592877022991
30001,2.30373046435921,0,0.031397782737021,0,0.0793519677186408,0,9,0.872927618407128,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0499259219759648,0,0,0,0.13670835286356,0,-1978.3077497418,-1290.59968337147,-687.70806637033
31001,2.11312583970318,0,0.0180078196403468,0,0.0783485385584757,0,9,0.854848128015763,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0599668035175651,0,0,0,0.208026791417561,0,-1998.10141982324,-1280.78949471211,-717.311925111139
32001,2.22641305059057,0,0.0219485493839115,0,0.0788663562563649,0,9,0.842788064904201,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0677201897598272,0,0,0,0.59601061367726,0,-2036.91950570504,-1293.29079319153,-743.628712513504
33001,2.33912723402517,0,0.0317017534179698,0,0.0781865309424787,0,9,0.908396685028399,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0616180507736804,0,0,0,0.468855469803116,0,-1957.48254650033,-1294.60328316315,-662.879263337183
34001,2.57107853123343,0,0.0399554727057598,0,0.0772675858155212,0,9,0.862783206385326,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.033955286783297,0,0,0,0.526616381165836,0,-2030.83729915283,-1315.60888113909,-715.228418013745
35001,2.13911870956413,0,0.0163689844697307,0,0.0765103337484614,0,9,0.882539031221387,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0568174674915213,0,0,0,0.16785975575194,0,-2064.38146306276,-1363.07456556029,-701.306897502466
36001,2.03726982251083,0,0.0016557284960429,0,0.0790926305762015,0,9,0.853943251808556,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0540406960568138,0,0,0,0.123020802245507,0,-1990.45533619314,-1282.84997991475,-707.605356278391
37001,2.12611426522946,0,0.0118336323293112,0,0.0805619496392037,0,9,0.873658062759126,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0557266140789275,0,0,0,0.110235369885799,0,-2002.91057583494,-1286.06298031383,-716.847595521112
38001,2.03605204897703,0,0.0230550672235382,0,0.0759002524630764,0,9,0.830564761899483,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0705431160188778,0,0,0,0.171831934323267,0,-1997.04042901746,-1300.33498964717,-696.705439370287
39001,2.14089903629064,0,0.0125323661817221,0,0.0788926705991076,0,9,0.878236862156377,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0524975200915045,0,0,0,0.123559124959589,0,-1987.34897454304,-1309.13432903006,-678.214645512979
40001,2.16900124870537,0,0.023253144399773,0,0.0775257031056957,0,9,0.863424648117697,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0450461102349828,0,0,0,0.115012635836324,0,-1970.45513895982,-1293.7283767444,-676.726762215421
41001,2.07988853065747,0,0.0101930425568032,0,0.083667723363347,0,9,0.879727848703334,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.067951332764842,0,0,0,0.140285616598426,0,-1966.09427518227,-1308.49855112561,-657.595724056663
42001,2.00370706625953,0,3.39614252969188e-05,0,0.0787478678419672,0,9,0.85268051219215,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0600897943670514,0,0,0,0.15151377056801,0,-1963.7721687676,-1292.92135372444,-670.850815043161
43001,2.13196648395191,0,0.00685677208808258,0,0.0797386304575227,0,9,0.885931616890974,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0469117481019783,0,0,0,0.12817625805987,0,-2040.25305592445,-1332.22200823208,-708.031047692368
44001,2.12519507067932,0,0.0314847359366113,0,0.0729465104560984,0,9,0.881712509763056,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0683465495419344,0,0,0,0.445819991801026,0,-2053.56816861698,-1314.36056232294,-739.207606294042
45001,2.02285099776482,0,0.0016698220928162,0,0.0790517741123882,0,9,0.904228802603056,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0695253869753461,0,0,0,0.21177257160362,0,-2029.23926597955,-1335.793067541,-693.446198438551
46001,2.13075851183865,0,0.00995763667065179,0,0.0785097615342413,0,9,0.84303152129125,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0556091275358099,0,0,0,0.177364155481597,0,-2005.16156150166,-1318.38864470893,-686.772916792724
47001,2.12514974470468,0,0.0100639874293561,0,0.0788530155898611,0,9,0.864053074558082,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.059337002486444,0,0,0,0.203314580854632,0,-1971.27025036514,-1290.89687418404,-680.373376181103
48001,2.09973885938265,0,0.000755225879940517,0,0.0804652532023904,0,9,0.883001270967128,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0603467371363034,0,0,0,0.212527465207856,0,-1964.05006006527,-1295.94814236107,-668.101917704193
49001,2.07724206934679,0,1.75649558758946e-05,0,0.0813362457011271,0,9,0.801773000728477,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0776641844451344,0,0,0,0.238380212570771,0,-1937.00810748056,-1266.77251880646,-670.235588674104
50001,2.04423191099998,0,0.00558735436832005,0,0.0780776668802224,0,9,0.840842666772396,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0736118446119115,0,0,0,0.243480862855859,0,-1948.28435795789,-1280.91337824765,-667.370979710243
51001,2.01453130952933,0,0.00302802420085291,0,0.0800118217278826,0,9,0.82707148402713,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0808601799394464,0,0,0,0.250591981823066,0,-1996.89190175513,-1297.3499206224,-699.541981132729
52001,2.22935862347866,0,0.0277732545636897,0,0.0774983662192656,0,9,0.875475283364107,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0858266996787433,0,0,0,0.69892270172103,0,-2002.94632297261,-1317.79413954482,-685.152183427789
53001,2.29038230175799,0,0.0353376424282902,0,0.0793183164189603,0,9,0.807303264744063,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0939748308315786,0,0,0,0.644759170161641,0,-1989.79732069487,-1294.83565538983,-694.961665305036
54001,2.16786635723644,0,0.0098942892054032,0,0.0808410699982144,0,9,0.818388158872298,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0753733888296137,0,0,0,0.253508563719458,0,-1976.28331799874,-1280.28827571401,-695.995042284725
55001,3.07326459443905,0,0.0909473025443297,0,0.072876419550537,0,9,0.958494730154282,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0433714366936231,0,0,0,0.278208563147741,0,-2010.13755576618,-1383.27615079362,-626.861404972563
56001,3.10824597619555,0,0.0780698098658737,0,0.0729987866067195,0,9,0.953477718012142,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.048984541050241,0,0,0,0.447145347346855,0,-1972.79963958917,-1382.23107283231,-590.568566756861
57001,2.90546089312421,0,0.0601525314764301,0,0.0721862778087378,0,9,0.929933684501516,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0657575489440108,0,0,0,0.473407328358548,0,-1945.34613233843,-1350.95493774352,-594.391194594904
58001,2.82052880579944,0,0.0611727545891526,0,0.0726508891147882,0,9,0.891730563799769,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0746285565267398,0,0,0,0.383234219343099,0,-1971.02153146907,-1355.51523321331,-615.50629825576
59001,2.83722797979109,0,0.0640474476129447,0,0.0742254540393291,0,9,0.910867833550319,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0678248963448181,0,0,0,0.383234219343099,0,-1944.43906612134,-1346.41324832223,-598.025817799111
60001,2.14803461864438,0,0.00581235551220204,0,0.0810117762815508,0,9,0.858532443957189,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0755511960255905,0,0,0,0.251207655322314,0,-1962.86843974752,-1281.26150069156,-681.606939055966
61001,2.13154915568961,0,0.00118178107718937,0,0.0808602449080425,0,9,0.826028249488855,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0612899032576172,0,0,0,0.225830947167762,0,-1963.02828392283,-1281.43461773354,-681.593666189289
62001,2.19988664617094,0,0.0151965412745469,0,0.0790617221221701,0,9,0.858346967831114,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0726902931555176,0,0,0,0.280459196156469,0,-1922.46573971913,-1282.99462612558,-639.471113593547
63001,2.18926424101216,0,0.00595812081531391,0,0.0795787672386497,0,9,0.87422062378283,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0675694354762576,0,0,0,0.274503379192193,0,-1990.20874083117,-1296.32149953477,-693.887241296393
64001,2.12574854112368,0,0.00888431291797929,0,0.0799225217626112,0,9,0.854176153651436,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0620526150730492,0,0,0,0.235782691459724,0,-2014.82817660162,-1290.11211917703,-724.716057424587
65001,2.17208808738421,0,0.0276320055431103,0,0.0796670652971321,0,9,0.92091308774665,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0750743438746076,0,0,0,0.239815867818212,0,-2066.42027771744,-1329.22084956074,-737.199428156706
66001,1.92444849579048,0,0.000800102164061011,0,0.0759729313862513,0,9,0.851471424238755,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0772513010343552,0,0,0,0.211825974706593,0,-2036.54209569339,-1315.78762025115,-720.75447544224
67001,2.07331759818318,0,0.00774390245907189,0,0.0805018947480245,0,9,0.830125372393234,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0613478272010747,0,0,0,0.117941858847039,0,-2107.34145602748,-1356.58849718656,-750.75295884092
68001,2.06193214750931,0,0.0026259742336724,0,0.0803533976276386,0,9,0.865257118038644,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0714140135167678,0,0,0,0.235113391109774,0,-2029.41312243693,-1297.59905164248,-731.814070794454
69001,2.09975390549641,0,0.00778982351349207,0,0.0803572045659713,0,9,0.840230448900296,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0578973046568286,0,0,0,0.139992484634113,0,-2011.91144927448,-1282.34758404165,-729.563865232835
70001,2.12818430971505,0,0.0109122825358872,0,0.0779495785006124,0,9,0.868661149575532,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0672975558153798,0,0,0,0.330406934849674,0,-2040.41937025497,-1342.14624561215,-698.273124642827
71001,2.22047714937668,0,0.0121317384530843,0,0.0836200952036429,0,9,0.855789537334898,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.052347767851822,0,0,0,0.10949330098615,0,-1964.3549519901,-1283.35037427801,-681.004577712088
72001,2.2647001217132,0,0.0296474103598027,0,0.0797862463301774,0,9,0.831710402157458,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.063356146588865,0,0,0,0.244838514894375,0,-1963.77539941955,-1263.21900712347,-700.556392296075
73001,2.28339054465604,0,0.0348766042889644,0,0.0787998613614591,0,9,0.846664451998094,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0714845028720321,0,0,0,0.459527330485489,0,-2000.86660586956,-1301.82382540657,-699.042780462986
74001,2.30244788115473,0,0.0193074781145975,0,0.0799497934275812,0,9,0.841476498668111,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0434825002859988,0,0,0,0.200018143216496,0,-1975.3120383401,-1294.60236361087,-680.709674729225
75001,2.19737418575099,0,0.0193596843310783,0,0.0803194307076311,0,9,0.833813416793274,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0540804522797529,0,0,0,0.186541054161657,0,-1943.22952714331,-1293.25455027466,-649.974976868651
76001,2.249779557771,0,0.0277283066377091,0,0.0799555884651523,0,9,0.828154429573242,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0702511765677217,0,0,0,0.22350612380658,0,-1959.60344338959,-1292.9072763471,-666.696167042483
77001,2.17657569380612,0,0.0200974353816093,0,0.0814004367312757,0,9,0.85306681890302,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0625204884724235,0,0,0,0.211020817478467,0,-1931.17296415297,-1264.40374427884,-666.769219874126
78001,2.23023816425867,0,0.0191561954772813,0,0.0810658650153903,0,9,0.823361335619514,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0564272227056858,0,0,0,0.15297120817251,0,-1920.10805339588,-1254.99428796592,-665.113765429963
79001,2.11359297683566,0,0.0157284266668171,0,0.0780913331261182,0,9,0.877056118533867,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0598315218513452,0,0,0,0.245215418710695,0,-1960.27329050419,-1280.15681518914,-680.116475315044
80001,2.26566832760684,0,0.0177024925482062,0,0.0801857960198767,0,9,0.864833073322935,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0570594854831376,0,0,0,0.183739085795714,0,-1990.94811760044,-1310.72263910204,-680.225478498398
81001,2.20702174056099,0,0.0130244568559392,0,0.081838478470127,0,9,0.854064678993732,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.063204259221032,0,0,0,0.205941856737953,0,-1893.51290068585,-1258.64761582908,-634.865284856765
82001,2.24031524208976,0,0.0179182137587558,0,0.0802693744201458,0,9,0.853485775809405,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0634803311505427,0,0,0,0.183827461757882,0,-1954.27645623846,-1287.12077160302,-667.155684635438
83001,2.45811672675892,0,0.041753471349056,0,0.0789597200484507,0,9,0.847459037496564,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.234147011524916,0,0,0,9.29417398735051,0,-1981.92072822382,-1277.49699058575,-704.423737638071
84001,2.21143520129285,0,0.0106973416561477,0,0.0816203261327861,0,9,0.817173473850199,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0577785154043606,0,0,0,0.216795502166283,0,-1922.02186902349,-1249.37024038515,-672.651628638341
85001,2.10353416689051,0,0.00740532314607425,0,0.0798558289114789,0,9,0.832103282207394,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0500258042321876,0,0,0,0.162362389452851,0,-2006.5222328692,-1284.67753000841,-721.844702860785
86001,2.06740635586718,0,0.00772861402860022,0,0.0811843478734575,0,9,0.818553843206632,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0547939997276955,0,0,0,0.147932635809164,0,-1998.55360079483,-1284.42643516816,-714.127165626673
87001,2.20969021776101,0,0.0172179508643101,0,0.0801429470667868,0,9,0.822862056901251,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0541904457462551,0,0,0,0.174245756042488,0,-1983.13174410965,-1269.25688635012,-713.874857759529
88001,2.26689425893161,0,0.0249149919374574,0,0.079743624768698,0,9,0.864679099906596,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0487705649877164,0,0,0,0.140706824288121,0,-1953.78954205845,-1263.75167552025,-690.037866538198
89001,2.12221762961955,0,0.0158707777947611,0,0.076896278091735,0,9,0.872166787136036,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0448939001099603,0,0,0,0.152826319379676,0,-1968.79538855462,-1269.54617182075,-699.249216733862
90001,2.07645538545598,0,0.0133503801548403,0,0.0801443091959157,0,9,0.822080457992948,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0647154658820104,0,0,0,0.151981449715582,0,-1968.51328391056,-1279.40742075503,-689.105863155529
91001,2.09835910785258,0,0.00451264689731631,0,0.0817240276958218,0,9,0.841034874264155,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0675375165100959,0,0,0,0.165859378007867,0,-1931.8923966007,-1261.5274466089,-670.364949991801
92001,2.13331522498505,0,0.00385604476273038,0,0.0802278700991012,0,9,0.858457035082353,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0590778024378658,0,0,0,0.20352494359509,0,-1952.43754075493,-1272.54044193697,-679.897098817962
93001,2.19976047345144,0,0.0179967612814524,0,0.074453669445747,0,9,0.864861707643086,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.170763488993356,0,0,0,8.86572705168785,0,-1967.40689629741,-1293.8263407188,-673.580555578611
94001,2.04257812610044,0,0.00528383578651841,0,0.0791927963920523,0,9,0.901862450071706,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0907755368775815,0,0,0,0.336408204422045,0,-2034.61055571049,-1309.89815130505,-724.712404405436
95001,2.02602047324521,0,0.00970488353103459,0,0.0805340093663365,0,9,0.823428420621842,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0862317658683795,0,0,0,0.199522734845317,0,-1999.95414542385,-1288.65535343423,-711.298791989619
96001,2.11547388281495,0,0.0133306881644503,0,0.0779311119106957,0,9,0.860265611471108,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0515692438781777,0,0,0,0.252592442560746,0,-2006.43714507064,-1299.79336042255,-706.643784648098
97001,2.10509819122117,0,0.00852850180176199,0,0.0802518437618589,0,9,0.878982197608986,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0576309737882117,0,0,0,0.215990468687229,0,-1926.50394998896,-1291.84060841887,-634.663341570085
98001,2.18031793718796,0,0.0107168634700247,0,0.0803271268978973,0,9,0.832973615694416,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.059984131653649,0,0,0,0.214303666041185,0,-1934.96304185556,-1273.72900743317,-661.234034422392
99001,2.13768570153041,0,0.00895388992918285,0,0.080894709476326,0,9,0.824764172157425,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0781389192777888,0,0,0,0.247429948649379,0,-1984.59073346019,-1323.88245175796,-660.708281702226
100001,2.27804660011085,0,0.0202415843989937,0,0.0812171233358182,0,9,0.797560929657534,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0492059974158083,0,0,0,0.177440459972065,0,-1941.83561517677,-1253.41414098501,-688.421474191761
101001,2.25613080923596,0,0.0298490031436821,0,0.079028698448579,0,9,0.841382613813769,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0441369299402969,0,0,0,0.129342398556058,0,-2009.79770906339,-1307.36001259198,-702.437696471414
