-0.275713175986301,-118.589584591886,-97.6053892367013,-53.4138315486947,-101.461416126224,-117.517483223504,-59.6766866795017,-71.7797137407669,-95.380625414437,-151.359616416878,-41.5453096936847,-45.8894479442111,-134.83889346104,-71.6367323211942,-98.5567300814537,-58.1118569690152,-96.8316690967432,-97.5437510050141,-154.066072202163,-53.4756599062758,-59.5608781098205,-87.0841570324864,-76.261250545913,-84.2438267035778,-103.40844896208,-25.0047800521741,-78.2605623331821,-105.316798425782,-32.7233906438947,-101.500881952398,-96.6256819842979,-60.9863157850672,-20.6024127113367,-66.3808116266357,-138.941965580997,-158.381501195022,-100.041023678682,-110.205183542087,-85.8631066171032,-112.098078013208,-189.118034461792,-128.356518018366,-56.4332792983484,-60.6618337168047,-92.6335141626402,-75.7095523906684,-102.369558070097,-106.598480846431,-104.700548920671,-75.1242997095577
-0.367317666904965,-27.0203269149038,-26.8346507575507,-24.2128014563445,-27.3509622111866,-30.8776946486995,-29.2969623836873,-29.4891339510006,-31.3964027104258,-31.5229718769989,-28.7608941195949,-15.9068917474572,-37.6922952063421,-28.352610319886,-24.5398646869682,-25.7674525060781,-30.5557010907356,-31.3408333137007,-40.8839505259536,-25.9396646497646,-31.6468608367674,-37.8168494330316,-31.4871136178803,-34.718810771516,-27.9158282566413,-26.7359968095221,-33.5504494629355,-28.6715188484126,-22.5754497515212,-26.6069219131748,-30.0366961260293,-24.0259313464377,-18.7910005565605,-26.8513651966749,-35.565212285043,-29.7277322438783,-32.6431574929902,-28.9679078946581,-30.745927493487,-35.4584232961948,-34.0429398255578,-29.3741588456744,-28.4936672571703,-43.7063809851995,-39.4730033865041,-30.7488114258781,-33.9597525372622,-33.2051271911234,-27.0662224489979,-28.896778869437
-0.185094055561649,-26.4882218720149,-27.0786851308455,-23.9592708069235,-26.5259913588732,-27.160425361433,-27.8205849552766,-28.43903891969,-28.2306060588462,-29.7606411264285,-27.1529076887013,-15.8238791534137,-36.7941686709988,-28.1662062291532,-22.6801017994908,-25.3720402229052,-30.8111626906848,-30.5022004713765,-38.0877545899098,-25.0207171562392,-31.061613517154,-34.5323577468198,-29.1635727044045,-33.5911642117196,-28.0945635940399,-25.6301305181318,-33.09868739209,-27.5183466952541,-21.315287080656,-27.0520532126009,-28.7669843829131,-25.2747908624123,-20.327178397954,-30.4472885194526,-34.8648940985686,-31.2099525085739,-34.1535161249019,-27.6876241625788,-31.0563912815234,-32.9193762972615,-32.4719485228076,-28.0136904409456,-26.5108768071927,-44.1055791652989,-38.2660818060673,-28.5157511645617,-34.9690784587933,-34.4086514133878,-27.803928449442,-28.1360121353714
-0.297618081988013,-24.930209417657,-25.6318587424674,-22.7867235667386,-27.7232449266568,-25.5648004078587,-26.2627039024486,-26.0810315782937,-28.7697564615212,-30.513899520153,-26.8769269329115,-16.7827489128847,-33.7719100955708,-28.1685702841964,-21.6191839341862,-25.9163931419492,-29.8710769772451,-33.0603618160167,-38.1196286943866,-25.6024156574118,-26.3640498737734,-28.9570338452074,-27.1619118687431,-27.6640654637262,-28.117153123471,-28.2728562821027,-34.3355582325397,-29.6012545906396,-23.6143612429613,-26.858672142459,-30.7250140478412,-24.3180245959019,-17.6042666923414,-28.3825129465802,-33.4129947750146,-31.6470604765536,-28.629469333693,-29.2217554265972,-29.1464100374866,-36.1135584727581,-36.785029640798,-33.2240916486984,-29.6755456735022,-44.6081428505334,-39.4020783983007,-28.8038819813096,-29.8750597152502,-34.9282397125593,-26.1229106897456,-27.2618568870972
-0.158523773855212,-24.6028367451023,-27.8754320105849,-23.1005993188112,-25.1769121318117,-27.0534872351627,-27.1529380254009,-27.6964856745183,-27.0644389450817,-29.9054095163009,-26.9882195098587,-15.2221720203058,-33.1110291570507,-27.2147511650429,-21.3174803841579,-26.7940917956384,-27.4285634595662,-28.3927756297938,-37.0899941367872,-28.2150926759465,-26.146803521516,-30.636367635997,-26.7700342870991,-26.2750207147324,-26.1242031093764,-27.605836731007,-30.5854730441545,-27.2430805790817,-22.7539884154741,-27.3458119040443,-30.2523801982376,-24.8849487442331,-17.7755030045421,-29.4643640529723,-32.8230080688886,-31.3733124653164,-27.6907228045704,-27.0846287690938,-28.5099797466407,-33.9199349823262,-26.9791979009457,-28.1986440248306,-27.3129586536283,-44.299182029099,-35.271951359615,-28.9163563109659,-27.7080316883187,-31.8367647392202,-28.5662028045829,-26.9650637612383
-0.256410126887187,-22.9894522950264,-26.381075429073,-21.4676329481386,-26.2064843539696,-30.5739596299262,-29.1614546874385,-24.0067570471563,-23.4140458954983,-30.840975652678,-23.7187464834019,-16.0352439453497,-32.6924705078343,-25.2748524908961,-21.6226145854058,-23.2142995367227,-27.1982216912097,-32.2505367427112,-38.609132650563,-27.7209232900238,-25.9443520755301,-26.7743080795903,-24.9772660039094,-28.4324579815569,-27.504627742213,-28.7285723218397,-27.2479111077324,-27.3263857053651,-20.5035764054274,-22.0074237256743,-28.816151911608,-23.2766475841618,-18.4923847640536,-26.2067247002488,-33.6790216768451,-31.5010458632372,-27.5005965061773,-30.7313221014296,-27.8975858401615,-31.2514122909208,-27.8282388003168,-27.2810533211747,-25.189233748684,-48.3042837232496,-33.5261739392336,-24.9464002050818,-30.9044418718825,-35.7310033775325,-30.3726246551051,-25.5105554537497
-0.492709830758871,-25.2913149758178,-25.7253047203064,-20.7698415365972,-25.1980583033212,-27.084455647276,-27.4580757790813,-25.603134766082,-24.674082022839,-30.5320469034485,-25.1183222084086,-13.5331915889852,-32.9410778952883,-25.7315966361397,-23.1338603853576,-23.0187708523625,-28.0295735939487,-27.8195738455138,-38.0207036568547,-26.9361045109528,-27.2356096044579,-26.9629843612941,-25.243943752456,-27.8349644929392,-26.586901024911,-29.5352701436,-26.5432771579006,-25.7396605360565,-20.6628519137983,-23.0930004053889,-27.9601896414471,-24.1721603838237,-18.7956124383898,-29.0243077299128,-30.1111367617517,-30.1572170092596,-27.2867182145748,-29.1960745968909,-29.147352193285,-32.0978830857524,-27.2230299171898,-28.7695320370677,-25.042788236714,-42.3068346640214,-33.5484542710052,-26.7352032473088,-30.2424792293429,-29.3173072633378,-30.0313458765616,-26.5699720883996
-0.139376955583423,-23.9398018727468,-24.7594332725855,-21.4271957471738,-24.6951398179142,-29.2912522924048,-28.2558622668904,-23.7008144526262,-24.5858818406315,-30.3258760479158,-23.4000532638488,-13.9670914066181,-33.7078415934787,-25.6343273965428,-23.4458845928625,-24.0840422781682,-26.7154744188558,-26.5299359635019,-40.977957092517,-26.6102136613382,-30.8734726162779,-29.3368126306986,-26.4396032915711,-25.1908357378826,-25.3538082605846,-29.2667665989281,-27.2645867868751,-26.7174406122707,-21.1621085570319,-22.5421002679968,-29.4959447606956,-26.2039282323246,-17.8857951081587,-27.9567144110025,-28.0332168028372,-27.8187577218744,-25.5896699634925,-28.5599768529436,-27.9266970668145,-33.3002902313778,-29.113645935983,-31.0141408695629,-26.1279577658929,-45.4729393215143,-31.636242145282,-24.8242483617753,-31.4367150337205,-30.7212253813219,-27.4988453070184,-28.582738134783
-0.650946545508495,-28.4315835786306,-24.7173408354956,-21.1575143589472,-24.897524468173,-29.736842367875,-27.3099235571863,-23.7282450028637,-25.031197993501,-31.4573132203944,-23.5706111011387,-16.7425150631262,-30.3394137702779,-26.0978882015336,-21.299241255293,-25.0189725896765,-27.442223081101,-26.5057121777164,-39.0324547873987,-26.1512562041289,-30.8773914848032,-26.8633862678509,-24.7646213026321,-27.5612581395604,-25.7180400060672,-29.2293641971546,-26.9845495836976,-27.2727295321739,-21.2056044090374,-23.0105322985166,-34.1654451729402,-24.7672798174048,-17.2500790927219,-27.2167700997123,-29.6789482335435,-31.2708540772336,-26.1941460381149,-26.4761009982553,-30.0809755525636,-36.6021152364914,-26.1997657449644,-29.2471184304075,-26.3319288980166,-47.7740768598639,-31.1966716650303,-26.874780395552,-34.3392505478438,-30.0068884504062,-27.0507124988079,-28.1981762248065
-0.271695647186369,-23.1624919413483,-22.7231614760379,-20.460519890216,-23.9343706637297,-29.762417043025,-24.5706532122575,-24.6440274193269,-24.5899605791687,-30.6646828045554,-22.5470878708558,-14.4799849874319,-31.7034774187114,-24.8534117080999,-19.0852636501595,-27.3666604152374,-27.8043171849931,-26.404614459552,-39.8391550984266,-26.0813863368637,-26.4415283822709,-28.077962416511,-25.3390523102337,-26.0424312188161,-24.3376425999254,-28.5048529951715,-27.2082475506952,-24.9221748009993,-19.3057009812896,-23.5347628800655,-26.4177317930178,-22.2636645380932,-20.5768320304439,-29.3459902692485,-29.5255229759517,-28.7533464893408,-28.8520217125814,-28.9197854394369,-24.9565359231701,-36.4310858314219,-28.4726189833506,-28.5662653307352,-24.6950727131306,-32.609824075016,-30.8808903233313,-26.8117968141373,-25.3470416713037,-29.8534175409686,-31.197153319141,-27.0363488300287
