-105.989990319545,-84.8215405757401,-46.4739038460445,-79.9200490434818,-92.9792126021784,-50.8697070467919,-60.4160021275779,-86.5674359578907,-139.122976854129,-39.7655885971253,-40.5058560829529,-123.48097315786,-63.7881239372674,-97.2609267088128,-50.2942556435954,-92.1885511498339,-95.0834633228018,-128.886084763295,-47.6905309435389,-62.0707367189288,-72.1500857650773,-69.0499090412571,-62.6752696386108,-85.2791146793999,-23.6155403376421,-66.2724576373989,-76.7496374976352,-27.3588934031572,-71.2435713167694,-66.2436581580848,-61.5070382697328,-28.0163750671498,-57.8695239769262,-119.334384032113,-118.379248621306,-98.0109461099326,-89.1538886865003,-64.1671947712603,-82.6717996917489,-146.74749976807,-111.493243511355,-45.9856363321188,-52.5697026631715,-81.5864949358759,-68.7021711938776,-98.561813630751,-83.3429075095041,-102.152309693821,-61.0221705726127
-29.7414073560794,-29.373728867112,-22.4802954411719,-25.2027140519363,-33.5279235716435,-31.0101547829282,-29.7992047028193,-29.1155963163145,-31.7795252425108,-27.6991040232076,-18.8947359788146,-33.2309392829966,-29.9836873961565,-22.8406046792525,-24.1074460902133,-31.3708370461403,-29.4753462187922,-41.9517781684224,-30.9718974847928,-32.8710838908863,-36.152824110316,-30.0331567392638,-31.8861605815859,-24.6454829331338,-27.2755654439518,-26.746943699297,-30.5326596400573,-27.5496442620211,-32.2555003944659,-29.1834144812447,-36.4613493571559,-46.2673745305495,-29.9324340754854,-45.159670934542,-42.1578250772374,-31.8026813749942,-30.2064195830771,-30.1099097755019,-33.4004274149684,-33.8494546526464,-31.378338314203,-29.4478621425052,-32.2979588385205,-31.9950967163747,-32.0985484532052,-31.4527895916381,-29.9581064360699,-41.2075148459245,-35.5397627546605
-27.544723425926,-26.8645318229534,-21.5262646175616,-35.384009434766,-31.2297577451918,-32.3484694367332,-26.8893852130954,-26.9671172478304,-34.9013783271713,-28.4990229901633,-17.9378618553722,-32.1251017862776,-32.5094029395524,-25.7159612607524,-23.2107145464173,-29.1645129014926,-33.8056859722298,-40.5050359354586,-26.33172251969,-29.5898358299611,-35.1227483557615,-27.4350137800093,-35.6370502971417,-29.7026950413663,-32.0310815461119,-32.9793149870715,-31.375068144895,-23.4370452522627,-30.7511102904377,-28.7069617062522,-30.3376806455081,-34.1927712118768,-30.0616611428492,-45.049758249517,-43.2339012973828,-34.0008196629512,-32.9004228578133,-28.9507628527442,-34.849779435211,-36.3010838656521,-30.3319289018537,-27.1692981153846,-38.0825832662646,-35.6657482880779,-33.2696673289111,-30.0760399890459,-30.0260145700025,-36.7963252733461,-30.0567409461932
-27.9235964414363,-25.8424428011625,-25.9693578127727,-26.3799612426813,-25.9933206415563,-27.3644269032152,-30.387288745257,-30.6181666046774,-30.557824898079,-28.5842662972391,-16.1353621677762,-36.208511800155,-29.0732809477718,-23.383233155532,-23.1644270652949,-29.3512828920794,-33.3220839478979,-40.7502643947722,-26.9489499745772,-31.8295969971721,-39.3959899047707,-28.1345603642502,-36.1959016947902,-29.0390906352993,-26.785865263589,-32.8565006885454,-28.4561786327739,-24.5871193732255,-29.2132244568792,-29.0194235983814,-30.3128850912772,-28.1897284672139,-28.4988724241919,-43.6010164314925,-42.366234075647,-38.0260551599429,-35.3220455531006,-28.2149186219325,-34.0496602231516,-36.9622238845864,-31.5822950495385,-31.1487304840875,-35.3225599049188,-38.0519206029335,-30.4436108618932,-33.3429452250026,-37.5625192020044,-31.6967208367006,-28.5252500387798
-29.416870306482,-25.7271573301335,-22.3692345981939,-28.7489010419439,-30.3662909168919,-29.5925803157263,-26.2883007131444,-27.4174996298309,-33.4050144239432,-25.8188614717387,-16.2430273521863,-33.9659116652986,-28.6074876444616,-24.5992513242769,-25.5398741732503,-30.8288573724315,-29.2544896552543,-39.9008640183942,-26.0863764625563,-30.8978678464984,-36.4185937403653,-28.8064050986619,-33.2491705764683,-24.8517481429818,-28.099529925476,-30.1963201070083,-28.2311210862446,-22.7282483836746,-29.6500280420327,-30.6483373316004,-28.6526351422469,-33.2452977267514,-27.6972654540825,-44.0130708120574,-42.2122494179897,-33.3808160399389,-27.8855482404815,-28.4110571419542,-32.2437047334491,-42.6042896440907,-32.0497316037782,-29.2596495188068,-32.3069724408968,-34.8855788801096,-30.6598750861772,-29.8962606788365,-32.7609881538352,-33.8522311064864,-30.3783156333426
-29.3425809190633,-25.6427999759156,-21.945247310756,-25.4509258384929,-30.2366543281047,-29.4906132962161,-26.119696359855,-26.9102661229809,-32.7718530713212,-23.8727902998787,-16.1009494233869,-32.8064865393637,-28.0410514829573,-22.8728044756719,-23.9391087766422,-28.5112303907214,-30.1109433163435,-40.9708756209838,-26.049683563851,-29.934515215153,-37.0896304898116,-30.2299868047048,-33.5792332650979,-24.58677827548,-28.7509678243036,-29.2365804170455,-28.8313591037563,-21.9176355818609,-30.2247942903721,-28.3755608714583,-29.2606418202693,-35.1907836085602,-29.7228735198206,-46.3134153985057,-42.3787004654055,-30.9470981407228,-29.4982912089996,-26.8920170719207,-32.3851928521516,-36.5396347534536,-31.5706672868442,-28.5281520453711,-30.3587059726878,-36.0394086850539,-27.7178829032204,-28.3317905507374,-31.9055316446552,-33.8677904426734,-28.8693841342237
-26.9757505105652,-26.7541173749439,-22.5511442643493,-27.6661606120894,-29.9941886671516,-27.6182528436689,-28.0278163609771,-27.2955444307974,-35.5631092473388,-22.0903775794163,-17.192820910877,-32.6625698151176,-28.2680186612522,-22.0660859029083,-23.736721282867,-28.3823479340293,-27.275176281823,-41.361143290511,-25.5922702033511,-31.0417064972693,-38.11638980993,-27.8769153574036,-35.2210451381902,-26.3202727277558,-27.6030423701602,-29.6901061674448,-28.9746284279072,-20.7543388418098,-29.8350972872709,-31.8358267442346,-30.3774020321034,-35.5941324484835,-28.0358476435459,-45.6132404367175,-45.8895488671306,-31.7462350247214,-30.5957872266044,-26.885246238022,-35.4024696357827,-35.0585981939795,-30.13492713362,-24.6747134310488,-28.8955723015634,-32.8896593086174,-30.5014124111941,-26.9266392236881,-30.8847446122108,-36.4275828806204,-29.8744623252025
-29.0739513202636,-27.6106919155086,-24.1715836169315,-28.7368578497659,-30.1300550641415,-28.5514089231406,-28.3734894373689,-32.7976784664676,-32.3557295445293,-28.4867177978571,-18.7575933727485,-35.6508655426824,-27.8228774035776,-21.7462015059981,-26.8641061525123,-32.4281871551848,-31.3074413265174,-39.8397121868261,-30.4956488364764,-34.2785370720508,-33.5351278999439,-29.9502200390165,-39.0310954102277,-27.6639545944978,-26.6411202330135,-36.5931603952013,-31.2594264683088,-26.3549592652961,-29.7822441923598,-29.9856704473201,-27.6424961495075,-29.3082021765827,-28.0189960952829,-42.9597358398122,-40.3268360660464,-33.7922674686775,-27.9978788571551,-30.7004182092397,-36.4474026579936,-38.1757487122908,-32.5957771342586,-28.661333227964,-34.8082423307889,-41.5328805631107,-30.5373846813236,-34.1911858640595,-34.9025079657349,-29.3536232861505,-30.29629562463
-29.6562562303747,-29.042649088168,-28.2012980333842,-30.5844769018979,-31.7788797542291,-28.2302152903949,-30.9507340441112,-32.3277957214782,-33.3782580187033,-29.8437593974845,-22.3272479749669,-37.968008662523,-30.361095561158,-22.6541494962998,-29.0100823031697,-30.1142149639518,-32.3914024521561,-39.8969243044707,-29.7086644922647,-37.608288648101,-34.5019826020152,-31.1042213982891,-44.9475508084389,-30.4615779622993,-26.4481081767077,-34.576816266192,-37.8441737329088,-25.1558777983859,-30.3672076298727,-30.9347479687687,-27.4461643601679,-21.7016257788674,-29.6497519441743,-47.8631421584051,-42.8366225709852,-34.5563599225473,-29.0518073194749,-30.7372114870436,-36.3785870057344,-38.0985996012878,-33.0657601540706,-28.3566555923121,-34.5287850929848,-41.6414200969001,-31.8393394035157,-33.6007083729942,-36.882526589763,-29.4112758129328,-30.5029550152281
-30.1242965983089,-30.6753062712134,-28.7383342559126,-28.5636680072613,-30.7787207088442,-29.1731876679243,-30.2788026469989,-30.9646040624991,-33.2856978399018,-28.2299405830229,-21.4911003367813,-35.6880394919848,-31.8491012469076,-24.4427238313323,-28.6361324064599,-33.2337733935475,-31.3813884468646,-40.16239389874,-30.0477367821475,-33.8909600899272,-33.5183113794043,-32.1926332382412,-35.7815750008558,-30.4344580673096,-26.0828329447944,-33.8573288401665,-36.0175924840632,-25.7328359815867,-31.4240164274107,-32.7272805330576,-28.7705541603323,-25.94739624071,-30.7451290871892,-43.740087994299,-43.0294276991908,-33.7960574272434,-30.7192768697484,-30.8378626526384,-37.6875930405953,-35.9139755646355,-33.0543789998132,-30.229048393483,-35.6285176128932,-40.0395531904315,-30.524907030753,-34.9041295286222,-35.1133422244088,-30.6012104373256,-32.7093133970073
