sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,lnlike,likelihood,prior_prob
1901,2.41089232457555,0,0.0916211363605537,0,0.0435769065081192,0,9,1.19467565672728,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2210.01785424562,-1602.35087500565,-607.666979239975
2001,2.55800987714695,0,0.0701179040715713,0,0.0448402951517642,0,9,1.12173257588324,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2180.87095848535,-1586.82099080066,-594.049967684688
2101,2.50576008493116,0,0.0654892447106289,0,0.0443505139898463,0,9,1.12568730251051,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2181.43811660938,-1582.62977070869,-598.808345900688
2201,2.5595459649157,0,0.0775516275571992,0,0.0442984471966619,0,9,1.19863280787606,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2165.63477018896,-1583.40629649353,-582.228473695434
2301,2.66018797342639,0,0.0825119532394595,0,0.0442868942272072,0,9,1.15105486421931,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2151.74757704899,-1577.54205060096,-574.205526448038
2401,2.49590679139071,0,0.0829044333135582,0,0.0455965547066997,0,9,1.17771909764373,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2147.49233143418,-1535.72441069969,-611.76792073449
2501,2.57596435294794,0,0.0823969742925844,0,0.0479635785609404,0,9,1.15445210130357,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2142.49257663705,-1526.52452457787,-615.968052059184
2601,2.45327053091021,0,0.0758675407232551,0,0.0468509855577796,0,9,1.14771825781581,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2150.37472346399,-1525.75694410268,-624.617779361308
2701,2.40412109507563,0,0.0684573457145361,0,0.0472018620774082,0,9,1.07849350661703,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2162.1487955102,-1527.07343646251,-635.07535904769
2801,2.50333765353261,0,0.0642155569455382,0,0.0491658868485648,0,9,1.10237989828895,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2142.66485502183,-1518.83567217473,-623.829182847093
2901,2.4643382510628,0,0.0648013186925626,0,0.0484065983030596,0,9,1.11396925450856,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2145.59669723814,-1516.33867817143,-629.258019066706
3001,2.49323768317445,0,0.0547843898080706,0,0.0503734432801262,0,9,1.0938179451907,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2139.94111229836,-1511.48143991988,-628.459672378476
3101,2.44372298384734,0,0.0607756403393231,0,0.0508853092782321,0,9,1.08486047888178,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2143.97919621126,-1503.50291694123,-640.47627927003
3201,2.44686922083578,0,0.0604465879968099,0,0.0510004127296387,0,9,1.10635797439384,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2139.49093859926,-1501.62627997498,-637.864658624279
3301,2.43626636518604,0,0.0602141938696231,0,0.0516538029112502,0,9,1.05381308948224,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2132.1737058205,-1491.10522356976,-641.068482250738
3401,2.38590122211582,0,0.0416704785302542,0,0.0556708294686242,0,9,1.06398728452743,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2144.32219782135,-1488.28022357897,-656.041974242378
3501,2.39795129065943,0,0.0399255937444167,0,0.0561907084944738,0,9,1.10107264514879,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2141.44792448013,-1488.54114322934,-652.906781250782
3601,2.71894529518703,0,0.0746095976102621,0,0.0574919017718107,0,9,1.03635286039264,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2135.62022804575,-1472.96900003392,-662.651228011824
3701,2.64428142032924,0,0.0717190502280187,0,0.0573733753878322,0,9,1.03808743917496,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2139.56594260836,-1470.22930919867,-669.33663340969
3801,2.64147804769247,0,0.0701728781845694,0,0.0569859667525727,0,9,0.975748561048687,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2133.316608254,-1464.68202059084,-668.634587663154
3901,2.68657652369662,0,0.0725125358833715,0,0.0577784247946311,0,9,1.06487265203318,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2137.08237326117,-1460.44633779475,-676.636035466417
4001,2.59727479932008,0,0.063923555169801,0,0.0573093520294924,0,9,1.04561226071212,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2132.73546855257,-1456.2354548598,-676.500013692765
4101,2.77735890424825,0,0.0670402176834539,0,0.0607663799867694,0,9,1.07346482906,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2131.3721981782,-1464.17811868842,-667.194079489774
4201,2.67159885049442,0,0.0515638170788254,0,0.0606494366034124,0,9,1.07420462791697,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2115.99231516843,-1451.64647632211,-664.345838846325
4301,2.67434854360962,0,0.0551549012304036,0,0.0586741044443595,0,9,1.04296257218,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2118.01262219387,-1447.20034986586,-670.812272328017
4401,2.71740485687806,0,0.061185481148807,0,0.0599425566167444,0,9,1.05466221759188,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2105.40617389456,-1435.38285553566,-670.023318358901
4501,2.63778959790296,0,0.0679131582933576,0,0.0581528107289867,0,9,1.07063875609492,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2125.37329011699,-1462.38558623199,-662.987703884991
4601,2.76323362487633,0,0.0608543552410974,0,0.0605194799961571,0,9,0.996449463215604,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2122.24210965518,-1441.83982968371,-680.402279971462
4701,2.82558504858304,0,0.0580787403666666,0,0.0620603012308283,0,9,0.988172445768345,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2129.25514869319,-1440.84507778732,-688.410070905876
4801,2.87091845371088,0,0.0603266860902198,0,0.0635515030189963,0,9,0.980410825954266,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2124.88185219583,-1439.00979937792,-685.872052817905
4901,2.86821405632846,0,0.0637484168724286,0,0.0622005580227799,0,9,1.03013868782294,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2119.79608535721,-1434.38675848648,-685.409326870725
5001,2.8273336679627,0,0.0729498584522545,0,0.0616389709737295,0,9,1.02362443672672,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2100.58843134863,-1454.63953651453,-645.948894834103
5101,2.90453246231603,0,0.0702054205841475,0,0.0620595932375462,0,9,1.0223450043864,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2100.6525396654,-1424.1748243095,-676.477715355898
5201,2.80374443180248,0,0.0691507561378819,0,0.059963362545532,0,9,1.00884240611686,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2089.239226094,-1443.21818623043,-646.021039863571
5301,2.82156986077033,0,0.0647469935940334,0,0.0611624631075787,0,9,1.0293994723939,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2092.07599460706,-1438.15088960009,-653.925105006967
5401,2.81439441922892,0,0.052889011063036,0,0.0632944912908332,0,9,1.06154690030101,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2105.54587067329,-1440.27324067658,-665.272629996713
5501,2.76533025990113,0,0.057758041177855,0,0.0608489011182562,0,9,0.994006561645166,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2104.07014898817,-1435.14044300536,-668.929705982813
5601,2.80108979804609,0,0.0554018593523269,0,0.0629730357503632,0,9,1.01982464785342,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2097.32719967663,-1435.46522631524,-661.861973361396
5701,2.74507368315945,0,0.0572023886362048,0,0.0617717476871792,0,9,1.02550265333947,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2097.94259953901,-1436.11061103716,-661.831988501852
5801,2.87355398815069,0,0.056840222699382,0,0.0641500650326992,0,9,0.965704267029975,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2091.49572290772,-1423.93543453439,-667.560288373328
5901,2.85063739934203,0,0.056378288194669,0,0.0644733310829172,0,9,0.997191431419879,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2093.28687591131,-1415.89779061496,-677.389085296342
6001,2.83688021882467,0,0.0574210691071655,0,0.0663622101511847,0,9,0.988117694396011,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2090.05346865469,-1411.36803427079,-678.685434383901
6101,2.80589677914841,0,0.0650793517404861,0,0.0647452222966246,0,9,1.02700531224758,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2098.64791944147,-1417.75013381822,-680.897785623254
6201,2.83359913158359,0,0.0553565044810056,0,0.0662054012087164,0,9,0.977864624883678,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2076.55359065067,-1395.20234849877,-681.351242151904
6301,2.75305747235246,0,0.0536816406472532,0,0.0655478108691971,0,9,0.942162125789884,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2077.65164389583,-1390.8871063066,-686.764537589234
6401,2.81887072486974,0,0.0570136570858225,0,0.0660212932879969,0,9,0.974845583536476,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2074.80190569283,-1390.48077128644,-684.321134406386
6501,2.87909318886408,0,0.0555866885744465,0,0.0670893717123805,0,9,0.919369121254048,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2076.92910590531,-1388.61918584117,-688.30992006414
6601,2.80960421089096,0,0.0550198893807579,0,0.0657248821830267,0,9,0.970677089923579,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2081.82869642476,-1397.23704290534,-684.591653519424
6701,2.803010158455,0,0.0574227649939084,0,0.0668273756764374,0,9,0.939253032485676,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2079.88755279513,-1395.40797854888,-684.479574246259
6801,2.83584289436335,0,0.0611447247440583,0,0.0664987313253023,0,9,0.961726413913424,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2084.03500056554,-1399.34233157917,-684.692668986371
6901,2.83910281069325,0,0.0588542422101094,0,0.0670011400909415,0,9,1.0299111537096,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2079.27964483227,-1400.26208792333,-679.017556908939
7001,2.80828940873519,0,0.061152151806314,0,0.0660141329992608,0,9,0.961374486564192,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2088.27301016124,-1399.3440865387,-688.928923622532
7101,2.7320043242321,0,0.0539654757926757,0,0.0656986710759898,0,9,0.981689806000863,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2088.66325109016,-1394.82195712037,-693.841293969787
7201,2.75129801799894,0,0.0503410519081265,0,0.066110285846004,0,9,0.971743807347909,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2073.33130800363,-1391.0018268637,-682.329481139929
7301,2.76389243460053,0,0.0569241014624372,0,0.067122468482099,0,9,0.984151370039201,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2071.52033860156,-1395.37551068435,-676.144827917219
7401,2.742490275492,0,0.0570316715793952,0,0.0662141621554313,0,9,0.98480612135719,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2085.97972591606,-1405.60065236855,-680.379073547515
7501,2.89072220472374,0,0.0591672578670743,0,0.0690124161169815,0,9,1.02917693240107,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2106.98563878122,-1400.94345109003,-706.042187691192
7601,2.87381565354431,0,0.0770550929466483,0,0.0658090839963023,0,9,0.970583541009869,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2099.17124579479,-1415.52377155667,-683.647474238118
7701,2.83994296257947,0,0.074666456925821,0,0.0642557658965963,0,9,1.0126153942348,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2088.3916414078,-1405.47858864657,-682.913052761236
7801,2.91853857033548,0,0.0761738878586773,0,0.0663640078001968,0,9,0.942419585094778,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2097.49468176959,-1402.01132340348,-695.483358366112
7901,2.85877974925311,0,0.0691347213562578,0,0.0661895358438428,0,9,0.998934083023133,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2094.45408340191,-1399.08094459842,-695.37313880349
8001,2.82194318136036,0,0.0715934510406782,0,0.0655971750094506,0,9,0.998095363093638,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2094.16416603628,-1398.0535521221,-696.110613914173
8101,2.87555642597054,0,0.0694873712873241,0,0.0665312244597578,0,9,0.978571526546175,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2102.47363849132,-1403.93422627879,-698.539412212528
8201,2.5912449507458,0,0.0639820321965014,0,0.063200005053836,0,9,0.993088619692514,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2123.58578861072,-1429.59476820364,-693.991020407085
8301,2.5912449507458,0,0.0658259397694252,0,0.0629109682203404,0,9,0.999036141296215,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2109.93535337932,-1421.3736475721,-688.56170580722
8401,2.55957082159461,0,0.0586502263739164,0,0.0626974810381945,0,9,1.00065967371223,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2093.07430830601,-1408.37526665477,-684.699041651241
8501,2.86951039166495,0,0.0718949823982007,0,0.070782115945181,0,9,0.959385114159238,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2114.59973024776,-1402.69301049107,-711.906719756687
8601,2.55957082159461,0,0.0644027194705961,0,0.0630502366706041,0,9,0.958989897191553,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2077.50529789061,-1394.38088534381,-683.124412546799
8701,2.55957082159461,0,0.0644027194705961,0,0.0630502366706041,0,9,0.968471745142191,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2067.64701197705,-1400.34169030642,-667.305321670623
8801,2.59781422846857,0,0.0625492715657539,0,0.0649561919993242,0,9,0.952337577075014,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2080.80643352938,-1409.86851779824,-670.937915731138
8901,2.59262017134868,0,0.0607606717634935,0,0.0651164447317868,0,9,0.9550704758356,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2068.62069013632,-1400.78243659351,-667.838253542807
9001,2.50870752581625,0,0.061453312218598,0,0.0629169871453171,0,9,0.994177890143041,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2053.12525369206,-1396.99028410839,-656.134969583678
9101,2.50870752581625,0,0.0566262530517657,0,0.0622192992930502,0,9,0.959800418675335,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2049.78276111153,-1407.5502092949,-642.232551816629
9201,2.50870752581625,0,0.0560098498636709,0,0.0622734080475296,0,9,0.972271663263771,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2060.67853879208,-1423.61782885784,-637.060709934239
9301,3.06930777115209,0,0.0755091130952982,0,0.0713572258964797,0,9,0.968595701295489,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2104.5717854587,-1387.64304861656,-716.928736842147
9401,2.52191045057034,0,0.0541563466880827,0,0.0623837396760371,0,9,0.952886800449916,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2071.68819791975,-1419.37311051772,-652.315087402033
9501,2.53894409362672,0,0.0549140734272369,0,0.0632372812593372,0,9,0.960194450742862,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2063.45043501537,-1413.36267025572,-650.087764759652
9601,2.53894409362672,0,0.0545902555251079,0,0.0636676356463757,0,9,1.00964370844983,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2064.39640945695,-1413.6779322069,-650.718477250049
9701,2.58080122363056,0,0.0534646051524499,0,0.0637653699423934,0,9,0.965676793915131,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2060.00556658347,-1404.60449168328,-655.401074900193
9801,2.55188908510767,0,0.0534646051524499,0,0.0637653699423934,0,9,0.938552230685941,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2057.54450522422,-1399.46619800992,-658.0783072143
9901,2.94127857598086,0,0.0675595634813836,0,0.0712368840304722,0,9,0.899474478583883,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2092.14953022933,-1383.235918684,-708.91361154533
10001,2.58440096543328,0,0.0547895368716204,0,0.0665499459311538,0,9,1.01165513735854,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2078.91628151292,-1398.27293816615,-680.643343346771
10101,2.59721081873375,0,0.0547895368716204,0,0.065636359970934,0,9,1.00717720883571,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2068.570202823,-1390.66784585378,-677.902356969217
10201,2.64836505674197,0,0.0628001948137571,0,0.0668616015320677,0,9,0.950451906866069,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2057.20214837183,-1383.0277207407,-674.174427631125
10301,3.01000936822244,0,0.0746289831721202,0,0.0729871061810326,0,9,0.919621574179854,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2071.29112157739,-1367.74276224658,-703.548359330813
10401,3.01371218421742,0,0.0730067160915113,0,0.0736906190638907,0,9,0.947039840804232,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2056.66166304253,-1360.74235767673,-695.919305365795
10501,2.92995846453318,0,0.0710120249633959,0,0.0704602190882098,0,9,0.947650244840322,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2061.50081755441,-1360.59749640047,-700.903321153942
10601,3.01762926285577,0,0.0733760359085647,0,0.0724985282102004,0,9,0.940504064501099,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2062.35659305649,-1365.85238978317,-696.504203273323
10701,2.98131930113561,0,0.070040469423883,0,0.0718728192306282,0,9,0.917708604529872,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2052.5419152785,-1358.51334344213,-694.028571836371
10801,3.00426770656774,0,0.0715075588763691,0,0.0737751645309738,0,9,0.972633543900582,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2054.01916261392,-1355.56325059367,-698.455912020253
10901,2.98162220309753,0,0.0678127013897022,0,0.0731383711449691,0,9,0.984571138635136,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2054.59910364495,-1353.0743036542,-701.524799990749
11001,3.0006692803479,0,0.0648559639185904,0,0.0742515142476578,0,9,0.923978232564932,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2060.22809497911,-1357.28745343009,-702.940641549017
11101,2.95872040541965,0,0.0663925645370445,0,0.0728424155616052,0,9,0.970385457124945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2071.82241151724,-1361.40239123863,-710.420020278611
11201,3.04044621332666,0,0.0694308828239648,0,0.0744384582329556,0,9,0.925017150880779,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2068.39830986004,-1361.38750237201,-707.010807488024
11301,2.98363970069389,0,0.0656082860479457,0,0.0740444819972288,0,9,0.951984317809012,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2073.50107921832,-1359.25592432525,-714.245154893078
11401,2.9522432250327,0,0.0657250966647788,0,0.072712337327627,0,9,0.931253725101989,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2061.51784340964,-1347.0863378904,-714.431505519236
11501,2.93111281984687,0,0.066093668253606,0,0.0726089365596677,0,9,0.900639358802147,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2057.7159786121,-1342.5404598566,-715.175518755499
11601,2.98786879988841,0,0.0715147179918372,0,0.0728291472446674,0,9,0.895742884020768,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2058.590329753,-1343.83010579237,-714.760223960633
11701,2.98099188407162,0,0.0646089703710308,0,0.0755608575398292,0,9,0.887275913501425,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2067.60412431104,-1348.67079069386,-718.933333617183
11801,2.93079674082104,0,0.0662010553922625,0,0.0733038258438474,0,9,0.890070755762309,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2060.5654103105,-1342.03485236808,-718.530557942415
11901,2.99220388689283,0,0.0687776836857837,0,0.0745083072741563,0,9,0.973672541288338,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2061.1899223284,-1344.1928302633,-716.997092065101
12001,2.95088183728517,0,0.0670627300777901,0,0.073343147750505,0,9,0.8986708373144,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2060.81899138365,-1340.10052928418,-720.718462099465
12101,2.97357479772346,0,0.0725441639538596,0,0.0744153081006465,0,9,0.902065771691919,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2072.98538060239,-1347.94937869327,-725.036001909118
12201,2.94392436316544,0,0.0731601950538037,0,0.0730365314810458,0,9,0.955030627050446,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2092.35280869882,-1365.48014751167,-726.872661187154
12301,2.93376897031583,0,0.0694292463334239,0,0.0739347898660094,0,9,0.934836705472211,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2075.91189232117,-1350.4058745811,-725.506017740067
12401,2.97425597809558,0,0.0696329934795485,0,0.0734944464556304,0,9,0.960271795247809,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2067.0518866311,-1343.60473585078,-723.447150780324
12501,2.95291968963096,0,0.0689099716079352,0,0.0737267569741332,0,9,0.906271469593664,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2055.6270194862,-1338.89494732125,-716.732072164947
12601,3.0093506943445,0,0.0697889580334058,0,0.0743384980280065,0,9,0.909450792963464,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2067.1082636916,-1344.9435616976,-722.164701993997
12701,3.00639983868587,0,0.072943719186269,0,0.0735071096955454,0,9,0.924037980695614,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2057.16973405823,-1339.67802954342,-717.491704514806
12801,2.34291638247935,0,0.0360010815359053,0,0.0676561516792976,0,9,0.898877258243142,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2077.13000848313,-1361.62996522161,-715.500043261518
