sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,lnlike,likelihood,prior_prob
2801,2.73587837572477,0,0.174782851836307,0,0.0383553489214818,0,9,1.29085855619366,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2243.41753188326,-1657.76377910057,-585.65375278269
2901,2.82058216880794,0,0.167230815443265,0,0.0392493413555207,0,9,1.26131425202886,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2234.78737776863,-1640.20696494958,-594.580412819045
3001,2.91588243600454,0,0.171064253408496,0,0.0408401219926118,0,9,1.24129684503761,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2218.42723383044,-1627.89864555629,-590.528588274156
3101,3.0157485093212,0,0.164195665618374,0,0.0427528649848381,0,9,1.19659502511934,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2169.50598544888,-1606.15153511143,-563.354450337452
3201,3.00758063644702,0,0.152613043151184,0,0.0431995695506197,0,9,1.21334976368342,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2179.97121463473,-1606.39178990434,-573.579424730391
3301,3.10047628252919,0,0.15253229622209,0,0.0457256611569625,0,9,1.21334976368342,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2175.45130517111,-1598.45873568224,-576.99256948887
3401,3.04385955852306,0,0.140357682605087,0,0.0460050072060458,0,9,1.23262137293299,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2175.91911593152,-1607.53797471153,-568.381141219991
3501,2.99402870313731,0,0.131218200165475,0,0.0459790235101751,0,9,1.16607573899327,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2157.07750013235,-1591.98523116209,-565.092268970252
3601,2.92148763580767,0,0.123640146845018,0,0.0442271999188147,0,9,1.18284493196998,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2139.7353554802,-1579.3750057898,-560.360349690401
3701,2.92928826030913,0,0.125251525017772,0,0.0456736408347463,0,9,1.1952590638865,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2144.67241850994,-1579.30269137625,-565.369727133698
3801,2.9428853208229,0,0.144138335550987,0,0.0439700373641155,0,9,1.2171306483067,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2148.16424794047,-1581.36320093614,-566.801047004326
3901,2.91263267161196,0,0.129700777599595,0,0.0448446778733022,0,9,1.14788646491778,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2132.75734522263,-1559.18334628827,-573.573998934356
4001,2.84974524043286,0,0.122774935592653,0,0.0460630716195281,0,9,1.11612423164238,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2136.68552293118,-1555.15353402822,-581.531988902963
4101,2.86123915257744,0,0.115517306754093,0,0.0460956437351099,0,9,1.10445189912744,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2133.8921604166,-1552.66357302434,-581.228587392259
4201,2.85450188558884,0,0.109716507954448,0,0.0487207346835853,0,9,1.13950537228378,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2134.79621308543,-1554.47832387912,-580.317889206311
4301,2.80347265747528,0,0.0998563249853122,0,0.0494583138207905,0,9,1.11101034622179,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2128.60441724778,-1542.16002389586,-586.444393351919
4401,2.78738988950146,0,0.0881031554618389,0,0.0515217560946022,0,9,1.13333046925718,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2127.33809393821,-1529.87589807724,-597.462195860971
4501,2.80805975861563,0,0.099720584715549,0,0.051126830616511,0,9,1.08546510611585,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2137.3049511529,-1525.85470789371,-611.450243259193
4601,2.82827021997003,0,0.0931163580181357,0,0.0520742046604444,0,9,1.13155413090346,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2116.75327933883,-1513.3281482956,-603.42513104323
4701,2.72952668338959,0,0.0836824335248218,0,0.0526946980795117,0,9,1.12123358833591,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2120.07440533012,-1505.8602409825,-614.214164347619
4801,2.81641792908268,0,0.095070417811926,0,0.0519608947547455,0,9,1.07202502698996,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2133.92290948696,-1488.16898646426,-645.753923022706
4901,2.61456844576433,0,0.0793839579071274,0,0.0529988063415516,0,9,1.15319787894929,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2148.71927639726,-1512.26562738785,-636.453649009414
5001,2.86890829734263,0,0.097735256184018,0,0.0546556883696159,0,9,1.07440189305331,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2109.94009557188,-1468.20771731242,-641.732378259459
5101,2.94629537495712,0,0.100079176838478,0,0.0554390725909621,0,9,1.04150829352715,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2110.57668098332,-1464.90763541397,-645.66904556935
5201,2.91863579561463,0,0.0826210916922015,0,0.0580737460860824,0,9,1.03618690250002,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2128.37403923947,-1479.29299690843,-649.08104233104
5301,2.94935694904816,0,0.0864841968487313,0,0.058793008965664,0,9,1.07191385151335,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2107.01446315609,-1468.16510227767,-638.849360878424
5401,2.66038544195165,0,0.0870730115137515,0,0.0552955758843179,0,9,1.01491659925059,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2134.23249719143,-1453.9859640886,-680.246533102827
5501,2.8431760143129,0,0.0893183001927519,0,0.058514066709402,0,9,1.04951869529685,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2132.67607202182,-1458.32295303654,-674.353118985286
5601,2.8855041510389,0,0.0828393554467091,0,0.0611580940190011,0,9,1.05962574822892,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2124.54175556015,-1442.66896970574,-681.872785854418
5701,2.91842926405801,0,0.0871267360020324,0,0.0599323071267654,0,9,1.05425163261568,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2104.42492416839,-1443.01370612017,-661.41121804822
5801,2.93780995399714,0,0.0816133127926689,0,0.0607009828594932,0,9,1.04570557132595,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2114.8576547577,-1446.35080910771,-668.506845649993
5901,2.89266889472034,0,0.0798416384267682,0,0.0607819058424914,0,9,1.047392607627,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2113.31894574109,-1441.95258973149,-671.366356009598
6001,2.8178541367425,0,0.0887171160672867,0,0.0599351006390317,0,9,1.03282495543698,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2123.13094102319,-1455.91224548934,-667.218695533847
6101,2.87104687931955,0,0.0900637567272969,0,0.0604335766107807,0,9,1.02642461249477,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2129.19111830233,-1444.21484706518,-684.976271237142
6201,2.80147647973604,0,0.0844023983006853,0,0.061136308488595,0,9,1.05548769473737,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2114.85678464948,-1422.06043915116,-692.79634549832
6301,2.79020432420678,0,0.0767625859442339,0,0.0622938854835176,0,9,1.0068431423818,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2115.44392873526,-1420.17978855404,-695.264140181217
6401,2.79568057279659,0,0.0817176182601283,0,0.0617645745384691,0,9,1.01202025692018,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2120.83658339871,-1421.58102431434,-699.255559084368
6501,2.78571692406141,0,0.0756106480699068,0,0.0628729919964248,0,9,1.03551871891924,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2113.99248022212,-1414.14964471503,-699.842835507091
6601,2.74800639142239,0,0.0742812233561311,0,0.0620946966931591,0,9,0.985414325112553,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2114.27838651905,-1407.01217285251,-707.266213666539
6701,2.84087722129216,0,0.0865101706904139,0,0.0623872389182383,0,9,0.986667801191452,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2098.11838816398,-1404.01908992764,-694.099298236339
6801,2.81638275632996,0,0.0859022454697247,0,0.0624022880641253,0,9,0.977818162710626,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2097.26074975031,-1407.75267246227,-689.508077288035
6901,2.77950803285374,0,0.0736562358797616,0,0.0632040023750468,0,9,0.975799218794416,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2118.65553475175,-1407.96296084728,-710.692573904466
7001,2.66444247801444,0,0.0772995651753269,0,0.0620577459128935,0,9,1.00527217588941,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2102.48571297411,-1407.71917657535,-694.766536398764
7101,2.91506375393408,0,0.0760184952060202,0,0.0648887848409656,0,9,1.01226785362879,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2116.8967100453,-1414.18014841811,-702.716561627196
7201,2.84939725172847,0,0.0837484166504587,0,0.065049460198039,0,9,0.986796200798337,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2093.80511158008,-1402.60806500211,-691.197046577969
7301,2.85424741113668,0,0.087478675004557,0,0.0639367945806147,0,9,0.988183427669854,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2085.88805359902,-1397.59045017211,-688.297603426908
7401,2.81481823391442,0,0.0871401585161567,0,0.0625593343776734,0,9,0.965867055369943,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2078.79943900521,-1396.84428826871,-681.955150736496
7501,2.6988413839428,0,0.0788478400631193,0,0.0624416458044953,0,9,0.983751585010243,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2064.40506107702,-1380.93707000868,-683.467991068334
7601,2.72030004584447,0,0.0760857896945825,0,0.0633340936844705,0,9,0.948780850544898,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2067.49502098005,-1376.23053391435,-691.264487065692
7701,2.61155332753365,0,0.0678482811465445,0,0.0627508365198845,0,9,0.984716581508627,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2070.05289749455,-1385.43537844285,-684.6175190517
7801,2.63470453763037,0,0.0753463822834263,0,0.062767726543663,0,9,0.981732774285512,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2073.32509105263,-1376.41880904554,-696.906282007097
7901,2.65590352223162,0,0.0750098056061917,0,0.064259839433974,0,9,0.979774209950634,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2093.20283968519,-1387.534736381,-705.668103304187
8001,2.7161537374523,0,0.0779232721716852,0,0.0651181895699805,0,9,0.976841797057525,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2081.25647729736,-1378.9356384406,-702.32083885677
8101,2.91795583412488,0,0.0703969216175587,0,0.0657087056926052,0,9,0.93145612320839,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2102.62647524654,-1395.19073321443,-707.435742032116
8201,2.73602875560377,0,0.0729785914865557,0,0.0669418881972428,0,9,0.970802756073688,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2069.48972474235,-1362.59780439214,-706.891920350206
8301,2.77313940691284,0,0.0751053039184887,0,0.0666131280041486,0,9,0.940269225933871,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2080.45180675599,-1379.41497246483,-701.036834291155
8401,2.71751433400479,0,0.0713170528256691,0,0.0665031138689341,0,9,0.931084347109736,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2066.17168185334,-1365.83793439842,-700.333747454917
8501,2.71690057630728,0,0.0703459004154756,0,0.066312065898187,0,9,0.955593148001871,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2070.77246301798,-1372.29333863737,-698.47912438061
8601,2.71428968278243,0,0.0725404326068242,0,0.066050857465142,0,9,0.928886248295031,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2063.77906175894,-1369.1905366742,-694.588525084735
8701,2.70844524912552,0,0.0732221228395083,0,0.0661202194559534,0,9,0.946608006832868,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2067.33078953253,-1374.24538385566,-693.085405676875
8801,2.73450660706878,0,0.077106835672169,0,0.0670231617104451,0,9,0.955151105288633,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2075.77521046371,-1378.80749786026,-696.967712603446
8901,2.95531138842683,0,0.0666216971139815,0,0.0671872836540768,0,9,0.969501607400084,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2082.55453864162,-1393.99610866744,-688.558429974174
9001,2.99222866042874,0,0.0652329676999495,0,0.0673718628404869,0,9,0.946606664624644,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2063.8137109997,-1387.88278711719,-675.930923882506
9101,2.89885573690262,0,0.0590403373755902,0,0.0670711606534611,0,9,0.988522693269412,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2058.57263569091,-1389.07567932762,-669.496956363288
9201,2.89455923663524,0,0.0557650156980808,0,0.0680743377383669,0,9,0.950076996916966,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2065.40423054163,-1389.68801099282,-675.716219548802
9301,2.91117258893204,0,0.0601807529695357,0,0.0664294443143996,0,9,0.956876505502882,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2061.83194981007,-1384.43260160921,-677.399348200857
9401,2.94300338264676,0,0.0610316056542702,0,0.0680356166358242,0,9,0.937288549089309,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2056.39421080292,-1379.49841726787,-676.895793535048
9501,2.91169816298203,0,0.056670978754215,0,0.069029272047034,0,9,0.960877331476656,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2057.58813610857,-1383.35910247193,-674.229033636639
9601,2.97091323016388,0,0.0609717620786138,0,0.069351620886492,0,9,0.956454633784608,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2059.51481415357,-1382.06907711318,-677.445737040389
9701,2.9574360563419,0,0.057284776638958,0,0.0689311995547994,0,9,0.956454633784608,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2062.66810811597,-1389.56788395044,-673.10022416553
9801,3.04061373650405,0,0.0609401845470044,0,0.0691939320657959,0,9,0.969216849689315,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2055.4993724514,-1383.73099105089,-671.768381400511
9901,2.98626943841729,0,0.0698607197391647,0,0.0676436566255046,0,9,1.0054444157178,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2065.6635446978,-1389.04994495132,-676.613599746477
10001,2.99208963764897,0,0.0591350148392298,0,0.0690206408144232,0,9,0.956565374545169,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2059.99584893732,-1382.54608397066,-677.449764966662
10101,2.68153812913586,0,0.0693001795557126,0,0.0666313959354442,0,9,0.978081151528123,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2094.65346674924,-1383.96171057846,-710.691756170781
10201,2.88025679200136,0,0.0675920069125132,0,0.0660856987024625,0,9,0.978009842317259,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2088.06564922869,-1396.84389518563,-691.22175404306
10301,2.78620277291506,0,0.0613441350351908,0,0.0654380146082483,0,9,0.939257524905173,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2096.98061264044,-1398.32609509684,-698.654517543602
10401,2.80852612258634,0,0.0648081417046248,0,0.0655264046623112,0,9,0.982239093589444,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2089.5032808366,-1395.11887827804,-694.384402558563
10501,2.84798628414259,0,0.0602613720060755,0,0.0678184820434767,0,9,0.959614802483779,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2096.18760829114,-1388.26079631222,-707.926811978914
10601,2.78882269210715,0,0.0662262959372828,0,0.0667047728697577,0,9,0.990081004739319,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2086.08373013912,-1384.84662685276,-701.237103286354
10701,2.91225939672575,0,0.0735482652385987,0,0.0668742363308328,0,9,0.968067814797811,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2075.66833353273,-1379.74988854822,-695.918444984509
10801,2.89813035477204,0,0.0646535807416099,0,0.0665823671315649,0,9,0.932137942481124,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2067.90616875395,-1377.02146617306,-690.884702580888
10901,2.91370658126463,0,0.0688341869960401,0,0.066873631975314,0,9,0.920643129075786,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2056.41590229536,-1368.87512515687,-687.540777138487
11001,2.9819917839615,0,0.0723194198568742,0,0.0666711346985825,0,9,0.907537941622362,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2065.52059849497,-1388.10151853916,-677.419079955805
11101,2.93222725822644,0,0.0759664793626445,0,0.0663168395496869,0,9,0.951217683815729,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2072.65135332896,-1393.71645680538,-678.934896523572
11201,2.90600514367322,0,0.0733430951620121,0,0.0647255352661435,0,9,0.985596151669936,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2076.63378688639,-1397.02996899429,-679.603817892101
11301,2.82073774629239,0,0.0724047715477907,0,0.0650018252138128,0,9,0.978599144631971,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2060.99323565812,-1385.60287565662,-675.3903600015
11401,2.77126530897688,0,0.0699474046143094,0,0.06498736007325,0,9,0.946135982758815,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2055.85889856573,-1377.02672799235,-678.83217057338
11501,2.78176506042716,0,0.064123664662935,0,0.0656141838151873,0,9,0.941030824995571,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2050.03285014612,-1379.76293561936,-670.269914526757
11601,2.91148713506962,0,0.0720119189235529,0,0.0660753172788512,0,9,0.922711604235333,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2032.90161116714,-1374.60437157062,-658.297239596516
11701,2.92461508601039,0,0.0732730519491575,0,0.0682987921118598,0,9,0.90202820902373,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2047.33812514978,-1374.07983016518,-673.258294984604
11801,2.83347129244676,0,0.0618438098195782,0,0.066661123111853,0,9,0.946653118694497,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2046.23718681654,-1375.32459349344,-670.912593323099
11901,2.7925994751043,0,0.064508456469515,0,0.0654060595548256,0,9,0.913590764869737,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2050.27057019747,-1373.01437016683,-677.256200030642
12001,2.92365399500333,0,0.073216036609084,0,0.066605441213014,0,9,0.956501354599031,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2054.10216784995,-1369.5537356807,-684.548432169245
12101,2.86733552323008,0,0.069314611586095,0,0.0667192440658468,0,9,0.940893724670626,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2053.39241955662,-1365.60046348726,-687.791956069356
12201,2.8622178533276,0,0.0664930991977975,0,0.0686582623933065,0,9,0.935545673647304,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2070.10980614461,-1375.81808558346,-694.291720561158
12301,2.87957290311876,0,0.0660543002055773,0,0.0692504207530801,0,9,0.911168304339037,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2058.19719494333,-1367.97521860272,-690.221976340615
12401,2.82664906433522,0,0.0602307257139446,0,0.0685211116303743,0,9,0.994034377483345,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2054.79658296713,-1369.54580226084,-685.250780706292
12501,2.80547180005676,0,0.0703550312553529,0,0.0659672747002547,0,9,0.943234002450542,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2048.31117890699,-1368.3097538133,-680.001425093685
12601,2.88350099433152,0,0.0690378976431842,0,0.0674171765678663,0,9,0.914312333970944,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2044.96138373142,-1362.99760625216,-681.963777479255
12701,2.91860094353381,0,0.0731947788412956,0,0.066970361116086,0,9,0.956226644333981,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2054.21575718133,-1367.31180434423,-686.903952837103
12801,2.94226598261718,0,0.0739615311795313,0,0.0689870332027922,0,9,0.946761661800984,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2059.8323478761,-1367.15009088963,-692.682256986465
