sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,lnlike,likelihood,prior_prob
3901,2.86907539392494,0,0.125937646907389,0,0.0467069960294192,0,9,1.07911398961435,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2114.85913971649,-1525.01172636333,-589.847413353156
4001,2.77652084911611,0,0.122752609913827,0,0.0459593731981763,0,9,1.10292956693332,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2119.03161777535,-1522.81456550119,-596.217052274158
4101,2.72595612911233,0,0.112148423734861,0,0.045557018977333,0,9,1.11234451955507,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2110.50827123798,-1523.57924513806,-586.929026099915
4201,2.60683542332814,0,0.112148423734861,0,0.0457580524227038,0,9,1.10025180026241,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2120.08093667105,-1517.01868404376,-603.062252627295
4301,2.68652103941829,0,0.102517184643387,0,0.0476746444478992,0,9,1.08441193672015,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2112.41923574552,-1517.38165469068,-595.037581054835
4401,2.62505240446707,0,0.101868189697517,0,0.0471236185706761,0,9,1.1300676103228,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2114.36313315277,-1513.99125624645,-600.371876906325
4501,2.69163125590086,0,0.111275800882984,0,0.0460949271344748,0,9,1.08625794223215,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2106.73131196883,-1513.1278031405,-593.603508828334
4601,2.52474864196142,0,0.093234618429262,0,0.0456615713701812,0,9,1.12038880764178,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2103.22036725793,-1500.72897260267,-602.491394655256
4701,2.61137830508672,0,0.0963557152436506,0,0.0474484053708685,0,9,1.07565834955269,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2097.17150078593,-1498.22372301819,-598.947777767739
4801,2.5986223045225,0,0.0920149900556614,0,0.048809827433596,0,9,1.07893031884257,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2096.55940356302,-1495.39220923426,-601.167194328768
4901,2.5794755481152,0,0.0874578279840308,0,0.0492174045760299,0,9,1.08102723266932,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2090.91455807666,-1481.99584946289,-608.918708613769
5001,2.5220548788099,0,0.0844799589494021,0,0.0482346521816954,0,9,1.0844297809648,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2088.0390392773,-1484.12806121317,-603.910978064129
5101,2.5805178088048,0,0.0894034574672592,0,0.0480739428042225,0,9,1.05721096722584,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2092.42113089929,-1488.20665569831,-604.214475200978
5201,2.56291486329838,0,0.0881884350379052,0,0.049522807221216,0,9,1.08527183958876,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2100.91392126941,-1489.10523534117,-611.808685928244
5301,2.58685932627024,0,0.0906527966679623,0,0.0488214330204866,0,9,1.03398014818178,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2100.26346146735,-1487.7706317569,-612.492829710445
5401,2.53096656508716,0,0.0891219363108514,0,0.0490808489163842,0,9,1.08285011115828,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2115.59825889166,-1492.52245630758,-623.075802584071
5501,2.53842296709781,0,0.0878707414663286,0,0.0504264315364666,0,9,1.08256460055948,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2103.96458464125,-1481.30328608645,-622.661298554796
5601,2.65896088197504,0,0.0896550233120048,0,0.0511007957981248,0,9,1.03887386258851,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2092.60864948556,-1478.20873116998,-614.39991831558
5701,2.63148993596641,0,0.0810923888778792,0,0.0519912923730616,0,9,1.06712531366316,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2092.54969868307,-1481.39238620823,-611.157312474841
5801,2.60190671966733,0,0.0801902572393662,0,0.0536750147597056,0,9,1.05550377371739,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2082.56760655374,-1471.42133318321,-611.146273370532
5901,2.60442420511871,0,0.0790956986186567,0,0.0536701729840621,0,9,1.06602469545614,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2085.93447635927,-1475.38714960465,-610.547326754617
6001,2.6050165164951,0,0.0721761042327167,0,0.0544570267355563,0,9,1.04131448171151,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2074.19989468872,-1464.1337495739,-610.066145114818
6101,2.63533431410543,0,0.0739108594996818,0,0.0559806420582067,0,9,1.06700768414845,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2069.94802945578,-1459.92885211034,-610.019177345443
6201,2.63389254840238,0,0.0739488853745694,0,0.0557423558160609,0,9,1.07662565947804,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2065.34431417978,-1453.73115257662,-611.613161603163
6301,2.58111112020165,0,0.0724638333914526,0,0.0553022365419698,0,9,1.05980277592821,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2078.92984568461,-1456.46497262157,-622.464873063039
6401,2.5778149524063,0,0.0708627129986637,0,0.0561524624890634,0,9,1.05904754097628,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2068.98095489284,-1447.92358058729,-621.057374305544
6501,2.63893611448839,0,0.0715227594783654,0,0.0555949484186168,0,9,1.01480223954657,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2052.85040582981,-1443.47017078049,-609.380235049323
6601,2.54983081529881,0,0.0695401875264106,0,0.0558242982130566,0,9,1.01273591714897,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2069.00272518976,-1446.05145165905,-622.951273530715
6701,2.5837462502401,0,0.0653113787543727,0,0.0574650210213302,0,9,1.06475322824799,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2064.24531795114,-1442.91013238026,-621.335185570882
6801,2.64401563447701,0,0.0691376330184262,0,0.0584924689004093,0,9,1.04261298565103,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2066.14395246433,-1439.775721044,-626.368231420322
6901,2.63989505709716,0,0.0640862201601812,0,0.0603972499373062,0,9,1.04718102274374,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2078.51520433496,-1440.46750322382,-638.047701111135
7001,2.64246117692958,0,0.0798823713706693,0,0.063458262537061,0,9,1.02252004203257,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2142.98879865738,-1417.78998058892,-725.198818068465
7101,2.74793517031051,0,0.0661952126478035,0,0.0624479776778236,0,9,1.02083732088594,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2067.69987368867,-1434.29304532584,-633.40682836283
7201,2.73099084792844,0,0.064042788886243,0,0.0598940913559466,0,9,1.02206526129663,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2048.5987350837,-1419.34972452618,-629.249010557519
7301,2.79360674334436,0,0.0706528978137517,0,0.0596000299060798,0,9,0.970548200056961,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2052.32126187004,-1428.66419845613,-623.657063413907
7401,2.85414800111386,0,0.067028187715922,0,0.0627717525858047,0,9,1.02537935492801,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2045.19148455357,-1423.56764026193,-621.623844291638
7501,2.93209891711679,0,0.0722949105062225,0,0.0629519822237047,0,9,0.993961618035333,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2049.64502624958,-1422.7915153529,-626.853510896687
7601,2.92358078128731,0,0.0739948851638711,0,0.0628480667293067,0,9,1.042628052102,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2052.78649623404,-1420.39278592309,-632.393710310957
7701,2.83647714214786,0,0.0637009924890627,0,0.0628480667293067,0,9,1.05365076883554,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2057.85548655015,-1427.89173097847,-629.96375557168
7801,2.95200297332982,0,0.0751721581125174,0,0.0636393230575169,0,9,1.01060566049627,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2066.94113043357,-1433.07993446956,-633.861195964009
7901,2.85473798691948,0,0.0687083084389592,0,0.0621824972750994,0,9,1.0327835941448,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2062.73092841,-1424.3635809622,-638.367347447804
8001,2.78066052389495,0,0.064418788285076,0,0.0629021208443419,0,9,1.03788883158521,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2063.9606020446,-1421.0949448499,-642.865657194697
8101,2.85603313425516,0,0.0695816644464696,0,0.0630368230625009,0,9,0.993566975103785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2064.45400429952,-1419.95692737662,-644.497076922897
8201,2.7391462352169,0,0.0627657547127941,0,0.0637275752718174,0,9,1.01352028765095,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2070.38297947775,-1423.1889075515,-647.194071926246
8301,2.85875379001338,0,0.0737998277536722,0,0.0639651249563178,0,9,1.05757113252582,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2068.54132678637,-1414.3629306105,-654.17839617587
8401,2.81086320140379,0,0.0728782262056743,0,0.062435036584429,0,9,1.00811098714095,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2053.34660699343,-1406.50981273889,-646.836794254539
8501,2.88413604199628,0,0.0650367128036955,0,0.0627920377999465,0,9,0.976533742794031,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2046.38695826285,-1407.9606879297,-638.426270333151
8601,2.79903024632269,0,0.0764527643861241,0,0.0616002033271329,0,9,0.964590438574889,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2048.82781191449,-1403.47440047607,-645.35341143842
8701,2.93541536724046,0,0.076371091794317,0,0.062988909923933,0,9,0.960276846949443,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2062.12660101012,-1415.53274112572,-646.593859884393
8801,3.0697782349576,0,0.0711149230415784,0,0.0671865378965791,0,9,1.02719842224494,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2075.36822403425,-1423.53295865935,-651.835265374898
8901,3.11418006093968,0,0.077394364456558,0,0.0660923463792537,0,9,0.965233744542404,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2073.33167023573,-1417.41703638586,-655.914633849876
9001,3.13965882349046,0,0.0810628181888857,0,0.0650196302914463,0,9,1.011707040478,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2064.24018790187,-1413.29543673452,-650.944751167351
9101,2.94461569336954,0,0.074009609762122,0,0.0641357049229802,0,9,1.02756150296499,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2063.21733962552,-1409.14292136855,-654.074418256973
9201,2.96476892617862,0,0.0715142494219665,0,0.0640565543113284,0,9,1.02292953892528,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2060.48011912259,-1409.52654803296,-650.953571089632
9301,2.9065699939822,0,0.070205566046029,0,0.0638262561513276,0,9,0.984031151246703,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2074.94314813768,-1409.93326330084,-665.009884836837
9401,2.94899099477846,0,0.0725705531201599,0,0.0664501451533146,0,9,0.946898668452136,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2070.86613953593,-1406.83539806668,-664.03074146925
9501,2.83783085579026,0,0.0785463363874527,0,0.0630656149155228,0,9,0.952062997496198,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2069.75694894991,-1406.72832024091,-663.028628709
9601,2.84790539380008,0,0.0785463363874527,0,0.0627236140594646,0,9,0.947900547429828,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2058.19037193428,-1402.46794307739,-655.722428856885
9701,2.8510024708213,0,0.0761625114372056,0,0.0630649523881117,0,9,0.994760770107874,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2066.02949962526,-1414.00602903214,-652.023470593118
9801,2.95239312974649,0,0.0811075572219993,0,0.065205618819704,0,9,1.05734229939394,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2060.05285961001,-1405.26368317798,-654.789176432025
9901,2.99781374803528,0,0.0801684926735659,0,0.0654529778036343,0,9,0.949008417488443,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2056.35956213389,-1397.71625546482,-658.64330666907
10001,2.92696469087529,0,0.0738652952464015,0,0.0658312413580732,0,9,0.980787422783454,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2062.83094775785,-1402.09416939837,-660.736778359479
10101,2.91578257324154,0,0.0748290578952085,0,0.0650901901512439,0,9,0.980980097915698,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2056.20048929108,-1401.38191080484,-654.818578486241
10201,3.00303542726081,0,0.0808828461905408,0,0.0656077838430751,0,9,0.988837378248152,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2048.46986909955,-1401.76232233844,-646.707546761107
10301,2.95619391408811,0,0.08124714818314,0,0.0642860169284656,0,9,0.981847626927606,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2031.38707630442,-1387.10018267481,-644.286893629617
10401,2.90995800310385,0,0.0788977087425812,0,0.0635118931503141,0,9,0.916745046235085,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2031.9570246618,-1378.7221355601,-653.234889101704
10501,2.85741098491528,0,0.0757705840883393,0,0.0633803706474677,0,9,0.937710444561261,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2021.6516531612,-1377.0538172338,-644.597835927397
10601,2.80456720991054,0,0.0757705840883393,0,0.0631021856230014,0,9,0.937337533578,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2030.95906046426,-1378.27039010444,-652.688670359824
10701,2.88719696298797,0,0.0757685598494744,0,0.0631229647469555,0,9,0.893169819851274,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2038.32956291776,-1380.28768855671,-658.041874361043
10801,2.96580648425598,0,0.080315696300772,0,0.0642989530508951,0,9,1.01900227976358,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2031.55647542405,-1381.80000287107,-649.756472552972
10901,2.85379336461052,0,0.080315696300772,0,0.063194127146517,0,9,1.01374637695603,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2042.31324875595,-1390.46411485738,-651.849133898572
11001,2.84808163576921,0,0.0780740458514249,0,0.062937898550451,0,9,0.967607187293835,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2027.46090223236,-1385.57818309034,-641.882719142029
11101,2.80683994473532,0,0.0762858087523032,0,0.0620770525807483,0,9,0.955638619421153,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2020.78452958342,-1381.80974235855,-638.974787224866
11201,2.78040331354095,0,0.075495714061265,0,0.0633133047159423,0,9,1.01499035767181,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2034.56127782778,-1389.43204821913,-645.129229608643
11301,2.8664879619155,0,0.0820797412941334,0,0.0634245254581691,0,9,0.980142384255454,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2036.27447605333,-1383.44553553198,-652.828940521353
11401,2.96119498595309,0,0.0797266102497024,0,0.066960706268719,0,9,0.909532245564258,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2036.91265247589,-1373.02207783008,-663.890574645806
11501,2.93166666655992,0,0.0801989173243097,0,0.0660895136997609,0,9,0.917126801313472,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2029.0889412792,-1364.43283872731,-664.656102551892
11601,2.79194991618637,0,0.0739249119935726,0,0.0647677627566592,0,9,0.941467983570092,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2034.30548666486,-1367.73917176541,-666.566314899453
11701,2.94867759135328,0,0.0736131472837403,0,0.0676406518876885,0,9,0.937307910958881,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2032.72322196003,-1368.13053490512,-664.592687054912
11801,2.86147857196904,0,0.0714233990741916,0,0.066021422265028,0,9,0.949459551068881,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2037.31541597262,-1371.51673176324,-665.798684209379
11901,2.8741316881563,0,0.0721821870499414,0,0.0664139052701335,0,9,0.929456855361598,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2031.91507810885,-1374.17584016889,-657.739237939963
12001,2.92390331481854,0,0.0739396292621571,0,0.0658371871919561,0,9,0.970107954021285,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2035.27238701383,-1386.15595588897,-649.116431124854
12101,2.87303659378849,0,0.0776105603580742,0,0.0650505091466093,0,9,0.906845895111098,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2026.32055210832,-1382.64710451538,-643.673447592938
12201,2.8819581917424,0,0.0791622118006267,0,0.0644380852786455,0,9,0.939439573838231,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2021.65429867187,-1384.85110063143,-636.803198040444
12301,2.89875928702115,0,0.0727506267907892,0,0.0669815698755551,0,9,0.935968020217029,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2022.66884296755,-1382.96636795282,-639.702475014723
12401,2.95823374876905,0,0.0720214992146235,0,0.0680041565215789,0,9,0.962069062034443,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2022.28922848644,-1387.38101056449,-634.90821792195
12501,3.05385335892707,0,0.0703329290343014,0,0.0693287042406729,0,9,0.991842505175809,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2020.63803602438,-1386.53288003376,-634.105155990616
12601,3.07709673930686,0,0.0723105515805213,0,0.0698279951173855,0,9,0.91395394473434,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2003.77136928558,-1374.04781679245,-629.723552493136
12701,2.9771641572871,0,0.0763915267267841,0,0.067642704664432,0,9,0.954522471506345,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2013.45822324502,-1365.04345083946,-648.414772405566
12801,3.0315824471528,0,0.0745339965304891,0,0.0688270777397921,0,9,0.94944072163501,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-2006.32034209739,-1361.95056674966,-644.369775347736
