sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_vac,sigma1_vac,sigma2_vac,rho_boost,rho_wane,lnlike,likelihood,prior_prob
1,2.117883,1,0.01017651,0,0.07627891,0,9,1.63305546087213,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.114769035435559,2.02879490004852,0.0836922566755675,0,1,0.0571513076289557,1,1,-10739.641930678,-10462.8430578328,-276.798872845122
1001,2.117883,1,0.01017651,0,0.07627891,0,9,1.03992035391275,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.122225950349865,2.0625294454745,0.00790377283934504,0,1,0.0663530111452564,1,1,-5294.88532162304,-4518.16815504286,-776.717166580174
2001,2.117883,1,0.01017651,0,0.07627891,0,9,1.06609886417995,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.103267345089017,2.47610690435374,0.00799188948153421,0,1,0.039335454531188,1,1,-5262.2969762237,-4502.55384105172,-759.743135171986
3001,2.117883,1,0.01017651,0,0.07627891,0,9,1.06817143674427,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.109306445808565,2.62663769752131,0.011903469562197,0,1,0.0496536318798517,1,1,-5226.96732099548,-4470.43501741066,-756.53230358482
4001,2.117883,1,0.01017651,0,0.07627891,0,9,1.0138229510821,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.103802253879562,2.5035676899033,0.0118801666252059,0,1,0.000231816442930236,1,1,-5204.28080404712,-4420.88562496548,-783.395179081638
5001,2.117883,1,0.01017651,0,0.07627891,0,9,1.01361718517676,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.110921764873176,2.25643959070019,0.00901194358585352,0,1,0.0140385042547573,1,1,-5141.85243324814,-4386.94080765931,-754.911625588828
6001,2.117883,1,0.01017651,0,0.07627891,0,9,1.02905587212829,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.105888666256263,2.20328337642596,0.00848039357403789,0,1,0.0234085291761299,1,1,-5137.03752828023,-4391.6701761746,-745.367352105636
7001,2.117883,1,0.01017651,0,0.07627891,0,9,0.98761375332145,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.105888666256263,2.31452086354919,0.0100472040608139,0,1,0.00555885725857609,1,1,-5134.3304948758,-4382.42486499487,-751.905629880931
8001,2.117883,1,0.01017651,0,0.07627891,0,9,0.990545608620454,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0955623617350124,2.40549444839994,0.00883820862984193,0,1,0.012087253917417,1,1,-5135.66372650843,-4383.88991076396,-751.773815744468
9001,2.117883,1,0.01017651,0,0.07627891,0,9,1.00822872458456,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.102549687569834,2.27158399068386,0.00822133303452477,0,1,0.0106239549960142,1,1,-5108.06909137089,-4367.67615392244,-740.392937448451
10001,2.117883,1,0.01017651,0,0.07627891,0,9,0.977440443039689,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.127232320907527,3.47313095243935,0.0552781470626556,0,1,0.284347740988257,1,1,-5080.7440436935,-4331.98783792883,-748.756205764675
11001,2.117883,1,0.01017651,0,0.07627891,0,9,0.993082152955228,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.121538590304416,3.90183165860232,0.0566884967209823,0,1,0.268822958846497,1,1,-5081.92033640059,-4326.26400869416,-755.656327706431
12001,2.117883,1,0.01017651,0,0.07627891,0,9,0.984859720684306,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.123127519193041,3.66404897975757,0.0613441164541269,0,1,0.289503202078264,1,1,-5103.66887880481,-4343.60913573474,-760.059743070072
13001,2.117883,1,0.01017651,0,0.07627891,0,9,0.982663739602352,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.10123684976236,2.37646573414367,0.00875903763300631,0,1,0.0382142652500077,1,1,-5114.78658695966,-4356.56761294724,-758.21897401242
14001,2.117883,1,0.01017651,0,0.07627891,0,9,1.01131130104123,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.136954380812988,3.94204508470606,0.0820002789047507,0,1,0.274796247345518,1,1,-5093.92267005183,-4343.13293590187,-750.789734149963
15001,2.117883,1,0.01017651,0,0.07627891,0,9,0.946012957362245,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.136426972677334,3.18416328913297,0.0553100686794918,0,1,0.259488331683267,1,1,-5078.52809980779,-4315.9477629498,-762.580336857999
16001,2.117883,1,0.01017651,0,0.07627891,0,9,0.982405618228793,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.134952615172327,3.97763738498513,0.0583285470816331,0,1,0.29127554808404,1,1,-5066.62541389897,-4296.59777230377,-770.027641595197
17001,2.117883,1,0.01017651,0,0.07627891,0,9,0.987627801772049,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.127935062976978,3.66630928771111,0.0753101906079271,0,1,0.26078975423879,1,1,-5055.76513745849,-4306.81485781423,-748.950279644261
18001,2.117883,1,0.01017651,0,0.07627891,0,9,0.976471274876476,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.12641731379544,3.90206784264976,0.0740224579277575,0,1,0.294517085883999,1,1,-5049.93878969928,-4302.40679815092,-747.531991548362
19001,2.117883,1,0.01017651,0,0.07627891,0,9,0.977963949623956,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.129763748797436,3.8871327226841,0.0849185327678435,0,1,0.299324296113822,1,1,-5056.85434903691,-4303.04712220671,-753.807226830202
20001,2.117883,1,0.01017651,0,0.07627891,0,9,0.992400664327034,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.123768431228866,3.90667871846285,0.0803307007769291,0,1,0.291077493828425,1,1,-5067.03653876834,-4310.3870008861,-756.649537882235
21001,2.117883,1,0.01017651,0,0.07627891,0,9,0.991527112561821,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.12935007984847,3.71306681282417,0.0575272656753337,0,1,0.274295548241956,1,1,-5080.79586848703,-4328.21638843414,-752.579480052889
22001,2.117883,1,0.01017651,0,0.07627891,0,9,1.01192629300861,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.130560626818059,3.67798456439086,0.053747856072501,0,1,0.295090830049747,1,1,-5073.6741119154,-4317.10232086676,-756.571791048641
23001,2.117883,1,0.01017651,0,0.07627891,0,9,0.989318485710267,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.127975828891736,3.90084706625362,0.0743296305967108,0,1,0.291293077330262,1,1,-5097.26943972658,-4329.12541249744,-768.144027229146
24001,2.117883,1,0.01017651,0,0.07627891,0,9,0.990882551299537,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.128334737553494,3.2846003068883,0.0596212482263814,0,1,0.274095784569964,1,1,-5088.02760607776,-4343.42082688762,-744.606779190139
25001,2.117883,1,0.01017651,0,0.07627891,0,9,0.996389900399476,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.12677132523961,2.86428766718407,0.0516837381024879,0,1,0.268687063691396,1,1,-5079.09921551461,-4339.90257733515,-739.196638179454
26001,2.117883,1,0.01017651,0,0.07627891,0,9,0.996642333299344,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.128583270920183,3.53837928729519,0.0646936153949403,0,1,0.298897997627638,1,1,-5052.37117016626,-4331.59201462274,-720.779155543515
27001,2.117883,1,0.01017651,0,0.07627891,0,9,0.980834468119625,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.133333008185297,3.38579213660662,0.0610676066621339,0,1,0.299220486601347,1,1,-5034.87048785334,-4316.39098355715,-718.479504296194
28001,2.117883,1,0.01017651,0,0.07627891,0,9,0.958628252411184,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.13828809794796,3.37199220159571,0.0807494258398196,0,1,0.291776544184605,1,1,-5044.90993129451,-4325.88048693984,-719.029444354676
29001,2.117883,1,0.01017651,0,0.07627891,0,9,0.996424107417191,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.12997978743309,3.78408405761686,0.0807385189851886,0,1,0.284702536165931,1,1,-5032.78316331367,-4319.54354982498,-713.239613488694
30001,2.117883,1,0.01017651,0,0.07627891,0,9,0.965132850428757,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.124541067944621,3.92494699294228,0.0551389709746989,0,1,0.284290475917536,1,1,-5040.07310074636,-4327.24176941168,-712.831331334678
31001,2.117883,1,0.01017651,0,0.07627891,0,9,0.970568616080825,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.133279873404283,3.91386742977877,0.0575099609638385,0,1,0.270759949182158,1,1,-5038.42047183534,-4318.46644515091,-719.954026684433
32001,2.117883,1,0.01017651,0,0.07627891,0,9,0.98482074346207,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.13305134205145,3.94310851692673,0.0886194034490045,0,1,0.283205449133239,1,1,-5051.49465793237,-4343.26770104955,-708.226956882818
