sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_vac,sigma1_vac,sigma2_vac,lnlike,likelihood,prior_prob
1,1.08588523883373,0,0.0673795932368375,0,0.173696947004646,0,9,1.01420145318843,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1.35685793147422,0,-6671.92516363472,-6332.79270205382,-339.132461580898
101,1.29420521847904,0,0.0674600983583368,0,0.170816981184762,0,9,1.84206319454825,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1.28332551620645,0,-3537.56293285392,-3078.36521560119,-459.197717252728
201,1.66404669289559,0,0.0493024760630558,0,0.167431470186959,0,9,2.85819867168613,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1.44277609888681,0,-3051.0678053217,-2487.82013199077,-563.247673330935
301,1.49493614026889,0,0.130485083231982,0,0.0442956742082083,0,9,2.33145170281562,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,2.56666094315988,0,-2840.44725649128,-2219.77726491738,-620.669991573906
401,2.20662064266886,0,0.0867987076093757,0,0.0696788776811374,0,9,2.04853010208693,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,5.06069255641966,0,-2773.98176938023,-2121.83957492406,-652.14219445617
501,1.94129273481102,0,0.12359552181523,0,0.0441605078539958,0,9,1.77839215487363,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,9.06220051540467,0,-2629.68591939269,-1917.18837122708,-712.497548165608
601,1.78626363032954,0,0.110734542667271,0,0.0441605078539958,0,9,1.60629915200907,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,9.7170259699269,0,-2576.82392601081,-1870.78927820076,-706.034647810055
701,1.78626363032954,0,0.109737862629009,0,0.0441605078539958,0,9,1.52489702550798,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,9.79573472941265,0,-2528.56728116095,-1822.49435854456,-706.072922616396
801,1.78626363032954,0,0.100312339720725,0,0.0441605078539958,0,9,1.44219989990838,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,9.79573472941265,0,-2497.43632771651,-1785.12325119024,-712.313076526268
901,1.80507278696367,0,0.0866004694971129,0,0.0441605078539958,0,9,1.46693106719441,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,9.57850255968079,0,-2452.83909052513,-1760.94997017202,-691.889120353108
1001,1.75654415969444,0,0.0866004694971129,0,0.0444469821760399,0,9,1.35962953487362,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,9.57850255968079,0,-2418.61823993684,-1705.89890544776,-712.719334489081
1101,1.88351932541227,0,0.0863342401877418,0,0.0496266056799205,0,9,1.28454940914479,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,9.86277301997907,0,-2400.5544443238,-1686.85563914864,-713.698805175155
1201,1.86228235961832,0,0.0746798404347983,0,0.0519591484880109,0,9,1.30065223689205,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,9.88797531987966,0,-2422.52218842845,-1681.73197990117,-740.790208527274
1301,1.7966763911433,0,0.0640841448094967,0,0.0521274955820251,0,9,1.28935796428053,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,9.88797531987966,0,-2376.15451145227,-1643.46412884945,-732.690382602814
