sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_prev_vac,sigma1_vac,sigma2_vac,lnlike,likelihood,prior_prob
2001,2.23136379290504,0,0.179917766929822,0,0.040352716793443,0,9,1.48279337227339,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0.99375544768964,1,0,-2402.33954054259,-1824.72214146078,-577.617399081811
2101,2.31028840192859,0,0.183742904049437,0,0.0401536606169625,0,9,1.5939892464627,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0.995117704485473,1,0,-2477.34365113676,-1830.90995631218,-646.433694824585
2201,2.34064943590773,0,0.180781122868804,0,0.0424373996160084,0,9,1.49120012392337,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0.985494870835009,1,0,-2535.82929056534,-1802.64312838894,-733.186162176402
2301,2.32853751265813,0,0.18565873667124,0,0.0413438020322879,0,9,1.5208875359384,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0.98196604661897,1,0,-2664.98689852938,-1824.22602944541,-840.760869083973
2401,2.35654046002184,0,0.177354909038284,0,0.0424709970531036,0,9,1.43533319127181,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0.99821160307544,1,0,-2444.12025583264,-1833.69842544221,-610.42183039043
2501,2.18286090955881,0,0.329450455882294,0,0.0205213864474776,0,9,1.81684177018798,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0.856993041155417,1,0,-2787.57575759208,-2023.13087200173,-764.444885590347
2601,1.16100657064812,0,0.23859028253099,0,0.00969445727201485,0,9,1.88556917144606,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0.572512939090908,1,0,-2989.31395672019,-2043.77111144361,-945.542845276587
2701,2.19493227623899,0,0.170794071673882,0,0.0451684380290074,0,9,1.55464512788628,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0.869155438208912,1,0,-2597.71359696438,-1852.40358489658,-745.310012067798
2801,2.14047814987015,0,0.181684153491182,0,0.0415772434482337,0,9,1.5951354368331,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0.799130752146957,1,0,-2594.6876969438,-1863.45283176864,-731.234865175156
2901,1.87201311136885,0,0.207488439558262,0,0.0283886005270196,0,9,1.62802158513685,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0.973657632946124,1,0,-2583.89810900463,-1916.69150153522,-667.20660746941
