sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_vac,sigma1_vac,sigma2_vac,rho_boost,rho_wane,lnlike,likelihood,prior_prob
28001,2.2603281130728,0,0.0239214443031996,0,0.0739142075201568,0,9,1.02510005185193,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.113826999937107,1.8959239377863,0.0846885441353353,0,1.13997415495284,0,1,1,-5182.06583520644,-4435.44668078989,-746.619154416557
29001,2.15315834489833,0,0.0215834388003912,0,0.0732531481217697,0,9,1.02691534347197,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.130520859491194,1.54641519880029,0.0927397201167315,0,1.04999001210131,0,1,1,-5225.11256375501,-4427.70994938477,-797.402614370246
30001,2.1619425138114,0,0.0240892756880163,0,0.0722392243794797,0,9,0.995298625263152,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.124127088743678,1.97542775920256,0.100372503125542,0,1.06935546885102,0,1,1,-5173.99042968024,-4405.52768203955,-768.462747640689
31001,2.11560104216381,0,0.0178010153727813,0,0.0725098343943659,0,9,0.97831273980502,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.13050233608281,1.64113648611381,0.111796409244751,0,1.05325014168528,0,1,1,-5169.08583688936,-4405.05966761906,-764.026169270296
32001,2.14166802896567,0,0.0228648936589904,0,0.0714751280974379,0,9,0.990417151826549,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.132202407381342,1.74195925301353,0.104628173911099,0,1.07785373279285,0,1,1,-5197.22875574241,-4421.61909130356,-775.609664438846
33001,2.12084570484098,0,0.019425566567261,0,0.0728274119899426,0,9,0.992816510304225,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.109302318596245,1.74773713486236,0.0868962775654077,0,0.991758205900969,0,1,1,-5184.27364767736,-4409.27105887486,-775.002588802498
34001,2.1176969967466,0,0.0200113678732124,0,0.0711250838026504,0,9,1.01252637425899,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.138417037575376,1.34354026079731,0.0841273370392109,0,1.17962256917141,0,1,1,-5175.70494194587,-4418.37904198648,-757.325899959386
35001,2.15417721402725,0,0.022579481726189,0,0.0714229123008149,0,9,1.03261387345669,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.124478813364149,1.87668045006596,0.115220002981103,0,1.12805325352492,0,1,1,-5201.4515192397,-4437.4810769595,-763.970442280195
36001,2.08261121546192,0,0.0259332896291564,0,0.0699817734011953,0,9,1.01376467123648,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.133554349857181,1.91120277375855,0.0948428061028491,0,1.06763240806589,0,1,1,-5214.68289098479,-4441.02500477993,-773.657886204854
37001,2.15940840456961,0,0.0255497675723163,0,0.0719101159107416,0,9,0.996997366109515,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.135218182905231,1.64539068338595,0.108015660500942,0,1.06312533969658,0,1,1,-5155.16002947033,-4406.8426132232,-748.317416247123
38001,2.20152726804823,0,0.0254382044300388,0,0.0728314400623628,0,9,1.03533106497414,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.12468730701901,1.70251468754501,0.12131132290096,0,1.00061105706576,0,1,1,-5152.46197738864,-4402.73503725783,-749.726940130804
39001,2.18878648572177,0,0.0226759711100156,0,0.072868821911217,0,9,1.01824006795871,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.127187548976811,1.62527195454961,0.0955628493731029,0,1.09837858835958,0,1,1,-5196.41847058244,-4444.74643158392,-751.672038998525
40001,2.20782991609668,0,0.0226937522610434,0,0.0741809224786832,0,9,1.00108090767129,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.128077672149959,1.72855141201485,0.100344031340217,0,1.04926666589194,0,1,1,-5154.07801303418,-4409.60805885761,-744.469954176568
41001,2.20435622971265,0,0.022048042171383,0,0.0731318064040209,0,9,0.99896527913347,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.129531873170382,1.65584015251115,0.105859032135621,0,1.1392609815844,0,1,1,-5162.36468788436,-4412.32429524907,-750.040392635291
42001,2.22166153092289,0,0.0259782516558656,0,0.0733011279211843,0,9,1.01396237242893,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.124782361071036,1.7691247175822,0.105658010006362,0,1.1368476781534,0,1,1,-5158.01454156517,-4422.1121169743,-735.902424590867
43001,2.23426784997063,0,0.0247272556789263,0,0.0735720813904252,0,9,0.993905408346914,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.139514494407752,1.60383257883054,0.114065135559168,0,1.10714499700174,0,1,1,-5133.81637082436,-4397.9308691279,-735.88550169646
44001,2.21726233156178,0,0.0262984311751677,0,0.074664582159944,0,9,1.02176050475816,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.137720180038098,1.68868104955744,0.113351972238998,0,0.964753828828445,0,1,1,-5166.93463853694,-4414.54310312479,-752.391535412147
45001,2.21601878092689,0,0.0257592479463956,0,0.0737669545791631,0,9,1.00827572302825,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.13400994417096,2.05694799454346,0.107793367697181,0,1.20532126469756,0,1,1,-5218.78549226393,-4428.44386257595,-790.341629687986
46001,2.18401591690619,0,0.018014751045362,0,0.0743473437384165,0,9,0.990145791639728,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.132231556856223,1.60319304803759,0.120238712825413,0,1.09535831896891,0,1,1,-5153.03584068817,-4400.06348322176,-752.972357466406
47001,2.13792061227461,0,0.0220343242401301,0,0.0727793709708099,0,9,1.02043685863222,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.127018206476953,1.76495605427244,0.107794529188057,0,1.0355866107268,0,1,1,-5162.11127038592,-4406.2940220229,-755.817248363019
48001,2.23119962647317,0,0.0270354358847787,0,0.0740073484712644,0,9,1.04554047758156,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.126361176803089,1.75662942807086,0.0974163528875989,0,0.990175579007943,0,1,1,-5236.99454825831,-4472.41196870321,-764.582579555095
49001,2.11482241848972,0,0.0143246820323975,0,0.072121766596104,0,9,1.02245628272036,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.120998360225794,1.76928350724167,0.112680435367942,0,1.06382681253028,0,1,1,-5205.30396245998,-4442.34619140176,-762.957771058215
50001,2.20316549574998,0,0.0211209632105684,0,0.0740426248919059,0,9,1.01787742518042,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.127390204438494,1.71583583230846,0.117502946510352,0,1.01681338088527,0,1,1,-5176.9326752502,-4431.03668856422,-745.895986685979
51001,2.24262747206423,0,0.0243777779076068,0,0.0739717131578626,0,9,1.02477206293967,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.120590897913737,1.75709846495926,0.0936497551874023,0,0.98587351531213,0,1,1,-5166.15688602534,-4433.48283175947,-732.674054265871
52001,2.26336365523443,0,0.0257647555021072,0,0.0739683093835447,0,9,0.997983565858382,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.115741943919865,1.92259677859486,0.0972923017989648,0,0.932967537869841,0,1,1,-5173.01137254231,-4409.29579105431,-763.715581488
53001,2.14849022353292,0,0.0157980763020528,0,0.0733700345131435,0,9,1.00258830331887,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.12392352981473,1.60071128282617,0.0889286234904316,0,1.03894962640319,0,1,1,-5204.27824611766,-4435.81396952215,-768.464276595502
54001,2.19512772813798,0,0.0236040108200323,0,0.0739250119424178,0,9,1.00914331802767,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.131788858860212,1.90045698698141,0.0952388492166802,0,1.1911969571739,0,1,1,-5173.00788450265,-4400.41553310314,-772.592351399513
55001,2.19000587775382,0,0.0188491400820241,0,0.0747553082724789,0,9,1.01104997966965,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.114784351665153,1.61792839438949,0.105914463611289,0,0.985163172356274,0,1,1,-5161.72294354394,-4421.19071159881,-740.532231945125
56001,2.23787826561168,0,0.0280978338047728,0,0.0738434139226725,0,9,1.01518209435404,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.138086171862169,1.94483792548197,0.10484211611455,0,1.06943642117863,0,1,1,-5189.73876998787,-4417.44501555809,-772.293754429776
57001,2.20464967350919,0,0.0259171742335622,0,0.0738096922096655,0,9,1.00944615696085,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.118225514835646,1.92883738726621,0.104923721725979,0,1.05006227025215,0,1,1,-5153.43598458853,-4399.08866276165,-754.347321826886
58001,2.18171097057087,0,0.0279978980912741,0,0.0728316264459267,0,9,1.03004971735334,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.130486394112681,1.89785756247367,0.113662024097909,0,1.04439371868136,0,1,1,-5145.80217230316,-4414.58147554081,-731.220696762352
59001,2.25964135219542,0,0.0321427959584266,0,0.0747810079111512,0,9,1.02468154396946,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.133307298999121,1.97107596002616,0.110882018983292,0,0.986458166308181,0,1,1,-5157.71721604472,-4408.8536027612,-748.86361328352
60001,2.27294107627617,0,0.0316305787114419,0,0.0744554423158399,0,9,1.02700325786917,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.125598956735022,1.6023330284554,0.0992453452719985,0,1.06192904246497,0,1,1,-5198.15775375805,-4438.33043034872,-759.827323409328
61001,2.21333031536046,0,0.0239751867708699,0,0.0737284191824441,0,9,1.00753511799533,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.126721979551889,1.67070451254413,0.111873241448779,0,1.01771760621857,0,1,1,-5175.56913988746,-4429.37594515362,-746.193194733836
62001,2.18492702272471,0,0.0155655215375309,0,0.0745481261436843,0,9,1.00526686926044,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.12468014162348,1.47449371415596,0.0955479041500525,0,1.01902482858087,0,1,1,-5157.21242043355,-4413.54354504328,-743.668875390272
63001,2.16978313491747,0,0.015524447991764,0,0.0746147561001171,0,9,1.03184538532048,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.118693444356802,1.56499932593988,0.10103347738358,0,1.02583847212354,0,1,1,-5142.78165154997,-4405.93830824881,-736.843343301163
64001,2.18901986819501,0,0.022052103987971,0,0.0740309105379175,0,9,1.02775508845565,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.129909996181861,1.64354280045266,0.104106731503754,0,1.04495794827551,0,1,1,-5183.78478231621,-4430.032618991,-753.752163325216
65001,2.23318076913131,0,0.0267721932293434,0,0.0735116632013307,0,9,0.999285466642553,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.128592310152292,1.78220343686824,0.112002761838558,0,1.11055745429344,0,1,1,-5149.21056350999,-4402.49318149512,-746.717382014863
66001,2.25002380619081,0,0.0256085117206979,0,0.0757495142580554,0,9,1.01431337065692,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.118634797515161,1.77816017383449,0.113253293480365,0,0.922278394081681,0,1,1,-5176.70973739368,-4406.63297413715,-770.07676325653
67001,2.16792357879726,0,0.0163078751764364,0,0.0732641128646848,0,9,1.0429009251247,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.122865887991737,1.64914584907368,0.0859483046481451,0,1.05213681046779,0,1,1,-5170.31398702417,-4432.01916357383,-738.294823450343
68001,2.13271180439975,0,0.0196350791331648,0,0.0727584260249111,0,9,0.999903019980032,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.12304313068218,1.70391599808618,0.10556130766449,0,0.965830937286792,0,1,1,-5153.94194495049,-4401.5239454511,-752.417999499391
69001,2.11885757053062,0,0.0160522876496286,0,0.0733786240259764,0,9,0.998820957368665,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.117893765487426,1.70621641525677,0.0876352027428369,0,0.991739212499118,0,1,1,-5153.22738314884,-4410.47460160499,-742.752781543849
70001,2.13092901385835,0,0.0180842313163041,0,0.0732958545722441,0,9,0.999198992045122,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.127838548412514,1.67776102974976,0.0897227094470041,0,1.04956693127439,0,1,1,-5179.29556386196,-4421.03142888293,-758.264134979031
71001,2.14332417672804,0,0.0160746533933312,0,0.0727309206525816,0,9,1.02404945559127,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.123917592676698,1.52640659099661,0.107183113337151,0,1.08142337105683,0,1,1,-5167.83370139395,-4400.5260813211,-767.307620072852
72001,2.15794637627616,0,0.0260344639859349,0,0.0710874829479552,0,9,0.990453148007115,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.137318605960616,2.04415803074107,0.124877821616385,0,1.23890955051994,0,1,1,-5198.05942865514,-4432.2043735151,-765.855055140039
73001,2.17564320141047,0,0.0165387886869757,0,0.0728146700134397,0,9,1.02391057112914,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.115827543884461,1.84171979847118,0.104318169718098,0,1.07371668604089,0,1,1,-5210.82119532961,-4440.22414850859,-770.597046821022
74001,2.20853251905007,0,0.0199185419580832,0,0.0740631837089364,0,9,1.02735712918206,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.119560750226015,1.65366535151284,0.0999293080050516,0,1.04305649240291,0,1,1,-5179.88899582063,-4431.1556706286,-748.733325192033
75001,2.21848354526977,0,0.0246128162851385,0,0.0743467095453168,0,9,1.02729107929261,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.139868772863847,1.79816627622974,0.11758235535449,0,1.10108633250352,0,1,1,-5191.38277369517,-4423.07994215336,-768.302831541802
76001,2.23350548617405,0,0.0284689594498903,0,0.0746733546631788,0,9,1.00560263448981,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.130453544078681,1.65426850334758,0.0881399622803526,0,0.999525806506396,0,1,1,-5181.85685634061,-4415.4415863347,-766.415270005902
77001,2.23007509188088,0,0.0251368063731891,0,0.0736008504219059,0,9,1.02727615462482,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.128185360921073,1.92924237431804,0.109976116209759,0,1.13633561674921,0,1,1,-5176.60484525815,-4420.3725444206,-756.232300837549
78001,2.21334389360735,0,0.0252348468983266,0,0.0730917487749686,0,9,1.02115115014156,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.117279921100306,1.68765642317216,0.113738528619155,0,1.03433025273805,0,1,1,-5173.93140846713,-4405.99792334676,-767.933485120362
79001,2.2371209653635,0,0.0277717655302776,0,0.0720183423933989,0,9,1.01879359005781,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.128598938000725,1.9086835923177,0.105370514551983,0,1.21637390880607,0,1,1,-5168.70245687315,-4422.17467511942,-746.527781753724
80001,2.19979200923827,0,0.0232239854339513,0,0.0733289272898603,0,9,1.03204335083813,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.117357601773122,1.83795460926057,0.0998529337266051,0,1.09270224793582,0,1,1,-5158.69374537708,-4405.02299859543,-753.67074678165
81001,2.23291091727024,0,0.0234877860620095,0,0.0736063338982091,0,9,1.00636938209881,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.142337727524529,1.44921399234079,0.0971037403862524,0,1.23981254569792,0,1,1,-5151.55117753839,-4406.65090500647,-744.900272531922
82001,2.22899900408434,0,0.0170898490564638,0,0.0743018957975366,0,9,1.01257717232183,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.139775049386777,1.53563141739508,0.127167958053173,0,1.27694373681686,0,1,1,-5147.0557775048,-4414.3790036553,-732.676773849503
83001,2.20948070214395,0,0.0201762969189378,0,0.0738835990973011,0,9,1.00409031135879,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.128568138368805,1.54583118733435,0.10920012978563,0,1.14059797763634,0,1,1,-5188.97094504889,-4437.7307237485,-751.240221300393
84001,2.22116594941871,0,0.0215165487124114,0,0.0736063003871762,0,9,1.02796856550693,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.109686682298962,1.84838250048837,0.103375788434956,0,0.978359905842252,0,1,1,-5206.38822685747,-4435.14875987126,-771.239466986214
85001,2.29476350489112,0,0.0321740703251114,0,0.0722867299152679,0,9,1.01636139567791,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.109017734833184,2.19086696883562,0.105648973393057,0,1.04393968188779,0,1,1,-5189.43462376993,-4425.85106213493,-763.583561635002
86001,2.21832781819039,0,0.0255119929516845,0,0.0735477486485764,0,9,1.03468383959668,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.129925827095322,1.61537152097941,0.0937052090423699,0,1.03990568354892,0,1,1,-5171.79063732812,-4425.89298461286,-745.897652715258
87001,2.17805474849982,0,0.0242743204852656,0,0.0728143742543279,0,9,1.02126390417744,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.117409863043502,1.76894648812861,0.104598871737488,0,1.04447784819795,0,1,1,-5180.11676369675,-4426.20138217565,-753.915381521099
88001,2.29780857028894,0,0.0312822466865264,0,0.074345062120279,0,9,1.00201580042523,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.12808203557946,1.95329998137594,0.106474174384741,0,1.09837475500142,0,1,1,-5175.49540441512,-4406.07949762214,-769.415906792976
89001,2.27330433773858,0,0.0244936452591476,0,0.0756751046696908,0,9,1.0126793715499,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.122116854409001,1.62236711295612,0.0862711451870715,0,1.05714607159411,0,1,1,-5152.66410301269,-4404.39753581172,-748.266567200963
90001,2.2747402915961,0,0.0241554379693597,0,0.0748465978674582,0,9,1.01722658834715,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.125297084081897,2.00924960351918,0.0928948902175526,0,1.14284147114603,0,1,1,-5164.85208617704,-4414.88965859316,-749.962427583874
