sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_vac,sigma1_vac,sigma2_vac,rho_boost,rho_wane,lnlike,likelihood,prior_prob
1,1.35033927764744,0,0.0750195431220345,0,0.197021182533354,0,12,1.19685760792345,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.384623334975913,2.77241729246452,0.0480344647285529,0,1.3406493740622,0.0715617924393155,1,1,-23239.9851079087,-22762.961964541,-477.023143367672
