sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_vac,sigma1_vac,sigma2_vac,rho_boost,rho_wane,lnlike,likelihood,prior_prob
1,1.93822131212801,0,0.0551436877180822,0,0.129927572887391,0,12,1.16230932844337,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.358215590240434,1.31089267320931,0.0711451188963838,0,1.50418129749596,0.0587155441823416,1,1,-23156.5928593484,-22663.4214838344,-493.171375514061
