sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_vac,sigma1_vac,sigma2_vac,rho_boost,rho_wane,lnlike,likelihood,prior_prob
1,1.05751517834142,0,0.0416146628931165,0,0.139166046353057,0,9,1.73000535438769,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.16769250202924,1.45842409739271,0.233608362070906,0,1.52333895163611,0,0.88759985845536,1,-11841.8964022915,-11444.3711842362,-397.525218055324
101,1.19719551324844,0,0.0299007326061837,0,0.133113276483491,0,9,2.12335270631593,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.175455396033358,1.43808719210327,0.234527484810193,0,1.49802884492511,0,0.898123655724339,1,-9693.903338818,-9155.27501231267,-538.62832650533
201,1.19966397310917,0,0.000301308180786931,0,0.12676416732326,0,9,1.92707141417638,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.182223920961305,2.10549912876046,0.0355124927364191,0,0.149279760667214,0,0.862539441734504,1,-7358.53352436408,-6797.24008305869,-561.293441305389
301,1.24434649485797,0,0.00842933633516673,0,0.117512452862063,0,9,1.95000771978374,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.1561331080237,1.97651161536932,0.0302806106401509,0,0.149279760667214,0,0.823088529345901,1,-7018.41323898319,-6351.19259701526,-667.220641967928
401,1.25306868134215,0,0.00282924400133319,0,0.102417301411822,0,9,1.93761892110852,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.135899525618574,1.97651161536932,0.0302806106401509,0,0.149279760667214,0,0.628418740613039,1,-6804.77253167029,-6113.16114575323,-691.61138591706
501,1.35911212681858,0,0.00509587168678648,0,0.0907951364763054,0,9,1.77028994626689,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.11734671972811,1.61251839312362,0.0302806106401509,0,0.149279760667214,0,0.647319628196508,1,-6581.05969515919,-5874.6633749602,-706.396320198989
601,1.33953017121646,0,0.00260702642230942,0,0.0823671340163513,0,9,1.59785957274178,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0758710857763851,1.73691926578497,0.0302806106401509,0,0.149279760667214,0,0.575138953016811,1,-6373.7105606748,-5648.00090242306,-725.709658251741
701,1.38197679628408,0,0.00459609673979397,0,0.0833158306943278,0,9,1.49483604944882,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0542008130051992,1.73691926578497,0.0302806106401509,0,0.14336974504045,0,0.59239150889845,1,-6237.29552853426,-5493.50976863133,-743.785759902928
801,1.47379772564155,0,0.00271926759815949,0,0.0805031867981487,0,9,1.40923757939781,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0433342013988938,1.75180150474736,0.0302806106401509,0,0.182619873751321,0,0.505832613262409,1,-6120.32304266337,-5372.04724043544,-748.275802227929
901,1.49361885496483,0,0.0248379478350559,0,0.0744132478933214,0,9,1.26748577619492,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0710653912760319,2.97445709316203,0.0417515245921093,0,0.302673893142792,0,0.382901003382956,1,-5986.19528207109,-5159.79891082389,-826.396371247202
