sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_vac,sigma1_vac,sigma2_vac,rho_boost,rho_wane,lnlike,likelihood,prior_prob
1,2.96323848702014,0,0.073780363353435,0,0.127587955119088,0,9,1.59142601897474,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.00626805075444281,1.53103767335415,0.180017635216548,0,1.22683198901359,0,0.794320384622552,1,-11809.1038150681,-11414.6554476961,-394.448367372007
101,2.95003720447421,0,0.060583693869412,0,0.113243644619361,0,9,1.75710845994763,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0245804535690695,1.55349474622868,0.177787784876758,0,1.21087662647455,0,0.855231279483996,1,-9133.64869298367,-8585.00669815452,-548.641994829159
201,3.33226759232599,0,0.0441166501627778,0,0.112429035886347,0,9,1.94942541695516,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.00803353093706496,2.74333815802295,0.0616995651172873,0,0.175735828054826,0,1.07655761781165,1,-7121.36280331709,-6538.28229718075,-583.080506136335
301,3.25803198597213,0,0.0678534829192077,0,0.0972642933455629,0,9,1.95498095407672,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0185928304906576,2.74333815802295,0.0616995651172873,0,0.175735828054826,0,1.0564956457849,1,-6629.51970160328,-6031.13114011386,-598.388561489425
401,3.67291226238288,0,0.128175404552529,0,0.0822449307029089,0,9,1.8081063091785,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0640228741872467,1.88725113192764,0.0559300836389292,0,0.230812682396162,0,1.11453083236758,1,-6373.11405918935,-5831.57899214999,-541.535067039357
501,3.16965982585485,0,0.0676807082164613,0,0.0860391509743957,0,9,1.71303857398978,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0371742551391338,2.22840836927352,0.053483545116512,0,0.175735828054826,0,0.809207404726294,1,-6119.96079817993,-5519.38955913805,-600.571239041886
601,3.14755048678021,0,0.0550485646928943,0,0.0813516476943758,0,9,1.57512378325321,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0367710409193,2.20753804418841,0.053483545116512,0,0.175735828054826,0,0.710083749107968,1,-5980.0859608911,-5386.7487503289,-593.337210562198
701,3.08761964219014,0,0.0609180160986255,0,0.0813516476943758,0,9,1.41320247456388,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0418246393981392,1.95354967234695,0.041449394888114,0,0.175735828054826,0,0.562695926245078,1,-5833.62690899688,-5247.2141527911,-586.412756205775
801,2.39289876621153,0,0.0295709463580576,0,0.0843150299855548,0,9,1.33016069695656,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.024555842319432,1.66426935760706,0.0320304820637148,0,0.221141372140642,0,0.887683845420125,1,-5718.42687969385,-5025.56742285219,-692.859456841665
901,2.42333244385271,0,0.0295709463580576,0,0.0843150299855548,0,9,1.20871456986061,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0279873388529514,1.68817665352615,0.0320304820637148,0,0.221141372140642,0,0.840523064872067,1,-5633.64356524509,-4940.72514028715,-692.918424957943
1001,2.3591143489339,0,0.0295709463580576,0,0.0809269891691336,0,9,1.20871456986061,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0279873388529514,1.61058294314277,0.0323993536087657,0,0.232666060063129,0,0.807285089691586,1,-5583.58883765728,-4886.32788013849,-697.260957518797
1101,2.34834709883286,0,0.0295709463580576,0,0.082072040009533,0,9,1.2046483656068,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0391920964264155,1.63874323234096,0.031080600530772,0,0.245220376878083,0,0.652832675506822,1,-5527.78439760181,-4830.26444535099,-697.519952250821
1201,2.33556745645404,0,0.0249189309594319,0,0.0810680539845109,0,9,1.14883232559078,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0391920964264155,1.57603797451455,0.0297378063705675,0,0.24436450481518,0,0.611063196749504,1,-5496.53243845436,-4804.05720664495,-692.475231809405
1301,2.34418094520386,0,0.0267300720096643,0,0.0796665559736688,0,9,1.14258627396263,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0397800565693522,1.51833731871235,0.0297363676996425,0,0.241844515324426,0,0.664264308173162,1,-5458.78776950369,-4768.2603455745,-690.527423929194
