sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_vac,sigma1_vac,sigma2_vac,rho_boost,rho_wane,lnlike,likelihood,prior_prob
33001,1.9502186702667,0,0.0190424573505773,0,0.0499881394048894,0,12,1.2476580303133,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.098876279644229,1.5095171279756,6.55888665563974e-06,0,0.327757128750243,0.0724444538732845,1,1,-19835.2109932746,-18395.0724565204,-1440.1385367542
34001,1.97417148783616,0,0.0331848348453234,0,0.0498705555087937,0,12,1.23084766450651,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.639983046031042,0.282219701548623,0.00252407357916391,0,1.60541015508643,0.0100868931531945,1,1,-19859.9246687333,-18385.1943252095,-1474.73034352373
35001,1.94959168644689,0,0.0187374807847428,0,0.0497357862295524,0,12,1.24236901547022,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.289642599704043,1.04387643551207,0.000577191336838214,0,1.08892884804549,0.0696895197654522,1,1,-19886.0362081265,-18393.7286685518,-1492.30753957467
36001,1.91822634998189,0,0.0145603379694636,0,0.0491511303859128,0,12,1.23158262790378,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.309754035251413,1.03045632917887,0.00241540009952646,0,1.20491306265828,0.0836405935935677,1,1,-19882.8832792163,-18395.4945046715,-1487.38877454486
37001,2.03381594292073,0,0.0331939171282004,0,0.0508139707688257,0,12,1.25199973596774,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.554491109144936,0.297851683672862,0.00119246415934377,0,1.56353858367796,0.0345703462287773,1,1,-19860.5628298092,-18382.7487496861,-1477.81408012318
38001,2.05911993819225,0,0.0349877193618003,0,0.0509399226975839,0,12,1.24246337591425,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.558172432088516,0.358489336022006,0.000468065423257614,0,1.65533637176302,0.0404104861309974,1,1,-19793.4692259697,-18338.7150845894,-1454.75414138028
39001,2.05370555767362,0,0.0333091132191291,0,0.0512662525800001,0,12,1.23281569899937,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.485620591841893,0.378202503932415,0.000105109671021365,0,1.6051055477423,0.0278080452156882,1,1,-19824.3268022336,-18373.8005198348,-1450.52628239877
40001,2.02863756996767,0,0.0350688060808927,0,0.0508133888856314,0,12,1.23970972167485,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.513932303029405,0.494558873377658,0.000288687176244997,0,1.8246722300536,0.0411455193028622,1,1,-19827.5785512756,-18389.6508028594,-1437.92774841617
41001,2.05049354093555,0,0.0350632715845733,0,0.0505598486233766,0,12,1.24005542437472,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.418257373128033,0.535073209330074,0.00147350092865277,0,1.7587360218454,0.0466113086850071,1,1,-19732.2376122708,-18347.5663676713,-1384.67124459942
42001,2.04027533605864,0,0.0371002952021987,0,0.0496625466826646,0,12,1.23586097748092,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.457599759736532,0.532952247971555,0.00109512153783403,0,1.76207596401931,0.0557794877408892,1,1,-19688.9900912297,-18361.551901689,-1327.43818954067
43001,2.02379529224215,0,0.0345159677904579,0,0.0500262990972706,0,12,1.25727275717766,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.449617534017043,0.404344716746536,0.000910327034201709,0,1.46039490178249,0.0488120304954625,1,1,-19765.3693582893,-18380.8076748624,-1384.56168342687
44001,2.03900358949493,0,0.0355703548112372,0,0.0499948843968419,0,12,1.24711254543164,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.462504139152252,0.468543830220421,0.00141945228842687,0,1.83047744580576,0.0440408682353593,1,1,-19765.8853890566,-18407.6577130876,-1358.22767596897
45001,2.02259586835185,0,0.0335634350702278,0,0.0498729667707449,0,12,1.23893175578753,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.528111947685118,0.253240767882396,0.000721561502044178,0,1.7802597513362,0.0333379709722175,1,1,-19828.8861189896,-18388.4608084886,-1440.42531050107
46001,2.06494602193526,0,0.0341571734132539,0,0.0505670827614701,0,12,1.24180498152441,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.595068850562591,0.162143291212394,0.00431845965711033,0,1.73388978945434,0.0393049764390203,1,1,-19809.5497241751,-18387.7305810736,-1421.81914310144
47001,2.0251349571902,0,0.035355195337573,0,0.049317934430932,0,12,1.22936189672714,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.648034454616862,0.130081210782478,0.00599198566376168,0,1.7743922913007,0.0284937319903736,1,1,-19725.3806985956,-18349.1538721113,-1376.22682648431
48001,2.05133698468403,0,0.0326891380684682,0,0.0503908716675981,0,12,1.23043703069347,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.571142520589153,0.0726148367614926,0.00270116011499639,0,1.6922932384484,0.077029809576409,1,1,-19729.7503862957,-18346.5610763745,-1383.18930992117
49001,2.07873975604688,0,0.0346752216785479,0,0.0503851354095525,0,12,1.24951356781689,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.62044441953618,0.0243022873404205,0.0449280913383364,0,1.61597035741481,0.1182477666072,1,1,-19727.1204392172,-18337.0515521144,-1390.06888710284
50001,2.07470398842443,0,0.0343540789063692,0,0.0507243160705349,0,12,1.23548097842838,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.661514502120868,0.326800009226828,0.107612698092129,0,1.75915711640512,0.253639209711828,1,1,-19705.9359716049,-18360.6994678659,-1345.23650373898
51001,2.0512715638202,0,0.0317756122429311,0,0.0504716724305578,0,12,1.24559321652819,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.612619207052114,0.121985191031246,0.150660796410234,0,1.67115667342523,0.168642607602208,1,1,-19658.9242214608,-18339.4436054789,-1319.480615982
52001,2.05969134919084,0,0.0332232930685671,0,0.050255136019938,0,12,1.23388352650209,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.579439594926634,0.847440861993949,0.0907339980673946,0,1.55704490281135,0.143608389173343,1,1,-19652.7876528805,-18353.0039953822,-1299.78365749837
53001,2.04584080639707,0,0.0299725370666992,0,0.050239745905826,0,12,1.2293518734417,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.500938402864528,1.48918830959755,0.136028505371642,0,1.6871992762119,0.261872103199843,1,1,-19736.3783651428,-18333.1378990008,-1403.24046614196
54001,2.04925063947343,0,0.0327302810941136,0,0.050111254046097,0,12,1.24882856549759,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.515392775802627,0.374061152330663,0.766443093752369,0,1.71645043214825,0.1220334337574,1,1,-19768.188841246,-18375.6263057089,-1392.56253553707
55001,2.0318789155232,0,0.0332687904923949,0,0.0496512433530187,0,12,1.23652027243048,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.567976498446796,0.243040449134515,0.796815234716416,0,1.75684964763576,0.280185805213028,1,1,-19722.2376430316,-18379.7377877567,-1342.49985527489
56001,2.06817198675611,0,0.0339801188097247,0,0.05015781222164,0,12,1.24388366428654,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.537627466107153,2.23552898065858,0.855959138910102,0,1.78431192133923,0.15302115676613,1,1,-19810.7471088976,-18386.5333578716,-1424.21375102597
57001,2.11275728843782,0,0.0369430736983295,0,0.0509464712440404,0,12,1.25233645297331,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.55149354781805,3.62126739369341,0.631412325015055,0,1.69450128046839,0.288028511938961,1,1,-19807.1204966515,-18363.9869430309,-1443.13355362059
58001,2.05926371547183,0,0.0352821341999901,0,0.0502734118191591,0,12,1.25055333831409,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.5895749964711,1.56801378960154,0.272128148657954,0,1.82030679424218,0.194212640447864,1,1,-19814.2599983599,-18347.791295185,-1466.46870317492
59001,2.07939563221258,0,0.0354636986017929,0,0.0506828616882181,0,12,1.2442998108832,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.57271890585962,3.10977214900413,0.474995883835233,0,1.72790975861258,0.156080414725789,1,1,-19757.3394900205,-18340.0443386638,-1417.29515135671
60001,2.08134126415515,0,0.0365531132741543,0,0.0504040702024851,0,12,1.23619743352424,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.623425381275489,1.62782150367639,0.354268099136404,0,1.81622062042673,0.203087654478526,1,1,-19712.7999600364,-18354.5382472149,-1358.26171282152
61001,2.04564525386545,0,0.0326678485572754,0,0.0504223944337287,0,12,1.2417135846557,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.550930480535186,2.37908264202633,0.178893421123051,0,1.52164958344713,0.287327315590023,1,1,-19724.2808430298,-18361.7628188848,-1362.518024145
62001,2.04664507254807,0,0.0334554369471838,0,0.0503758165718083,0,12,1.23586063879779,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.576477299424259,3.47542860126487,0.809860898925239,0,1.70376720035155,0.225367615323835,1,1,-19718.6402315261,-18381.3359770261,-1337.30425450002
63001,2.06950757227173,0,0.0373334430814233,0,0.0499188192092853,0,12,1.24242069133625,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.614188330354301,2.47474691131719,0.755557027833289,0,1.6645909283379,0.24752044833885,1,1,-19668.357454456,-18354.1732534931,-1314.18420096296
64001,2.05355515438857,0,0.0359808459215497,0,0.0502053320945426,0,12,1.2335487544134,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.575790687416764,2.92892563482382,0.55584398140361,0,1.74370076943286,0.0656402585577729,1,1,-19626.6210991311,-18334.3595797176,-1292.26151941357
65001,2.03712835816903,0,0.0369414298737636,0,0.049414066271074,0,12,1.23038999113079,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.569960489052164,0.326840769030238,0.814972696172321,0,1.84553771941117,0.0579209288364785,1,1,-19728.478628703,-18363.9688413585,-1364.50978734445
66001,2.01764264141875,0,0.0340520295104215,0,0.0500026708491724,0,12,1.24317542004915,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.596245191757447,2.86898290877798,0.860680615717298,0,1.76517258901702,0.274549723976901,1,1,-19627.2218065662,-18332.6037216832,-1294.61808488301
67001,2.05502049981633,0,0.0378681658343152,0,0.0495269815651865,0,12,1.23371275984635,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.570983988316565,3.31809756299845,0.767640409570434,0,1.73293996426532,0.284385597125305,1,1,-19674.8435538625,-18345.9369275222,-1328.90662634033
68001,2.04140515947196,0,0.0376275569919792,0,0.0495198189196763,0,12,1.24765000939417,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.596127611501146,0.290561741679991,0.674313876357177,0,1.59587956534658,0.253905434884741,1,1,-19721.0345273743,-18379.7926845122,-1341.24184286217
69001,2.06028699743804,0,0.0378016080982415,0,0.0500713971293446,0,12,1.25730136495259,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.661117832031136,0.436684839889491,0.923597965111709,0,1.75037274627583,0.0658363281764598,1,1,-19791.9553131857,-18371.8307017258,-1420.12461145981
70001,2.09683621579285,0,0.0402547665173011,0,0.0501631721638265,0,12,1.2400476513171,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.595616917655789,0.230157143905675,0.390803167175749,0,1.67893274723035,0.164401047302732,1,1,-19789.8241458768,-18369.6753627547,-1420.14878312209
71001,2.09378447414122,0,0.0412276675801195,0,0.0499737891345851,0,12,1.24490742593612,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.62879408408904,0.339091108642602,0.832489215115332,0,1.67869468862273,0.0167865137585017,1,1,-19808.383096622,-18408.2797378529,-1400.10335876904
72001,2.1365721359781,0,0.0432959207888138,0,0.050618308554692,0,12,1.23569321164654,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.621649443158521,1.3798485868574,0.77747220480653,0,1.61927966075939,0.112038663610206,1,1,-19736.19831933,-18327.934194806,-1408.26412452402
73001,2.12012139870255,0,0.0414585283482141,0,0.0507180720272264,0,12,1.24609518552609,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.609448800512961,2.60037279175959,0.839551274942481,0,1.41215062773566,0.110974504587562,1,1,-19762.6625907448,-18378.773997368,-1383.88859337673
74001,2.10636443830406,0,0.0391655967382636,0,0.0504918714873866,0,12,1.23124619195987,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.636036686302113,3.27519886707523,0.791512957819053,0,1.79918600606352,0.0692765593513336,1,1,-19731.9175393091,-18366.410441853,-1365.50709745606
75001,2.06785851308043,0,0.0358768834422934,0,0.0508761379566826,0,12,1.25324186157799,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.618884867708151,1.08866357756414,0.405476870203144,0,1.56862781092635,0.271592052305727,1,1,-19799.1831704631,-18371.4680317411,-1427.71513872202
76001,2.08342505810997,0,0.0391675555240055,0,0.0503889777851238,0,12,1.22859919377864,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.617342053364497,1.22424147604398,0.356038817947977,0,1.63913021677425,0.22512491068183,1,1,-19755.8293803004,-18347.0591120107,-1408.77026828976
77001,1.99857529136234,0,0.0203033990768309,0,0.0496970178937209,0,12,1.25431663201657,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0391224036800103,1.35891000529679,0.00164499575684422,0,7.00824366196448,0.0814483426565974,1,1,-19766.2793802834,-18420.0266308019,-1346.25274948146
78001,2.02116105535466,0,0.0222995886648334,0,0.0498780175682032,0,12,1.24519768491905,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0487766536817938,1.35891000529679,0.000849886818331055,0,9.44444424523117,0.0814483426565974,1,1,-19771.2302830598,-18412.3001240718,-1358.93015898802
79001,2.0214978175782,0,0.0232363048580392,0,0.0497211042712613,0,12,1.24235420664336,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0186523154763609,1.39548610871586,0.000849886818331055,0,6.65815298728103,0.0814483426565974,1,1,-19776.09664305,-18427.6530929327,-1348.44355011723
80001,1.99487475436217,0,0.0200501907212309,0,0.0495380834147461,0,12,1.24207868475287,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0465406886657289,1.33694161822948,0.000849886818331055,0,5.02168809509912,0.0788096849628462,1,1,-19815.3709898885,-18423.775983751,-1391.59500613748
81001,1.98001530121894,0,0.0195655631083956,0,0.0492061625368033,0,12,1.23550362942403,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0704348583074548,1.33694161822948,0.000849886818331055,0,9.62816491375287,0.0788096849628462,1,1,-19770.1969765453,-18420.8927078873,-1349.30426865803
82001,2.08141937862942,0,0.0397629019403139,0,0.0501229807656282,0,12,1.25638015022535,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.566042970957547,0.255119058403961,0.147736916074119,0,1.79225793864122,0.256305379876425,1,1,-19833.2503038563,-18408.0597732274,-1425.19053062894
83001,2.13759615167948,0,0.0426015109917655,0,0.050883238237669,0,12,1.23845581179812,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.541295159900751,2.85591048291682,0.776707780303023,0,1.66298939041513,0.203282782398606,1,1,-19773.4868614458,-18357.1778290754,-1416.30903237041
84001,2.08223759439804,0,0.0382206393013384,0,0.0502978428143157,0,12,1.23178664157273,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.573171381050523,0.719060609016724,0.878604988113456,0,1.77470924498237,0.148538262872468,1,1,-19747.2443332996,-18358.2375649876,-1389.00676831199
85001,2.11090952677593,0,0.0416372587205868,0,0.0504797134548188,0,12,1.24274959168048,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.546461559654081,2.39913698202729,0.8208350711618,0,1.61362295966766,0.00203746723521014,1,1,-19738.2330463784,-18356.735550791,-1381.49749558737
