-582.549250834894,-748.16330637145,-428.893197759322,-339.275960338418,-299.578111246756,-527.890217466617,-442.135098987694,-545.829454462919,-499.527503053114,-448.222061343231,-529.97743951669,-479.89726953089,-477.235780791668,-441.573549134372,-654.316598231131,-589.666452352733,-502.509152771839,-554.486107750568,-340.59006142447,-411.059025585359,-473.177113278136,-364.132151380798,-720.81282508824,-695.605353282545,-418.166057147619,-753.658224338407,-632.171528031066,-607.072031442369,-522.19302454595,-415.010306255579,-475.80366833624,-495.490710881585,-557.944920589612,-483.536029521545,-668.196474640308,-502.878604003518,-481.319152170479,-812.287537800603,-444.875302453705,-589.062340411795,-456.909697184375,-858.275035879206,-491.539710076758,-480.799003418203,-507.418706935794,-426.270252744524,-565.74532032985,-467.728719945108,-546.956148035913,-337.118629588839,-586.792409060347,-572.925695235519,-442.787197627606,-351.842323094051,-1289.45352099797,-182.487594522731,-403.428111021079,-1009.34736400543,-437.442326937545,-612.540967038412,-915.102052241781,-473.778857919932,-731.590726949976,-376.691841077239,-684.409772424172,-793.27222339508,-547.747594502131,-526.435727866267,-603.462640007548,-324.012380569058,-677.649313565426,-209.022384210097,-795.972167278516,-451.015489258692,-598.834236327082,-349.262522076102,-435.15485714914,-466.791699702954,-749.987951751351,-346.917882024283,-393.168994623051,-574.142530866679,-179.232618441197,-744.713227191107,-492.864993890614,-594.54857008897,-573.283410823182,-626.681799511745,-677.792752695489,-431.185786800371,-645.100011990022,-531.132115238991,-731.142230768203,-715.274855418967,-849.592731390948,-704.060714456177,-694.509333531386,-279.513536845622,-708.130352771725,-575.338038839399,-360.366956173688,-348.758719062437,-658.317406615637
-197.461807658334,-164.260045031527,-202.239269480306,-176.378759949764,-158.747000898304,-176.924902736859,-192.259490518389,-172.834206103809,-204.27186185222,-182.317353786886,-176.76128316492,-168.951941634703,-200.568757777173,-239.660952966158,-176.657501619795,-200.236657622147,-186.23827031731,-171.948123050941,-167.127102825249,-189.796768175894,-205.52716516452,-211.321528793461,-212.261606770971,-183.880180323086,-165.537731528158,-197.589542037119,-179.406023975797,-223.277905354785,-167.514727053451,-172.866271756638,-193.526557210466,-187.164283481863,-214.496442786923,-181.800547332236,-225.026807538485,-158.590969000075,-220.610042176257,-197.237953865387,-194.087083659883,-150.977230809383,-173.398557967291,-225.09732422652,-197.866846823573,-167.742585764565,-231.624887905554,-202.447144241725,-164.079898273978,-158.794034106462,-160.068094332236,-170.942999691655,-185.123138764054,-158.525217633836,-153.679656817938,-170.001560954344,-271.966020360425,-65.200214288875,-166.299458852208,-187.14437599547,-153.011966090187,-159.57435303372,-178.087782253188,-181.295093403429,-163.376000224615,-164.529576566434,-151.467136629721,-192.649385319163,-158.987901850444,-181.792587977232,-208.613295444761,-177.604111997482,-231.441499170624,-55.6198075272133,-168.661856632596,-172.201404342171,-156.106935197502,-166.215665211742,-176.790748651495,-156.923819171841,-247.975573924144,-163.534832241972,-193.910728558477,-173.654724279362,-49.4759537433916,-212.908546243763,-155.415792313412,-154.048326256127,-176.666260465963,-174.175777616762,-206.520770395326,-167.442599089962,-191.815892798038,-171.28705557734,-236.480841533584,-239.475925072253,-232.04888857756,-185.894259816912,-169.567887331001,-153.027469137164,-257.156544328755,-139.886856949686,-168.827981131488,-127.534725694736,-189.236657018026
-203.280223353983,-161.916506078654,-201.568656625425,-172.868113919218,-160.917508151885,-174.039338834842,-189.550524740412,-170.377438686908,-202.319696164027,-180.067984855714,-175.2019949851,-174.200519438077,-191.71171161959,-244.27282076748,-175.695465712361,-200.860643848983,-179.475671676925,-171.752360103109,-164.979395072188,-186.081236454209,-207.158571774534,-197.019436612918,-200.261308360889,-173.100528674294,-170.214636271469,-197.080364873008,-183.430731061916,-222.67677666226,-170.721884664644,-168.891915174549,-194.545533367414,-183.102168644642,-213.897457247835,-174.244262265248,-211.766703497312,-158.1991214973,-218.684638416274,-193.348517285238,-181.381152887442,-154.391139506203,-172.216870159158,-224.670143814658,-193.910080783159,-171.862437050126,-228.411035274888,-197.77810225067,-162.419965703423,-160.359019290741,-163.330213156672,-166.8855508939,-184.616554704443,-157.471851549054,-154.788405665162,-167.776798574657,-260.643855044207,-61.0040080998367,-166.215752299162,-183.436118915679,-155.558651069318,-160.237550734013,-174.73188190031,-176.987216908749,-160.654331873068,-164.609469594608,-152.616244059824,-197.700876325887,-154.131834630769,-188.618641017486,-207.60894770478,-174.533865092721,-231.897264892393,-53.188246978191,-164.114237094673,-165.552205202954,-154.756889031486,-168.866034546165,-178.277934590451,-160.387750486827,-243.272684489662,-169.229257653801,-190.238866288666,-169.222040314764,-49.4719831565524,-212.374826123611,-156.207136585448,-161.529664908907,-175.821033717562,-170.245421762074,-194.724904539568,-168.518955020223,-187.964667713425,-172.85449444708,-228.075417849385,-229.259691707961,-228.095951865787,-188.736470842398,-165.005820958289,-152.143191680594,-259.385677269453,-137.35672731706,-169.209153557249,-129.87080127337,-186.796304907413
-206.050722627875,-162.542918455997,-198.439642486073,-177.787558754042,-156.920915953925,-175.733869679999,-191.727389188857,-172.915663139574,-202.909371038471,-180.452948186862,-173.399003848442,-175.641411787126,-177.661356394835,-243.771714563123,-179.27432393879,-205.299441387216,-175.456000636347,-171.249402290962,-164.945332512943,-183.759574931505,-205.809883279283,-197.45688877054,-196.823852344784,-167.584470042737,-168.831697831582,-201.767073574201,-180.832967814281,-227.390664372387,-173.409236314432,-166.289144168938,-194.526598950178,-183.310947286226,-212.937980877819,-176.319243547629,-211.545489389068,-153.767414767026,-217.59792743981,-185.490429021933,-169.619112716921,-151.479050148068,-175.363911544234,-224.944479369858,-195.487388110784,-173.321762065093,-224.503243002475,-198.582907356439,-159.162260332137,-163.025590650172,-166.88178749599,-169.646264623645,-179.150345358406,-165.185994747779,-158.700865541552,-163.804046669932,-264.17890348494,-60.9123348553877,-168.352701293023,-182.331724722891,-150.582751034525,-157.81002859267,-178.073761379337,-173.942450285458,-162.525052675104,-161.657053851786,-151.49354042779,-201.270280162565,-155.14877355206,-191.673030146035,-207.292707623693,-180.601147238635,-234.341858219902,-51.3170197752645,-163.56016311615,-163.297295691535,-151.658168912617,-171.363173045518,-187.286528697979,-157.882656990962,-244.06726571568,-167.231699714439,-192.697170731583,-168.539974676997,-48.2727007836442,-217.722619087172,-155.572677876984,-157.484651203609,-177.398760484267,-176.8555386421,-207.276542281291,-168.143139958707,-190.963902834843,-171.991358870701,-232.541996458393,-230.776283997294,-236.713699329663,-200.007494402311,-164.057630256113,-150.388192354185,-264.604062257889,-136.860152940968,-171.552150558575,-129.180229479553,-183.93947834592
-202.574834588813,-160.669907509093,-200.471368159016,-174.917706676646,-157.050926068106,-174.883315893878,-190.499585433401,-168.137716021682,-204.574218638893,-180.771768031397,-173.305500821078,-176.204623828929,-177.276254742562,-244.648864832732,-178.311597455102,-202.475218382627,-174.759546096598,-172.925901935657,-164.515172104348,-184.752432675401,-206.409075060816,-198.385994936192,-192.592766151407,-164.723426589777,-169.305928259718,-201.340015880974,-179.175143230328,-224.430223469691,-171.11711077568,-162.898686515582,-195.507253651467,-181.584659721379,-213.131293031042,-170.764197650361,-204.892623586644,-153.331633702836,-216.952522343189,-184.227048929926,-168.605337516356,-151.124660681028,-174.709248736021,-226.498212878086,-197.321365346585,-172.826264549123,-224.589114882939,-197.087131501818,-158.585187908589,-160.117029675997,-162.849944386838,-168.084943811222,-182.021564262259,-162.702619700978,-159.269568798732,-165.116948811856,-266.185490656224,-55.4303008553185,-165.899413943451,-182.972858872555,-150.594738175614,-158.72190154099,-177.892202975396,-173.752579688847,-160.762702546755,-161.213932010576,-151.886471673369,-208.052374510769,-155.829819661371,-189.89568420707,-207.343185314732,-175.915934181401,-233.755893163966,-52.6765621014106,-164.925500978509,-160.45809689119,-151.052580445775,-170.061935582981,-185.998761170475,-157.655463437634,-241.429127107318,-165.693993744974,-191.921573125909,-166.639733734782,-47.6711597181381,-217.640982894694,-153.712880902754,-158.768955163601,-175.673528484377,-170.846222539797,-200.733330647336,-169.294198563081,-190.073502583297,-169.911779901224,-234.024021317067,-230.856814367826,-233.712648610051,-199.31064424377,-164.069697480533,-151.726899044663,-265.014204312533,-138.147647958393,-169.261046543972,-129.106931720379,-179.350500119045
-202.415365410201,-167.141044881056,-200.831705564261,-175.289981717142,-157.31871090137,-174.583139774476,-194.003046365381,-168.180333254614,-205.268628926468,-178.966940875358,-174.226314526995,-172.620412538565,-178.739787936309,-245.354333558832,-177.657233163932,-203.130615661296,-174.470725701602,-170.522512696792,-164.17957029779,-184.844053349115,-204.249625393245,-197.546983371799,-195.124654067593,-164.740769049031,-169.031741171273,-201.056653678296,-180.740116224597,-223.421743537817,-172.704205518752,-166.990556556766,-194.465438495067,-180.461888088611,-214.60708419661,-171.786596567394,-202.678259922034,-153.488730240737,-216.801838665326,-183.780433128158,-167.861231760385,-152.76894119998,-174.54762845811,-226.077891482447,-196.516368756541,-170.746685177966,-225.502072971893,-197.513499685459,-158.294319573202,-160.724298217895,-161.914753597572,-168.951995430811,-181.558151631088,-163.178162836945,-159.16865049614,-162.977171096164,-265.771541195385,-55.5807899304935,-163.393505055258,-183.555397917395,-151.495248486319,-156.789248002402,-173.643644871087,-173.57372083612,-163.060345920397,-159.013833546156,-152.560169854636,-201.374586228854,-155.148624619621,-189.94826998799,-209.207633262748,-175.903323473868,-234.221582342474,-50.7855712933213,-162.592277932304,-160.51977467265,-151.472728303426,-169.713112650317,-184.216253866121,-157.053363514684,-240.370589663323,-162.577704885502,-191.775137205033,-166.900018757514,-47.543189914176,-217.699587975395,-155.521785482514,-156.268314468486,-176.18502620321,-171.194809648104,-199.222098572302,-168.586489534983,-189.852168171208,-170.212513897956,-229.679079494345,-232.31363494638,-230.749468768313,-201.929331165766,-167.364653132878,-150.768640786008,-265.647141862294,-138.641872099152,-169.741459401374,-130.589227065417,-180.912453268818
-202.116178917044,-161.658407532019,-201.318168345555,-176.468535000697,-160.247264922452,-172.705676237711,-189.141667976809,-168.559603690278,-204.834007738553,-179.655218285792,-175.216732573897,-172.278133290542,-178.965213872225,-244.588055056417,-177.495729195994,-203.202808231265,-176.367784052165,-172.76398601964,-164.876449680911,-185.609244619715,-204.47201622882,-198.100288723757,-194.580542343487,-164.611928876186,-167.848961166667,-202.997144549852,-179.043241495819,-225.290979947902,-170.828799054294,-163.772482935242,-194.314876820768,-180.166251287386,-214.355511552873,-171.549310709615,-204.215023383375,-153.276672370439,-217.325957701134,-181.691070003668,-166.904430902162,-151.440905179936,-174.775346790658,-227.046120349918,-194.48419407833,-171.848573962629,-226.530080700251,-197.759079981437,-158.239736924761,-160.417792959182,-161.547663822984,-168.862684380558,-176.306141248306,-162.420441680523,-157.942943317762,-163.176751435893,-267.184431639684,-54.7924234758225,-169.455916601388,-183.126195202837,-154.749987146247,-158.229358383316,-173.405060648387,-174.645991064218,-160.127349253529,-155.683359228522,-152.277862607834,-199.899072359222,-155.365282944389,-188.771166844385,-208.707179201725,-173.291005662922,-235.582332539615,-52.6139352914304,-163.010058009872,-159.926259049864,-150.899912221389,-170.170242077906,-183.744997150309,-156.944990353591,-245.938969960715,-162.26983023605,-192.410296216312,-166.595839965074,-48.8636056352313,-218.990299804981,-152.682740317995,-156.204729215231,-176.512531289392,-170.675494423107,-199.880949870604,-169.169927095361,-190.257168549243,-169.625869614257,-230.704962011052,-231.071478986656,-230.775684161625,-200.563343570252,-165.039135203568,-151.092577834685,-264.804663968212,-137.740829285999,-169.827930188622,-130.216580386676,-180.488300763188
-200.55074576765,-160.830540657192,-201.148272782955,-173.708184899352,-158.832249072227,-176.881754899579,-188.787875359513,-168.899400443929,-204.102711472927,-180.251726993489,-173.889413093958,-173.585650713457,-180.185390386039,-243.519906670484,-179.718518543019,-202.473804218835,-176.515587654718,-172.950612815142,-165.189442683515,-185.655999158678,-205.489176667666,-200.130307438109,-193.059035470685,-169.339991335364,-170.223472421605,-201.560529585661,-180.678310800154,-225.103772479072,-173.284367104674,-164.114453369377,-194.93606148282,-180.675839924783,-212.325172292366,-171.691511575788,-204.138138262841,-154.593996907695,-216.607630167794,-180.670691521179,-169.626273144862,-154.103978381073,-173.793151648814,-225.290847119625,-197.408245683984,-172.447498331512,-227.59106432387,-197.032989431663,-159.956319114321,-160.210484744066,-161.859497380852,-169.354608044592,-177.384103468056,-166.213710345999,-159.555239285324,-165.746475539278,-261.561985054611,-55.4969406900536,-169.284190946755,-180.563997164582,-153.414492456086,-157.489670057253,-173.793646969102,-174.978317294002,-160.187906197438,-157.352578008089,-151.826819538439,-202.181688248197,-155.215022519658,-192.406334556543,-206.86728236523,-173.245237447819,-233.743746509141,-52.9825264628446,-165.800383583425,-161.975528914873,-151.543957645051,-170.351487636382,-190.214437147991,-157.894487898061,-244.355413311881,-163.073007291389,-192.389873963207,-167.103110307463,-50.6306105243282,-213.168328248643,-154.241256161821,-157.276186396946,-176.776133199665,-174.219021417649,-204.431135299824,-169.489850172951,-189.634167920739,-174.308673446535,-230.070554992527,-231.821462718602,-230.911492927544,-198.618317367003,-164.074039383001,-151.198045601499,-260.826485583053,-136.433530990386,-171.003718561772,-130.84567114643,-180.451755177177
-202.2398962544,-159.369068454727,-199.183751506754,-175.21531704351,-155.99166817246,-177.17269857612,-190.586841825389,-167.400252040471,-202.081443874571,-180.98528395527,-175.46356191503,-174.202849015717,-181.781437292258,-245.430042982586,-175.419376459745,-203.533610414072,-173.632523461581,-172.801927471861,-166.096191474967,-184.430287594192,-206.813158523249,-199.419409346459,-193.348325455301,-164.811030319261,-168.985156696574,-200.141703969395,-179.320979842929,-228.939419864186,-174.888443622904,-162.842552404999,-195.151758899141,-179.297369259715,-213.379032937066,-170.796755380393,-204.73016026472,-152.581069484939,-218.975247432475,-183.255572076266,-166.868935275831,-151.233051054319,-173.705498492023,-223.513191460155,-195.97880619927,-171.11102779876,-227.492868456493,-197.448987082866,-158.404874279768,-158.187637310299,-162.413405708996,-169.029667001458,-176.366050292035,-164.571422962127,-158.970993134425,-164.168500778674,-269.10694873882,-53.0619926325779,-167.396175927214,-182.938710016661,-150.573524543921,-156.851588342216,-174.164183808038,-179.199014132079,-160.066568981507,-156.263388833443,-150.550496181129,-203.401736231403,-154.271990926403,-190.724417424108,-207.677624667956,-173.192923812455,-237.306434532361,-51.0069891909613,-165.161905826065,-160.634585109632,-152.411425595972,-169.104097673554,-179.532061170498,-157.702304418739,-248.534846670247,-161.089856551088,-192.208047822357,-169.836530275782,-52.0727397958738,-221.447115144616,-156.158367174186,-154.7982804699,-175.721086775056,-169.682701848806,-202.01457889043,-171.868366240117,-190.766874308845,-168.706531573276,-232.604735465647,-232.216629765558,-230.640264229251,-200.251148630414,-162.935799576179,-150.044151770588,-265.724822016257,-140.927800632845,-168.030994822984,-132.615740609608,-179.391311538281
-200.865590261474,-161.271637144119,-200.35911410045,-174.780409333137,-156.475348859171,-177.188623551547,-189.227007204168,-167.356226719431,-201.063632625838,-181.671381343861,-174.356833449781,-171.097866782555,-182.250944717955,-244.684355018593,-178.06230871083,-204.134765898669,-173.971992823284,-173.562620654857,-164.285398587685,-185.144889001126,-201.514304062754,-200.389863660023,-193.792280803412,-162.15333802116,-169.785623482832,-203.062170501129,-180.339043516346,-225.654017716035,-172.22833569728,-162.114490151539,-195.845094840367,-179.724767081965,-213.535272204666,-172.611716773134,-206.773560676322,-153.230984666927,-218.498469754991,-183.114288991034,-165.03067721896,-153.42894103724,-173.804642822839,-223.148906026138,-194.426360258671,-173.862354711068,-226.711407572257,-197.9485535849,-158.382916160888,-159.975131008525,-163.686770981035,-168.562140126352,-178.425691439487,-160.411198359055,-157.772196262157,-164.131673267982,-265.546270935059,-55.5911653667205,-168.238162001585,-182.23473759147,-152.149303877447,-156.261319363371,-176.141606301208,-176.184104231156,-158.442166726834,-156.119293817423,-150.337455553367,-207.361545614008,-153.907329309178,-190.207216998505,-206.750848489777,-175.679829867751,-234.910343737164,-53.0202306154633,-163.381531540619,-160.092188570028,-152.160621537139,-169.614748415479,-182.035407882468,-157.246321231259,-245.800733249769,-161.584824595492,-193.399881350008,-166.598336859601,-50.0224006396071,-218.503440067631,-156.546466022908,-155.501572798401,-176.763969649498,-172.609474822607,-201.694546822239,-172.037695222848,-192.213004709337,-168.685009801785,-229.926464867862,-232.23073546666,-230.41266697375,-204.520490152119,-164.97708677738,-150.008523882041,-267.75655998223,-138.783936201172,-167.601015733363,-127.929458856625,-178.982284339287
