sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_vac,sigma1_vac,sigma2_vac,rho_boost,rho_wane,lnlike,likelihood,prior_prob
1,2.68356051808223,0,0.0404148993594572,0,0.175393471308053,0,9,1.96006257971749,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.874587212922052,1.64058710960671,0.181959441445845,0,1.43041849252768,0,1,1.2251526286127,-10515.3135836183,-10166.8240565325,-348.489527085805
101,2.59363043798134,0,0.0442048969538882,0,0.176844990011305,0,9,2.10550119890831,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.857998845442198,1.66449652954005,0.17815523350849,0,1.6084433058002,0,1,1.20875980895944,-8953.85663518202,-8308.31932261276,-645.537312569264
201,2.59779191743305,0,0.0544642158036728,0,0.186202857537779,0,9,3.26643911057955,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.881839669994757,2.42679896412806,0.282412264544548,0,1.74403082497532,0,1,4.4315124932417,-8280.10669831381,-7770.04910261755,-510.057595696265
301,2.55160241799133,0,0.0583283002138919,0,0.123919626306324,0,9,2.60242908364677,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.829223981100307,2.45322570977101,0.264578141173232,0,2.12190766934637,0,1,6.71076659230388,-7640.86831740635,-6843.83006416541,-797.038253240946
401,2.36039069025841,0,0.0583283002138919,0,0.098950123272711,0,9,2.29163944050307,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.809796138045931,3.20793632538358,0.11073546982091,0,2.42379831432,0,1,6.97759912930556,-7135.48596714844,-6323.51629214302,-811.969675005422
501,2.24186538619693,0,0.0624667580431171,0,0.0852890019595984,0,9,2.0145448678686,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.790999903018259,3.64616091056427,0.307246553016129,0,3.74445785506738,0,1,2.75047104457266,-6731.62909453833,-5906.6470181908,-824.982076347535
601,2.40361059122648,0,0.0616198733289659,0,0.0852890019595984,0,9,1.69731038248293,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.774524709068894,3.47905031005552,0.140522603519765,0,3.6140724584972,0,1,6.98516142206139,-6543.00949937237,-5734.8544760997,-808.155023272676
701,2.40361059122648,0,0.0586476000178,0,0.0852890019595984,0,9,1.51895161224724,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.748410838517232,1.84303989513478,0.0769399758204034,0,3.72727179409683,0,1,4.97296648217238,-6343.49554748302,-5522.26125349195,-821.234293991069
801,2.40361059122648,0,0.057055456070049,0,0.0852890019595984,0,9,1.51895161224724,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.737569395666662,3.9585344663758,0.249884523323389,0,3.72727179409683,0,1,2.98965965980537,-6213.60940500051,-5389.45123583865,-824.158169161858
901,2.40361059122648,0,0.0545664615859125,0,0.0803321892893391,0,9,1.37014883616108,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.696515376940906,2.25993195203433,0.225426442534934,0,4.63533296937136,0,1,0.833524040653028,-6049.31303149475,-5232.96654101229,-816.346490482468
1001,2.40361059122648,0,0.0497311341301515,0,0.0803321892893391,0,9,1.34864079548186,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.651816044799558,2.43703699139247,0.208270181224487,0,4.53190097012813,0,1,2.91700011934958,-5887.57198376881,-5091.74655803626,-795.825425732544
1101,2.40361059122648,0,0.0466204732290459,0,0.0796101554649174,0,9,1.30732710063003,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.613858979707002,3.07440028405449,0.212690058738497,0,4.56336156380504,0,1,2.22658029874659,-5844.44552893298,-5049.01245466608,-795.433074266905
1201,2.55763787394411,0,0.0474327999515357,0,0.0861776962615266,0,9,1.23990937407154,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.317623203362449,1.5643242218109,0.115049839405368,0,1.9573175330011,0,1,3.24026834540865,-5745.07024524355,-4902.38304899476,-842.687196248784
1301,2.55251794054277,0,0.0400827485943987,0,0.0861776962615266,0,9,1.20534889466684,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.291348634149321,1.53538126615306,0.197147666221975,0,1.9573175330011,0,1,1.40539479819262,-5676.56004111972,-4829.71562460898,-846.84441651074
