sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_vac,sigma1_vac,sigma2_vac,rho_boost,rho_wane,lnlike,likelihood,prior_prob
1,2.79974254732952,0,0.035535375433974,0,0.177468216465786,0,9,1.4735041311942,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.539913344662637,2.79278217256069,0.333298248723925,0,0.553083729930222,0,1,0.777388182003051,-14906.9741888589,-14503.0107739075,-403.963414951388
101,2.76439696399495,0,0.0465987385041081,0,0.19318078283919,0,9,1.83717523043742,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.530281186075881,2.75971838566475,0.331439072738188,0,0.664219238877762,0,1,0.821490662521683,-10028.1014536477,-9461.49293359846,-566.608520049258
201,2.66326795474979,0,0.0522466966314111,0,0.182519199622584,0,9,3.39833512151293,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.516702354342729,1.29188888493166,0.316025278338801,0,0.929248580498821,0,1,0.987070836015157,-8241.70761034269,-7648.81426359831,-592.893346744374
301,3.1285657109511,0,0.0565270070000728,0,0.135151008789655,0,9,2.28047896028464,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.496219461424674,1.11576827439556,0.279178008644862,0,1.49410275155496,0,1,1.48126355794013,-7757.1730150918,-7012.44646320102,-744.726551890773
401,3.1285657109511,0,0.0765505170108966,0,0.0985787564849276,0,9,2.2186023364193,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.485222230458233,0.407926914385357,0.165431614881867,0,1.72140297373817,0,1,2.93689129651202,-7196.35475105298,-6450.61428286318,-745.740468189801
501,2.98415679055339,0,0.0775722237962473,0,0.0985787564849276,0,9,1.95771421171166,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.456734729008707,0.120909570613107,0.286029946368557,0,1.60152534361187,0,1,3.03361607239904,-6795.13142098046,-5993.33641753027,-801.795003450191
601,2.86354103930515,0,0.0696802716571146,0,0.0944378436851152,0,9,1.68568664701947,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.437628773337287,3.17018020701518,0.268242858879869,0,1.82018538723063,0,1,2.85321163236486,-6579.77227665533,-5776.09515903327,-803.677117622059
701,2.82939988837815,0,0.0627016868283451,0,0.0944378436851152,0,9,1.52673961176792,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.39284286853957,2.73737379711976,0.2273454811132,0,1.62422025567796,0,1,1.77257259133594,-6363.06160175605,-5563.82267277131,-799.238928984744
801,2.56664759582403,0,0.0464982375379586,0,0.0893345861103112,0,9,1.5282943474703,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.13907424420191,3.0952194754333,0.0564065635826262,0,0.875298144666069,0,1,1.31817639772029,-6109.09287017474,-5292.56742037605,-816.52544979869
901,2.54963289102964,0,0.0421352174581054,0,0.0898703604562242,0,9,1.35155594007389,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.105468518056086,2.595600356564,0.0582281637149962,0,0.745530380437957,0,1,0.825968177189987,-5942.15193957342,-5133.19842179455,-808.953517778864
1001,2.6283376791559,0,0.0421352174581054,0,0.0892655220089226,0,9,1.2522580767445,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.105468518056086,2.595600356564,0.0519195425858777,0,0.800609619757813,0,1,0.825968177189987,-5877.17586844478,-5073.77012812098,-803.405740323797
1101,2.516922640208,0,0.0421352174581054,0,0.0857052916080997,0,9,1.27728050981192,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.10506285340172,2.42338125243045,0.0519195425858777,0,0.848019308111398,0,1,0.354328658765246,-5804.90554940619,-4999.31050527369,-805.595044132504
1201,2.48408263910637,0,0.0388655495996219,0,0.0830428447719632,0,9,1.19247373225879,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0830080667214216,2.42338125243045,0.0471488891907791,0,0.850644386966726,0,1,0.742618462203007,-5636.24480187202,-4833.3138316672,-802.930970204818
1301,2.42070963255844,0,0.0370418945099514,0,0.0813760516626887,0,9,1.15224329405049,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0830080667214216,2.24379514272518,0.0471488891907791,0,0.889296820569984,0,1,0.867933347223391,-5591.92270967934,-4797.98277514608,-793.939934533261
1401,2.41390522339241,0,0.0334811230599533,0,0.080756504123761,0,9,1.15790433229229,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0854931041286875,2.24379514272518,0.0471488891907791,0,0.89331452506666,0,1,0.867933347223391,-5558.43011097534,-4766.38470123856,-792.045409736787
1501,2.44179063534007,0,0.0342688530449161,0,0.079330241656346,0,9,1.14346041557184,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0769510701046078,2.24379514272518,0.0471488891907791,0,0.924618138000519,0,1,0.968938513791125,-5515.55521976177,-4727.40840136201,-788.146818399761
1601,2.43458054665759,0,0.0327969683776423,0,0.0785394170616379,0,9,1.14585698610208,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.08267552256466,1.77356043572552,0.0471488891907791,0,0.924618138000519,0,1,0.900931625579028,-5499.00159960851,-4712.77001325415,-786.231586354364
1701,2.41676573464249,0,0.0337782826692935,0,0.0785416494504263,0,9,1.14585698610208,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0847870738090399,1.92186894057343,0.0471488891907791,0,0.929489441280589,0,1,0.702733289014998,-5488.61708281133,-4697.51639003145,-791.100692779885
1801,2.37084892595122,0,0.0333855471895662,0,0.0783276891141986,0,9,1.13088658438131,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0853662191157866,1.92186894057343,0.0471488891907791,0,0.948115681800187,0,1,0.614072682896391,-5459.40054445153,-4668.42599620268,-790.97454824885
