sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_prev_vac,sigma1_vac,sigma2_vac,rho_boost,rho_wane,lnlike,likelihood,prior_prob
1,1.58544265525416,0,0.0200625669793226,0,0.131238436792046,0,9,1.17489306954667,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.310046105645597,0.477392652072012,0.00788292711041868,0,0.0938964752829634,0.0958743761712685,1.07000475551467,1,-3738.33813281166,-3488.63641933069,-249.701713480963
101,1.42504579452798,0,0.00269911932991817,0,0.0761261986801401,0,9,1.2661281687906,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.263818922801875,0.494839788600802,0.0161133108465001,0,0.185509842482861,0.137814508629963,0.426235995604657,1,-2415.86449949916,-1738.30185445431,-677.562645044849
201,1.42504579452798,0,0.00269911932991817,0,0.0745960398577154,0,9,1.22577121597715,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.188460954278707,0.433181802928448,0.00761823133472354,0,0.201758746302221,0.203715358809568,0.0548224683152512,1,-2340.1205221102,-1569.77098966935,-770.349532440858
301,1.49729748656973,0,0.00784379272954539,0,0.0745960398577154,0,9,1.22577121597715,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.15946430801414,0.383836484025233,0.0138021357627586,0,0.279466107639018,0.182509329956956,0.240858226199634,1,-2299.27688830008,-1444.7661777109,-854.510710589173
401,1.75910735325888,0,0.0829242833307944,0,0.0479918106691912,0,9,1.64439389191102,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.130176398227923,0.501560655911453,0.00261133532645181,0,0.0932139307144098,0.0506700304755941,0.0692401631968098,1,-2286.36632857471,-1695.34835012923,-591.017978445486
501,1.33438887661323,0,0.00553275345591829,0,0.0621671687113121,0,9,1.20501964061987,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.136192363128066,0.116756022349,0.0246338525917381,0,0.0264057288295589,0.229972863541916,0.312532099778764,1,-2285.20675036378,-1629.32204235539,-655.884708008385
601,1.48728639082983,0,0.00303401135606691,0,0.0745960398577154,0,9,0.956410370999947,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.188426821585745,0.517840782925487,0.00974924703035504,0,0.324766229733359,0.311961334962398,1.41596300632227,1,-2207.4912816918,-1397.06900358885,-810.422278102948
701,1.48728639082983,0,0.00303401135606691,0,0.0740202610148117,0,9,0.956410370999947,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.184731772658415,0.485757571528666,0.00290176317235455,0,0.309904302342329,0.304705449538305,0.604227620293386,1,-2160.06797541321,-1384.5540016313,-775.513973781906
801,1.82739688353613,0,0.0441056761075743,0,0.0497599686961621,0,9,1.12788889207877,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0694539581891149,0.324138292600401,0.0140386983370409,0,0.0445823746151291,0.019824344869703,1.5942424266832,1,-2210.51632301296,-1522.54962149071,-687.966701522255
901,1.48728639082983,0,0.00539135761791841,0,0.0740202610148117,0,9,0.956410370999947,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.169873762386851,0.504797924822196,0.0225748938452453,0,0.250909073126968,0.324308975012973,1.72589599492494,1,-2186.79606665231,-1398.50036198887,-788.29570466344
