sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_prev_vac,sigma1_vac,sigma2_vac,rho_boost,rho_wane,lnlike,likelihood,prior_prob
1,2.09176898747683,0,0.0632908205292188,0,0.145147454715334,0,9,1.24212163162883,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0161253563128412,0.859467912930995,0.00800874704797752,0,0.099334217091091,0.0185021690861322,0.570191102800891,1,-5375.62581953998,-5154.47916874773,-221.146650792249
101,2.32234425209463,0,0.000425312810111793,0,0.0869220733176917,0,9,1.46394070482347,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0603736096061766,0.880571863451041,0.00476764071336948,0,0.120879835817032,0.0415173317934386,1.05055776424706,1,-2350.83474763079,-1615.82813324026,-735.006614390531
201,2.31548443883657,0,0.000425312810111793,0,0.0869220733176917,0,9,1.06855890550651,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0867393989581615,0.930681519513018,0.00549672215548344,0,0.171367757832631,0.148621832828503,2.2780445786193,1,-2234.24920088445,-1482.56046684841,-751.688734036035
301,2.31548443883657,0,0.000425312810111793,0,0.0869220733176917,0,9,1.0335935036419,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0867393989581615,0.889856405719183,0.00179833313147537,0,0.199984750193544,0.271089675433468,2.54944148287177,1,-2191.49723221154,-1469.62787954585,-721.869352665692
401,2.31548443883657,0,0.00911278931656852,0,0.0873404944781214,0,9,1.0335935036419,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0867393989581615,0.844632501830347,0.0021582136854995,0,0.238763984916732,0.28292813125765,2.8511152039282,1,-2157.65952149823,-1425.88136436177,-731.778157136461
501,2.26429553236812,0,0.0071362224384211,0,0.0835625888081268,0,9,1.0335935036419,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0867393989581615,0.794457570579834,0.0048876358771231,0,0.19281056907028,0.163840977537911,2.63399328477681,1,-2261.21272114304,-1559.10666908406,-702.106052058972
601,2.26488856431097,0,0.00757110258331522,0,0.0835625888081268,0,9,1.0335935036419,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0867393989581615,0.850829414371401,0.00189551465283148,0,0.231022692839615,0.120934783008415,1.96880662417971,1,-2143.70476691548,-1430.40987101832,-713.29489589716
701,2.26488856431097,0,0.00757110258331522,0,0.0835625888081268,0,9,1.04355473723263,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0867393989581615,0.866802017902955,0.000154530850006266,0,0.220827191015705,0.133547340745572,2.54242886393331,1,-2137.99527254464,-1404.70955881743,-733.285713727214
801,2.23470283541828,0,0.00323653535218909,0,0.0835625888081268,0,9,0.993496557464823,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0815752127440646,0.812965667736717,0.0111579316009302,0,0.234855618136935,0.220393116625492,1.95518163358793,1,-2111.98193508959,-1386.27457992559,-725.707355164002
901,2.23470283541828,0,0.00323653535218909,0,0.0816857772879303,0,9,0.993496557464823,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0815752127440646,0.925620600068942,0.00585966471652501,0,0.246625531599857,0.241929660544265,2.41040779650211,1,-2118.20360092013,-1377.77966550738,-740.423935412754
