sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_prev_vac,sigma1_vac,sigma2_vac,rho_boost,rho_wane,lnlike,likelihood,prior_prob
1,2.50895633827895,0,0.0165390931651928,0,0.168247876828536,0,9,1.38439602497965,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.21667324914597,0.599803646793589,0.00516781086730771,0,0.0156817579315975,0.0608579577738419,0.595669885049574,1,-3257.70188327638,-2996.84655479509,-260.855328481283
101,1.99003906808794,0,0.00512451919494197,0,0.0914704149588942,0,9,1.15008055511862,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.148011315241456,0.447824498917908,0.00610771905095317,0,0.0293957869149745,0.0401925100339577,0.937697398127057,1,-2455.85737597089,-1801.97910886237,-653.878267108521
201,1.99003906808794,0,0.00224000912858173,0,0.0914704149588942,0,9,1.15008055511862,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.136461848206818,0.419024509028532,0.00525028292485513,0,0.104583954494447,0.0307408198341727,0.288508922676556,1,-2213.302128176,-1469.77321989557,-743.528908280434
301,1.9475610088557,0,0.00479911802103743,0,0.0868975827237591,0,9,0.951317251194268,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.117404096480459,0.57976641934365,0.000266160458093509,0,0.116507511362433,0.00201611634343861,0.0838154115481302,1,-2155.10326813671,-1410.75298642864,-744.350281708064
401,1.9475610088557,0,0.00479911802103743,0,0.0868975827237591,0,9,0.951317251194268,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.112556534027681,0.425586233194917,0.00742977025615983,0,0.17428870853968,0.151037394246086,0.125952560338192,1,-2175.53308180772,-1429.43148282339,-746.101598984323
501,1.95439214892685,0,0.00479911802103743,0,0.0868975827237591,0,9,0.951317251194268,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.112982330773957,0.361928332969546,0.00549070920026861,0,0.157796386801638,0.153816153286025,0.47116901667323,1,-2153.65266140409,-1381.46241946921,-772.190241934887
601,2.02116602677852,0,0.00479911802103743,0,0.0868975827237591,0,9,0.955939551233314,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.122216829005629,0.366645569447428,0.00803882930357941,0,0.198495963574387,0.126112720663659,0.0529800824588165,1,-2105.04669694654,-1357.4590932973,-747.587603649245
701,2.02116602677852,0,0.000573112594429401,0,0.0868975827237591,0,9,0.902563239680603,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.129094467544928,0.290740355895832,0.000431953721446918,0,0.197164079369977,0.180881182956509,0.668959233094938,1,-2088.5864261592,-1355.07694811547,-733.509478043736
801,2.02116602677852,0,0.00475149928824976,0,0.0868975827237591,0,9,0.902563239680603,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.129094467544928,0.345941252843477,0.0141572164038662,0,0.197164079369977,0.211521884487011,1.54250370652881,1,-2131.1249461853,-1383.38264817078,-747.742298014516
901,2.02116602677852,0,0.00185429974226281,0,0.0868975827237591,0,9,0.910417988663539,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.129094467544928,0.399249133747071,0.0077209670112934,0,0.197815581350587,0.235771453580819,0.818130064173602,1,-2091.88054979522,-1355.33215676837,-736.548393026852
1001,2.02116602677852,0,0.00688257917063311,0,0.0868975827237591,0,9,0.910417988663539,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.132924756943248,0.346567344828509,0.00354528864775784,0,0.213491484322585,0.337321040770039,2.19505867955741,1,-2096.20363430772,-1351.9399808624,-744.263653445321
1101,3.22634365428239,0,0.0722603703499772,0,0.0792925142450258,0,9,1.03104794444516,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0548191389068961,0.806602297350765,0.00318321006535552,0,0.0799135922593996,0.409832266354934,5.22350744751748,1,-2076.00836074388,-1464.22972714637,-611.778633597511
1201,3.25888099372387,0,0.0722603703499772,0,0.0792925142450258,0,9,1.03104794444516,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0560421179980039,0.780771900736727,0.000185880875913432,0,0.116125135393813,0.385285959169269,6.06878613645677,1,-2047.97640397853,-1431.07821802774,-616.898185950797
1301,3.14275870788843,0,0.0722603703499772,0,0.0756298901513219,0,9,1.03104794444516,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0592077884124592,0.729418866150081,5.35868371371241e-05,0,0.121190584744327,0.372717982144095,5.74525314860512,1,-2036.81787785978,-1438.15533154771,-598.662546312064
1401,3.11004132051021,0,0.0722603703499772,0,0.0756298901513219,0,9,1.03104794444516,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0606164069613442,0.7309087716043,0.00334367016493342,0,0.140305697023869,0.402478571292013,5.55132410407532,1,-2080.90892567281,-1468.98469097544,-611.924234697368
1501,3.19209848027676,0,0.0722603703499772,0,0.0756298901513219,0,9,1.03104794444516,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0606164069613442,0.768249825807288,0.00475541504728607,0,0.153695781007409,0.342412850223482,5.00632497586776,1,-2040.41965838648,-1446.66412190352,-593.755536482954
1601,3.19209848027676,0,0.0722603703499772,0,0.0756298901513219,0,9,1.03104794444516,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0613950480474159,0.773846897203475,0.00662060197838582,0,0.177317437171005,0.272798467134126,5.45128497842234,1,-2023.02350242316,-1411.7013759971,-611.32212642606
1701,3.19209848027676,0,0.068989257409703,0,0.0756298901513219,0,9,1.03104794444516,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0622497349046171,0.739708967623301,0.00407793179084546,0,0.203842728598975,0.339797555804253,4.60691619396675,1,-2026.90180000048,-1434.62898862089,-592.272811379587
1801,3.19209848027676,0,0.068989257409703,0,0.0756298901513219,0,9,0.949068736983463,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0622497349046171,0.820651498390362,0.0172310901891906,0,0.17636799974367,0.205137721435167,4.34765872510616,1,-1979.50080081164,-1408.48680560611,-571.013995205535
1901,3.19209848027676,0,0.068989257409703,0,0.0756298901513219,0,9,0.949068736983463,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0622497349046171,0.735266752331518,0.0194030427669641,0,0.22900402228348,0.368830013121478,2.91674607188906,1,-1998.35019554849,-1399.00768772194,-599.342507826549
2001,3.19209848027676,0,0.068989257409703,0,0.0784014332806692,0,9,0.949068736983463,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0622497349046171,0.70226427835878,0.0180628301475663,0,0.176441945056431,0.344934896156192,2.46438053867314,1,-1989.19063662017,-1387.63524241843,-601.555394201737
2101,3.22843690868467,0,0.068989257409703,0,0.0784014332806692,0,9,0.949068736983463,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0634124310687184,0.693699149717577,0.00656906656385399,0,0.186603750674985,0.421905676354654,1.58770590822678,1,-1960.96105891502,-1387.02819647415,-573.932862440874
2201,3.22843690868467,0,0.068989257409703,0,0.0784014332806692,0,9,0.949068736983463,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0657313119154423,0.759199169767089,0.00777451974037103,0,0.179641920435242,0.485478814467788,2.57337680330966,1,-1988.24524197468,-1391.70787762211,-596.537364352566
2301,3.07387677393854,0,0.061259867309127,0,0.0784014332806692,0,9,0.949068736983463,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0657313119154423,0.663938487251289,0.00323930825735442,0,0.162105950703844,0.622578346622177,2.70946375990752,1,-1947.57634038893,-1388.49322623955,-559.083114149378
2401,3.07387677393854,0,0.0589296747813933,0,0.0784014332806692,0,9,0.949068736983463,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0644333714386448,0.690185987530276,0.00192969085578807,0,0.170160956787877,0.486415362507105,2.05218824383337,1,-1986.7826229802,-1405.93826848741,-580.84435449279
2501,3.07387677393854,0,0.0589296747813933,0,0.0784014332806692,0,9,0.949068736983463,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0644333714386448,0.761016775108874,0.0110934168642852,0,0.199380354690366,0.528281321339309,1.74867685104255,1,-1982.66293927069,-1387.02335421441,-595.639585056273
2601,3.07387677393854,0,0.0589296747813933,0,0.0784014332806692,0,9,0.949068736983463,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0644333714386448,0.724616224481724,0.010760085350601,0,0.212722440520301,0.435605209632777,1.10714058752637,1,-2010.08715548884,-1401.53090636777,-608.556249121073
2701,3.01408272217959,0,0.0519654068746604,0,0.0784014332806692,0,9,0.97694325831253,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0651206848211586,0.622386271017603,0.00738653800054454,0,0.226950631560758,0.310030179410242,0.139636206557044,1,-2001.0688976725,-1393.23376039221,-607.835137280294
2801,3.03059576433152,0,0.054475114273373,0,0.0784014332806692,0,9,0.97694325831253,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0651206848211586,0.64945849655196,0.0218025241845753,0,0.222918825750239,0.395382995167747,0.528518364182674,1,-2042.56849657606,-1417.6695250741,-624.89897150196
2901,3.04761700984091,0,0.054475114273373,0,0.0784014332806692,0,9,0.97694325831253,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0651206848211586,0.615979330195114,0.0268557321007829,0,0.209235353968106,0.331717347921804,0.242673414177262,1,-1999.67448655565,-1374.00581138101,-625.668675174645
3001,2.94158594291657,0,0.054475114273373,0,0.0784014332806692,0,9,0.97694325831253,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0651206848211586,0.712970082229003,0.0270155008982401,0,0.181725357975811,0.355461676032283,0.344263159553521,1,-1998.60138799336,-1364.1232592841,-634.478128709262
3101,2.95404449217022,0,0.054475114273373,0,0.0784014332806692,0,9,0.97694325831253,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0651206848211586,0.493026436632499,0.0106591463468503,0,0.219964430914261,0.477694068416022,0.651058064424432,1,-1997.33888347746,-1353.07362102253,-644.265262454932
3201,2.90861562211067,0,0.054475114273373,0,0.0784014332806692,0,9,0.97694325831253,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0651206848211586,0.446320356219075,0.00945982234389523,0,0.199340535085648,0.431812680358999,0.850575276068411,1,-1961.61535271955,-1343.69682173972,-617.918530979833
3301,2.91072385143489,0,0.054475114273373,0,0.0784014332806692,0,9,0.97694325831253,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0585443904390558,0.382210400397889,0.00116687668091619,0,0.170610349918716,0.451216967599467,0.694051655125804,1,-1970.80075460435,-1344.67145752774,-626.129297076618
3401,2.91072385143489,0,0.054475114273373,0,0.0784014332806692,0,9,0.97694325831253,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0585443904390558,0.549326211679727,0.013147696811473,0,0.162958940668032,0.493261855454184,0.168153943377546,1,-1979.93582128014,-1356.94509534354,-622.990725936594
3501,2.87680505253375,0,0.054475114273373,0,0.0784014332806692,0,9,0.961955386330373,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0585443904390558,0.500641256128438,0.0165059358121362,0,0.171576061998494,0.419754927242175,0.7889754002681,1,-2010.97510697318,-1380.38595805226,-630.589148920926
3601,2.89516853000969,0,0.0494778671651147,0,0.0784014332806692,0,9,0.961955386330373,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0585443904390558,0.375853111129254,0.00770798259717414,0,0.215352367390879,0.376845477321185,0.356301748543046,1,-1969.34370972089,-1356.09452249186,-613.24918722903
