sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_prev_vac,sigma1_vac,sigma2_vac,rho_boost,rho_wane,lnlike,likelihood,prior_prob
3701,2.19411963643506,0,0.00276614635717125,0,0.0737754938192665,0,9,0.954878060962072,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0730051091639324,0.599326164135709,0.0229303679098375,0,0.289625283100177,0.321598412187304,1.37451330083422,2.03205826308113,-2019.56174304245,-1352.56941134855,-666.992331693896
3801,2.19411963643506,0,0.00276614635717125,0,0.0737754938192665,0,9,0.954878060962072,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0752241887385024,0.478151384089142,0.0184351605591364,0,0.252280178039801,0.361284773282241,2.01405082200654,2.01126918697264,-2030.97999855728,-1355.6981659895,-675.281832567787
3901,2.21736237956211,0,0.00276614635717125,0,0.0737754938192665,0,9,0.954878060962072,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0752241887385024,0.446184010826982,0.0187016116287559,0,0.298998903206084,0.386401580551174,2.21797603066079,2.54678642109502,-1992.54246559713,-1339.46458855146,-653.077877045669
4001,2.21736237956211,0,0.00276614635717125,0,0.0746799922082573,0,9,0.954878060962072,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0718699880875646,0.461109091551043,0.0121936630848795,0,0.263515466849786,0.349622772585135,2.83288709679618,3.27050765196327,-2019.58423545046,-1345.27684216749,-674.307393282969
4101,2.25428429087624,0,0.00406097190920265,0,0.0746799922082573,0,9,0.954878060962072,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0718699880875646,0.569715528166852,0.00777100761840121,0,0.302268731037621,0.333303180031944,1.71075922437012,3.16737210156862,-2005.03875053784,-1340.85035066567,-664.188399872178
4201,2.20809572497383,0,0.00406097190920265,0,0.0746799922082573,0,9,0.954878060962072,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0663373237708582,0.553111598081886,0.0102804662981071,0,0.247098379561212,0.290283009267878,1.57785838562995,2.75917117146309,-1987.37790765369,-1331.38147795548,-655.996429698207
4301,2.20809572497383,0,0.0100699227442965,0,0.0746799922082573,0,9,0.954878060962072,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0704001776874064,0.533016730821691,0.00252291514724494,0,0.228867130333092,0.436044467168395,2.78052876330912,3.2770919209579,-1987.29341615637,-1325.52358083343,-661.769835322937
4401,2.20809572497383,0,0.0100699227442965,0,0.0746799922082573,0,9,0.882002005469984,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.075108469231054,0.675534755247645,0.00246688716532664,0,0.308516752582509,0.486712799242232,2.4229206959717,2.76332953281235,-2057.30408140076,-1393.90260916837,-663.401472232391
4501,2.20809572497383,0,0.0106331841414794,0,0.0746799922082573,0,9,0.882002005469984,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.075108469231054,0.660599008598364,0.00105557526648046,0,0.308516752582509,0.417114476950374,2.49785116082057,1.05577463062946,-2020.83758986354,-1331.41578199633,-689.421807867212
4601,2.20809572497383,0,0.0108685171790421,0,0.0746799922082573,0,9,0.882002005469984,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0680184961995109,0.616479568742215,0.000496780802961427,0,0.26486855293857,0.365905829214025,3.04923709202558,1.1309161282843,-2038.25746316507,-1332.91896473774,-705.338498427323
4701,2.20809572497383,0,0.0108685171790421,0,0.0746799922082573,0,9,0.882002005469984,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0680184961995109,0.5181013190886,0.00536649269331245,0,0.30276144556934,0.343259327460546,3.26564689795486,0.678565980982966,-2019.3626364139,-1316.17044272481,-703.192193689085
4801,2.20762727474794,0,0.0108685171790421,0,0.0746799922082573,0,9,0.882002005469984,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0660600683186202,0.672459261189214,0.00896596182556825,0,0.298112362811808,0.354860706368927,4.71032978035509,0.348688361584208,-1977.29898651198,-1305.43713549691,-671.861851015073
4901,2.18336614789441,0,0.00560676494147628,0,0.0746799922082573,0,9,0.882002005469984,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0724870851030572,0.728464288287796,0.00344925481779502,0,0.310338201352861,0.367468016173225,3.64977678167634,0.885690293158404,-1991.1304037886,-1312.67512427824,-678.455279510355
5001,2.18336614789441,0,0.00537591917440296,0,0.0746799922082573,0,9,0.882002005469984,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0724870851030572,0.665389970992691,0.00677351577719672,0,0.302163429863286,0.327921716424171,3.78482300648466,1.46384166774806,-1975.4374457752,-1313.85806047399,-661.579385301217
5101,2.15749209886417,0,0.00321266508195548,0,0.0746799922082573,0,9,0.882002005469984,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0872539713047444,0.70139056132175,0.022043309701141,0,0.340799959169235,0.240920289976057,3.10846749600023,0.917386369663289,-1996.0368339753,-1301.84399882001,-694.192835155293
5201,2.15749209886417,0,0.00187356254551559,0,0.0746799922082573,0,9,0.882002005469984,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0872539713047444,0.722730275592766,0.0248308431990445,0,0.359134436913301,0.182585843254346,2.35691125178709,0.00209254783112692,-1988.6689910887,-1295.60017162281,-693.068819465891
5301,2.15749209886417,0,0.00187356254551559,0,0.0746799922082573,0,9,0.882002005469984,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0856236657360567,0.733476601308211,0.0314631510833278,0,0.410547832518351,0.111448188822251,1.3653398968745,0.352774179424158,-1953.34000610793,-1291.72379425092,-661.616211857014
5401,2.14836117131635,0,0.00524515163619072,0,0.0746799922082573,0,9,0.882002005469984,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0856236657360567,0.748363357735797,0.0469390739644878,0,0.319622460871469,0.162840969811659,1.18219753424637,0.717718874453566,-1990.27663882119,-1310.65843686966,-679.618201951528
5501,2.14836117131635,0,0.00524515163619072,0,0.0746799922082573,0,9,0.882002005469984,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0861177403479813,0.754768576729111,0.0482284558499232,0,0.319816234942992,0.109977605936583,0.0850385625381002,1.56101599161047,-1969.49144073046,-1330.81963538831,-638.671805342146
5601,2.14836117131635,0,0.00524515163619072,0,0.0746799922082573,0,9,0.882002005469984,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0879048496717586,0.648060751659795,0.0550177665851079,0,0.347969048542436,0.154478291932028,0.721657580928875,1.29844251915347,-1973.63246203365,-1337.13492864859,-636.497533385064
5701,2.14836117131635,0,0.0105249434849247,0,0.0746799922082573,0,9,0.882002005469984,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0879048496717586,0.632517007738351,0.0496279864017852,0,0.333055744019803,0.0784671660722234,1.30979054630734,2.33959369233344,-1956.8685161986,-1320.6009476164,-636.267568582203
5801,2.14836117131635,0,0.0104288385855034,0,0.0746799922082573,0,9,0.882002005469984,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0818631070898845,0.733184366044588,0.0473090417268687,0,0.353551197100897,0.203874956814107,1.66945529635995,2.46328415127937,-1981.55553334901,-1327.67862231442,-653.876911034581
5901,2.14836117131635,0,0.0104288385855034,0,0.0746799922082573,0,9,0.882002005469984,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0818631070898845,0.791295161331072,0.0442417055792176,0,0.336576607197058,0.210563198404852,2.25226116110571,3.2547311274102,-1967.79602761166,-1313.83237156341,-653.963656048247
6001,2.20397017626092,0,0.0104288385855034,0,0.0746799922082573,0,9,0.906964538968167,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0990736320381983,0.812376161897555,0.0405178377549165,0,0.372621807854157,0.262359023790341,2.72125616553239,2.78933795925695,-1993.07426795722,-1316.80449097378,-676.269776983433
6101,2.18548178495839,0,0.0102608294831589,0,0.0746799922082573,0,9,0.906964538968167,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0851252160267903,0.921571075241081,0.0311348108602688,0,0.409331760255154,0.278779536623042,3.12553399102762,2.75334468355868,-2000.45050895574,-1327.56694483751,-672.883564118231
