sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_prev_vac,sigma1_vac,sigma2_vac,rho_boost,rho_wane,lnlike,likelihood,prior_prob
1001,1.72266760021448,0,0.0216682658204809,0,0.0513858765130863,0,9,1.06047748413403,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0655325426254421,0.362263433169573,0.00885743788164109,0,0.139728633335326,0.320588885566685,1,1,-2154.43441117016,-1468.0229659218,-686.411445248359
1101,1.70824591498822,0,0.0211127204727381,0,0.0512865061173215,0,9,1.0733171319589,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0655325426254421,0.322094385279342,0.00566045219264925,0,0.0546694992785343,0.198296044783201,1,1,-2158.77193538805,-1474.40180098537,-684.370134402686
1201,1.70824591498822,0,0.0211127204727381,0,0.0518252059584483,0,9,1.0733171319589,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0603098073741421,0.274126614583656,0.00877617099974305,0,0.0537706483132207,0.258509212818462,1,1,-2214.4302985214,-1528.77971758303,-685.650580938369
1301,1.69589163549244,0,0.0248574259318411,0,0.0518252059584483,0,9,1.0733171319589,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0493524876888842,0.234035821305588,0.015407504520379,0,0.0428750724741259,0.140919101627078,1,1,-2155.48026519946,-1474.96857778955,-680.511687409918
1401,1.69589163549244,0,0.0356702263560146,0,0.0518252059584483,0,9,1.0733171319589,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0667616369435564,0.172788406861946,0.0315627765092067,0,0.0209102263650858,0.0940575160481967,1,1,-2248.76251233674,-1575.35777921054,-673.404733126203
1501,1.69589163549244,0,0.0287967697810382,0,0.0518252059584483,0,9,1.0733171319589,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0667616369435564,0.220164374564774,0.042180553087499,0,0.053263080518227,0.0399495270499028,1,1,-2124.5128950473,-1491.76240400041,-632.750491046886
1601,1.66235367171466,0,0.0310885947570205,0,0.0518252059584483,0,9,1.24854811176192,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.065369143220596,0.237660216144286,0.0443076450675726,0,0.0366951918252743,0.102877749789041,1,1,-2200.05624109676,-1506.80330793996,-693.252933156799
1701,1.66235367171466,0,0.0310885947570205,0,0.0518252059584483,0,9,1.03903635113966,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0702976294327527,0.287361360015348,0.0462551857130602,0,0.101701357031707,0.127685178520624,1,1,-2203.07755064936,-1469.12778407929,-733.949766570069
1801,1.6743184402585,0,0.0317356693465263,0,0.0518252059584483,0,9,1.03903635113966,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0666727732401341,0.123195856041275,0.0405957075506449,0,0.0732917104871012,0.0943541653058492,1,1,-2198.44429783792,-1496.75371797403,-701.690579863884
1901,1.6743184402585,0,0.0342003290448338,0,0.0533051532693207,0,9,1.03903635113966,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0794513361994177,0.0110886216163634,0.0309064838122576,0,0.205633970282506,0.0133335802075453,1,1,-2212.7252828196,-1475.65293764234,-737.07234517726
2001,1.6743184402585,0,0.0342003290448338,0,0.0533051532693207,0,9,1.1125130194705,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0919364774366841,0.0261581354774534,0.0276073117782362,0,0.293451277238782,0.0816992722521536,1,1,-2211.86416441195,-1495.28800282914,-716.576161582811
2101,1.6743184402585,0,0.0311538111558184,0,0.0533051532693207,0,9,1.06165052566212,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0893844022648409,0.0356154267210514,0.0327674802597612,0,0.32401577667566,0.0708360673231073,1,1,-2226.85865676923,-1509.03165547995,-717.827001289288
2201,1.6743184402585,0,0.0319599668635055,0,0.0533051532693207,0,9,1.06165052566212,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0893844022648409,0.00118950807955125,0.0384028330999427,0,0.26734677616274,0.144365350164007,1,1,-2167.72700561644,-1474.63904311639,-693.087962500052
2301,1.67127941660583,0,0.0319599668635055,0,0.0533051532693207,0,9,1.06165052566212,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0848211807664484,0.0370974182151259,0.0289681469062343,0,0.32925997157814,0.165825110587757,1,1,-2188.20384032632,-1468.73611283449,-719.467727491823
2401,1.68739782925695,0,0.0319599668635055,0,0.0533051532693207,0,9,1.06165052566212,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0932348561938852,0.0389038871042431,0.0337777168671601,0,0.348049853325356,0.247573555803392,1,1,-2143.49715694073,-1464.53669734999,-678.960459590741
2501,1.80123924445361,0,0.0319599668635055,0,0.0533051532693207,0,9,1.06165052566212,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0690132774179802,0.0779502393444999,0.0483212068253197,0,0.320158567118924,0.162329348300118,1,1,-2193.07445727435,-1485.93236744316,-707.142089831194
2601,1.87327962368727,0,0.0321607451792806,0,0.0549823307432234,0,9,1.06165052566212,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0698798968223855,0.119924933416769,0.0429784553563223,0,0.356888368122745,0.0267123392154462,1,1,-2108.2131943862,-1464.11658951173,-644.096604874467
2701,1.87327962368727,0,0.0296480948710814,0,0.0554930962389335,0,9,1.04763524432201,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0662321873474866,0.0971425102325155,0.0383558477829211,0,0.362037389564793,0.109516882810276,1,1,-2108.18651648621,-1445.86820095281,-662.318315533398
2801,1.87327962368727,0,0.0296480948710814,0,0.0554930962389335,0,9,0.96444740134757,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0662321873474866,0.0435908133396878,0.0461896763993428,0,0.385690019049216,0.254816666601691,1,1,-2093.48017661489,-1434.83120352145,-658.648973093449
2901,1.85967472512275,0,0.0296480948710814,0,0.0554930962389335,0,9,0.96444740134757,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0624450644245371,0.0963378581451251,0.0358544360399247,0,0.407456661670003,0.251745877887588,1,1,-2123.02443714835,-1463.17230590151,-659.852131246831
3001,1.85967472512275,0,0.0368235409632325,0,0.0554930962389335,0,9,0.962050352827646,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0624450644245371,0.094219057355076,0.0280711862253957,0,0.246749583214987,0.314801825333852,1,1,-2116.18426455295,-1429.62567875702,-686.55858579593
3101,1.89036105424166,0,0.0368235409632325,0,0.0554930962389335,0,9,0.962050352827646,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0610286097740755,0.116939154569991,0.0266109788645991,0,0.223230893935542,0.333791610419285,1,1,-2062.22525423396,-1429.68695994587,-632.538294288093
3201,1.89036105424166,0,0.0368235409632325,0,0.0567253604298457,0,9,0.962050352827646,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0657810022588819,0.0990010876208543,0.0426640476584435,0,0.242577751541976,0.422641180602368,1,1,-2129.0035518051,-1445.86877637004,-683.134775435061
3301,1.89036105424166,0,0.0368235409632325,0,0.0567253604298457,0,9,0.962050352827646,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0657810022588819,0.233469836553559,0.0520943109383807,0,0.237141630917322,0.284661062255036,1,1,-2121.18351547999,-1428.74463948734,-692.438875992648
3401,1.89036105424166,0,0.0368235409632325,0,0.0567253604298457,0,9,0.962050352827646,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0646197315538302,0.361249591689557,0.0481893409318291,0,0.185272124132607,0.381767153304536,1,1,-2138.22504342627,-1434.95518641409,-703.269857012175
3501,1.89036105424166,0,0.0390581451030448,0,0.0567253604298457,0,9,0.962050352827646,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0646197315538302,0.30258131546434,0.0546235848818906,0,0.155908490556758,0.327787925426382,1,1,-2116.48751215654,-1448.80157498534,-667.685937171205
3601,1.89036105424166,0,0.0390581451030448,0,0.0567253604298457,0,9,0.962050352827646,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0646197315538302,0.502244437788613,0.0567586555117742,0,0.182908915334847,0.326697402710561,1,1,-2099.57189781391,-1432.61689903032,-666.954998783591
3701,1.89724490959197,0,0.0390581451030448,0,0.0567253604298457,0,9,0.96878349839244,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0453839789144695,0.409369503171183,0.0535973378149793,0,0.165444763845298,0.331609487424139,1,1,-2096.21451561087,-1412.64025502726,-683.574260583611
3801,1.89724490959197,0,0.0356397797493264,0,0.0567253604298457,0,9,0.96878349839244,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0453839789144695,0.516584532172419,0.0448125349306502,0,0.0850845369766464,0.345073813975323,1,1,-2096.74243111809,-1420.73451741012,-676.007913707969
3901,1.92548403926194,0,0.0356397797493264,0,0.0567253604298457,0,9,0.96878349839244,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0453839789144695,0.539598707901314,0.0395441401954741,0,0.0684149076486936,0.330439621100668,1,1,-2091.75088505492,-1419.65052519571,-672.100359859208
4001,1.92548403926194,0,0.0336140568275005,0,0.0567253604298457,0,9,0.96878349839244,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0449472702341155,0.521935053286143,0.0444959398936481,0,0.127410939594265,0.323354120606091,1,1,-2091.98956491509,-1418.61111634521,-673.378448569875
4101,1.92548403926194,0,0.0336140568275005,0,0.0567253604298457,0,9,0.968187314574607,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0449472702341155,0.347115802695043,0.0423843029020355,0,0.050604279830586,0.268788316294085,1,1,-2093.63165200329,-1414.0254594206,-679.606192582687
4201,1.9150717748329,0,0.0360034159058705,0,0.0567253604298457,0,9,0.968187314574607,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0463625268545002,0.194164197077043,0.0356453592814506,0,0.128248161801602,0.218861121342052,1,1,-2106.7130461913,-1417.067576558,-689.645469633302
4301,1.9150717748329,0,0.0334571855282411,0,0.0587550077354536,0,9,0.968187314574607,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0463625268545002,0.272107599512674,0.0407177365403623,0,0.144777237602975,0.370634971845429,1,1,-2105.77082795978,-1404.37295511566,-701.397872844121
4401,1.9150717748329,0,0.0286585770687088,0,0.0594372768187895,0,9,0.968187314574607,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0412267777137459,0.251776594063267,0.0583189920308069,0,0.0772695533256044,0.329280571343843,1,1,-2074.27854494737,-1393.89302512153,-680.385519825839
4501,1.9150717748329,0,0.0279874985013157,0,0.0594372768187895,0,9,0.968187314574607,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.036956355557777,0.28212769292295,0.0556957915676759,0,0.110149828835856,0.36446441515116,1,1,-2070.61313523438,-1386.5801058665,-684.033029367877
4601,1.9150717748329,0,0.0279874985013157,0,0.0594372768187895,0,9,0.968187314574607,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0444864054210484,0.243001352995634,0.0602890558815562,0,0.13511344946688,0.419373366150539,1,1,-2102.88629186422,-1419.18353242257,-683.70275944165
4701,1.9150717748329,0,0.0279874985013157,0,0.0594372768187895,0,9,0.968187314574607,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0444864054210484,0.360712339030579,0.0491537402635441,0,0.156953429293353,0.459933408449869,1,1,-2122.09564981569,-1409.64503903594,-712.450610779752
4801,1.9150717748329,0,0.0279874985013157,0,0.0594372768187895,0,9,0.968187314574607,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0527449551736936,0.324881842173636,0.0572205942654983,0,0.117098709081765,0.537264721684623,1,1,-2169.02068280918,-1477.81625379478,-691.2044290144
4901,1.93919571172446,0,0.0279874985013157,0,0.0594372768187895,0,9,0.968187314574607,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0436358950799331,0.367308382294141,0.0431548741874286,0,0.143978368586395,0.43343996261945,1,1,-2134.72262823558,-1427.20599542745,-707.516632808137
5001,1.93919571172446,0,0.0223701966134831,0,0.0594372768187895,0,9,0.968187314574607,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0436358950799331,0.336588251334615,0.0369800688158722,0,0.0583550238539463,0.656773095910903,1,1,-2098.28355917541,-1440.01771850871,-658.265840666697
5101,1.93919571172446,0,0.023215925260447,0,0.0594372768187895,0,9,0.968187314574607,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0462906745495275,0.470400185743347,0.0385550241610036,0,0.187215244586114,0.603455999477301,1,1,-2119.46169472599,-1414.8062184174,-704.655476308595
5201,1.9182162893936,0,0.0204247081279755,0,0.0594372768187895,0,9,0.968187314574607,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0328711070120335,0.464986322564073,0.0567125954730437,0,0.190689440586138,0.651793342463207,1,1,-2171.64997982708,-1460.6747863727,-710.975193454374
5301,1.9061978539452,0,0.0206015059584752,0,0.0594372768187895,0,9,0.967956283711828,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0328711070120335,0.51291767002549,0.063505617922172,0,0.161041208452079,0.720549165045377,1,1,-2115.66262241301,-1418.84781509756,-696.814807315453
5401,1.94050473868847,0,0.0206015059584752,0,0.0594101717462763,0,9,0.967956283711828,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0328711070120335,0.423053574934602,0.0714881819807925,0,0.227779740539845,0.582315692219418,1,1,-2108.70142903853,-1414.31960569342,-694.381823345108
5501,1.94050473868847,0,0.0206015059584752,0,0.0594101717462763,0,9,0.967956283711828,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.02975716535002,0.415458449581638,0.0790390471317806,0,0.339064668773208,0.572783374281135,1,1,-2110.70819086463,-1417.95843016827,-692.749760696358
5601,1.87659287415445,0,0.0206015059584752,0,0.0616603524656966,0,9,1.02817880222574,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0322093466995284,0.386837703525089,0.0833578542894684,0,0.275370625408832,0.561418306462001,1,1,-2156.0037910359,-1407.23503147934,-748.768759556568
5701,1.87659287415445,0,0.0181816091667861,0,0.0616603524656966,0,9,1.02817880222574,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0343109070556239,0.467680001095869,0.0745359908831307,0,0.31268849969143,0.483974562289659,1,1,-2100.63316310325,-1391.13147883293,-709.501684270323
5801,1.87659287415445,0,0.021516722664237,0,0.0616603524656966,0,9,1.02817880222574,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0343109070556239,0.537906738487072,0.0716518312874251,0,0.351149476787541,0.636149656244088,1,1,-2127.52271836717,-1387.00423853872,-740.518479828452
5901,1.87659287415445,0,0.0203783372091129,0,0.0616603524656966,0,9,1.02817880222574,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0519102910533548,0.582361197704449,0.0853351643234493,0,0.416349649641197,0.692610188510735,1,1,-2261.8428838448,-1531.55909045378,-730.283793391022
6001,1.87659287415445,0,0.0193078900082037,0,0.0616603524656966,0,9,1.02817880222574,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0519102910533548,0.513317190972157,0.0854406533315779,0,0.441786738906521,0.54951522215968,1,1,-2117.92598988961,-1416.05468059467,-701.871309294936
6101,1.87659287415445,0,0.0193078900082037,0,0.0616603524656966,0,9,0.91807552089449,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0421459859935567,0.538952788989991,0.0685931336479263,0,0.359309958971571,0.600025188743603,1,1,-2082.2601245468,-1391.58451570438,-690.675608842422
6201,1.87659287415445,0,0.0180017720069736,0,0.0616603524656966,0,9,0.91807552089449,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0340879647759721,0.415599335497245,0.0526670513250866,0,0.286888080418575,0.581856509002392,1,1,-2169.97495321059,-1447.84284188695,-722.132111323637
6301,1.87659287415445,0,0.0178547697933391,0,0.0624355155741796,0,9,1.0474316048203,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0547555404948071,0.523827442666516,0.0438144257985988,0,0.350465739078354,0.646044191236142,1,1,-2167.26414016024,-1445.00975393083,-722.254386229414
6401,1.78902135845274,0,0.0178547697933391,0,0.0624355155741796,0,9,1.00638341798913,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0547555404948071,0.521179589931853,0.0554761995160953,0,0.347549735291395,0.792857208505739,1,1,-2110.22928539355,-1386.37877978633,-723.85050560722
6501,1.78902135845274,0,0.00802896801847965,0,0.0624355155741796,0,9,1.00638341798913,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0416002708952874,0.55741343034897,0.0455990911736154,0,0.379195765920449,0.768461860490498,1,1,-2106.60296361402,-1389.45401527096,-717.148948343062
6601,1.78902135845274,0,0.00802896801847965,0,0.0624355155741796,0,9,0.947536800522357,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0476812093984336,0.432565482379868,0.0334474626388402,0,0.392022191944998,0.906751436188352,1,1,-2128.5747271477,-1402.08872604824,-726.486001099454
6701,1.7711404863745,0,0.00802896801847965,0,0.0624355155741796,0,9,0.947536800522357,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0484853691887111,0.442255424452014,0.036546145122964,0,0.399395085989963,0.975511050706263,1,1,-2128.82646341252,-1377.72632260245,-751.10014081007
6801,1.7711404863745,0,0.0106894234055653,0,0.0624355155741796,0,9,0.947536800522357,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0761370231863111,0.421393443690613,0.028786316075828,0,0.556687781147193,0.912260989781935,1,1,-2162.38610671616,-1394.64982877491,-767.73627794125
6901,1.79025974012911,0,0.00524137016851455,0,0.0624355155741796,0,9,0.947536800522357,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0651960263960064,0.51710676595103,0.0388931991411374,0,0.556641546266619,0.990408748744522,1,1,-2146.41016597469,-1394.32943705698,-752.080728917706
7001,1.79025974012911,0,0.00524137016851455,0,0.06252643794287,0,9,0.947536800522357,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0610326681053266,0.569398382073268,0.0311911739031785,0,0.626664985765237,0.870570565334055,1,1,-2136.74714763539,-1385.11598847174,-751.631159163654
7101,1.79025974012911,0,0.00524137016851455,0,0.06252643794287,0,9,0.969736340921372,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0643559302436188,0.594811408943497,0.0165369625873865,0,0.602327276419383,0.96741745169973,1,1,-2137.42193506756,-1391.08172259598,-746.340212471577
7201,1.7828029775992,0,0.00307251574471593,0,0.06252643794287,0,9,0.969736340921372,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0643559302436188,0.536728387488983,0.0201955823735335,0,0.612352830173913,0.98585789520992,1,1,-2170.06584368439,-1406.49825737266,-763.567586311731
7301,1.7828029775992,0,0.00307251574471593,0,0.06252643794287,0,9,0.969736340921372,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0647592301014811,0.412842300906777,0.0279436825723388,0,0.597481489952188,0.916337682602461,1,1,-2141.02596631944,-1380.24140131206,-760.784565007382
7401,1.79954863712192,0,0.00401337264571339,0,0.06252643794287,0,9,0.969736340921372,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0807868941454217,0.437240054598078,0.02897516565118,0,0.629765432423446,0.923403022664133,1,1,-2160.2876172107,-1428.55565434684,-731.731962863864
7501,1.82563145756722,0,0.00401337264571339,0,0.06252643794287,0,9,0.969736340921372,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0820176103152335,0.497182238800451,0.042012282874901,0,0.763181228472385,0.82741777891526,1,1,-2135.1619845089,-1399.83858406421,-735.323400444699
7601,1.77016799449921,0,0.00417065365239978,0,0.06252643794287,0,9,0.969736340921372,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.073896202351898,0.492106021032669,0.0459158246167937,0,0.707041248448659,0.906856653203722,1,1,-2147.41716357896,-1393.02456181042,-754.392601768541
7701,1.77016799449921,0,0.00207045510411262,0,0.06252643794287,0,9,0.969056413741782,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.091147790174,0.306620528385974,0.0519309102622793,0,0.640493059859145,0.978863170060795,1,1,-2127.85106373156,-1379.51685654444,-748.334207187124
7801,1.77016799449921,0,0.00207045510411262,0,0.06252643794287,0,9,0.969056413741782,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0752541666850448,0.127784766745753,0.0413562295418234,0,0.632451296413783,0.989260629208293,1,1,-2124.93685112403,-1382.31401285442,-742.622838269616
7901,1.76462092380971,0,0.00207045510411262,0,0.06252643794287,0,9,0.955362266395241,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.077323887962848,0.0346342036500572,0.038954168890603,0,0.500683007834013,0.936974902993534,1,1,-2132.38226822984,-1377.29179372058,-755.090474509263
8001,1.74068831838667,0,0.00451062134001404,0,0.06252643794287,0,9,1.0036143893376,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0479444738477469,0.0145866903476416,0.0279875785200858,0,0.550662663511466,0.863220299344975,1,1,-2194.1929188221,-1427.01784697687,-767.175071845226
8101,1.74068831838667,0,0.00451062134001404,0,0.06252643794287,0,9,0.983191208797507,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0379517443478108,0.0196561737218873,0.0228384838923813,0,0.472203409161884,0.870209571400192,1,1,-2194.35983555659,-1411.98737293694,-782.372462619655
8201,1.72380998861045,0,0.0106082734744996,0,0.0625287402421236,0,9,1.05191079957876,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0651045774808154,0.0511401650961487,0.0187663152925671,0,0.446850071616936,0.939513820160646,1,1,-2187.59540180567,-1425.63439698724,-761.961004818436
8301,1.72380998861045,0,0.0106082734744996,0,0.0625287402421236,0,9,1.05191079957876,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0521733536152169,0.0264648420736195,0.00415908813197179,0,0.450394383098464,0.97032056707656,1,1,-2260.42828072914,-1463.29355890654,-797.1347218226
8401,1.73767469543964,0,0.0102476880513132,0,0.0625287402421236,0,9,1.05191079957876,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0521733536152169,0.098900352208875,0.0119969518035652,0,0.526794157435652,0.903550889987964,1,1,-2179.39066684591,-1398.42742644371,-780.963240402199
8501,1.73767469543964,0,0.0117607926111668,0,0.0625287402421236,0,9,0.996638820506633,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0746100491844118,0.160270567703992,0.0111686192727649,0,0.52466749048559,0.93092259954894,1,1,-2171.05664490485,-1373.31011818779,-797.746526717062
8601,1.72361871954054,0,0.0136540263565257,0,0.0625991427106783,0,9,0.955881814588793,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0530280890408904,0.129079144913703,0.0126854567038828,0,0.595758710594382,0.849893140646164,1,1,-2174.94389534281,-1379.8623340674,-795.081561275411
8701,1.72361871954054,0,0.0136540263565257,0,0.0625991427106783,0,9,0.955881814588793,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0530280890408904,0.185230459761806,0.0206206884346904,0,0.572277175008785,0.877665146992076,1,1,-2173.56760873859,-1372.90719966123,-800.660409077363
