sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_prev_vac,sigma1_vac,sigma2_vac,rho_boost,rho_wane,lnlike,likelihood,prior_prob
3301,2.09373727301136,0,0.0345523151708767,0,0.0584162826417014,0,9,0.958099832176231,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0906706003006548,0.948992089019157,0.0207717286839616,0,0.617618798557668,0.0581740037305281,1,1,-2073.50332034547,-1406.70988000344,-666.793440342031
3401,2.0940023987554,0,0.0345523151708767,0,0.0584162826417014,0,9,0.958099832176231,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.103761569643393,0.991143599455245,0.0186387031197083,0,0.61128853065893,0.0470070998184383,1,1,-2060.17785816408,-1406.59873805206,-653.579120112017
3501,2.0940023987554,0,0.0330343683157116,0,0.0584162826417014,0,9,0.958099832176231,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.10596854952164,0.930072633340023,0.0253206325739157,0,0.614590669609606,0.0664228585315868,1,1,-2056.13370099023,-1402.82321773194,-653.310483258288
3601,2.13290209835395,0,0.0341143423132599,0,0.0584162826417014,0,9,0.922028322936967,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0941680225078016,0.995909111434594,0.0287945870331023,0,0.636540196207352,0.0440688881790266,1,1,-2026.19163109838,-1396.46123775536,-629.730393343023
3701,2.13290209835395,0,0.0337001308472827,0,0.0584162826417014,0,9,0.922028322936967,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0844233073992655,0.901971802371554,0.0249513585304376,0,0.619682875974104,0.0718678066972643,1,1,-2050.37975817483,-1427.88008780201,-622.49967037282
3801,2.13290209835395,0,0.0337001308472827,0,0.0584162826417014,0,9,0.922028322936967,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0844603790668771,0.848047050880268,0.0301533173720819,0,0.553208506270312,0.0696906864410267,1,1,-2023.90652490973,-1405.03837232067,-618.86815258906
3901,2.13927782000974,0,0.0337001308472827,0,0.0584162826417014,0,9,0.922028322936967,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0805829585995525,0.956360808969475,0.0250281600186136,0,0.624947487260215,0.0910282669588924,1,1,-2063.37391917259,-1425.23785853133,-638.136060641256
4001,2.1276656021364,0,0.0337001308472827,0,0.0584162826417014,0,9,0.922028322936967,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0805829585995525,0.912053416389972,0.028058082861593,0,0.68246260904707,0.0459639749489725,1,1,-2057.19344820022,-1417.76686120186,-639.426586998362
4101,2.09552843300626,0,0.0292141126608476,0,0.0584162826417014,0,9,0.922028322936967,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0777203536126762,0.912675585947,0.0256348888713401,0,0.591983276815154,0.105184853705578,1,1,-2046.4321112661,-1419.48822968903,-626.943881577071
4201,2.09552843300626,0,0.0292141126608476,0,0.0586935339029879,0,9,0.922028322936967,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.083733087265864,0.912046877690591,0.0226626121529844,0,0.600566354882903,0.100892088352703,1,1,-2039.55849173651,-1407.46466599346,-632.093825743053
4301,2.19414393333718,0,0.0292141126608476,0,0.0601465430110693,0,9,0.922028322936967,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0746417568763718,0.80158433476463,0.0251280035611708,0,0.568375337682665,0.00766768492758276,1,1,-2036.59982081101,-1402.25405376995,-634.345767041057
4401,2.19414393333718,0,0.0292141126608476,0,0.0601465430110693,0,9,0.922028322936967,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0764199495548382,0.686997774546035,0.0296038748996799,0,0.537958552781493,0.209068193193525,1,1,-2045.13457823288,-1415.66983520978,-629.4647430231
4501,2.19414393333718,0,0.0292141126608476,0,0.0632883269805461,0,9,0.922028322936967,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0764199495548382,0.749432572838851,0.0343850351541769,0,0.507040913403034,0.248088191193528,1,1,-2045.91628460174,-1411.64319366965,-634.27309093209
4601,2.1932845829986,0,0.0296867089951411,0,0.0632883269805461,0,9,0.936747070052661,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0806105883792042,0.738522642827593,0.042595880343346,0,0.487122600874864,0.236293057748117,1,1,-2052.60923161547,-1392.83029290255,-659.778938712927
4701,2.1932845829986,0,0.0296867089951411,0,0.0632883269805461,0,9,0.936747070052661,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0806105883792042,0.680897967517376,0.0451240466602613,0,0.493242005282082,0.192479556775652,1,1,-2112.64957746164,-1421.43184353681,-691.21773392483
4801,2.17340112430975,0,0.0296867089951411,0,0.0632883269805461,0,9,0.936747070052661,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0982493054587394,0.714291367097758,0.0471822470168118,0,0.55130941530224,0.181902465270832,1,1,-2051.53592384975,-1387.79662276715,-663.739301082601
4901,2.17340112430975,0,0.0296867089951411,0,0.0632883269805461,0,9,0.936747070052661,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0982493054587394,0.846700223581866,0.0513701967683156,0,0.592846538149752,0.201809695153497,1,1,-2062.59800857742,-1385.67946418046,-676.918544396956
5001,2.17340112430975,0,0.0253843402396888,0,0.0632883269805461,0,9,0.950784031418152,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0982493054587394,0.735151066421531,0.0609733713322786,0,0.582900631474331,0.1157751417486,1,1,-2062.32473411542,-1403.45930009138,-658.865434024039
5101,2.17340112430975,0,0.0253843402396888,0,0.0632883269805461,0,9,0.950784031418152,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0986736371647566,0.82113736467436,0.0705188687818592,0,0.591019523888827,0.0294254056876526,1,1,-2077.97114875397,-1396.27886480905,-681.692283944927
5201,2.17340112430975,0,0.0253843402396888,0,0.0632883269805461,0,9,0.950784031418152,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0965653060004115,0.785088991420344,0.0663943670478185,0,0.640547543950379,0.0777163884602487,1,1,-2063.38852301081,-1383.37618499692,-680.012338013892
5301,2.17340112430975,0,0.0253843402396888,0,0.0632883269805461,0,9,0.926852959790267,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.095878864871338,0.813424866716378,0.0578882521039341,0,0.595819950965233,0.110795492120087,1,1,-2041.61321369155,-1378.86908972796,-662.744123963587
5401,2.17340112430975,0,0.0265015918202698,0,0.0632883269805461,0,9,0.926852959790267,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0746800797060132,0.807721671159379,0.0553677124574315,0,0.548592265346088,0.123388291220181,1,1,-2046.70313073044,-1380.59053921846,-666.112591511985
5501,2.17613844079897,0,0.0265015918202698,0,0.0632883269805461,0,9,0.926852959790267,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0886398027185351,0.671387562388554,0.0524252296166961,0,0.563836445240304,0.0484420117922128,1,1,-2002.49399430726,-1367.41336856865,-635.080625738617
5601,2.17613844079897,0,0.0265015918202698,0,0.0641606304328889,0,9,0.926852959790267,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0886398027185351,0.51230762093328,0.0461218615106774,0,0.609561748662964,0.0568391028558835,1,1,-2018.0180972224,-1367.28345782828,-650.73463939412
5701,2.13672165172175,0,0.0265015918202698,0,0.0641606304328889,0,9,0.926852959790267,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0911159974755719,0.383994818897918,0.0247112058566418,0,0.558101121918298,0.0504632157273591,1,1,-2070.14598262414,-1391.0481562169,-679.097826407238
5801,2.13672165172175,0,0.0265015918202698,0,0.0641606304328889,0,9,0.926852959790267,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0911159974755719,0.468212724616751,0.0205296300209594,0,0.550365360430442,0.124519467353821,1,1,-2026.70465409113,-1359.29729245105,-667.407361640081
5901,2.13672165172175,0,0.0265015918202698,0,0.0664644307456911,0,9,0.926852959790267,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.084502688399516,0.423538461048156,0.0169591774812435,0,0.54791277628392,0.105410200823098,1,1,-2072.99450389911,-1355.47230127596,-717.522202623153
6001,2.15827547004446,0,0.0265015918202698,0,0.0664644307456911,0,9,0.977659834432415,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.088899500365369,0.374734267732129,0.00221992904064255,0,0.511735664401203,0.280998903536238,1,1,-2074.43778501571,-1356.54166677436,-717.896118241358
6101,2.14275988498703,0,0.023921280154027,0,0.0664644307456911,0,9,0.977659834432415,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0775213288143277,0.355225160135888,1.51660756674591e-05,0,0.563447968452238,0.183914803294465,1,1,-2074.54063975277,-1367.01806082714,-707.522578925635
6201,2.14275988498703,0,0.023921280154027,0,0.0664644307456911,0,9,0.859860658063553,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0857754281256348,0.220807928987779,0.00523251104610981,0,0.536276099109091,0.170640746480785,1,1,-2076.68615821412,-1352.89823469677,-723.787923517354
6301,2.14275988498703,0,0.0254654966155067,0,0.0664644307456911,0,9,0.902682998101227,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0827019242569804,0.223072568979114,0.0077331381405239,0,0.425770369218662,0.0136871738359333,1,1,-2074.6829296022,-1360.37348740136,-714.309442200836
6401,2.14275988498703,0,0.0254654966155067,0,0.0664644307456911,0,9,0.902682998101227,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0827019242569804,0.287149337935262,0.00946739238896416,0,0.43291756878607,0.129458452854306,1,1,-2059.53282599396,-1346.0775848324,-713.455241161564
6501,2.14275988498703,0,0.0254654966155067,0,0.0664644307456911,0,9,0.893902619834989,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0857386279385537,0.397862171847373,0.0165887808052358,0,0.460862988349982,0.0970276077743621,1,1,-2088.9810411321,-1359.01059863839,-729.970442493713
6601,2.14275988498703,0,0.0254654966155067,0,0.0664644307456911,0,9,0.886515557183884,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0922066550701856,0.371340249245987,0.0336572195633781,0,0.563908927165903,0.134599660546519,1,1,-2080.27409611074,-1350.53449816592,-729.739597944826
6701,2.14275988498703,0,0.0254654966155067,0,0.0664644307456911,0,9,0.886515557183884,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0922066550701856,0.350461305375211,0.0313043377452997,0,0.561471571470611,0.223382681957446,1,1,-2111.32805310468,-1377.00407139685,-734.323981707828
6801,2.10881050368771,0,0.0254654966155067,0,0.0681916601955891,0,9,0.886515557183884,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0925067657139152,0.451144614280202,0.0438284933588003,0,0.573898023506627,0.211381031223573,1,1,-2104.65939748936,-1349.27121038917,-755.388187100191
6901,2.10881050368771,0,0.0266949598537758,0,0.0681916601955891,0,9,0.886515557183884,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0925067657139152,0.532037718500942,0.0481179489030038,0,0.550924774259329,0.236516587878578,1,1,-2116.34103733788,-1360.801851041,-755.539186296878
7001,2.16912235515192,0,0.0266949598537758,0,0.0681916601955891,0,9,0.886515557183884,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0965453087119385,0.496093392255716,0.0313414714832326,0,0.515278419549577,0.276138845086098,1,1,-2102.10766776143,-1359.86159420973,-742.246073551705
7101,2.17622207002714,0,0.0266949598537758,0,0.0681916601955891,0,9,0.886515557183884,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0954415149055421,0.542325275880285,0.0254611217135099,0,0.526534731080756,0.379629480885342,1,1,-2058.6506452577,-1352.5579633261,-706.092681931599
7201,2.17445491636172,0,0.0266949598537758,0,0.0690376445651055,0,9,0.886515557183884,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0952158360974863,0.571663155802526,0.0328839580363129,0,0.472199686779641,0.357836369448341,1,1,-2050.98837971723,-1351.08360511115,-699.904774606076
7301,2.1800580223091,0,0.0266949598537758,0,0.0690376445651055,0,9,0.886515557183884,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0896254105260595,0.487310217693449,0.0298262076450047,0,0.562219966202974,0.330500619066879,1,1,-2096.38499702297,-1372.29591538701,-724.089081635955
7401,2.20762750497088,0,0.0260074453288689,0,0.0690376445651055,0,9,0.864757903735153,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0788008435163647,0.465301803103649,0.0251300963850227,0,0.539122573798523,0.431236509536393,1,1,-2049.51916352921,-1339.84419605608,-709.674967473135
7501,2.19072255762294,0,0.0227113753231242,0,0.0690376445651055,0,9,1.04441995394882,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0961249391082674,0.372754828026519,0.027879589609569,0,0.638103160494939,0.473352679028176,1,1,-2135.78021687162,-1385.61835772702,-750.161859144593
7601,2.19072255762294,0,0.0260833345260471,0,0.0690376445651055,0,9,1.04441995394882,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0886165963020175,0.385681275487878,0.0207276809143369,0,0.558696848736145,0.617830700636841,1,1,-2108.04083513991,-1369.39166385201,-738.649171287897
7701,2.19072255762294,0,0.0260833345260471,0,0.0702161285327748,0,9,1.04441995394882,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0759048018371686,0.350289392890409,0.0217630624209997,0,0.584457481163554,0.587052699644118,1,1,-2115.84136998183,-1371.62759095993,-744.213779021896
7801,2.19072255762294,0,0.0199329453660175,0,0.0702161285327748,0,9,1.04441995394882,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0845567506505176,0.371967835701071,0.0358494280579035,0,0.611857540044002,0.63826663151849,1,1,-2128.1235241871,-1390.70280314474,-737.420721042364
7901,2.17700915774331,0,0.0199329453660175,0,0.0702161285327748,0,9,1.04441995394882,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.078969573508948,0.351307484018617,0.0467154441189488,0,0.615345005691052,0.474004661641084,1,1,-2118.9709642057,-1379.10334811099,-739.86761609471
8001,2.20587677201256,0,0.0194065603334457,0,0.0716894273646176,0,9,0.833246945519932,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0882405436830595,0.519987527048216,0.0613506666405593,0,0.636807085736655,0.524703457369469,1,1,-2081.31443612467,-1355.52902238734,-725.785413737336
8101,2.20587677201256,0,0.0194065603334457,0,0.0716894273646176,0,9,0.833246945519932,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.084019127395004,0.596440165373497,0.0672008259941359,0,0.649577380809933,0.480879421369172,1,1,-2079.00934973154,-1353.52682239095,-725.482527340582
8201,2.20587677201256,0,0.0225229503260925,0,0.0716894273646176,0,9,0.971897879033349,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0976076947990805,0.613016502978281,0.0695595768301283,0,0.693971016420983,0.390148381865583,1,1,-2084.02943316723,-1347.31339520537,-736.716037961866
8301,2.20587677201256,0,0.0223523627407849,0,0.0716894273646176,0,9,0.884939577197656,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0990425911033526,0.61961224116385,0.0804262948406395,0,0.653596499096602,0.285171635588631,1,1,-2058.71293961393,-1348.63590914525,-710.077030468681
8401,2.23493308434263,0,0.0223523627407849,0,0.0716894273646176,0,9,0.965319729992189,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.103238610969856,0.51922743304167,0.0835049431489316,0,0.632738442835398,0.401494574616663,1,1,-2048.83994214554,-1341.76183753201,-707.078104613532
8501,2.23493308434263,0,0.0223523627407849,0,0.0716894273646176,0,9,0.939304571482353,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.108393635554239,0.569543918571435,0.0814476403661539,0,0.688275586836971,0.46370492533315,1,1,-2066.9469000551,-1341.3098090675,-725.637090987594
8601,2.20802431264892,0,0.0231738232402131,0,0.0722283052746207,0,9,0.886252468451858,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0865978059126064,0.426844549481757,0.0743244801668917,0,0.638028970942833,0.413592018489726,1,1,-2092.54523090546,-1349.26572293785,-743.279507967611
8701,2.27529918449,0,0.0234581121616065,0,0.0743896966101602,0,9,0.886252468451858,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0865978059126064,0.397863254277036,0.0739721732817126,0,0.593350005615503,0.364913093741052,1,1,-2051.82201360047,-1350.07173943168,-701.750274168791
