sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_prev_vac,sigma1_vac,sigma2_vac,rho_boost,rho_wane,lnlike,likelihood,prior_prob
1,1.09381159814075,0,0.0227759176352993,0,0.127109167235903,0,9,1.82906115951482,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.130187216214836,0.0723165119998157,0.00354103470267728,0,0.0486703065154143,0.0345787370903418,1,1,-3252.17082206328,-3028.41464536503,-223.756176698255
101,1.09381159814075,0,0.0118698492459953,0,0.0550958950538188,0,9,1.41523443977348,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.130938432994299,0.047307516168803,0.00352482531499118,0,0.0935647679655813,0.165151419942267,1,1,-2426.97821019622,-1626.91542390932,-800.062786286897
201,1.10355692068115,0,0.0118698492459953,0,0.0550958950538188,0,9,1.29003698006272,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.150968949031085,0.247384463623166,0.0112500496748835,0,0.122902610681485,0.150563869145699,1,1,-2383.82630280884,-1586.33152991283,-797.494772896007
301,1.10355692068115,0,0.00264076930005104,0,0.0550958950538188,0,9,1.29003698006272,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.125310031045228,0.240612845914438,0.0137939531197771,0,0.278447848458309,0.0831987007381395,1,1,-2365.57367566508,-1535.90384824757,-829.66982741751
401,1.11312211649492,0,0.000950687397271398,0,0.0550958950538188,0,9,1.09062253381126,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.136879535554908,0.307805436081253,0.0142651005396619,0,0.297203591854777,0.0194378543505445,1,1,-2331.64288091526,-1520.32829641729,-811.314584497962
501,1.9922753748484,0,0.0540920633543283,0,0.0536961161764339,0,9,1.14629232615698,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0423103370470926,0.0697731403633952,0.00118509121052921,0,0.0333121293853037,0.0148308956436813,1,1,-2242.68332587916,-1598.96207566423,-643.72125021493
601,1.9922753748484,0,0.050473157404922,0,0.0536961161764339,0,9,1.14629232615698,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0388760077999905,0.126488785468973,0.0114955786797218,0,0.0812745948019438,0.0655737701896578,1,1,-2174.65611087312,-1523.95846139194,-650.69764948118
701,1.9922753748484,0,0.050473157404922,0,0.0536961161764339,0,9,1.05001245159656,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0442880980903283,0.152844129968435,0.0167497042212635,0,0.0994948453432881,0.0245471329987049,1,1,-2117.40553393202,-1487.38594818067,-630.019585751352
801,1.9922753748484,0,0.050473157404922,0,0.0536961161764339,0,9,1.06698750401847,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0442880980903283,0.166909486032091,0.0251914352895692,0,0.0459451229847036,0.0929656930826604,1,1,-2103.24044350781,-1469.60323660492,-633.637206902892
901,1.9922753748484,0,0.0485716330306605,0,0.0563727757195011,0,9,1.06698750401847,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0442880980903283,0.00314354221336539,0.0373566871318035,0,0.0533077273680829,0.157764567793347,1,1,-2133.66658807086,-1463.76643512363,-669.900152947227
1001,1.99415173223242,0,0.0485716330306605,0,0.0587284803390503,0,9,1.06698750401847,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0428345615742728,0.0264008420519531,0.043038981216494,0,0.0034735623444431,0.168832490835339,1,1,-2159.74983193654,-1495.94710131276,-663.802730623778
1101,2.13561923736706,0,0.0485716330306605,0,0.0587284803390503,0,9,1.06698750401847,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0428345615742728,0.0676842151908204,0.0425773412310518,0,0.000702072035055561,0.0443666067533195,1,1,-2156.44015997056,-1482.15165868464,-674.288501285918
1201,2.12205214770511,0,0.0483122295420617,0,0.0587284803390503,0,9,1.06698750401847,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0428345615742728,0.0845557286869735,0.0390831901035272,0,0.0806896561360918,0.0690144646819681,1,1,-2110.38379635698,-1462.40712511794,-647.97667123904
1301,2.12205214770511,0,0.0483122295420617,0,0.0590538919670508,0,9,1.06698750401847,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0428345615742728,0.197282492066734,0.0256872804504819,0,0.0857555780163966,0.0543800569744781,1,1,-2092.75607383201,-1457.7760755221,-634.979998309908
1401,2.1144434385933,0,0.0483122295420617,0,0.0596317772753537,0,9,1.05125442729332,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0428345615742728,0.235895268572494,0.0228901592753828,0,0.078938135325443,0.164578831465915,1,1,-2096.5728286637,-1444.36260106436,-652.21022759934
1501,2.12271195454523,0,0.0432120721973479,0,0.0596317772753537,0,9,1.05125442729332,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0592787286965177,0.240429355273955,0.0144952851529233,0,0.0920710371877066,0.196808315292001,1,1,-2035.52542909489,-1434.11791842978,-601.407510665111
1601,2.09080910431221,0,0.0397392074298114,0,0.0596317772753537,0,9,1.07956299500074,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0592787286965177,0.349525806680322,0.0282605036809109,0,0.176483726578299,0.0529452511714772,1,1,-2094.58831400187,-1443.85947003907,-650.728843962801
1701,2.09080910431221,0,0.0397392074298114,0,0.0594548211898655,0,9,1.07956299500074,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.0592787286965177,0.344543282990344,0.0325970912580378,0,0.169256636879872,0.127660490842536,1,1,-2061.60938541675,-1441.96426261049,-619.645122806266
