sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_vac,sigma1_vac,sigma2_vac,lnlike,likelihood,prior_prob
1093001,2.51396245629345,0,0.180446576086216,0,0.0613271558802399,0,9,1.45146978902249,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2546.04924270994,-1761.23780938382,-784.811433326114
1094001,2.41828356937098,0,0.174358796737863,0,0.0609685779267239,0,9,1.45347327253619,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2583.96094152928,-1742.16210263748,-841.7988388918
1095001,2.41576952646903,0,0.179078966040076,0,0.0583531212373296,0,9,1.41818919781791,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2473.15985959397,-1732.26897086955,-740.890888724414
1096001,2.64256655861885,0,0.178691405164845,0,0.0634011526797515,0,9,1.31583633461682,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2511.89504210629,-1707.50526579747,-804.389776308823
1097001,2.45136348804058,0,0.179439055655168,0,0.0587286784149162,0,9,1.42856894940789,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2529.83746583344,-1716.27655512293,-813.560910710507
1098001,2.34757314641773,0,0.177249414780911,0,0.057845588969263,0,9,1.43332046537769,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2521.1215674135,-1762.18903753783,-758.932529875671
1099001,2.44714155218192,0,0.178499146129629,0,0.0601195504793753,0,9,1.37641281900065,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2512.99093733833,-1723.65113754177,-789.339799796553
1100001,2.53237098864078,0,0.177983054656226,0,0.0616939719761324,0,9,1.32127486487656,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2437.96023941902,-1709.0552072912,-728.905032127818
1101001,2.46182864307688,0,0.17676327264586,0,0.0603228208456891,0,9,1.37005559848122,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2590.47367845393,-1734.24291656293,-856.230761891003
1102001,2.65325702050349,0,0.181575423597415,0,0.0609511667525036,0,9,1.37520960352388,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2452.08884897354,-1726.92123993437,-725.167609039168
1103001,2.56735123023893,0,0.18109402728192,0,0.0602643134257198,0,9,1.36700413680989,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2465.67722408308,-1709.25179453743,-756.42542954565
1104001,2.409104680626,0,0.18052488520705,0,0.059600711459172,0,9,1.34435065029222,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2463.33044916026,-1712.72775173843,-750.60269742183
1105001,2.56227171041882,0,0.17632905332614,0,0.0633417474510515,0,9,1.40653212378904,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2541.799877137,-1716.43282604622,-825.36705109078
1106001,2.77609897508662,0,0.183628926838969,0,0.0648581920845202,0,9,1.40315617849603,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2489.41861178548,-1704.91527835307,-784.503333432411
1107001,2.7139438238421,0,0.181849916899394,0,0.0634537127505652,0,9,1.42627765466682,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2465.77232689845,-1710.16578364951,-755.606543248935
1108001,2.70467451457935,0,0.179168199507489,0,0.0658494857690925,0,9,1.37525989711483,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2477.81862263125,-1718.63233455628,-759.186288074978
1109001,2.68521907017283,0,0.180207904797687,0,0.0623590051114228,0,9,1.31945786321901,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2464.91136603979,-1695.43634542828,-769.475020611514
1110001,2.54300492390704,0,0.17818951049195,0,0.064703871045375,0,9,1.48310888475142,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2542.18567060098,-1741.45935639249,-800.72631420849
1111001,2.75580842828416,0,0.177200052615025,0,0.0665665259603395,0,9,1.35870412624482,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2462.54290409822,-1689.66327194765,-772.879632150567
1112001,2.55048847283725,0,0.176146062329223,0,0.0601015394553416,0,9,1.3746062575001,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2559.38659519418,-1707.58597670888,-851.800618485293
1113001,2.55183416601237,0,0.178644030655151,0,0.0609800550696988,0,9,1.40311173578031,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2513.9272581574,-1706.28705331166,-807.64020484574
1114001,2.60737864991536,0,0.178532448336984,0,0.063439158522846,0,9,1.34741992514431,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2462.51046589335,-1693.49158954932,-769.018876344034
1115001,2.69799543888406,0,0.181356401898218,0,0.0636939793814447,0,9,1.28660778972269,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2480.97273416735,-1677.89473644172,-803.077997725634
1116001,2.48648803427095,0,0.177711598473032,0,0.0603098240274064,0,9,1.32795446249477,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2432.841154975,-1697.96699881023,-734.874156164769
1117001,2.36488981240622,0,0.173892901882803,0,0.0571434109193411,0,9,1.34977227862218,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2502.93402857113,-1695.13603209135,-807.797996479781
1118001,2.49592600129606,0,0.178116205906232,0,0.0600300956089881,0,9,1.49035614174067,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2517.553550861,-1719.05328016528,-798.500270695722
1119001,2.67610040118969,0,0.178355694612682,0,0.0641467767130687,0,9,1.43720614301409,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2485.69553461482,-1715.37371683353,-770.321817781283
1120001,2.64663277684853,0,0.178924816824317,0,0.0648217294020651,0,9,1.36676036413265,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2495.31677128585,-1708.54662714307,-786.770144142786
1121001,2.29424619487456,0,0.177454610767641,0,0.0551148148075126,0,9,1.34857534967403,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2529.0013624767,-1722.02755887018,-806.973803606516
1122001,2.45562640207508,0,0.174698889020046,0,0.0614615551412108,0,9,1.38565481208257,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2446.8003765295,-1719.02596622836,-727.774410301143
1123001,2.53365198216306,0,0.176557512430263,0,0.0600718928934899,0,9,1.29330027457582,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2475.08646265696,-1687.5775861289,-787.50887652806
1124001,2.63941854712276,0,0.175189773913563,0,0.0642480515914094,0,9,1.40660477226962,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2528.84320027117,-1727.1839171969,-801.659283074277
1125001,2.56183372867685,0,0.179308287818888,0,0.061566834517902,0,9,1.38139160391023,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2496.1619706519,-1727.6569685273,-768.505002124599
1126001,2.49296251852567,0,0.1783957063094,0,0.0597634978477572,0,9,1.44316749798712,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2552.06274532335,-1748.68995795664,-803.372787366707
1127001,2.54432770890299,0,0.174554148289069,0,0.0626214745663317,0,9,1.33002274740053,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2561.27656870378,-1754.07409559663,-807.202473107153
1128001,2.74226942878647,0,0.17650423535436,0,0.0656916067317794,0,9,1.33306822914335,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2506.0192445082,-1675.36855682382,-830.650687684376
1129001,2.56291311963406,0,0.176421936436208,0,0.0615460676760996,0,9,1.39142556153676,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2497.07789772398,-1700.93109740001,-796.146800323966
1130001,2.60799962165786,0,0.175755840756648,0,0.0649881942436385,0,9,1.34602657286934,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,0,1,0,-2456.12632027411,-1692.59647481436,-763.529845459752
