sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_vac,sigma1_vac,sigma2_vac,lnlike,likelihood,prior_prob
1,2.09591129375622,0,0.0615688683255576,0,0.118383463844657,0,9,1.85092693602201,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.562534488271922,0,0,0,1,0,-3397.80454649789,-3056.20450246649,-341.600044031401
101,2.1217136834003,0,0.0614669327186421,0,0.096871624677442,0,9,1.74066962022334,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.56723399029579,0,0,0,1,0,-2645.17016690356,-1849.14567361127,-796.024493292296
201,2.07293390728738,0,0.0556394465937515,0,0.0930805341933771,0,9,1.39895744714316,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.513072777828939,0,0,0,1,0,-2469.62870770526,-1726.78956053251,-742.839147172751
301,1.98112425406281,0,0.0403171464110986,0,0.0893718573130278,0,9,1.17276095777126,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.367282595146191,0,0,0,1,0,-2308.67277423119,-1609.03356452735,-699.639209703845
401,2.15723196522345,0,0.0368263239455066,0,0.0871210326318774,0,9,1.21784603201913,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.266143304253445,0,0,0,1,0,-2262.44307668992,-1555.77014791816,-706.672928771761
501,2.0010173516451,0,0.0172589548194618,0,0.0759728529377368,0,9,1.08817620328704,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.22695116966932,0,0,0,1,0,-2208.91366896332,-1459.46726445341,-749.446404509916
601,2.0361879613963,0,0.0183681595904219,0,0.0760574524073838,0,9,1.04767348251201,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.22695116966932,0,0,0,1,0,-2193.89245719773,-1449.1904561395,-744.702001058229
701,1.81969722189998,0,0.00698282908395059,0,0.075784518307988,0,9,1.09084908995869,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.22695116966932,0,0,0,1,0,-2280.34051698013,-1506.34394423056,-773.996572749568
801,1.84935788192716,0,0.000632898275828241,0,0.0756071799402619,0,9,0.978955039619598,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.22695116966932,0,0,0,1,0,-2183.5088386848,-1428.0072659068,-755.501572778
901,1.86988416418225,0,0.00196000840518814,0,0.0766504503281362,0,9,1.00984083694439,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.234389168713102,0,0,0,1,0,-2195.60333200937,-1454.91034693192,-740.692985077448
