sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_vac,sigma1_vac,sigma2_vac,lnlike,likelihood,prior_prob
9101,2.75913141232993,0,0.0283202593386942,0,0.06340839669804,0,9,1.06909768337408,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0836751200308483,0,0,0,1,0,-2042.60754231716,-1471.44057591115,-571.16696640601
9201,2.75763542405056,0,0.0238661287090154,0,0.0632534896867048,0,9,1.06336517462961,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0847105354019009,0,0,0,1,0,-2048.48811777046,-1468.1662454951,-580.321872275364
9301,2.75345153749799,0,0.0208030361170334,0,0.0632501145378887,0,9,1.07392460023565,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0762898119603998,0,0,0,1,0,-2063.8018865949,-1484.66109447964,-579.140792115261
9401,2.75474313000451,0,0.0190279319115389,0,0.0634749364782212,0,9,1.05842508494061,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0735185988832399,0,0,0,1,0,-2045.93293223433,-1466.821822429,-579.11110980533
9501,2.75422974448977,0,0.0203672597939253,0,0.0634449167024649,0,9,1.07335762812987,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0756235970829662,0,0,0,1,0,-2048.6442266289,-1460.58533127649,-588.058895352412
9601,2.75121376948112,0,0.0245395885302325,0,0.0635775648051194,0,9,1.05808684775852,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0750939217083611,0,0,0,1,0,-2040.34469520022,-1458.109482192,-582.235213008221
9701,2.75208599373325,0,0.0257985102881181,0,0.063331417598351,0,9,1.05380494311475,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0746506164945617,0,0,0,1,0,-2052.01750181131,-1462.88915368537,-589.128348125936
9801,2.75409399923575,0,0.029520894527433,0,0.0633795974635773,0,9,1.04285941463427,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0709683284852105,0,0,0,1,0,-2044.19041553114,-1460.3192600512,-583.871155479936
9901,2.75598824947787,0,0.0290048887150457,0,0.0635187119709675,0,9,1.04528228836446,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0726848320725062,0,0,0,1,0,-2034.92103712451,-1455.37113669764,-579.54990042687
10001,2.75530542043119,0,0.0262292303770071,0,0.0635244848460316,0,9,1.0440733261643,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0766812076241786,0,0,0,1,0,-2030.36396004541,-1448.52378263942,-581.840177405986
10101,2.89513418040045,0,0.0584799455833311,0,0.0660816156231472,0,9,0.98971746434934,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.10827995602996,0,0,0,1,0,-2062.31956341867,-1446.17838488974,-616.141178528924
10201,2.76070233056586,0,0.0305508067676099,0,0.0636459224015533,0,9,1.03865125948725,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0793521267850743,0,0,0,1,0,-2029.1921111707,-1448.24126727303,-580.950843897667
10301,2.76009282928911,0,0.0432253409073709,0,0.0634401837935063,0,9,1.03828948959302,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.08244678838506,0,0,0,1,0,-2054.52612184784,-1461.75816884522,-592.767953002626
10401,2.75992922993996,0,0.0432705908984027,0,0.0636603071538722,0,9,1.03574930592504,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0844946943104731,0,0,0,1,0,-2055.1315210062,-1455.23081537228,-599.900705633927
10501,2.92675828062017,0,0.0592396298315242,0,0.0680967736262162,0,9,1.02053796915109,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.110371720230088,0,0,0,1,0,-2071.82371813689,-1443.02733818164,-628.796379955249
10601,2.76049485743174,0,0.0380067831877965,0,0.0636696924622455,0,9,1.03039605386341,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.082252484779279,0,0,0,1,0,-2068.11949543561,-1469.00853776459,-599.110957671026
10701,2.75662431436392,0,0.0348340524327086,0,0.0635915572709711,0,9,1.02502037507955,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0830166299536052,0,0,0,1,0,-2051.68715334545,-1461.94199738897,-589.745155956479
