sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,th1_SP,th2_SP,th3_SP,alpha_SP,sigma1_vac,sigma2_vac,lnlike,likelihood,prior_prob
1601,2.27133899452165,0,0.046655714137014,0,0.075235073431395,0,12,1.0486983031733,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.477267715616618,0.237332083333749,0.111094775050879,8.26644778018818,0.2037112135184,0,-35854.1180849253,-33918.7389942248,-1935.37909070053
1701,2.27133899452165,0,0.046655714137014,0,0.075235073431395,0,12,1.08283805381507,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.47449669633992,0.245643351958133,0.109756702319719,8.26644778018818,0.2037112135184,0,-35655.2601116911,-33723.7887678624,-1931.47134382875
1801,2.27133899452165,0,0.046655714137014,0,0.075235073431395,0,12,1.08283805381507,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.476845236322843,0.259319592183456,0.113402282542084,8.26644778018818,0.2037112135184,0,-35526.0843016358,-33584.8965617411,-1941.18773989475
1901,2.27297887550667,0,0.046655714137014,0,0.075235073431395,0,12,1.08283805381507,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.471030038206373,0.263956116568297,0.118315139955375,8.26644778018818,0.2037112135184,0,-35430.2150094584,-33488.9916639564,-1941.22334550192
2001,2.27251034500077,0,0.0459452690067701,0,0.0736240033525974,0,12,1.08283805381507,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.468695430655498,0.273228363078088,0.114176882023458,8.26644778018818,0.23709726792993,0,-35285.7708556698,-33341.6651948894,-1944.10566078046
2101,2.27251034500077,0,0.0459452690067701,0,0.0736240033525974,0,12,1.09386061970145,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.456521485680714,0.271821529553272,0.114513825969771,8.26644778018818,0.23709726792993,0,-35231.320260253,-33282.6730941858,-1948.6471660672
2201,2.27251034500077,0,0.0459452690067701,0,0.0736240033525974,0,12,1.09386061970145,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.459879725824576,0.278345134789124,0.112018468198367,8.26644778018818,0.232481482573785,0,-35190.3793002461,-33235.1137097449,-1955.26559050119
2301,2.27251034500077,0,0.0445891001238488,0,0.0736240033525974,0,12,1.09386061970145,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.452210779748857,0.285555692834314,0.111058827845845,8.26644778018818,0.232481482573785,0,-35137.9868326214,-33181.1573907758,-1956.82944184558
2401,2.27251034500077,0,0.0445891001238488,0,0.0736240033525974,0,12,1.09386061970145,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.457664227169007,0.29700508938171,0.116907005631365,8.26644778018818,0.232481482573785,0,-35072.684366476,-33115.5587653924,-1957.12560108368
2501,2.27251034500077,0,0.0445891001238488,0,0.0736240033525974,0,12,1.09386061970145,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.453344613530208,0.3129833432124,0.125294043514878,8.26644778018818,0.232481482573785,0,-35009.1346513977,-33049.6049271984,-1959.52972419933
2601,2.27251034500077,0,0.0445891001238488,0,0.0736240033525974,0,12,1.09386061970145,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.459234255454503,0.319502569045871,0.127527727603447,8.26644778018818,0.227410482326522,0,-34998.1410698525,-33035.3343166516,-1962.80675320088
2701,2.27251034500077,0,0.0445891001238488,0,0.0736240033525974,0,12,1.09386061970145,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.462271945381072,0.332280755452812,0.127869745877106,8.26644778018818,0.227410482326522,0,-34968.3703395552,-33009.8108035129,-1958.55953604225
2801,2.27251034500077,0,0.0445891001238488,0,0.0736642884789035,0,12,1.07217041903641,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.477467672643252,0.333912528364454,0.130542593423743,8.26644778018818,0.227410482326522,0,-34935.7612498292,-32977.1793916131,-1958.58185821603
2901,2.27251034500077,0,0.0445891001238488,0,0.0736642884789035,0,12,1.07217041903641,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.472235866517294,0.326821066720877,0.124731430974789,8.26644778018818,0.227410482326522,0,-34922.9952142325,-32970.788978913,-1952.20623531949
3001,2.27251034500077,0,0.0443115095118992,0,0.0736642884789035,0,12,1.07217041903641,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.475838777727913,0.337256154112984,0.126309075900354,8.26644778018818,0.227410482326522,0,-34873.3817817716,-32925.3110620157,-1948.0707197559
3101,2.27182650314644,0,0.0443115095118992,0,0.0736642884789035,0,12,1.07217041903641,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.473290014825761,0.334829446596559,0.122267911345698,8.26644778018818,0.224808773428667,0,-34823.8562090616,-32877.8413105135,-1946.01489854802
3201,2.27182650314644,0,0.0443115095118992,0,0.0736642884789035,0,12,1.07217041903641,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.465506022216287,0.336541072181426,0.121586210110691,8.26644778018818,0.224808773428667,0,-34795.7872931645,-32844.811868048,-1950.97542511645
3301,2.27182650314644,0,0.0443115095118992,0,0.0736642884789035,0,12,1.07217041903641,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.46165447923122,0.342543519434985,0.124454343984835,8.26644778018818,0.220374540498015,0,-34771.5646242685,-32816.1635651936,-1955.40105907493
3401,2.27182650314644,0,0.0443115095118992,0,0.0736642884789035,0,12,1.07217041903641,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.4592318554339,0.343164159236476,0.128918463035952,8.26644778018818,0.220374540498015,0,-34746.8730561696,-32788.347243684,-1958.5258124856
3501,2.27182650314644,0,0.0443115095118992,0,0.0736642884789035,0,12,1.07217041903641,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.45284904480679,0.338545819504652,0.124815944759175,8.26644778018818,0.220374540498015,0,-34728.3718050984,-32766.4286648527,-1961.94314024567
3601,2.27182650314644,0,0.0443115095118992,0,0.0736642884789035,0,12,1.07217041903641,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.448166612819769,0.342743679548148,0.12624236069154,8.26644778018818,0.219691196265631,0,-34700.6437597598,-32741.4930163947,-1959.15074336504
3701,2.27182650314644,0,0.0443115095118992,0,0.0736642884789035,0,12,1.07217041903641,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.453360270899721,0.346473591760732,0.131987288075034,8.26644778018818,0.219691196265631,0,-34694.0855937778,-32732.1459968437,-1961.93959693408
3801,2.27182650314644,0,0.0443115095118992,0,0.0736642884789035,0,12,1.07217041903641,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.445625390545465,0.349636459967587,0.126965834100265,8.26644778018818,0.219691196265631,0,-34662.8275304034,-32692.8654267832,-1969.96210362012
3901,2.27182650314644,0,0.0443115095118992,0,0.0736642884789035,0,12,1.07217041903641,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.447335656024516,0.355218345141038,0.129164585941471,8.26644778018818,0.219691196265631,0,-34635.5313623596,-32658.9908180546,-1976.54054430507
4001,2.27182650314644,0,0.0443115095118992,0,0.0736642884789035,0,12,1.07217041903641,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.451955930092372,0.347080489126966,0.125688997576945,8.26644778018818,0.219691196265631,0,-34611.2882765558,-32640.8915920079,-1970.39668454791
4101,2.27182650314644,0,0.0435274884081446,0,0.0736642884789035,0,12,1.07217041903641,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.447219294786919,0.364644410596229,0.12608824217692,8.26644778018818,0.219691196265631,0,-34582.3355971312,-32609.9016083817,-1972.43398874954
4201,2.27182650314644,0,0.0435274884081446,0,0.0736642884789035,0,12,1.07217041903641,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.436786154017318,0.358188823247329,0.124938896019012,8.26644778018818,0.219691196265631,0,-34547.8964442141,-32580.8826407664,-1967.01380344768
4301,2.27182650314644,0,0.0435274884081446,0,0.0736642884789035,0,12,1.07217041903641,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.435380673464388,0.365473003298976,0.125775784247089,8.26644778018818,0.219691196265631,0,-34543.0042708455,-32575.7695556796,-1967.23471516596
4401,2.27182650314644,0,0.0435274884081446,0,0.0736642884789035,0,12,1.07217041903641,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.439031735497993,0.360690849660896,0.127964844382368,8.26644778018818,0.219691196265631,0,-34510.3668102577,-32540.158713344,-1970.20809691365
4501,2.27182650314644,0,0.0435274884081446,0,0.0736642884789035,0,12,1.07217041903641,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.439310101494193,0.359997376806569,0.12267281482229,8.26644778018818,0.219691196265631,0,-34500.8003710277,-32537.0768624323,-1963.72350859539
4601,2.27182650314644,0,0.0435274884081446,0,0.0736642884789035,0,12,1.07217041903641,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.440896735410206,0.358469959972427,0.125535653771367,8.26644778018818,0.219691196265631,0,-34498.0084182218,-32536.6641275516,-1961.34429067021
4701,2.27182650314644,0,0.0435274884081446,0,0.0734754824079573,0,12,1.07223779265769,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.44318827470066,0.367871988071129,0.12697169944644,8.26644778018818,0.219691196265631,0,-34477.4561209979,-32514.0750371625,-1963.3810838354
4801,2.27182650314644,0,0.0435274884081446,0,0.0734754824079573,0,12,1.07223779265769,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.433261525901035,0.366290666006972,0.131686740028672,8.26644778018818,0.219691196265631,0,-34463.9253835027,-32501.9700025439,-1961.95538095878
4901,2.27182650314644,0,0.0435274884081446,0,0.0734754824079573,0,12,1.05874088779092,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.440116395924706,0.36693863071967,0.128738633769099,8.26644778018818,0.219691196265631,0,-34436.5206140082,-32477.3186180457,-1959.2019959625
5001,2.27182650314644,0,0.0435274884081446,0,0.0734754824079573,0,12,1.05874088779092,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.438193850524258,0.372041166655254,0.130144639913924,8.26644778018818,0.211207260626834,0,-34432.183855073,-32467.36392874,-1964.81992633299
5101,2.27182650314644,0,0.0435274884081446,0,0.0734754824079573,0,12,1.05874088779092,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.429107607540209,0.367260881683324,0.126404230718035,8.26644778018818,0.211207260626834,0,-34404.1309822105,-32441.1508756267,-1962.98010658381
5201,2.27182650314644,0,0.0435274884081446,0,0.0734754824079573,0,12,1.05874088779092,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.436275390686933,0.372355733418372,0.124762737979181,8.26644778018818,0.211207260626834,0,-34387.1281870572,-32420.6939100804,-1966.43427697682
5301,2.27182650314644,0,0.0435274884081446,0,0.0734754824079573,0,12,1.05874088779092,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.443533924545627,0.384713119503577,0.131071424619295,8.26644778018818,0.211207260626834,0,-34353.0664902092,-32392.1051917922,-1960.961298417
5401,2.27182650314644,0,0.0435274884081446,0,0.0734754824079573,0,12,1.05874088779092,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.445543114726897,0.385470512099564,0.135141980934423,8.26644778018818,0.211207260626834,0,-34319.4696439843,-32359.6781666198,-1959.79147736445
5501,2.27182650314644,0,0.0435274884081446,0,0.0734754824079573,0,12,1.05874088779092,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.442225247838069,0.390968127259985,0.139275850392878,8.26644778018818,0.211207260626834,0,-34309.2833551944,-32355.7220146928,-1953.56134050165
5601,2.27182650314644,0,0.0435274884081446,0,0.0734754824079573,0,12,1.05874088779092,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.450705903093331,0.39244351527188,0.136705614707898,8.26644778018818,0.211207260626834,0,-34310.7044005413,-32352.256133452,-1958.44826708929
5701,2.27182650314644,0,0.0435274884081446,0,0.0734754824079573,0,12,1.05874088779092,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.45233409781009,0.393290579700843,0.141384201080073,8.26644778018818,0.211207260626834,0,-34283.4727739755,-32326.2208399112,-1957.2519340643
5801,2.27182650314644,0,0.0425461485260166,0,0.0734754824079573,0,12,1.04590947111137,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.440497346068733,0.38999795953976,0.13287668738747,8.26644778018818,0.213535451763309,0,-34266.8462660986,-32310.4523719107,-1956.39389418792
5901,2.27182650314644,0,0.0425534991291352,0,0.0734754824079573,0,12,1.04590947111137,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.433217316817027,0.387196127390489,0.130209289868362,8.26644778018818,0.213535451763309,0,-34262.1700867393,-32298.4217168994,-1963.74836983988
6001,2.26434801938012,0,0.0425534991291352,0,0.0734754824079573,0,12,1.04590947111137,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.432949083931744,0.394063947093674,0.133322726509068,8.26644778018818,0.213535451763309,0,-34251.1092791835,-32285.6535492691,-1965.45572991436
6101,2.26434801938012,0,0.0425534991291352,0,0.0734754824079573,0,12,1.04590947111137,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.433759472910315,0.389337544592564,0.136615374756511,8.26644778018818,0.213535451763309,0,-34242.3616089112,-32279.7482101289,-1962.61339878226
6201,2.26434801938012,0,0.0425534991291352,0,0.0734754824079573,0,12,1.04590947111137,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.436788869157899,0.392710548469332,0.13225341900019,8.26644778018818,0.213535451763309,0,-34237.2114345327,-32274.9834752466,-1962.22795928602
6301,2.26434801938012,0,0.0428158540953882,0,0.0734754824079573,0,12,1.04590947111137,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.431922672658693,0.400510443402455,0.133186097356956,8.26644778018818,0.200790159972385,0,-34218.1817263344,-32260.0230840746,-1958.15864225979
6401,2.26434801938012,0,0.0428158540953882,0,0.0734754824079573,0,12,1.04590947111137,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.43073472510092,0.401185387799051,0.133968857820146,8.26644778018818,0.200790159972385,0,-34211.9871760457,-32255.5252676318,-1956.46190841393
6501,2.26434801938012,0,0.0428158540953882,0,0.0734754824079573,0,12,1.04590947111137,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.42703368784627,0.395884485566058,0.132422431113664,8.26644778018818,0.200790159972385,0,-34195.0002644818,-32240.3809859606,-1954.6192785212
6601,2.26434801938012,0,0.0428158540953882,0,0.0734754824079573,0,12,1.04590947111137,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.428288150634617,0.392806995895226,0.134666322295088,8.26644778018818,0.200790159972385,0,-34194.6963778347,-32244.6644520202,-1950.03192581453
6701,2.26434801938012,0,0.0419828938762657,0,0.0734754824079573,0,12,1.04590947111137,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.42575060319854,0.395307155838237,0.126569955442101,8.26644778018818,0.200790159972385,0,-34176.8437361688,-32232.1455393929,-1944.69819677593
6801,2.26434801938012,0,0.0419828938762657,0,0.0734754824079573,0,12,1.04590947111137,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.422466352263,0.388773305658252,0.126643925446551,8.26644778018818,0.200790159972385,0,-34173.4436909778,-32231.2771753116,-1942.16651566627
6901,2.26434801938012,0,0.0419828938762657,0,0.0734754824079573,0,12,1.04590947111137,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.420335655182134,0.3940226850193,0.133556903093122,8.26644778018818,0.200790159972385,0,-34164.115658181,-32220.1861730604,-1943.92948512056
7001,2.26434801938012,0,0.0419828938762657,0,0.0734754824079573,0,12,1.04590947111137,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.416841790340841,0.385977731309832,0.1273847368313,8.26644778018818,0.200790159972385,0,-34167.3108744327,-32217.7953658096,-1949.51550862303
7101,2.26434801938012,0,0.0419828938762657,0,0.0734754824079573,0,12,1.04590947111137,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.416205107893329,0.386521212877706,0.127654810524546,8.26644778018818,0.200790159972385,0,-34157.9785288387,-32206.1741006743,-1951.80442816439
7201,2.26434801938012,0,0.0419828938762657,0,0.0734754824079573,0,12,1.04590947111137,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.415456291548908,0.37681010901928,0.123885227225255,8.26644778018818,0.200790159972385,0,-34138.0410595234,-32193.3117754111,-1944.72928411235
7301,2.26434801938012,0,0.0420772039541043,0,0.0734754824079573,0,12,1.04590947111137,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.422053233883344,0.373073558211327,0.123864847721998,8.26644778018818,0.20647156818537,0,-34121.2981786365,-32183.1355132551,-1938.16266538136
7401,2.26434801938012,0,0.0420772039541043,0,0.0734754824079573,0,12,1.04590947111137,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.413736560232937,0.365594747182913,0.12310886697378,8.26644778018818,0.20647156818537,0,-34118.3224918556,-32178.4004201208,-1939.92207173478
7501,2.26156740961596,0,0.0420772039541043,0,0.0734754824079573,0,12,1.04590947111137,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.405956978874747,0.364757114064414,0.116745723860804,8.26644778018818,0.20647156818537,0,-34108.4579628813,-32171.0096746729,-1937.44828820844
7601,2.26156740961596,0,0.0420772039541043,0,0.0734754824079573,0,12,1.04590947111137,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.417002022052184,0.366686023687944,0.118649067175575,8.26644778018818,0.20647156818537,0,-34103.9591849512,-32166.968552652,-1936.9906322992
7701,2.26156740961596,0,0.0420772039541043,0,0.0734754824079573,0,12,1.04590947111137,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.40943891446339,0.363783573186957,0.114695245039184,8.26644778018818,0.203231563484296,0,-34103.8985430139,-32167.1923222753,-1936.70622073861
7801,2.26156740961596,0,0.0420772039541043,0,0.0732568960404024,0,12,1.04590947111137,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.409431127242278,0.368929264431354,0.112305560554378,8.26644778018818,0.203231563484296,0,-34066.3634694891,-32140.2509377588,-1926.11253173022
7901,2.26156740961596,0,0.0420772039541043,0,0.0732568960404024,0,12,1.01466800505295,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.40202542985091,0.361849251803942,0.11839074002346,8.26644778018818,0.203231563484296,0,-34029.2716074698,-32110.9482391621,-1918.3233683077
8001,2.26156740961596,0,0.0420535670802929,0,0.0732568960404024,0,12,1.01466800505295,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.406270406618714,0.374126137935091,0.118682197246235,8.26644778018818,0.203231563484296,0,-34011.8005507951,-32091.7812004875,-1920.01935030767
8101,2.26156740961596,0,0.0420535670802929,0,0.0732568960404024,0,12,1.01466800505295,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.410900218335446,0.376125655137003,0.1221082539903,8.26644778018818,0.203231563484296,0,-33982.7779850648,-32070.8720183439,-1911.90596672085
8201,2.26156740961596,0,0.0420535670802929,0,0.0732568960404024,0,12,1.01466800505295,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.417224735273048,0.386473220749758,0.126176168504171,8.26644778018818,0.203231563484296,0,-33963.159468946,-32055.2018025961,-1907.95766634994
8301,2.26156740961596,0,0.0420535670802929,0,0.0732568960404024,0,12,1.01466800505295,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.418872566416394,0.389319608560764,0.127556518372148,8.26644778018818,0.203231563484296,0,-33947.6324577491,-32044.7868982958,-1902.84555945335
8401,2.26156740961596,0,0.0420535670802929,0,0.0732568960404024,0,12,1.01466800505295,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.420882058003918,0.393337223220151,0.128978650711942,8.26644778018818,0.203231563484296,0,-33939.4766973581,-32032.6281431807,-1906.8485541774
8501,2.26156740961596,0,0.0420535670802929,0,0.0732568960404024,0,12,1.01466800505295,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.420126623951365,0.393165757113602,0.133703695251606,8.26644778018818,0.203231563484296,0,-33953.4486222264,-32043.4013944836,-1910.04722774276
8601,2.26156740961596,0,0.0417488411976956,0,0.0732568960404024,0,12,1.02508263383061,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.417482397325803,0.392915562782437,0.123996274890378,8.26644778018818,0.19939390195068,0,-33933.0139688223,-32021.123922552,-1911.89004627034
8701,2.26156740961596,0,0.0417488411976956,0,0.0732568960404024,0,12,1.02508263383061,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.414450792351272,0.393613737307023,0.128508671466261,8.26644778018818,0.19939390195068,0,-33925.5196806629,-32019.7025199647,-1905.81716069816
8801,2.26156740961596,0,0.0417488411976956,0,0.0732568960404024,0,12,1.02508263383061,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.411782021801919,0.398498871310149,0.124159874832258,8.26644778018818,0.19939390195068,0,-33927.5337550069,-32019.1798444929,-1908.35391051401
8901,2.25889280876145,0,0.0417488411976956,0,0.0732568960404024,0,12,1.02508263383061,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.414715973623097,0.396811046001967,0.127434003183153,8.26644778018818,0.19939390195068,0,-33907.7364314318,-31997.3568693175,-1910.37956211428
9001,2.25889280876145,0,0.0417488411976956,0,0.0732568960404024,0,12,1.02508263383061,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.427081704784651,0.39017603462562,0.128080020379275,8.26644778018818,0.19939390195068,0,-33913.8380711868,-32000.813123132,-1913.02494805484
