-893.625921352201,-1297.6308342627,-775.28379370142,-745.502093261035,-489.201864853237,-1108.89231591379,-1068.35331742228,-787.349741976319,-705.667341233886,-1047.93123608998,-766.635381423427,-644.181710233623,-803.348006584399,-945.437440749236,-987.131314630495,-1004.24944357218,-795.01463420951,-1002.71416475323,-669.921665858321,-865.783000222128,-833.886218536958,-747.493063315226,-1644.38808362583,-1119.17487546537,-928.576287077353,-1306.5807503435,-847.417498922222,-715.272500088122,-814.858936406609,-816.846752806791,-802.386620049559,-850.982295425822,-1147.64133471142,-928.847630035343,-1072.88307137032,-772.975227359714,-1129.89035544654,-1193.40078724629,-861.080335782389,-1131.77278511802,-872.360420768607,-1299.96435372543,-876.610147626466,-808.949656829927,-886.024521329636,-869.753008273999,-1004.17634527805,-771.804636855948,-972.121252916015,-610.144867304217,-1032.84758275704,-990.292935528006,-866.038764183682,-639.012741950306,-1702.20510988837,-182.610010633126,-761.01703749818,-1503.62278144032,-981.835585719841,-920.43084391551,-1263.82184737666,-798.760155082866,-1411.47089727478,-576.534414341348,-1108.14437808132,-1165.65496246468,-1034.49244646726,-890.938326092612,-963.914654865375,-678.389944204847,-1078.02044575314,-132.706578472572,-1274.41199775529,-764.796331995544,-933.216337477655,-811.970399806413,-681.939980842826,-818.339931675981,-1285.2558275984,-911.664577153701,-689.582620568433,-971.968083015652,-125.688694249664,-1212.14367534983,-858.64645419051,-897.492447527659,-1099.81758594528,-1211.34749784008,-1079.20785273684,-1116.77300400017,-1329.835796524,-1249.39383754319,-1125.26312829372,-1237.85587741453,-1334.11659851042,-1063.54680177187,-987.60608221402,-533.003930787565,-1171.2735423354,-1155.75260921008,-892.361903677556,-718.431637193742,-1031.50361290106
-456.49675935365,-536.092827834081,-479.127720749481,-432.720684229534,-514.899691694694,-494.15208649927,-479.732493931386,-465.781133573528,-463.423997361406,-481.640454371252,-488.618882818309,-467.55428671158,-502.263699895444,-449.250886969451,-473.999976622988,-477.84180987231,-481.074142047174,-540.346661543002,-484.997480263253,-473.319761124609,-447.087700469076,-471.843955221471,-602.236333895499,-512.847840697035,-483.600464698109,-527.019594369012,-464.708309244608,-467.647843936812,-466.694591222449,-491.303881777838,-452.408617156649,-459.275413749802,-508.658762995796,-459.712706879026,-487.437971600234,-457.85384829171,-488.310096048902,-506.429110207051,-478.407815283624,-506.804573262608,-463.172311594113,-515.816478244539,-461.445903995419,-466.386873964243,-483.010460422705,-448.615022545634,-470.73936855666,-455.32618184001,-477.054684628628,-424.888654109747,-493.735208156179,-494.793236638764,-474.235699289367,-465.045014452116,-595.341346138698,-122.599217804631,-466.403164195846,-583.479260848011,-490.915101151996,-460.212865766339,-498.81539383504,-448.861930452785,-519.781293542228,-506.549575372499,-517.43709041361,-536.440026895123,-503.654550371959,-462.988136939526,-462.292380342192,-462.519642513772,-483.640450304446,-104.417463358546,-539.37661091811,-467.004533308497,-494.945165670592,-473.553023591838,-493.756434795296,-470.749332005588,-527.504740455588,-473.392379435246,-478.419101262395,-451.611554947408,-91.2646563340724,-507.786300490292,-460.593485815073,-472.122485126737,-488.550066077182,-512.695614161315,-461.678160895685,-422.147693517991,-544.858699357934,-520.761198694571,-479.080352198167,-528.487027959711,-491.394934096339,-503.00216224655,-474.556429042992,-501.865177792509,-509.057923387916,-490.370280488556,-476.318037380985,-394.208415117382,-485.637307187135
-403.493254506105,-485.74097292456,-480.617345559478,-411.808928485852,-609.518957461361,-463.949034994797,-506.547965297923,-394.597899486756,-407.156286136799,-426.733834471762,-441.183688082881,-418.457767154858,-415.84130600776,-412.636020091705,-406.048178586079,-427.963106367372,-407.6827415011,-527.453728117802,-479.529705088823,-400.85635886098,-386.961630758473,-411.205275855059,-561.951522105885,-505.724296784422,-395.296934570169,-499.353494509096,-450.404237219981,-400.46110553336,-393.136168848357,-401.010602307622,-383.626602267072,-400.782810853772,-574.212681694251,-409.604515183105,-454.199302251521,-412.68880061646,-456.091468105656,-390.631552452673,-422.326198401123,-479.699121022296,-455.291105450921,-474.130512431162,-427.099202526659,-447.90372077231,-394.767772829905,-390.066581025066,-381.65335516015,-403.193196333529,-423.462324832299,-366.312089064317,-467.828522097271,-363.548470537093,-472.919990411991,-423.941386543383,-524.019422898361,-81.7129102386447,-390.328649212931,-669.796751651068,-550.278685208581,-439.04865263614,-526.322701566855,-396.04475553581,-693.249390008567,-400.161382238421,-460.036508185303,-518.487424514247,-526.446340627133,-393.302406691504,-449.781148226498,-416.930439221894,-491.416924305765,-83.694712690114,-599.832532056358,-414.669617572901,-502.694352100856,-405.534583950113,-418.866132627338,-418.382923587721,-541.384935555353,-443.074236868289,-453.130873500833,-376.968512751164,-79.979552575491,-427.428918396833,-362.657970317396,-390.991487094953,-400.829633444131,-381.729222411131,-476.527341665386,-476.302663395152,-635.35217834695,-418.450592054405,-399.908191122376,-542.079397162265,-538.647891882841,-459.788932794375,-449.985739183953,-461.511136235736,-591.242733464085,-538.069585665824,-388.484850227519,-317.794057454187,-384.065681623893
-373.678292749926,-450.619307301667,-447.652133725935,-372.210332307681,-523.966123107514,-447.251457129899,-381.949677295939,-391.62240935244,-396.40229992371,-386.232012376557,-426.678448532651,-418.105103478978,-402.834757341123,-392.648892454786,-397.574127222407,-400.308989626922,-397.703424836287,-522.265172343946,-406.720567623175,-399.18187586758,-385.385585950764,-412.944518640341,-543.579716711282,-377.177647540513,-389.905323295194,-484.641531555108,-433.416188019477,-398.686282386485,-388.310168844743,-395.388885117068,-380.350950731032,-379.865898835096,-499.490834916162,-394.677695055055,-434.814082351576,-393.718377233967,-442.873333033656,-392.070469637439,-398.038908554874,-409.151172503194,-417.585216207959,-448.110790770263,-421.324402894455,-409.952329253698,-385.318756614495,-388.68135953569,-371.313204109752,-380.367818004931,-385.123993534394,-361.035849715266,-408.233759910607,-357.401777867352,-468.265490958171,-407.502434547119,-496.68122013552,-72.9619709057314,-383.535466591656,-661.457040033169,-502.964637084979,-420.827827917513,-525.816257734749,-374.147530601286,-699.772062088951,-391.696768197757,-451.77584027426,-527.087358146417,-425.435252898822,-383.287718025303,-441.65616891414,-416.615286608673,-398.36124602748,-75.0325593526627,-449.866461830766,-408.739643797149,-429.614872764165,-394.692367019093,-429.16868153366,-414.950216901818,-463.803582984932,-423.376320976437,-459.501530926239,-377.632428473033,-74.3786971161487,-414.954287641375,-364.248761856264,-392.270098134486,-369.497111208271,-385.313317980692,-384.591541443144,-477.61157558601,-639.439209948395,-383.070669219987,-398.187672214621,-535.094038876286,-483.788275857496,-406.980322495007,-410.612145039043,-449.407142966285,-561.563627338001,-506.789033027379,-384.478830896587,-314.353743428586,-367.392536925302
-370.568885876776,-403.849566260492,-438.488064095402,-373.827140549008,-515.692989970566,-451.029234133729,-380.424121326943,-391.576709377048,-392.580388749168,-383.638414099197,-418.860419516346,-407.093587288359,-402.709092284045,-391.529354540359,-385.221790671538,-398.741918968265,-393.301660027225,-464.788977192655,-397.727938102936,-393.236271940612,-380.466106218846,-407.698703442209,-546.470893859407,-374.6562329175,-388.728524164702,-487.557425192998,-396.179197389679,-396.446260551636,-389.13574131166,-389.328360777274,-376.721758340513,-376.532447995028,-467.66563376292,-389.17854515553,-435.201033782085,-383.532707283744,-426.588465755477,-387.210849981319,-394.325755708131,-378.624932938882,-414.04660535364,-437.229421029888,-387.485620556496,-406.023806549079,-388.064754534207,-384.085856133369,-369.663071596945,-376.072879883936,-383.317998452656,-359.52732026386,-393.841278557962,-362.433404622464,-401.219087979995,-398.335771854687,-505.850563991399,-73.9950420913352,-379.541471927937,-621.342684159483,-438.892988185594,-384.418045930574,-517.093283587133,-366.452995828614,-672.951655967319,-388.840594560936,-452.812212272971,-504.398846532882,-374.13619788553,-380.710970387874,-442.882721289265,-397.770480198356,-398.313832274896,-63.6386877110198,-389.99963906401,-406.379572442171,-427.992032282835,-386.232833980823,-398.303553065514,-402.467549504055,-426.877932251827,-421.065487234772,-450.212382487789,-373.194521749028,-73.3901717215541,-417.207866673922,-357.171506184455,-388.93410564586,-369.155687434201,-382.460744129089,-382.694732249727,-477.093566071818,-640.163504273245,-378.041553074517,-394.275483422335,-484.831180727681,-461.541891006461,-409.810553036987,-407.610530390907,-410.894488729878,-517.788170522074,-500.780030361044,-380.631704481849,-307.155810794841,-367.337476272286
-367.38587722536,-384.135291382431,-408.686277427036,-355.730430509941,-413.932512836201,-450.620882959078,-377.152466218313,-376.341131615046,-389.815365419742,-380.508875377388,-410.081329230672,-404.069389122021,-400.155001311377,-382.414111991827,-380.600256554734,-395.980229036965,-391.649033967422,-464.397640754961,-395.284134225935,-393.325155218947,-376.665894592438,-407.491780167439,-419.87995516146,-358.922204096253,-383.560056613273,-491.208473749894,-392.028851505724,-393.815562017774,-374.488237705758,-385.307743748063,-371.75506250221,-373.187820775354,-468.007311032584,-387.982429137942,-431.357437955398,-380.454355321183,-424.753085380771,-384.849535714078,-391.788481876951,-376.765158044093,-404.68452222556,-432.330056156733,-383.977863564718,-400.1020997984,-386.484497817413,-381.2558874493,-366.765287062799,-370.585346030745,-380.479213847432,-355.409760928124,-380.081961493802,-351.555214359947,-386.481246911465,-395.095224090308,-489.909511666797,-74.1245382626322,-375.759561669422,-498.790904719851,-383.515632361851,-369.31302951241,-460.877844829054,-361.628561827914,-554.248988292306,-385.908578408343,-378.779524653479,-459.586322893044,-371.368562393623,-377.582028817984,-442.701440659795,-396.327845744378,-396.335409186906,-63.3750322864771,-380.556349235382,-370.971898819039,-426.898747720233,-383.153638013877,-389.252591268173,-399.948782679756,-428.678118305423,-419.009859741629,-442.024372117975,-368.111542376815,-71.0185168728753,-414.038235247594,-352.942170493176,-384.658218025475,-362.256015882499,-380.994172863605,-379.43810083643,-346.264770379399,-381.184459984243,-369.710825917435,-392.371113027962,-489.776200497698,-462.003977048322,-398.2080841501,-394.877565149479,-407.952274098525,-481.853765088928,-505.083337554818,-377.619288632801,-305.144986533995,-357.720016394943
-349.285428063976,-370.89224245266,-403.763866293808,-334.369375988452,-412.297053919066,-401.40009875382,-361.471585870358,-361.512389651276,-378.903447323303,-365.765701821121,-388.595568043546,-398.363113098562,-393.022583220653,-372.042147601825,-358.61207723841,-387.221448174751,-380.052571125359,-479.081907864514,-386.358122559128,-384.425974721827,-362.399148343605,-404.173777261714,-418.173661488607,-337.492041392611,-369.754898532,-511.826664247412,-374.423120363317,-386.25656872416,-358.245413074108,-371.184220261205,-353.44640307619,-355.643197870416,-486.055701237434,-376.482402372125,-436.464924339573,-366.142547362633,-426.711224001628,-372.306883086393,-381.211785158306,-361.389688126023,-374.022099348719,-438.633678348676,-371.784204746041,-392.274660621327,-376.383861122895,-369.886122452406,-348.341746831623,-352.942045926528,-365.847966874171,-344.399468258632,-365.698947219371,-327.036925226062,-374.314388136944,-386.388310360522,-517.842776328475,-70.4576626500302,-358.32218851682,-527.310983286397,-369.461895424959,-353.304331615567,-401.194768863996,-341.726371053847,-518.040945538167,-374.239258916254,-363.10029308627,-440.315130499689,-352.920740637043,-361.901837205639,-452.999633713573,-388.682775624682,-388.81236229183,-60.3427081462,-366.755306550037,-353.949883952234,-429.518818021682,-367.859961543288,-373.04816198032,-392.244144674732,-430.487591099396,-419.681484789708,-454.612522416747,-351.676227409216,-71.034983437259,-411.65481315038,-327.397643789133,-371.462781966365,-341.579500991994,-361.31266257896,-365.048262613347,-345.073359974846,-367.569138810527,-352.59473322378,-383.645352390465,-516.065575101016,-477.724004320843,-386.108099371603,-374.210938687432,-402.989993636761,-506.134759354637,-563.386545749177,-361.850355535491,-290.112192122624,-334.984032383847
-354.108922045555,-356.722216603313,-394.552086942784,-329.702589803502,-406.834989327995,-387.747525109243,-350.89212232327,-361.776699842275,-373.181940510397,-363.927951237347,-381.591038331369,-394.768181788794,-386.553041896998,-375.835302345389,-349.082392358437,-383.931171830615,-375.30623703606,-477.353391863026,-377.212679813758,-383.915553779308,-359.089168352742,-407.840168616093,-417.26377259786,-336.403335924119,-366.002685121798,-508.62627857053,-370.50612941129,-386.120483038482,-357.202868299239,-365.337851654745,-346.787121225181,-348.227453658868,-439.795134401612,-360.549387442433,-429.956221604469,-357.73542357122,-423.595274636835,-371.984718404625,-370.952171743411,-363.007367211432,-363.238484966834,-438.538277697114,-367.497637144671,-385.665877511051,-363.72417141029,-365.386400263465,-346.567950267141,-344.181167475499,-374.397487020413,-342.718798534122,-363.332011783185,-324.557033735576,-363.647172841496,-376.596749850828,-526.114782078886,-68.3774371223594,-350.411817305303,-433.463450323274,-364.24556990443,-347.673260908929,-389.624185970959,-340.480957994237,-412.171052568795,-365.451248759736,-359.303698004039,-416.473794357547,-351.462679568912,-361.182753962183,-421.456438406332,-382.650613136421,-382.659173385431,-58.5345666250491,-358.746984266404,-347.905692581771,-426.715838813355,-361.204962842607,-379.188633817237,-387.946154228767,-425.321977450531,-374.589429049324,-406.578496250483,-348.059016204459,-68.1157559083456,-405.415236275177,-328.153703612819,-362.117608826294,-342.92811263356,-357.91182964787,-364.02659913437,-325.334957989468,-370.400843955752,-342.248616331003,-386.55690382281,-500.905672847547,-426.28714214804,-377.042489661859,-369.401895501511,-388.92891162086,-501.371055815173,-556.569779749426,-357.208830654639,-288.35922569975,-331.886225771722
-354.200690418173,-361.816600289192,-391.994807006876,-328.071914619839,-403.240903615435,-389.612880931375,-350.407218306702,-361.103855129027,-369.566051851589,-357.805089159647,-376.692653891199,-388.526038299818,-378.591450450118,-374.829100050361,-349.734594474836,-383.037484461582,-372.677304195136,-477.755407825389,-374.860000269012,-370.986919654338,-357.432052891878,-405.591493952603,-415.078931033233,-335.663718637975,-360.998546669029,-509.733410775771,-366.295091615705,-387.527159728642,-355.987085807346,-362.670877624087,-345.56164662964,-347.258240027829,-441.404516808247,-359.733721956969,-429.5360580623,-348.063479923059,-406.918478010327,-376.935056927586,-369.569775424062,-353.531205720462,-357.305117355614,-417.381778697488,-366.74405442666,-384.068667606782,-364.347343495325,-358.321474183269,-334.990532951748,-341.489369622019,-373.501285499663,-340.197485895966,-361.518486451425,-326.920696087427,-362.157127469318,-374.283195472136,-480.189857160841,-69.3449389819212,-355.408983301854,-432.958884864873,-363.087386245182,-346.558728466176,-386.347457280739,-334.275271304058,-376.245469975514,-353.399363050439,-357.179322255246,-417.181375432536,-353.536350445541,-359.922803214076,-421.026523080999,-382.071031096286,-382.817015121759,-58.5576450398242,-359.679646032151,-346.908323193803,-425.898183542254,-359.362220529393,-363.309972594786,-386.443222035923,-406.889731729759,-371.757738354856,-389.052944723713,-345.4970555822,-68.9743169070681,-402.756638664544,-326.032943645158,-357.53833371189,-339.719799282249,-358.903538820415,-363.220934278516,-306.426935893034,-366.273798719324,-355.181149765459,-386.772207452056,-504.453534578717,-429.849658890718,-376.71560583277,-367.977289691183,-385.726588646156,-488.084269026455,-449.755280739987,-355.843286883709,-289.932710614508,-329.125156064016
-354.252514625412,-354.303852602104,-390.400741943177,-327.974507095913,-401.613782422599,-384.588017929227,-349.552907201226,-361.472995986933,-369.020753404535,-358.499691923716,-376.085413862051,-388.097386794427,-377.996795709648,-373.342157970082,-350.611398856785,-379.419617831556,-370.216424020254,-476.489053667217,-374.298941953662,-370.129205012014,-346.930967540495,-364.332265584385,-394.720196214679,-336.823627614928,-359.952251562658,-436.135274254941,-366.407206378095,-388.186630686807,-355.651686534482,-360.773251272906,-342.369551033979,-346.747013971468,-440.457437099046,-359.236788777003,-428.582222825516,-347.507142232122,-399.992642435178,-371.33784163767,-364.291473772998,-339.926034775967,-356.610885566799,-417.171289909214,-362.262852250137,-373.776854407565,-365.422877902019,-357.581177530412,-333.175211078472,-340.883431391518,-337.784003307277,-338.961648426388,-358.884752396442,-327.507691715897,-359.516316064928,-372.678237964113,-480.880675018575,-68.2007700391054,-354.455116331315,-431.6310030911,-362.25862958636,-345.825401371978,-376.873290513696,-334.325268017015,-368.377080668573,-343.702199728015,-348.580526119055,-404.790918579481,-353.239056621074,-359.311114175435,-417.035952397294,-382.604351957067,-382.02106967963,-57.9294248680684,-357.96060794177,-345.455509865199,-357.332231398168,-356.974798756288,-366.369169690071,-347.922295522035,-404.998836064087,-370.556364262123,-388.135225658088,-345.584011329778,-61.5041839128395,-401.673010865829,-325.9209110688,-356.902004218989,-335.817505891986,-358.290548099141,-362.288112156867,-303.855771109635,-359.139790524003,-336.344417304663,-383.935399830509,-464.084998073228,-429.48208525782,-376.109865536202,-369.21877128386,-383.998651036799,-485.712131368201,-431.856296010342,-347.68924740794,-290.348459764068,-328.699909732012
