sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,th1_SP,th2_SP,th3_SP,alpha_SP,sigma1_vac,sigma2_vac,lnlike,likelihood,prior_prob
28501,1.84437419636124,0,0.027118850535709,0,0.0557825442652239,0,12,0.992816353306753,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.28982544634834,0.496681089150705,0.103177950210958,9.75132004314163,0.287341532505569,0,-33283.6847334034,-31656.0512545386,-1627.63347886483
28601,1.85223193041159,0,0.0258490400286355,0,0.0563387005671237,0,12,1.00585829052773,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.28982544634834,0.500669860937068,0.103721990099436,9.69587316680581,0.277664685834581,0,-33281.2611928732,-31656.755484655,-1624.50570821825
28701,1.85261349967246,0,0.0260505577185894,0,0.0565875196896914,0,12,1.00719341445372,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.29194881845245,0.492449855079849,0.102919486192294,9.52852379682433,0.272930155489025,0,-33283.186983872,-31656.9039555218,-1626.28302835019
28801,1.8450236892774,0,0.0248302841268172,0,0.0565644863681738,0,12,1.0067070679786,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.290958031828491,0.482943084786053,0.101906627157661,9.36846885589038,0.274773300688211,0,-33283.3155688217,-31659.1665228596,-1624.14904596219
28901,1.85321448372287,0,0.0252890045350313,0,0.0566498958343957,0,12,1.00194452721467,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.290958031828491,0.483578472561798,0.105555280382031,9.35225881153667,0.279979474854695,0,-33287.6794883947,-31665.0738524602,-1622.60563593453
29001,1.85714256751563,0,0.0252793111108093,0,0.0563194250369601,0,12,1.00419965708172,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.286740395299076,0.490397828532071,0.101578115487237,9.59178557746618,0.288484808659315,0,-33283.4420685776,-31658.0186851253,-1625.42338345237
29101,1.86126271922585,0,0.0267848553926259,0,0.0559705410960221,0,12,1.00391327391157,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.288720446299214,0.493581489678242,0.105446095793369,9.54269553426874,0.288586000629958,0,-33275.0040890823,-31653.2302537613,-1621.77383532104
29201,1.85567353161169,0,0.0276188747053019,0,0.0558225565221575,0,12,1.00552247578265,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.29802482155216,0.494165756017989,0.104415468371777,9.54329633206521,0.287580518600035,0,-33283.4389046131,-31662.2573427469,-1621.18156186622
29301,1.84384089093714,0,0.0271762614274055,0,0.0557525324188613,0,12,1.00801505105818,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.299347900101925,0.486720609603758,0.10846441338172,9.54063753137469,0.29383687012296,0,-33287.3615187874,-31662.8667011505,-1624.49481763689
29401,1.85418196740299,0,0.0271156302039537,0,0.0560668310429397,0,12,1.0097940931708,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.298984474299246,0.487048169319889,0.104004548955691,9.5667658382366,0.294762264066221,0,-33287.3577779609,-31667.5008255602,-1619.85695240064
29501,1.86379835048585,0,0.0267166460246446,0,0.0561615271120832,0,12,1.00522833108744,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.300346344088759,0.489870466325863,0.102432709592546,9.35277507133434,0.277997625165857,0,-33283.7928295861,-31665.2385457492,-1618.55428383695
29601,1.85674725139914,0,0.026215593878191,0,0.0560550167378502,0,12,1.00466851368207,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.302444588647063,0.490297930121309,0.106171701740421,9.36572588132634,0.290635814263976,0,-33272.1114123549,-31659.2657727065,-1612.84563964835
29701,1.8478439145963,0,0.0265131900392694,0,0.0558577496295323,0,12,1.01454834819463,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.302213785521044,0.49353877102144,0.102970423150702,9.46856429905825,0.292249342252438,0,-33260.0225044943,-31657.4230779035,-1602.59942659079
29801,1.85556052350235,0,0.0260235728608877,0,0.0559552859377638,0,12,1.0119425776608,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.299106524256098,0.490486458082023,0.104867809569992,9.36119376046173,0.288656537248508,0,-33262.6716456042,-31660.0633960029,-1602.60824960134
29901,1.85070062495124,0,0.0253895658964985,0,0.0561929628857316,0,12,1.01442335456545,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.297945035632536,0.49797986325784,0.10371253065525,9.36077693892742,0.280388165450159,0,-33257.0915221191,-31651.9542358224,-1605.13728629679
30001,1.85643338058482,0,0.0269912493447683,0,0.0557664015445276,0,12,1.00343608586179,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.299911910951577,0.506345740570781,0.105432206722118,9.3948947842203,0.283851215617451,0,-33250.2432961193,-31637.2718123793,-1612.97148373998
30101,1.85651948350141,0,0.0269912493447683,0,0.0560304843937675,0,12,1.01445997500697,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.299999652776277,0.49798057941846,0.10374360340811,9.44974301763895,0.279395650471587,0,-33258.5420103412,-31638.6651025838,-1619.87690775739
30201,1.86292597768515,0,0.0268785873343308,0,0.0560460668147846,0,12,1.00763916737027,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.293154987807239,0.498346916278726,0.102794995150644,9.73885799462963,0.299196964180925,0,-33263.2846813446,-31638.9451221695,-1624.3395591751
30301,1.86732965773723,0,0.0261963986471789,0,0.0563478760378078,0,12,1.00703951583476,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.290245693716259,0.49854498726358,0.101102747669971,9.69326328020964,0.295015579028935,0,-33263.5445768397,-31638.2828694683,-1625.26170737136
30401,1.85620807805847,0,0.0261963986471789,0,0.0564648252179088,0,12,1.00574428269824,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.292926561999689,0.492708586208014,0.105111147271506,9.69326328020964,0.285552468979091,0,-33262.3834588336,-31634.1643420909,-1628.21911674269
30501,1.85658467873061,0,0.0261963986471789,0,0.0565025363362047,0,12,1.00574428269824,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.292843510807495,0.502990865749353,0.102740518010252,9.77126652512281,0.27906004604674,0,-33260.8974294082,-31639.2084540236,-1621.68897538464
30601,1.86490116368637,0,0.026471054173295,0,0.0565004435849011,0,12,1.00856917884816,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.291498166230201,0.508379954586434,0.105142972117885,9.77126652512281,0.285129688820589,0,-33256.3673896334,-31636.3656179814,-1620.00177165193
30701,1.86377600062326,0,0.0270412619921692,0,0.0560493198060556,0,12,0.998923638007139,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.286942830768883,0.507702089013313,0.104135589178503,9.77126652512281,0.283229004866756,0,-33250.6970956011,-31629.4501968084,-1621.24689879273
30801,1.84853886472514,0,0.0269317084742189,0,0.0557539895212865,0,12,1.00366831755251,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.290391152108673,0.505249100293026,0.100999100768925,9.8856338277289,0.295304199690096,0,-33254.483129326,-31630.096303506,-1624.38682582
30901,1.85595979497128,0,0.0271959260471912,0,0.0558467872246693,0,12,1.00620914893607,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.284954693586261,0.502259293535223,0.102590134453352,9.90382419752363,0.287258915445485,0,-33245.9607424061,-31630.4705689483,-1615.49017345784
31001,1.86018122357405,0,0.0267753896742281,0,0.05627302863215,0,12,1.00620914893607,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.284954693586261,0.501692207016879,0.101117996095566,9.90382419752363,0.283630173812619,0,-33245.4985933517,-31627.4965264859,-1618.00206686578
31101,1.85772030831821,0,0.0266356495237163,0,0.0563248582204639,0,12,1.00133574571914,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.285460068560937,0.501423110053522,0.0998779812788766,10.0349131069497,0.286016133545144,0,-33254.1308899556,-31634.6344172328,-1619.49647272281
31201,1.86744964171086,0,0.0266356495237163,0,0.056550464555515,0,12,1.00902162950037,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.283236248516656,0.509310585550438,0.0981692486696712,9.89006642958357,0.270534611880431,0,-33252.9326092268,-31634.4128473527,-1618.51976187405
31301,1.87079197294989,0,0.0269687737922816,0,0.0567251400357608,0,12,1.00902162950037,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.283377424284529,0.500430156001209,0.0997767716800461,9.99156922959066,0.268473725302999,0,-33255.5412355499,-31632.3123493777,-1623.2288861722
31401,1.86981066311523,0,0.0269687737922816,0,0.0562870317644804,0,12,1.01291726193183,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.279751700974688,0.51063232745747,0.0994163321821907,9.99156922959066,0.28026075705919,0,-33251.2190765501,-31634.986128061,-1616.23294848908
31501,1.86981066311523,0,0.0267286259888504,0,0.0564192444474898,0,12,1.00086503422852,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.2828952187255,0.508797709258697,0.100512401310824,9.96865360597705,0.283106074299937,0,-33249.699185112,-31634.7526502214,-1614.94653489062
31601,1.86374534133269,0,0.0265706118043929,0,0.0565897493173376,0,12,1.00512534866533,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.290739702238733,0.503790768534634,0.101310535391805,9.86530512885112,0.28348801902871,0,-33255.9410739293,-31639.6099812681,-1616.33109266117
31701,1.86432613412175,0,0.0261615998250232,0,0.056317722273486,0,12,1.0066384023949,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.280047777299125,0.505804198226266,0.101028886049513,9.86530512885112,0.277280896752561,0,-33258.7242039203,-31642.6190061094,-1616.10519781083
31801,1.85077799029478,0,0.0263816983749353,0,0.0558190573765918,0,12,1.00526983435731,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.279932063570512,0.503188809349496,0.0989374472407825,10.0101128697075,0.289800236620244,0,-33260.6275176597,-31644.8861873686,-1615.74133029103
31901,1.83811008474065,0,0.0261629698744723,0,0.055736184132613,0,12,0.993250245200014,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.283714550000129,0.503605903061958,0.09901548709098,9.92353971910013,0.285025698240863,0,-33262.2443465126,-31646.6124213013,-1615.63192521132
32001,1.83970906981788,0,0.0256137147408942,0,0.055932840209868,0,12,1.0037564651187,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.282746540219563,0.500445554584478,0.0983834727156762,9.79810944327075,0.275250201241618,0,-33258.8569187129,-31640.4565042239,-1618.40041448906
32101,1.83901032015666,0,0.0256137147408942,0,0.0559210623435044,0,12,1.0037564651187,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.283254081129793,0.498011275984198,0.0993605687262616,9.80197053041317,0.276224438045907,0,-33251.2859276993,-31639.659105736,-1611.62682196329
32201,1.85869515669449,0,0.026802288455315,0,0.0559541883529645,0,12,0.996604126370879,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.281980907842097,0.479205560906775,0.0969225545091733,9.82861559686928,0.293137816849532,0,-33249.1795665299,-31641.5972606388,-1607.58230589108
32301,1.84892864172306,0,0.0269762811774249,0,0.0558336027590558,0,12,0.998164870470212,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.282167375305479,0.490177337257519,0.0963810577316085,9.88737955374011,0.283017586046195,0,-33257.3016498649,-31641.5986992312,-1615.7029506337
32401,1.85363718271246,0,0.0263986922774583,0,0.055897250068415,0,12,1.00832297358131,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.284167462753051,0.491304463793626,0.0982444100023473,9.82011533698387,0.286481536843139,0,-33260.5561504912,-31636.7665074446,-1623.78964304653
32501,1.84441207461057,0,0.0265629900377316,0,0.055477897306866,0,12,0.997572582347131,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.284216217977046,0.496766573181492,0.0988994593327404,9.77409454934382,0.289811427038958,0,-33260.5706133725,-31641.1432092125,-1619.42740416009
32601,1.85217899074718,0,0.0272015010372825,0,0.0555275155152978,0,12,1.00612890873094,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.281967743505666,0.496216338654443,0.0976216380080723,9.90116554244422,0.297726555238146,0,-33256.9057212138,-31643.6647080522,-1613.24101316165
32701,1.84582595360356,0,0.0264925721932381,0,0.0559452303627813,0,12,1.00612890873094,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.283249122564231,0.497565901495843,0.100597537308549,9.90116554244422,0.287940526413382,0,-33264.5659218427,-31648.5995673756,-1615.96635446707
32801,1.84825856825264,0,0.0265082266753122,0,0.0559877265294481,0,12,1.00172935504544,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.281990230592522,0.503341380864977,0.0985450174189192,10.0543124876942,0.28660210233249,0,-33267.0499169725,-31643.754783089,-1623.29513388348
32901,1.84742530609744,0,0.0258667911541129,0,0.0563054143611116,0,12,0.997752145907889,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.278980296874082,0.503138064274051,0.0997787333872126,10.0903526237069,0.284812420501433,0,-33264.9794412513,-31639.5507247456,-1625.42871650573
33001,1.85228100852375,0,0.0265630660725824,0,0.0558514577757031,0,12,1.00299638420801,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.275880176785313,0.493963602364615,0.0948810062248559,10.048151847473,0.284812420501433,0,-33263.3615085506,-31637.9327920449,-1625.42871650573
33101,1.8537558861121,0,0.0261316414229119,0,0.0556974109295055,0,12,1.00162301386124,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.27884544606761,0.512291685337736,0.097572254508811,9.99411967492971,0.290802148389698,0,-33261.5913591935,-31647.1795391316,-1614.41182006189
33201,1.8537558861121,0,0.0263450206556766,0,0.0557481572317051,0,12,0.995610535034145,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.276763636214197,0.507739417077998,0.0948182426452694,10.0115158851005,0.285138785210318,0,-33268.7403406582,-31653.8159618739,-1614.92437878431
33301,1.85458850491899,0,0.027029278872537,0,0.0558491015811562,0,12,0.996539563201308,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.277865756628797,0.503018818130585,0.0957368135323455,10.0636992852094,0.287721034904578,0,-33259.4665005098,-31644.6954585111,-1614.77104199877
33401,1.8465246510095,0,0.0259092661972253,0,0.0555925815481797,0,12,0.997907883586477,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.27793095238468,0.525777269887584,0.0998854831518421,10.1012876190069,0.290689181866785,0,-33262.4699170544,-31645.2471923033,-1617.2227247511
33501,1.83863332745618,0,0.0261745125533963,0,0.0555257770361909,0,12,0.997954282215268,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.279854271108037,0.528509967790574,0.100262180192286,10.1337025104733,0.289670955438122,0,-33256.6290819329,-31641.1615238954,-1615.46755803752
33601,1.84690554484999,0,0.025903279165205,0,0.0554793161254594,0,12,1.0082183374705,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.275477463531955,0.51445717516394,0.099188555855246,10.0268866675359,0.289670955438122,0,-33256.0641368317,-31646.5059328396,-1609.55820399205
33701,1.83896843057311,0,0.0259040562936419,0,0.056013533901486,0,12,1.00499522096052,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.277482527601466,0.494908864231076,0.101506461161463,10.0880094245722,0.285889051502773,0,-33255.1965429408,-31641.6913918979,-1613.5051510429
33801,1.8459757855621,0,0.0260676781144248,0,0.0557990742298304,0,12,1.00181827046606,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.273792115957178,0.482201792527099,0.0945968083901686,9.95348197429392,0.287928369421225,0,-33252.7033423077,-31636.884542014,-1615.81880029363
33901,1.84590654642683,0,0.0254844294675045,0,0.055640523866959,0,12,1.00224749153962,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.272745822391285,0.491963582260127,0.0924065037077584,9.8979530455609,0.28589507014076,0,-33252.089119528,-31636.9439245745,-1615.14519495346
34001,1.84543140715778,0,0.0264006029308125,0,0.05572655284122,0,12,1.00817315886765,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.27846933804693,0.468883830055632,0.093737291929555,9.81513499629659,0.287123416941415,0,-33247.4072153068,-31637.0899368773,-1610.31727842949
34101,1.84543140715778,0,0.0262898183954474,0,0.0557599884830117,0,12,0.99661508621678,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.279391922499996,0.457353686113452,0.0934835123951962,9.62491147663958,0.287123416941415,0,-33242.0232207593,-31635.8699663561,-1606.15325440313
34201,1.84309034886854,0,0.0258119283189701,0,0.0559128033287263,0,12,0.997094515900086,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.281780738086485,0.468567367814247,0.0963880927691336,9.69544765121894,0.290097035217844,0,-33239.799296886,-31636.541891172,-1603.25740571397
34301,1.8426493499942,0,0.0258023179486747,0,0.0557547003836561,0,12,1.01045767506243,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.277432615982983,0.463899661428489,0.0903943846555931,9.72925302653731,0.289808483914364,0,-33249.3183853581,-31645.3063753719,-1604.01200998625
34401,1.83968100685223,0,0.0256535241842033,0,0.0557870387940198,0,12,1.00669867911573,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.281922025200633,0.480998679806666,0.0969461967962912,9.70533011793695,0.288548222505543,0,-33249.8719689819,-31639.6030533859,-1610.268915596
34501,1.85774832142639,0,0.0261223823858152,0,0.0562434882094741,0,12,1.00669867911573,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.28300894567794,0.476451848471106,0.097499602759753,9.59310469037618,0.277308927061262,0,-33254.7845458964,-31640.9463236907,-1613.8382222057
34601,1.85207783074808,0,0.0249218731972295,0,0.0563872558154261,0,12,1.00185848382241,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.284008343911407,0.465177419696367,0.0926479788431886,9.32602756536587,0.270597405528914,0,-33267.5443979238,-31650.6778168557,-1616.86658106812
34701,1.84792653530831,0,0.0250561637445261,0,0.0560734370265965,0,12,1.00766587110806,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.282774020602633,0.477391322683591,0.0952849145578171,9.63629043670452,0.285543549021003,0,-33278.2146130155,-31655.0657305308,-1623.14888248468
34801,1.85051838401333,0,0.0250344038354943,0,0.0560966655424891,0,12,1.00766587110806,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.283404150275685,0.465581964197165,0.0973251127834708,9.49655063969721,0.291927714366671,0,-33277.7309255468,-31656.2359960242,-1621.4949295226
34901,1.85152039902133,0,0.0253497567042058,0,0.0561134288962078,0,12,1.01078532199181,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.282942611259795,0.4653688978442,0.0960638324007525,9.54872939869509,0.2794093599705,0,-33289.4569272763,-31662.0971048766,-1627.35982239973
35001,1.86324344919399,0,0.0256461667417112,0,0.0567638628958607,0,12,1.01414115045323,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.284710141095044,0.472473881032858,0.0960638324007525,9.57528754117793,0.276898384180777,0,-33287.5721407029,-31663.8374423586,-1623.73469834427
35101,1.87202434049675,0,0.0260609741793083,0,0.0569592097778741,0,12,1.00077048920105,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.281229434743393,0.472473881032858,0.0956548780918357,9.66195170926286,0.267171177196708,0,-33282.9382913601,-31664.7360105976,-1618.20228076256
35201,1.87161788906147,0,0.0253725798943627,0,0.0570650526744229,0,12,1.0074779587141,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.277681489406959,0.474562145757202,0.0956548780918357,9.66195170926286,0.268040258353799,0,-33285.9665566785,-31669.4284823904,-1616.53807428808
35301,1.86169925653721,0,0.0259046419912496,0,0.0565730084257958,0,12,1.00698835732556,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.276063838955826,0.479137809558159,0.0956548780918357,9.62603589037417,0.25412207439046,0,-33291.5078887929,-31678.952833153,-1612.55505563991
35401,1.86913692604287,0,0.0259275070951648,0,0.0567312468262955,0,12,1.01041158380462,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.277980048079899,0.466074602388021,0.0956548780918357,9.52868849168947,0.264822479879434,0,-33288.8085356952,-31676.2551652067,-1612.55337048854
35501,1.87827718127806,0,0.0255799060269971,0,0.0566309558669403,0,12,1.01000393685455,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.277346085438677,0.462675836182838,0.0903763567369595,9.58681827797136,0.281770703896151,0,-33288.6518375518,-31675.8691733773,-1612.78266417455
35601,1.86638211185297,0,0.0254152077254502,0,0.0565355376255279,0,12,1.01000393685455,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.272698481559048,0.462675836182838,0.0917884966237153,9.62649138373994,0.279179772269782,0,-33284.4286749989,-31669.586667269,-1614.84200772985
35701,1.86609993149747,0,0.0259120236550227,0,0.0563008797101541,0,12,1.00765779153103,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.27263342466016,0.476335434685948,0.0951538933646862,9.69392565280241,0.280965526379219,0,-33284.2663953566,-31664.2154045724,-1620.05099078417
35801,1.86201590152182,0,0.0256885776729501,0,0.0565301422691662,0,12,1.00823045269333,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.276330352413805,0.484975838176397,0.0988565012595492,9.8147146160445,0.277384371834942,0,-33282.6910720967,-31664.3340870052,-1618.3569850915
35901,1.8563255918687,0,0.025137628463395,0,0.0565537786677764,0,12,0.997856759598553,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.277216844641662,0.492517233240377,0.0979653420635784,9.78591630546051,0.267535131820426,0,-33282.8308110231,-31667.1148090991,-1615.71600192404
36001,1.85085281784053,0,0.0251066749005237,0,0.0560710102774166,0,12,1.00225634484555,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.28128956567433,0.493982176588191,0.0979653420635784,9.80543320284762,0.283162150145762,0,-33280.3819119929,-31664.8784098166,-1615.50350217627
36101,1.84060127227422,0,0.0253995544142632,0,0.0554970941414123,0,12,1.01674193284206,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.285947101635314,0.48253388220984,0.0976037628383414,9.54197333989723,0.292220912452135,0,-33271.3797633124,-31663.3104190458,-1608.06934426665
36201,1.8336025462983,0,0.025719351756773,0,0.0554370171555056,0,12,0.995796748748537,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.29239341509762,0.48253388220984,0.0980312154374209,9.55106370203785,0.291322192875867,0,-33268.7281856566,-31656.4841767401,-1612.24400891648
36301,1.8285470417888,0,0.0250984530195912,0,0.0558001332443571,0,12,0.992821042002013,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.291427859667569,0.48253388220984,0.102062449789226,9.51070532534866,0.287836413759827,0,-33282.1022818822,-31662.0471686848,-1620.05511319739
36401,1.82158328604228,0,0.0246779663012341,0,0.0556102167752751,0,12,1.01042094512055,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.291622225310107,0.485000889394937,0.0988468420057543,9.48122205174658,0.28338649845844,0,-33276.6118714472,-31658.5190010979,-1618.09287034928
36501,1.82246601588831,0,0.0243478293881499,0,0.0560481604265891,0,12,1.0036178165809,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.297831223260942,0.484061500019195,0.10364900595389,9.41978328447291,0.273904283928438,0,-33281.1545596819,-31660.8911414336,-1620.26341824837
36601,1.82472054967828,0,0.0239628311896905,0,0.0561802692776975,0,12,1.00405631669489,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.293234528253937,0.484061500019195,0.100574873627755,9.40660130679444,0.272891125058556,0,-33278.6336684705,-31659.925200778,-1618.70846769251
36701,1.82643838039272,0,0.0239037426711987,0,0.0561671994515417,0,12,1.0056931352726,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.298687634276891,0.484061500019195,0.104931383273559,9.2841598152484,0.274871022859331,0,-33271.2581665458,-31651.7552554542,-1619.50291109153
36801,1.83336011118428,0,0.024151813719201,0,0.0563152618445416,0,12,1.00593702200475,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.299424399189699,0.484061500019195,0.104931383273559,9.30410117372297,0.282874041606414,0,-33272.5258915827,-31650.6839305589,-1621.84196102382
36901,1.83558135288429,0,0.0245321204873604,0,0.056013884261141,0,12,0.996489443024784,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.299606280151932,0.484061500019195,0.106000568109783,9.30940594591742,0.29454545924012,0,-33268.6656832559,-31652.3481775314,-1616.3175057245
37001,1.83571282926659,0,0.0246388422909022,0,0.0560282095293091,0,12,1.01102094808179,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.296441944434012,0.481610987429161,0.102120336761657,9.35738303113783,0.285423945790885,0,-33265.1156834259,-31653.0445769527,-1612.07110647316
37101,1.82347869455089,0,0.0237009889229232,0,0.0561045837126981,0,12,1.00562589147209,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.292043670810426,0.473862518632113,0.105228229702177,9.25895463732131,0.28357324619854,0,-33272.8603278795,-31658.392248145,-1614.46807973451
37201,1.81626512102701,0,0.023307708600378,0,0.056015949760101,0,12,1.00808636037132,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.294932473542951,0.477680329382876,0.105228229702177,9.23432123342284,0.275413470759452,0,-33270.2218892018,-31658.4634314299,-1611.75845777184
37301,1.81218076073542,0,0.0232609145968553,0,0.0558291602424019,0,12,1.00605933373201,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.295526924943278,0.476366531556337,0.10021655049285,9.32617306737539,0.284874197851007,0,-33268.4965949411,-31658.7552883208,-1609.74130662033
37401,1.81586678095697,0,0.0229636221668536,0,0.055864905638704,0,12,1.00937823756935,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.291774756744924,0.475369875696333,0.101380890369431,9.30882727346649,0.281717797487322,0,-33270.9609105973,-31658.9950068296,-1611.9659037677
37501,1.8189448920623,0,0.0233955467323676,0,0.0559850060562524,0,12,1.01234200237898,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.292304377844859,0.487235501321232,0.102733811422856,9.46579669607661,0.278195912945061,0,-33271.2856327266,-31656.9307597653,-1614.35487296129
37601,1.81261190433221,0,0.0232442162191338,0,0.0560285832356487,0,12,1.00630423722214,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.294151913206194,0.487235501321232,0.10599436378714,9.50533555802551,0.282803822062159,0,-33279.9889452117,-31662.7911366441,-1617.19780856762
