sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,th1_SP,th2_SP,th3_SP,alpha_SP,sigma1_vac,sigma2_vac,lnlike,likelihood,prior_prob
4201,2.54637469882146,0,0.0611622485774569,0,0.0658156094839797,0,12,1.12854604574386,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.689277430092916,0.680076831500046,0.512151932255364,6.84692282229662,0.258752240273171,0,-35475.9595328999,-33673.9746335444,-1801.98489935552
4301,2.3229632277973,0,0.0566011404641904,0,0.0519541088258848,0,12,1.1549854996847,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.693270879914052,0.643098472070415,0.579850375910755,7.93935949914158,0.749249368018936,0,-35449.9799069947,-33750.6978532477,-1699.28205374703
4401,2.3229632277973,0,0.0566011404641904,0,0.0519541088258848,0,12,1.1549854996847,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.69967064171331,0.643974030357786,0.570231149599422,7.93935949914158,0.749249368018936,0,-35410.284337777,-33708.9688277814,-1701.31550999558
4501,2.3229632277973,0,0.0566011404641904,0,0.0519541088258848,0,12,1.1362970873015,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.708746083672158,0.631789637776092,0.564074628027156,7.93935949914158,0.749249368018936,0,-35363.7222894487,-33669.4467903319,-1694.27549911687
4601,2.3229632277973,0,0.0569100234680809,0,0.0519541088258848,0,12,1.1362970873015,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.715225792578421,0.628872854893562,0.548440278999042,7.93935949914158,0.744747642851435,0,-35313.1567655748,-33631.7440381023,-1681.41272747254
4701,2.3229632277973,0,0.0569100234680809,0,0.0519541088258848,0,12,1.1362970873015,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.717318700924515,0.621923251543194,0.537207302281167,7.93935949914158,0.744747642851435,0,-35296.7987666359,-33615.1313621403,-1681.66740449553
4801,2.3229632277973,0,0.0569100234680809,0,0.0519541088258848,0,12,1.08009945158847,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.72559419311583,0.627339578662068,0.528121022908017,7.93935949914158,0.744747642851435,0,-35273.6857935784,-33591.0437792891,-1682.64201428929
4901,2.3229632277973,0,0.0569100234680809,0,0.0519541088258848,0,12,1.08009945158847,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.728078493562061,0.624445169835817,0.519113318959717,7.93935949914158,0.744747642851435,0,-35251.4256703426,-33578.1508573297,-1673.2748130129
5001,2.3229632277973,0,0.0569100234680809,0,0.0519541088258848,0,12,1.08009945158847,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.735697703799232,0.622421568690334,0.513310536653735,7.93935949914158,0.744747642851435,0,-35229.2853111522,-33552.7980079585,-1676.48730319364
5101,2.3229632277973,0,0.0569100234680809,0,0.0519541088258848,0,12,1.08009945158847,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.727182231354527,0.60341796546476,0.508282458670437,7.93935949914158,0.744747642851435,0,-35195.1891904156,-33521.628739852,-1673.56045056359
5201,2.3229632277973,0,0.0569100234680809,0,0.0519541088258848,0,12,1.08009945158847,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.729417189289815,0.583560937922448,0.504235858926549,7.93935949914158,0.744747642851435,0,-35144.6788933144,-33469.7233954837,-1674.95549783072
5301,2.3229632277973,0,0.0569100234680809,0,0.0519541088258848,0,12,1.11238950828556,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.7268793385569,0.575252251999919,0.485759679093026,7.93935949914158,0.744747642851435,0,-35096.2216384695,-33428.3317938142,-1667.88984465526
5401,2.3229632277973,0,0.0569100234680809,0,0.0519541088258848,0,12,1.08877570042387,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.72789661768591,0.566903588082642,0.472495805709623,7.93935949914158,0.744747642851435,0,-35072.5493923799,-33400.8032137908,-1671.74617858906
5501,2.3229632277973,0,0.0569100234680809,0,0.0519541088258848,0,12,1.08877570042387,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.729370917310007,0.567880836701952,0.469640233048703,7.93935949914158,0.744747642851435,0,-35057.0955138511,-33384.62125317,-1672.47426068101
5601,2.3229632277973,0,0.0569100234680809,0,0.0519541088258848,0,12,1.08877570042387,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.726336366944015,0.567959458979312,0.459250186230056,7.93935949914158,0.740151220869738,0,-35046.3581023249,-33375.3155404472,-1671.04256187771
5701,2.3229632277973,0,0.0569100234680809,0,0.0519541088258848,0,12,1.08877570042387,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.735525538155343,0.56941624666797,0.452511054687202,7.93935949914158,0.740151220869738,0,-35028.8798526353,-33361.2422208812,-1667.63763175414
5801,2.3229632277973,0,0.0569100234680809,0,0.0519541088258848,0,12,1.08877570042387,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.730607271471526,0.565219652578235,0.449230485414155,7.93935949914158,0.740151220869738,0,-35015.3651761441,-33343.0577785438,-1672.30739760031
5901,2.3229632277973,0,0.0569100234680809,0,0.0518397079082206,0,12,1.08877570042387,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.739913252040278,0.548006933364086,0.443903512656689,7.93935949914158,0.740151220869738,0,-34979.7942445501,-33308.9635690221,-1670.83067552797
6001,2.3229632277973,0,0.0569100234680809,0,0.0518397079082206,0,12,1.08877570042387,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.740992719430942,0.550472933766432,0.43805006186245,7.93935949914158,0.737525812387466,0,-34945.8769392064,-33280.7029535488,-1665.17398565759
6101,2.3229632277973,0,0.0569100234680809,0,0.0518397079082206,0,12,1.09308097593021,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.735606808669399,0.546259365892038,0.430534629398025,7.93935949914158,0.737525812387466,0,-34932.5154600128,-33265.8584089289,-1666.6570510839
6201,2.3092002495192,0,0.0569100234680809,0,0.0514503048500046,0,12,1.09308097593021,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.724854090127628,0.544323239135556,0.424285667981021,7.93935949914158,0.737525812387466,0,-34911.0239781558,-33245.6202218866,-1665.40375626926
6301,2.3092002495192,0,0.0569100234680809,0,0.0514503048500046,0,12,1.09308097593021,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.726983573485631,0.538699061344378,0.413251290423796,7.93935949914158,0.737525812387466,0,-34893.3673084386,-33226.2950720693,-1667.07223636933
6401,2.50592006901279,0,0.058202821991872,0,0.0654285555006937,0,12,1.06794857850764,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.668473793363665,0.547629546655807,0.339873214522376,6.76719022449106,0.246827489985153,0,-34886.6450254238,-33109.4883291578,-1777.15669626595
6501,2.50592006901279,0,0.058202821991872,0,0.0654285555006937,0,12,1.06794857850764,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.667352707516402,0.538354987185447,0.335206835216377,6.76719022449106,0.246827489985153,0,-34850.2945282074,-33079.0157930854,-1771.27873512199
6601,2.4693285654299,0,0.056563918592874,0,0.0654285555006937,0,12,1.06794857850764,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.649022686074023,0.52908111541299,0.315668025673367,6.76719022449106,0.246827489985153,0,-34803.7498037404,-33033.3946270326,-1770.35517670785
6701,2.4693285654299,0,0.056563918592874,0,0.0654285555006937,0,12,1.06794857850764,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.65181865405757,0.529027947296853,0.301714967289008,6.76719022449106,0.231414393852465,0,-34760.3908019568,-32987.3299148014,-1773.06088715537
6801,2.4693285654299,0,0.056563918592874,0,0.0654285555006937,0,12,1.06794857850764,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.657189853608143,0.524992490652948,0.288401920341421,6.76719022449106,0.231414393852465,0,-34729.1156870357,-32955.5869903793,-1773.52869665644
6901,2.4693285654299,0,0.056563918592874,0,0.0654285555006937,0,12,1.06794857850764,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.657745823133737,0.514649420422501,0.290009697170462,6.76719022449106,0.233976203282364,0,-34699.7257504213,-32929.2960985459,-1770.42965187536
7001,2.4693285654299,0,0.056563918592874,0,0.0654285555006937,0,12,1.06794857850764,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.663818574117031,0.511054548246319,0.279486490525305,6.76719022449106,0.233976203282364,0,-34681.4763603204,-32903.2880175944,-1778.18834272604
7101,2.4693285654299,0,0.0557616668031551,0,0.0654285555006937,0,12,1.06794857850764,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.658262432070915,0.497040336688514,0.267355529561173,6.76719022449106,0.233976203282364,0,-34621.2762609667,-32844.333439273,-1776.94282169366
7201,2.4693285654299,0,0.0557616668031551,0,0.0654285555006937,0,12,1.06794857850764,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.645665248488076,0.495741449515334,0.259597236106637,6.76719022449106,0.233976203282364,0,-34594.9474210407,-32821.4861324806,-1773.46128856014
7301,2.45789931071922,0,0.0557616668031551,0,0.0654285555006937,0,12,1.06722669641022,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.63021877505118,0.496893996882717,0.245346979531459,6.76719022449106,0.217830161934253,0,-34574.2469054486,-32799.1572027562,-1775.08970269234
7401,2.45789931071922,0,0.0557616668031551,0,0.0654285555006937,0,12,1.06722669641022,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.621575613026507,0.489924536603502,0.249843771236483,6.76719022449106,0.217830161934253,0,-34567.7684394813,-32790.6809767583,-1777.08746272299
7501,2.45789931071922,0,0.0555801790184341,0,0.0654285555006937,0,12,1.06722669641022,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.609720004161354,0.477932175127788,0.244963948067743,6.76719022449106,0.217830161934253,0,-34536.6621682285,-32758.2992346098,-1778.36293361866
7601,2.45789931071922,0,0.0555801790184341,0,0.0654285555006937,0,12,1.06722669641022,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.600783524685539,0.465815946080255,0.239888259384315,6.76719022449106,0.217957103366498,0,-34534.3077174184,-32755.9546013349,-1778.35311608346
7701,2.45789931071922,0,0.0555801790184341,0,0.0654285555006937,0,12,1.06722669641022,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.596236773985438,0.455123407577629,0.236059203816112,6.76719022449106,0.217957103366498,0,-34511.9091837042,-32735.2958737569,-1776.6133099473
7801,2.28127675289288,0,0.0559758675773628,0,0.0515845205867663,0,12,1.06649092712905,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.669613835483323,0.438717129887082,0.259172039576806,7.93935949914158,0.688873529403936,0,-34484.5950690823,-32842.8951772228,-1641.69989185955
7901,2.45789931071922,0,0.0555801790184341,0,0.0654285555006937,0,12,1.06722669641022,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.588796813117806,0.441770555875263,0.213082876314874,6.76719022449106,0.217957103366498,0,-34448.1607454753,-32685.0594731417,-1763.10127233361
8001,2.28127675289288,0,0.0559758675773628,0,0.0515411007683724,0,12,1.06649092712905,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.69057814626256,0.429572666052263,0.239073779694736,7.93935949914158,0.688873529403936,0,-34452.9154048213,-32805.3941934241,-1647.52121139722
8101,2.28127675289288,0,0.0544011453422718,0,0.0515411007683724,0,12,1.06649092712905,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.684158912114799,0.416948794559576,0.226113055176102,7.93935949914158,0.688873529403936,0,-34414.2482138459,-32770.5052816439,-1643.74293220204
8201,2.28127675289288,0,0.0544011453422718,0,0.0515411007683724,0,12,1.06649092712905,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.671397169232368,0.404074056495447,0.217295752982609,7.93935949914158,0.688873529403936,0,-34377.8807478186,-32733.1721888063,-1644.70855901223
8301,2.28127675289288,0,0.0544011453422718,0,0.0515411007683724,0,12,1.06649092712905,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.666365878025535,0.394775616950356,0.211335428107995,7.93935949914158,0.688873529403936,0,-34363.4192859052,-32720.6155819454,-1642.80370395985
8401,2.28127675289288,0,0.0544011453422718,0,0.0515411007683724,0,12,1.06649092712905,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.655012575366999,0.386363297619391,0.203443178322632,7.93935949914158,0.682368089600932,0,-34331.479244794,-32685.9078554667,-1645.57138932733
8501,2.26989482576027,0,0.0544011453422718,0,0.0515411007683724,0,12,1.06649092712905,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.649851672437507,0.373107065295335,0.192350643726531,7.93935949914158,0.682368089600932,0,-34291.1364446997,-32646.5810288323,-1644.55541586746
8601,2.26989482576027,0,0.0544011453422718,0,0.0515411007683724,0,12,1.06325369875412,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.643089750900398,0.361543842835818,0.187995740342885,7.93935949914158,0.682368089600932,0,-34266.6117811367,-32623.8520158287,-1642.75976530792
8701,2.26989482576027,0,0.0544011453422718,0,0.0515411007683724,0,12,1.06325369875412,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.632368563553318,0.35171399486484,0.178543261485174,7.93935949914158,0.682368089600932,0,-34251.3830863802,-32607.3207377796,-1644.06234860061
8801,2.26989482576027,0,0.0541752693499439,0,0.0515411007683724,0,12,1.06325369875412,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.635945536633953,0.344346654987894,0.172704630240332,7.93935949914158,0.682368089600932,0,-34243.4121129607,-32597.6304732231,-1645.78163973767
8901,2.26989482576027,0,0.0541752693499439,0,0.0515411007683724,0,12,1.06325369875412,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.633508400665596,0.341876574833877,0.174577651924919,7.93935949914158,0.682368089600932,0,-34237.7736308069,-32585.6335253739,-1652.14010543293
9001,2.26989482576027,0,0.0541752693499439,0,0.0515411007683724,0,12,1.06325369875412,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.632195062111132,0.337843944861088,0.177311215086374,7.93935949914158,0.682368089600932,0,-34230.9795872712,-32582.6652996755,-1648.31428759563
