sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_vac,sigma1_vac,sigma2_vac,lnlike,likelihood,prior_prob
1,2.9481447013095,0,0.0998750985995866,0,0.157002746267244,0,9,1.9638666973915,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0657010269351304,0,0,1,1.22039778460749,0,-3448.81806007005,-3117.77749972577,-331.040560344279
101,3.03167547237128,0,0.097893896911759,0,0.144702569667716,0,9,2.73959105741233,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.0690618003578857,0,0,1,1.27475007056841,0,-3002.42998461306,-2563.72471905495,-438.70526555811
201,3.35888939106487,0,0.0780843691387591,0,0.0746145477927782,0,9,2.62813277260301,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.253236419423918,0,0,1,1.10227679761982,0,-2712.77091276485,-2215.92898650627,-496.841926258574
301,3.29558824415594,0,0.115408776128555,0,0.0598630865241475,0,9,1.97728216993273,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.216835478106461,0,0,1,0.710347171570664,0,-2569.68533387893,-2051.52093554598,-518.164398332954
401,3.29558824415594,0,0.118807340835695,0,0.0598630865241475,0,9,1.82102876947304,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.230857525823194,0,0,1,0.620090075622204,0,-2472.13599095678,-1940.20363377957,-531.932357177215
501,3.16605970990607,0,0.118807340835695,0,0.0601075752172992,0,9,1.74632695933881,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.259584767266669,0,0,1,0.60809872949663,0,-2408.53426859252,-1873.56934812098,-534.964920471545
601,3.0628339962464,0,0.107460412857073,0,0.0575902846272923,0,9,1.55291694735835,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.211247310381682,0,0,1,0.681860500054151,0,-2351.69212008119,-1805.26874238037,-546.423377700823
701,3.0628339962464,0,0.107460412857073,0,0.0575902846272923,0,9,1.40906709652777,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.202400202988736,0,0,1,0.589122667106634,0,-2300.86167105585,-1735.02690217932,-565.83476887653
801,2.86323205163692,0,0.0964329853495164,0,0.0558785212918333,0,9,1.41568352845854,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.193543101432929,0,0,1,0.589122667106634,0,-2265.95126163924,-1698.81830898708,-567.132952652164
901,2.83328371033354,0,0.0933694514512562,0,0.0554269930833138,0,9,1.26245913724955,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.205472776180837,0,0,1,0.597025550499401,0,-2226.72266018883,-1670.64462704083,-556.078033147997
1001,2.82685933688767,0,0.0879500910896752,0,0.0526632979953464,0,9,1.23847057631778,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.18799352029208,0,0,1,0.669315214493305,0,-2179.4352306364,-1628.43105028037,-551.004180356037
1101,2.68029147423714,0,0.0767101184776721,0,0.0529146876684082,0,9,1.23847057631778,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.162065677291994,0,0,1,0.489365832201696,0,-2142.46445044782,-1605.27613577988,-537.188314667947
1201,2.57259076118861,0,0.0720565047926298,0,0.0498061146814539,0,9,1.17644344048749,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.169571019899315,0,0,1,0.598189590532857,0,-2127.66584092028,-1596.31032706744,-531.355513852844
1301,2.74177145819858,0,0.0756362179124283,0,0.0541883210994951,0,9,1.17543490800815,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.185003107123653,0,0,1,0.595043353918384,0,-2130.20949954997,-1587.07802902909,-543.131470520876
1401,2.74943355922693,0,0.0746725063535143,0,0.0534428892633304,0,9,1.1802090641465,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.174710206877177,0,0,1,0.592798030408767,0,-2120.57900163448,-1576.80405179948,-543.774949835003
1501,2.64563329782215,0,0.0753043929042479,0,0.052451272780746,0,9,1.10646354417299,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.186331721343568,0,0,1,0.605740440997311,0,-2119.61453644551,-1573.7284347713,-545.886101674212
1601,2.68113302827263,0,0.0732660634243553,0,0.0528272101632786,0,9,1.17780666138786,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.159563978206751,0,0,1,0.585139245814101,0,-2111.69678060362,-1566.0572770148,-545.63950358882
1701,2.685281830305,0,0.0719494690355307,0,0.0511088355030712,0,9,1.08727379975733,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.158330809435224,0,0,1,0.698001075793409,0,-2109.27650250099,-1564.8017925852,-544.474709915786
1801,2.65401929122222,0,0.0701131930633409,0,0.0512747468247975,0,9,1.09424044596645,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.160595068080478,0,0,1,0.717520174832533,0,-2102.53269648763,-1561.92144314157,-540.611253346062
1901,2.61785571516676,0,0.0724977703723606,0,0.0509268238330175,0,9,1.10685596551639,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.177094866028143,0,0,1,0.641021329748142,0,-2106.98883247064,-1565.75676037206,-541.232072098584
2001,2.62427176832813,0,0.0721851345578646,0,0.0503630046481004,0,9,1.14868819733786,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.161082742125804,0,0,1,0.663862233233329,0,-2107.31468907517,-1556.50713679209,-550.807552283089
2101,2.62846207704142,0,0.0698545886764979,0,0.0510466420298956,0,9,1.17403289721846,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.151916779060158,0,0,1,0.673298575425767,0,-2115.63340153103,-1563.43428376874,-552.199117762288
2201,2.63546621684493,0,0.0714173692830057,0,0.0527269549942573,0,9,1.14898841304523,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.167793778988737,0,0,1,0.69106577116515,0,-2108.94741090665,-1560.9309101058,-548.016500800854
2301,2.57166897560476,0,0.0664574134387832,0,0.0542972750805675,0,9,1.17143289132175,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.180767014254263,0,0,1,0.657286521234413,0,-2119.10335189787,-1565.88683812181,-553.216513776068
2401,2.66303504600618,0,0.0680432115921887,0,0.0537523328529257,0,9,1.13337497473326,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.157766528890644,0,0,1,0.632184181169596,0,-2093.18883024615,-1547.3227792844,-545.866050961759
2501,2.66123144886975,0,0.0702135113556296,0,0.0521035590323144,0,9,1.14398247191295,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.134576554636197,0,0,1,0.6302406307626,0,-2109.64045402617,-1555.25257958243,-554.38787444374
2601,2.64852172661125,0,0.0659445137453906,0,0.0519967112094179,0,9,1.14278665307642,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.122587439491057,0,0,1,0.569896678638688,0,-2103.11905234016,-1550.37825851461,-552.740793825549
2701,2.5348290364889,0,0.0634588733036098,0,0.0532078169661054,0,9,1.12391663232084,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.135641892710027,0,0,1,0.607277120813937,0,-2100.30429766661,-1541.23687617071,-559.067421495897
2801,2.5528808248584,0,0.0570486496822886,0,0.0533521462183807,0,9,1.14365372834543,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.132117004994736,0,0,1,0.622102796963255,0,-2103.1152686888,-1543.91691068164,-559.198358007158
2901,2.503539375325,0,0.0598147655864476,0,0.0516147494717376,0,9,1.09084087423988,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,0.145688002256155,0,0,1,0.637877641690394,0,-2093.99626316435,-1535.28086108159,-558.715402082766
