sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,lnlike,likelihood,prior_prob
1701,2.3127916418016,0,0.203013270741794,0,0.0186616183724255,0,12,1.00430517923087,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6699.42598241631,-5553.07505272959,-1146.35092968672
1801,2.32229607012123,0,0.209875666697044,0,0.0186616183724255,0,12,1.00430517923087,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6702.62417223084,-5551.26443855458,-1151.35973367626
1901,2.32229607012123,0,0.208394115229603,0,0.0186616183724255,0,12,1.00430517923087,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6697.2118294342,-5548.27201267811,-1148.93981675609
2001,2.32229607012123,0,0.207727316438686,0,0.0186616183724255,0,12,0.986616837908514,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6704.166808561,-5551.69920649699,-1152.467602064
2101,2.32229607012123,0,0.202545141682494,0,0.0194506269879639,0,12,0.984666866715997,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6687.68031126292,-5542.71319859842,-1144.9671126645
2201,2.32229607012123,0,0.200674582130741,0,0.0193885245826095,0,12,0.984666866715997,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6679.20713427086,-5538.37905062188,-1140.82808364899
2301,2.32229607012123,0,0.201334585223813,0,0.0193885245826095,0,12,0.984666866715997,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6681.97610746183,-5529.9880907504,-1151.98801671143
2401,2.32278890870512,0,0.19856415516464,0,0.0193885245826095,0,12,0.984666866715997,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6675.80708150276,-5523.79818836329,-1152.00889313947
2501,2.30482408758253,0,0.200101537557785,0,0.0193885245826095,0,12,0.984666866715997,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6674.86279936864,-5513.15271187451,-1161.71008749412
2601,2.29778815843165,0,0.200101537557785,0,0.0193885245826095,0,12,0.984666866715997,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6654.93861156279,-5508.65789375801,-1146.28071780478
2701,2.30144816301763,0,0.197117756165098,0,0.0193885245826095,0,12,0.984666866715997,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6691.48392863748,-5510.31293342612,-1181.17099521136
2801,2.38879693280906,0,0.218162407285999,0,0.0181568790227175,0,12,0.979323119972833,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6708.97887112111,-5522.19870252464,-1186.78016859647
2901,2.36087712012231,0,0.219746727475431,0,0.0181568790227175,0,12,0.979323119972833,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6703.12381170103,-5512.97421488961,-1190.14959681142
3001,2.26501483935863,0,0.199800753148738,0,0.0191810389980674,0,12,0.986257563927211,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6707.19140752458,-5503.20029753206,-1203.99110999251
3101,2.36742482613772,0,0.215910091788974,0,0.0185782860964537,0,12,0.979323119972833,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6654.55539708534,-5487.35032095074,-1167.20507613459
3201,2.39816354997456,0,0.215928523896728,0,0.0185782860964537,0,12,0.979323119972833,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6658.0465313913,-5479.88786071311,-1178.15867067818
3301,2.39922865200788,0,0.220616377030965,0,0.0187489058822393,0,12,0.979323119972833,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6638.26668010392,-5471.4078202725,-1166.85885983142
3401,2.39922865200788,0,0.220616377030965,0,0.0187609752640128,0,12,0.979323119972833,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6623.65072476354,-5461.31450760324,-1162.3362171603
3501,2.3705558443442,0,0.212566527610179,0,0.018756166822277,0,12,0.979323119972833,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6623.77686152817,-5466.45587087311,-1157.32099065506
3601,2.3705558443442,0,0.212566527610179,0,0.018756166822277,0,12,0.979323119972833,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6665.86765609536,-5473.91297258577,-1191.95468350959
3701,2.3753250816837,0,0.214949439840857,0,0.0185988451587036,0,12,1.00950693944469,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6691.3059831512,-5529.99576488186,-1161.31021826934
3801,2.3705558443442,0,0.208022677993867,0,0.0189258776605129,0,12,0.979323119972833,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6688.89849714559,-5478.48330193583,-1210.41519520977
3901,2.3705558443442,0,0.214504021524917,0,0.0186897961422801,0,12,0.979323119972833,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6690.58465873404,-5477.05864974062,-1213.52600899342
4001,2.3936049329117,0,0.214504021524917,0,0.0186897961422801,0,12,0.979323119972833,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6661.36639374521,-5475.99528790985,-1185.37110583536
4101,2.3936049329117,0,0.217300336856861,0,0.0186897961422801,0,12,0.979323119972833,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6641.76605232276,-5466.68590867987,-1175.08014364288
4201,2.39025870785117,0,0.216247465766501,0,0.0186897961422801,0,12,0.979323119972833,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6657.07629826999,-5471.3421204944,-1185.73417777559
4301,2.40043381229043,0,0.216320139870513,0,0.0186897961422801,0,12,0.979323119972833,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6630.0849735557,-5458.07485008984,-1172.01012346585
4401,2.3395076174289,0,0.217594879867975,0,0.0184939389582723,0,12,0.962225233088247,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6628.69539298306,-5489.51950243985,-1139.17589054322
4501,2.3395076174289,0,0.218664901589509,0,0.0184939389582723,0,12,0.962225233088247,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6622.3927209013,-5484.09125444032,-1138.30146646098
4601,2.3395076174289,0,0.218664901589509,0,0.0184939389582723,0,12,0.962225233088247,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6633.09559577751,-5490.47764702662,-1142.6179487509
4701,2.3395076174289,0,0.21644441699842,0,0.0184939389582723,0,12,1.00510698568542,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6603.61648212232,-5480.38012391137,-1123.23635821095
4801,2.30135612674057,0,0.210740346487146,0,0.0184939389582723,0,12,0.978797432035207,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6597.83524211983,-5476.62512189847,-1121.21012022135
4901,2.30135612674057,0,0.209404500576202,0,0.0184939389582723,0,12,0.978797432035207,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6587.56723380969,-5473.53395773722,-1114.03327607247
5001,2.30135612674057,0,0.209404500576202,0,0.0184939389582723,0,12,0.965166733949445,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6593.83012898465,-5471.74169586863,-1122.08843311602
5101,2.30135612674057,0,0.211569952035788,0,0.0184939389582723,0,12,0.965166733949445,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6600.98621007195,-5481.69596807596,-1119.29024199599
5201,2.31480159070343,0,0.211569952035788,0,0.0184939389582723,0,12,0.965166733949445,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6615.90153657432,-5473.36191042701,-1142.53962614731
5301,2.31480159070343,0,0.211569952035788,0,0.0184939389582723,0,12,0.98225719644688,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6611.79888503257,-5469.94365206275,-1141.85523296981
5401,2.31480159070343,0,0.208425922717433,0,0.0184939389582723,0,12,0.98225719644688,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6602.58188219585,-5463.36426028035,-1139.2176219155
5501,2.30025755073875,0,0.208425922717433,0,0.0184939389582723,0,12,0.98225719644688,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6606.81617485321,-5467.13163905665,-1139.68453579656
5601,2.30655712392181,0,0.208425922717433,0,0.0184939389582723,0,12,0.98225719644688,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6599.3964487963,-5472.11762305354,-1127.27882574276
5701,2.32060248628259,0,0.206003445575479,0,0.0184939389582723,0,12,0.98225719644688,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6596.89483708958,-5464.88685600827,-1132.00798108132
5801,2.28079042620957,0,0.206003445575479,0,0.0184939389582723,0,12,0.960152676561847,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6592.99802752834,-5465.7962546304,-1127.20177289794
5901,2.35760124847293,0,0.213263674175832,0,0.0183733040699735,0,12,0.971820302656852,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6614.50225780663,-5440.24317722838,-1174.25908057824
6001,2.28079042620957,0,0.206569984185044,0,0.0184939389582723,0,12,0.975077708717435,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6631.83345682965,-5475.31718142812,-1156.51627540153
6101,2.37080108691007,0,0.213263674175832,0,0.0183733040699735,0,12,0.971820302656852,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6600.98834070967,-5442.59659647178,-1158.3917442379
6201,2.37080108691007,0,0.214239428031724,0,0.0183733040699735,0,12,0.971820302656852,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6588.41014672324,-5444.71511305758,-1143.69503366565
6301,2.38788854982704,0,0.214239428031724,0,0.0183733040699735,0,12,0.971820302656852,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6598.24056899019,-5440.9108780254,-1157.32969096478
6401,2.40278352722526,0,0.213275527607184,0,0.0191247184528038,0,12,0.971820302656852,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6597.08932922238,-5434.58024280096,-1162.50908642143
6501,2.411885577254,0,0.214103728791233,0,0.0191247184528038,0,12,0.971820302656852,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6595.89121532178,-5440.6996527095,-1155.19156261227
6601,2.411885577254,0,0.21337398723932,0,0.0191247184528038,0,12,0.971820302656852,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6585.80528488612,-5430.68098269181,-1155.12430219431
6701,2.411885577254,0,0.215836212134454,0,0.0191247184528038,0,12,0.971820302656852,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6594.74550582737,-5429.64204913942,-1165.10345668795
6801,2.39110437501222,0,0.213033470141236,0,0.0191247184528038,0,12,0.971820302656852,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6588.45197470507,-5423.58747677128,-1164.86449793379
6901,2.3905998127535,0,0.211302486739587,0,0.0191247184528038,0,12,0.971820302656852,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6601.0844192484,-5421.61121514823,-1179.47320410017
7001,2.38944409731776,0,0.211171526068356,0,0.0191247184528038,0,12,0.971820302656852,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6607.97961999695,-5420.99138269898,-1186.98823729797
7101,2.38944409731776,0,0.211171526068356,0,0.0191247184528038,0,12,0.971820302656852,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6597.87793563491,-5417.47717635973,-1180.40075927518
7201,2.40315701812506,0,0.211171526068356,0,0.0191247184528038,0,12,0.989915323443711,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6623.76387198148,-5429.00231471125,-1194.76155727024
7301,2.26087697595358,0,0.193025174716022,0,0.0194077629595995,0,12,0.986392493359744,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6627.63355085239,-5455.97531459139,-1171.658236261
7401,2.27675085179508,0,0.193025174716022,0,0.0194077629595995,0,12,0.986392493359744,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6630.63857775914,-5450.03517285432,-1180.60340490482
7501,2.40016224887222,0,0.206732403466012,0,0.0193530404707417,0,12,0.989915323443711,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6618.27201642917,-5434.34553355892,-1183.92648287025
7601,2.40768001247198,0,0.206732403466012,0,0.0193530404707417,0,12,0.989915323443711,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6614.60066945173,-5424.85618473263,-1189.7444847191
7701,2.40768001247198,0,0.202305007681716,0,0.0193530404707417,0,12,0.963377298903652,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6622.62464868906,-5421.74241659512,-1200.88223209394
7801,2.40768001247198,0,0.202243853386026,0,0.0193530404707417,0,12,0.986950582591817,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6614.73544390283,-5420.35757231226,-1194.37787159057
7901,2.39883987717331,0,0.204593048386741,0,0.0193530404707417,0,12,0.986950582591817,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6612.1048885392,-5418.98842597684,-1193.11646256235
8001,2.39883987717331,0,0.204883545057382,0,0.0193530404707417,0,12,0.955222338088788,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6599.2832469,-5414.30959284748,-1184.97365405252
8101,2.39883987717331,0,0.203132425111253,0,0.0193530404707417,0,12,0.955222338088788,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6605.97685001249,-5412.88045074229,-1193.09639927021
8201,2.39883987717331,0,0.203532983690966,0,0.0193530404707417,0,12,0.955222338088788,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6616.6472733465,-5413.89651974593,-1202.75075360057
8301,2.37934105210006,0,0.203532983690966,0,0.0193530404707417,0,12,0.941688011516817,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6628.33088256351,-5417.34810335255,-1210.98277921096
8401,2.37934105210006,0,0.203532983690966,0,0.0193530404707417,0,12,0.941688011516817,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6638.95020043266,-5422.3633336692,-1216.58686676346
8501,2.39674170576036,0,0.202227125808131,0,0.0193530404707417,0,12,0.941688011516817,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6635.04522344796,-5420.80154860932,-1214.24367483863
8601,2.35606915969402,0,0.202227125808131,0,0.0193530404707417,0,12,0.961796855553985,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6631.69098651451,-5418.3074969272,-1213.38348958731
8701,2.38035451043397,0,0.202227125808131,0,0.0193530404707417,0,12,0.961796855553985,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6630.37406608782,-5426.44294914614,-1203.93111694168
8801,2.36032227091491,0,0.202547491716687,0,0.0193530404707417,0,12,0.961796855553985,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6656.53763087301,-5429.29393763806,-1227.24369323495
8901,2.36032227091491,0,0.202547491716687,0,0.0193530404707417,0,12,0.961796855553985,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6657.28078247388,-5432.23506322181,-1225.04571925207
9001,2.34072412867099,0,0.203165924341883,0,0.01907786836382,0,12,0.961796855553985,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6644.831043157,-5418.18152844767,-1226.64951470932
9101,2.34072412867099,0,0.203165924341883,0,0.01907786836382,0,12,0.961796855553985,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6639.62591409714,-5418.44365062356,-1221.18226347358
9201,2.34072412867099,0,0.203165924341883,0,0.0195993724744767,0,12,0.961796855553985,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6641.76207737529,-5417.57411220427,-1224.18796517102
9301,2.33718334697187,0,0.202850147292484,0,0.0195993724744767,0,12,0.961796855553985,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6638.81065598821,-5417.47957227702,-1221.3310837112
9401,2.33287379909307,0,0.204530618621502,0,0.0193496031919494,0,12,0.965193515294231,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6631.55745755201,-5455.59857952458,-1175.95887802743
9501,2.38707943316549,0,0.200463407698553,0,0.0195993724744767,0,12,0.961796855553985,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6626.43489102193,-5412.17505046898,-1214.25984055295
9601,2.34486882258207,0,0.202190508043859,0,0.0201259144116193,0,12,0.963945239200257,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6620.30867223348,-5450.06292200726,-1170.24575022622
9701,2.34486882258207,0,0.199507603331003,0,0.0201259144116193,0,12,0.963945239200257,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6622.47530077385,-5451.27384349967,-1171.20145727418
9801,2.34486882258207,0,0.199507603331003,0,0.0201720926444977,0,12,0.96491890726611,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6623.98143402476,-5448.31633239507,-1175.66510162969
9901,2.35667538829148,0,0.195880335175898,0,0.0205633012577891,0,12,0.98220432526432,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6613.17542495761,-5436.95662001772,-1176.21880493989
10001,2.37347635366023,0,0.202142015544232,0,0.0205633012577891,0,12,0.98220432526432,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6592.80498733205,-5421.80737012629,-1170.99761720576
10101,2.37347635366023,0,0.20490750915138,0,0.0205633012577891,0,12,0.98220432526432,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6600.00208121457,-5421.63908074663,-1178.36300046794
10201,2.37347635366023,0,0.19780581766041,0,0.0205633012577891,0,12,0.962587952381,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6595.79442604866,-5417.93519811833,-1177.85922793033
10301,2.37347635366023,0,0.19780581766041,0,0.0205633012577891,0,12,0.962587952381,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6611.42564615579,-5415.87625073182,-1195.54939542396
10401,2.31992207523435,0,0.19394466167083,0,0.0205633012577891,0,12,0.962587952381,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6637.75882394514,-5414.04223359255,-1223.71659035258
10501,2.31992207523435,0,0.196552428046707,0,0.02071784499567,0,12,0.962587952381,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6648.67136658028,-5421.30756439858,-1227.3638021817
10601,2.31992207523435,0,0.193986589766573,0,0.02071784499567,0,12,0.953358427505009,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6636.56410199267,-5413.61188790333,-1222.95221408934
10701,2.37050769887865,0,0.191253811193164,0,0.0204709585057572,0,12,0.947538437321782,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6648.06703253309,-5411.03195947386,-1237.03507305923
10801,2.3784961765632,0,0.190093415069859,0,0.0204709585057572,0,12,0.984228357556276,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6615.55866719644,-5397.16843307907,-1218.39023411737
10901,2.3784961765632,0,0.187554171613883,0,0.0204709585057572,0,12,0.957484590471723,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6611.68104751885,-5396.28730220239,-1215.39374531646
11001,2.3784961765632,0,0.186829505746718,0,0.0204709585057572,0,12,0.92889184539672,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6629.13133463768,-5401.92541109137,-1227.20592354631
11101,2.30573555007577,0,0.192044721825514,0,0.0208052311791107,0,12,0.966667341417633,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6644.45226781076,-5418.5351337762,-1225.91713403455
11201,2.39842783585191,0,0.186466198812704,0,0.0213361159199849,0,12,0.96968479687348,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6637.90941323605,-5392.39382075238,-1245.51559248367
11301,2.36910635177046,0,0.188654739481863,0,0.0213361159199849,0,12,0.96968479687348,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6629.02384785112,-5390.13863059629,-1238.88521725483
11401,2.34104760382325,0,0.193561395609286,0,0.0208052311791107,0,12,0.966667341417633,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6643.99510448498,-5430.39839860516,-1213.59670587982
11501,2.39246441163123,0,0.188654739481863,0,0.0213361159199849,0,12,0.96968479687348,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6630.00771182968,-5380.56039506956,-1249.44731676012
11601,2.3887525992468,0,0.182028008371126,0,0.0219567466061562,0,12,0.96968479687348,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6633.87943928753,-5380.89840237594,-1252.98103691159
11701,2.43879033345729,0,0.184215922981966,0,0.0217690098797903,0,12,0.952492512878962,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6632.53134973573,-5384.24920992481,-1248.28213981093
11801,2.34825852513313,0,0.193171606191899,0,0.0208052311791107,0,12,0.958512501674704,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6602.49791978499,-5404.4224557907,-1198.07546399429
11901,2.34825852513313,0,0.193027028583456,0,0.0208052311791107,0,12,0.951530335005373,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6643.73146157953,-5410.17288014275,-1233.55858143678
12001,2.41504394877702,0,0.190928471905645,0,0.0211791781242937,0,12,0.955000257818029,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6591.23609809446,-5369.28616258834,-1221.94993550612
12101,2.41613962929696,0,0.190928471905645,0,0.0211791781242937,0,12,0.955000257818029,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6590.25580450616,-5373.07587073138,-1217.17993377478
12201,2.35358212180436,0,0.191078979198355,0,0.0208052311791107,0,12,0.951530335005373,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6621.17655658633,-5408.74821695108,-1212.42833963524
12301,2.41613962929696,0,0.190928471905645,0,0.0211874803993851,0,12,0.955000257818029,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6603.43982073375,-5369.4362792387,-1234.00354149505
12401,2.410893975012,0,0.190928471905645,0,0.0211874803993851,0,12,0.955000257818029,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6609.66575863112,-5371.36796312298,-1238.29779550814
12501,2.430716365017,0,0.195230502940248,0,0.0211874803993851,0,12,0.955000257818029,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6613.66876137992,-5371.79954106972,-1241.8692203102
12601,2.35113742668182,0,0.194502251760568,0,0.0206928392872214,0,12,0.965010792133398,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6623.56245572594,-5405.08462612455,-1218.47782960139
12701,2.41343267373741,0,0.195230502940248,0,0.0211874803993851,0,12,0.955000257818029,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6607.39538020855,-5368.09777307952,-1239.29760712903
