sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,lnlike,likelihood,prior_prob
1501,2.6069237632677,0,0.250775452160742,0,0.0200749590061605,0,12,1.03084074659273,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6681.89673388284,-5601.2338996015,-1080.66283428134
1601,2.54664256703109,0,0.243563292378094,0,0.0200749590061605,0,12,1.03084074659273,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6688.81016358716,-5595.36567628489,-1093.44448730227
1701,2.5341321496293,0,0.240221752987709,0,0.0200749590061605,0,12,1.03084074659273,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6709.10657090847,-5588.73700557111,-1120.36956533736
1801,2.52995621003211,0,0.240221752987709,0,0.0200749590061605,0,12,1.03084074659273,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6725.03753976588,-5583.89180454858,-1141.1457352173
1901,2.64907761719078,0,0.234072579483036,0,0.0223670824896544,0,12,1.01160887605511,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6746.34187358464,-5564.66833567492,-1181.67353790971
2001,2.50089314207435,0,0.241015934355091,0,0.0200749590061605,0,12,0.998617979697883,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6723.435139422,-5550.89352667964,-1172.54161274236
2101,2.78604734838009,0,0.26800214465009,0,0.0216973082628102,0,12,1.06222092034295,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6750.00012083047,-5610.70492157968,-1139.29519925079
2201,2.52873445637524,0,0.240440739009064,0,0.0200749590061605,0,12,1.00408424367197,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6709.58393447939,-5522.94262770732,-1186.64130677207
2301,2.50962984226644,0,0.240240418810863,0,0.0200749590061605,0,12,1.00408424367197,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6687.12945566883,-5508.55973950955,-1178.56971615928
2401,2.50962984226644,0,0.240240418810863,0,0.0200749590061605,0,12,1.00408424367197,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6694.18447008788,-5514.61135540946,-1179.57311467842
2501,2.5065639493987,0,0.240240418810863,0,0.0197383269201964,0,12,1.00408424367197,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6652.79994848388,-5489.63394366494,-1163.16600481894
2601,2.5065639493987,0,0.240240418810863,0,0.0199448448140174,0,12,1.00408424367197,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6700.01533150636,-5500.85446089002,-1199.16087061635
2701,2.77569822389633,0,0.260000541231129,0,0.0216973082628102,0,12,1.00943001254927,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6717.88147220516,-5536.98518933192,-1180.89628287324
2801,2.49138137064874,0,0.235021438209806,0,0.0198832771740854,0,12,1.00408424367197,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6698.81375811878,-5508.01423811081,-1190.79952000797
2901,2.47576536796987,0,0.23331020250218,0,0.0198832771740854,0,12,1.00408424367197,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6685.62917019081,-5513.57207282869,-1172.05709736211
3001,2.72647097613663,0,0.252327650955412,0,0.0216973082628102,0,12,1.00943001254927,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6708.54356469603,-5528.665732054,-1179.87783264204
3101,2.72647097613663,0,0.252327650955412,0,0.0216973082628102,0,12,1.00943001254927,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6709.73416422036,-5531.97991258866,-1177.75425163169
3201,2.68515388909727,0,0.251698024787474,0,0.0216973082628102,0,12,1.01549512392376,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6694.53048340793,-5523.31853992816,-1171.21194347977
3301,2.45857500657439,0,0.182356473959517,0,0.0242786052636802,0,12,0.980444165528751,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6709.39416627606,-5518.58665019818,-1190.80751607788
3401,2.46889868378639,0,0.23909110454144,0,0.0195881434483454,0,12,0.985064148902893,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6690.61648722007,-5484.90506850177,-1205.7114187183
3501,2.46889868378639,0,0.237189123749267,0,0.0199020251398906,0,12,0.985064148902893,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6655.77388210018,-5475.16356357708,-1180.61031852311
3601,2.46310688052327,0,0.237514049343299,0,0.0198387565091252,0,12,0.985064148902893,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6639.1025665502,-5481.964487645,-1157.13807890519
3701,2.46310688052327,0,0.235742946660612,0,0.020024474314414,0,12,0.985064148902893,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6667.14108479577,-5493.37466172032,-1173.76642307545
3801,2.45700142420828,0,0.178859417994972,0,0.0244695151457563,0,12,0.988232580479233,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6666.65524062396,-5494.03757242965,-1172.6176681943
3901,2.47895794473589,0,0.235985698846635,0,0.020024474314414,0,12,0.985064148902893,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6623.96388267935,-5476.19823490319,-1147.76564777616
4001,2.47895794473589,0,0.231261333583389,0,0.020024474314414,0,12,0.985064148902893,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6616.98860421453,-5462.47151423398,-1154.51708998055
4101,2.46446828711778,0,0.231870697012637,0,0.0200301240663976,0,12,0.985064148902893,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6612.8086318095,-5449.42571189362,-1163.38291991588
4201,2.38137522190809,0,0.16778533069184,0,0.0240059750620276,0,12,0.972540890565141,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6654.4654190829,-5476.06039177513,-1178.40502730776
4301,2.46446828711778,0,0.231699824745301,0,0.0200301240663976,0,12,0.985064148902893,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6663.0178132698,-5435.56831494365,-1227.44949832614
4401,2.46446828711778,0,0.230894356190693,0,0.0200301240663976,0,12,0.985064148902893,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6644.17897265413,-5436.63379154676,-1207.54518110738
4501,2.46446828711778,0,0.233067826011684,0,0.0200301240663976,0,12,0.985064148902893,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6642.10342672933,-5438.07767919898,-1204.02574753035
4601,2.46446828711778,0,0.23483090770198,0,0.0199747486971319,0,12,0.985064148902893,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6638.96482478595,-5446.90731125766,-1192.05751352829
4701,2.45898832678795,0,0.23483090770198,0,0.0199747486971319,0,12,0.985064148902893,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6645.65820290073,-5445.02437444598,-1200.63382845475
4801,2.46415657512844,0,0.23483090770198,0,0.0199747486971319,0,12,0.974144850391895,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6630.42225611862,-5443.56985217007,-1186.85240394855
4901,2.45921111367643,0,0.23483090770198,0,0.0200515047181398,0,12,0.974144850391895,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6618.45966629213,-5438.69435809481,-1179.76530819731
5001,2.40222037341446,0,0.174142077697907,0,0.0238488441333175,0,12,0.984746938105672,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6660.09448018155,-5448.84868824296,-1211.24579193859
5101,2.45697742663324,0,0.232777231785003,0,0.0200515047181398,0,12,0.969646514044144,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6643.19847129793,-5458.312872728,-1184.88559856993
5201,2.45697742663324,0,0.232777231785003,0,0.0196014164946973,0,12,0.969646514044144,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6650.72979143156,-5454.83360531894,-1195.89618611262
5301,2.39746392518282,0,0.174975806467701,0,0.0231758946087211,0,12,0.984746938105672,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6650.23535866049,-5431.51994049372,-1218.71541816677
5401,2.42945662140846,0,0.232777231785003,0,0.019735046592541,0,12,0.999576350208372,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6650.44352187382,-5447.97873293266,-1202.46478894116
5501,2.44023577272892,0,0.231301466717851,0,0.019735046592541,0,12,0.984650959493593,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6655.74365276358,-5452.65396300702,-1203.08968975655
5601,2.42335176933557,0,0.180223076294642,0,0.0231758946087211,0,12,0.984746938105672,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6642.1544659163,-5436.42232679262,-1205.73213912367
5701,2.4008001236245,0,0.180440061974805,0,0.0231758946087211,0,12,0.991093723336234,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6656.04890296693,-5446.25971416486,-1209.78918880207
5801,2.4008001236245,0,0.180440061974805,0,0.0231758946087211,0,12,0.991093723336234,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6633.78092832641,-5431.98170518199,-1201.79922314442
5901,2.40697282664478,0,0.186658504947554,0,0.022323156427592,0,12,0.991200198535807,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6635.59873794848,-5433.06630091931,-1202.53243702917
6001,2.39148104339838,0,0.180270636191126,0,0.022323156427592,0,12,0.991200198535807,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6630.00026480275,-5422.08016109699,-1207.92010370576
6101,2.37273655794561,0,0.180270636191126,0,0.022323156427592,0,12,0.991200198535807,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6661.90697170702,-5437.70303915311,-1224.20393255391
6201,2.33996583875269,0,0.171039430650417,0,0.022323156427592,0,12,0.991200198535807,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6637.73383738471,-5429.45995926117,-1208.27387812354
6301,2.33996583875269,0,0.180395387758035,0,0.022323156427592,0,12,0.991200198535807,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6638.1360897067,-5424.11808304713,-1214.01800665957
6401,2.41561250090599,0,0.227696625648532,0,0.019211961957626,0,12,0.996110674226657,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6662.48873259608,-5468.39400388851,-1194.09472870757
6501,2.33996583875269,0,0.180729070461821,0,0.022323156427592,0,12,0.991200198535807,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6647.29940989536,-5416.34882820288,-1230.95058169248
6601,2.73233259376139,0,0.156426168426406,0,0.0306259134784341,0,12,0.9453448621789,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6652.59294373094,-5357.35435984889,-1295.23858388204
6701,2.73662935514003,0,0.156679366023745,0,0.0306259134784341,0,12,0.9453448621789,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6651.33589282977,-5362.73804241919,-1288.59785041058
6801,2.70273932944983,0,0.148319440085907,0,0.0311332423239947,0,12,0.9453448621789,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6650.80097586998,-5358.17947289985,-1292.62150297013
6901,2.72729902341962,0,0.151120968076866,0,0.0311332423239947,0,12,0.9453448621789,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6646.251028419,-5353.70692035499,-1292.54410806402
7001,2.72729902341962,0,0.14968792435946,0,0.0311332423239947,0,12,0.9453448621789,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6640.22950987776,-5356.76574905904,-1283.46376081872
7101,2.72729902341962,0,0.14968792435946,0,0.0311332423239947,0,12,0.93465068587102,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6636.21179520311,-5354.19642256853,-1282.01537263457
7201,2.72047669999302,0,0.14968792435946,0,0.0311332423239947,0,12,0.93465068587102,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6636.56362640787,-5349.71132697327,-1286.8522994346
7301,2.72869537211955,0,0.14968792435946,0,0.0311332423239947,0,12,0.943466029479169,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6635.08910586234,-5348.77355166992,-1286.31555419242
7401,2.72869537211955,0,0.147934202065226,0,0.0311332423239947,0,12,0.963885768782348,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6622.67400863695,-5343.38175382728,-1279.29225480967
7501,2.72869537211955,0,0.147617993324529,0,0.0311332423239947,0,12,0.961114300647751,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6620.75466070228,-5340.37933267333,-1280.37532802895
7601,2.70263651423156,0,0.149340665929485,0,0.0311332423239947,0,12,0.961114300647751,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6619.45527911387,-5340.44637471493,-1279.00890439894
7701,2.70263651423156,0,0.149340665929485,0,0.0311332423239947,0,12,0.961114300647751,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6614.17023069165,-5331.9887568885,-1282.18147380316
7801,2.70263651423156,0,0.149340665929485,0,0.0311332423239947,0,12,0.961114300647751,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6608.48183594875,-5327.16767347611,-1281.31416247265
7901,2.70263651423156,0,0.149340665929485,0,0.0311332423239947,0,12,0.961114300647751,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6602.12204958994,-5321.10272969508,-1281.01931989485
8001,2.73155882321298,0,0.149340665929485,0,0.0310660821851343,0,12,0.961114300647751,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6605.00323905421,-5320.18326147991,-1284.81997757431
8101,2.70678396504372,0,0.150450041128788,0,0.0310660821851343,0,12,0.956674036337063,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6599.24844665278,-5318.02578688929,-1281.22265976349
8201,2.70678396504372,0,0.149522171805147,0,0.0310660821851343,0,12,0.945652907597833,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6588.16802572472,-5298.57440471004,-1289.59362101469
8301,2.70678396504372,0,0.149399394805078,0,0.0311071277828887,0,12,0.945652907597833,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6585.15278183768,-5296.07091958478,-1289.0818622529
8401,2.70678396504372,0,0.149399394805078,0,0.031234682793729,0,12,0.925172028131783,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6583.91312314295,-5289.35444954622,-1294.55867359673
8501,2.70430793203414,0,0.146806282720063,0,0.031234682793729,0,12,0.925172028131783,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6562.46794731901,-5282.12463485274,-1280.34331246626
8601,2.68540738672018,0,0.144965828263667,0,0.031234682793729,0,12,0.925172028131783,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6560.11638458227,-5282.4297968814,-1277.68658770087
8701,2.68540738672018,0,0.146383840970229,0,0.031234682793729,0,12,0.925172028131783,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6598.57793800125,-5318.63869940219,-1279.93923859906
8801,2.71713074389845,0,0.151792279707734,0,0.031234682793729,0,12,0.925172028131783,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6591.20010746486,-5307.75972752567,-1283.44037993919
8901,2.71480574794114,0,0.153624022130389,0,0.031234682793729,0,12,0.925172028131783,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6579.25059309622,-5306.60517173033,-1272.64542136589
9001,2.71480574794114,0,0.153798294144217,0,0.031234682793729,0,12,0.947026351117529,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6576.38546896398,-5300.96009186823,-1275.42537709575
9101,2.74004463031888,0,0.153798294144217,0,0.031234682793729,0,12,0.947026351117529,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6574.07502066816,-5298.49925883306,-1275.5757618351
9201,2.76423908118159,0,0.151692209818866,0,0.031674539600499,0,12,0.947026351117529,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6560.42669057038,-5283.6064331574,-1276.82025741297
9301,2.76423908118159,0,0.154100298259873,0,0.031674539600499,0,12,0.947026351117529,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6569.42130219741,-5289.62465048691,-1279.79665171049
9401,2.76423908118159,0,0.154100298259873,0,0.031674539600499,0,12,0.947026351117529,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6564.77597484154,-5288.7052739093,-1276.07070093224
9501,2.79650571793318,0,0.153292928410228,0,0.0317118771839887,0,12,0.954087810008787,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6568.5622327571,-5292.39027832671,-1276.17195443039
9601,2.769104735367,0,0.155621886656154,0,0.0317118771839887,0,12,0.954087810008787,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6568.78519958405,-5290.14037268655,-1278.64482689749
9701,2.769104735367,0,0.1550071422779,0,0.0315154537791386,0,12,0.954087810008787,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6564.26748636848,-5288.02078435798,-1276.2467020105
9801,2.769104735367,0,0.154700409278739,0,0.0315154537791386,0,12,0.954087810008787,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6558.88792985528,-5280.68978309066,-1278.19814676462
9901,2.78894460871816,0,0.158015188558493,0,0.0315154537791386,0,12,0.954087810008787,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6555.01877423683,-5286.67279590482,-1268.34597833202
10001,2.78894460871816,0,0.158015188558493,0,0.0315154537791386,0,12,0.959813532885164,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6562.72892437594,-5292.95012178065,-1269.77880259529
10101,2.78894460871816,0,0.158015188558493,0,0.0315154537791386,0,12,0.959813532885164,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6553.51070365834,-5291.58954050851,-1261.92116314982
10201,2.78894460871816,0,0.158015188558493,0,0.0315154537791386,0,12,0.959813532885164,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6551.61611206719,-5289.65065321669,-1261.9654588505
10301,2.79020474832505,0,0.158571712772828,0,0.0315154537791386,0,12,0.925152161275037,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6545.86371257808,-5286.25436074931,-1259.60935182877
10401,2.7629711413756,0,0.156638362312224,0,0.0315154537791386,0,12,0.925152161275037,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6541.88777786465,-5283.57245754239,-1258.31532032226
10501,2.75308357458562,0,0.152163368167821,0,0.0315154537791386,0,12,0.925152161275037,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6537.20458072193,-5282.92667530029,-1254.27790542164
10601,2.75308357458562,0,0.152163368167821,0,0.0315154537791386,0,12,0.925152161275037,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6541.99359356966,-5280.92747317079,-1261.06612039886
10701,2.75308357458562,0,0.152163368167821,0,0.0315154537791386,0,12,0.925152161275037,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6541.35574288097,-5276.39791688205,-1264.95782599892
10801,2.75330205988139,0,0.151973376942333,0,0.0315154537791386,0,12,0.925152161275037,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6554.26204501947,-5278.48410655174,-1275.77793846773
10901,2.72144940048456,0,0.151973376942333,0,0.0315154537791386,0,12,0.925152161275037,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6559.20388001408,-5277.51721880917,-1281.68666120491
11001,2.75066907070577,0,0.150574152062181,0,0.0315154537791386,0,12,0.925152161275037,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6553.15382544905,-5280.8709983994,-1272.28282704965
11101,2.740059549734,0,0.150574152062181,0,0.0315154537791386,0,12,0.925152161275037,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6531.67663331892,-5267.90779794522,-1263.76883537371
11201,2.740059549734,0,0.149638136739377,0,0.0315154537791386,0,12,0.946943427319639,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6528.10107200811,-5265.44554250514,-1262.65552950297
11301,2.74736865963787,0,0.149638136739377,0,0.0315154537791386,0,12,0.946943427319639,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6526.72204238213,-5264.9108376992,-1261.81120468293
11401,2.73541012760252,0,0.149638136739377,0,0.0315154537791386,0,12,0.904743416234851,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6523.35841545668,-5261.94655528344,-1261.41186017324
11501,2.73541012760252,0,0.149638136739377,0,0.0315154537791386,0,12,0.904743416234851,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6525.15130753682,-5265.45993210451,-1259.69137543231
11601,2.73321017101407,0,0.149638136739377,0,0.0315154537791386,0,12,0.904743416234851,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6538.72774636639,-5273.26821116959,-1265.45953519681
11701,2.73405362330377,0,0.149638136739377,0,0.0315154537791386,0,12,0.904743416234851,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6532.80351419949,-5269.39844258842,-1263.40507161107
11801,2.74207862503827,0,0.149638136739377,0,0.0315154537791386,0,12,0.925356843858026,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6515.94954696431,-5267.13300850341,-1248.8165384609
11901,2.73449172545225,0,0.149638136739377,0,0.0315154537791386,0,12,0.93706767517142,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6499.19087399398,-5262.34035927113,-1236.85051472285
12001,2.73449172545225,0,0.149638136739377,0,0.031395381805487,0,12,0.93706767517142,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6494.76991002952,-5264.18390135646,-1230.58600867305
12101,2.73449172545225,0,0.149638136739377,0,0.031395381805487,0,12,0.93706767517142,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6498.78134934636,-5257.36341476131,-1241.41793458505
12201,2.73449172545225,0,0.149638136739377,0,0.031395381805487,0,12,0.928134800982662,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6499.77895265596,-5253.21295762942,-1246.56599502654
12301,2.72234201692045,0,0.147354151664767,0,0.031395381805487,0,12,0.928134800982662,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6505.7329201994,-5258.74781906239,-1246.98510113701
12401,2.74036309868097,0,0.150154867775273,0,0.031395381805487,0,12,0.928134800982662,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6518.55940509295,-5265.79847632515,-1252.7609287678
12501,2.7196895333007,0,0.148806303071324,0,0.031395381805487,0,12,0.928134800982662,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6497.97835568206,-5250.39712745983,-1247.58122822223
12601,2.72524871379137,0,0.147558038223069,0,0.0317292799940333,0,12,0.928134800982662,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6501.84723951875,-5254.81409836261,-1247.03314115614
12701,2.72524871379137,0,0.147558038223069,0,0.0317292799940333,0,12,0.928134800982662,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6509.49818853219,-5257.68543753596,-1251.81275099623
12801,2.74715444222093,0,0.150513391506393,0,0.0317292799940333,0,12,0.928134800982662,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6511.54483527431,-5253.6473325038,-1257.89750277051
