sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,lnlike,likelihood,prior_prob
1001,2.9376773616299,0,0.289989329380915,0,0.0216350511647761,0,12,1.04501831578091,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6761.11780107587,-5683.92895629989,-1077.18884477597
1101,2.9112889662385,0,0.278098895326257,0,0.0216350511647761,0,12,1.04501831578091,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6740.53996256373,-5664.62341443386,-1075.91654812987
1201,2.9112889662385,0,0.278098895326257,0,0.0216350511647761,0,12,1.04501831578091,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6710.07999671974,-5641.76330964754,-1068.3166870722
1301,2.88440429084003,0,0.276532222232781,0,0.0213721450651064,0,12,1.03292375104502,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6723.66513605916,-5614.90416855458,-1108.76096750458
1401,2.83815240897238,0,0.269725761581212,0,0.0213721450651064,0,12,1.00116303830873,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6716.03806141976,-5601.84454819198,-1114.19351322778
1501,2.83815240897238,0,0.269725761581212,0,0.0213721450651064,0,12,1.00116303830873,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6687.55382238253,-5592.76763387688,-1094.78618850565
1601,2.85919948127121,0,0.269864126569591,0,0.0213721450651064,0,12,1.00116303830873,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6658.64002716516,-5588.44694002056,-1070.1930871446
1701,2.85919948127121,0,0.269864126569591,0,0.0213721450651064,0,12,1.00116303830873,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6660.19790620544,-5578.65813032709,-1081.53977587834
1801,2.79387952890247,0,0.25598687200807,0,0.0213721450651064,0,12,1.0214020422427,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6655.06121991386,-5574.95925926878,-1080.10196064508
1901,2.74439989067614,0,0.25651395436842,0,0.0213721450651064,0,12,1.0214020422427,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6655.23778891877,-5556.28979500348,-1098.94799391529
2001,2.72883690129966,0,0.252664819797501,0,0.0213721450651064,0,12,1.0214020422427,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6659.39861510235,-5558.08475381543,-1101.31386128692
2101,2.69400814119726,0,0.25102228270378,0,0.0213721450651064,0,12,1.0214020422427,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6672.79320543024,-5556.82879231472,-1115.96441311552
2201,2.64061381947249,0,0.249692995306104,0,0.0201945179374889,0,12,1.0214020422427,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6656.01509507311,-5532.13145169225,-1123.88364338086
2301,2.64061381947249,0,0.248634081189521,0,0.0201945179374889,0,12,1.0214020422427,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6638.30538349934,-5518.47073636814,-1119.83464713119
2401,2.59348608255386,0,0.248634081189521,0,0.0201945179374889,0,12,1.0214020422427,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6649.067483198,-5514.96523138055,-1134.10225181745
2501,2.57012444399297,0,0.243055027090013,0,0.0201945179374889,0,12,1.0214020422427,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6639.98090599123,-5509.55546656107,-1130.42543943017
2601,2.57012444399297,0,0.243055027090013,0,0.0202393201412633,0,12,1.0214020422427,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6656.55939575265,-5504.34337766692,-1152.21601808573
2701,2.56002404149622,0,0.244380513341166,0,0.0202043346595019,0,12,1.0214020422427,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6663.46669675096,-5498.73664419812,-1164.73005255284
2801,2.56002404149622,0,0.242220220337622,0,0.0202043346595019,0,12,0.975306986365467,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6655.4301449901,-5490.79019130905,-1164.63995368105
2901,2.57129946518689,0,0.242220220337622,0,0.0202043346595019,0,12,0.975306986365467,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6630.03864064698,-5489.13509549479,-1140.90354515219
3001,2.53787363190204,0,0.240377640230581,0,0.0202043346595019,0,12,0.975306986365467,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6650.27403455732,-5494.45323518088,-1155.82079937644
3101,2.5651470342651,0,0.240377640230581,0,0.0202043346595019,0,12,0.975306986365467,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6661.58548149082,-5491.69554112808,-1169.88994036274
3201,2.53388312235475,0,0.240377640230581,0,0.0202043346595019,0,12,0.975306986365467,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6677.08199192461,-5488.28945336693,-1188.79253855768
3301,2.51654346715659,0,0.235599945271388,0,0.0202043346595019,0,12,0.975306986365467,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6681.63065333281,-5497.87329907552,-1183.75735425729
3401,2.51654346715659,0,0.23677171528805,0,0.0202043346595019,0,12,0.975306986365467,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6644.98932016041,-5486.89270564809,-1158.09661451233
3501,2.51654346715659,0,0.23541568659246,0,0.0202043346595019,0,12,0.975306986365467,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6646.32781005962,-5485.36955119461,-1160.95825886501
3601,2.51654346715659,0,0.235093178735115,0,0.0202043346595019,0,12,0.995321695809252,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6634.8560730483,-5481.48883856787,-1153.36723448042
3701,2.51893731690943,0,0.234517749650404,0,0.0202043346595019,0,12,0.995321695809252,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6643.13398208012,-5480.04637607757,-1163.08760600255
3801,2.51893731690943,0,0.233105396730825,0,0.0204328856663778,0,12,0.996223766705952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6644.62865192894,-5477.0930643851,-1167.53558754384
3901,2.52645460609347,0,0.233105396730825,0,0.0204328856663778,0,12,0.996223766705952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6634.1251496246,-5472.17525995159,-1161.94988967301
4001,2.52645460609347,0,0.231789357815869,0,0.0204328856663778,0,12,0.996223766705952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6632.35580898622,-5478.99348268943,-1153.36232629679
4101,2.52610739208758,0,0.231789357815869,0,0.0204328856663778,0,12,0.996223766705952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6625.06148809463,-5477.51378901074,-1147.54769908389
4201,2.47799843326211,0,0.229106464837678,0,0.0204328856663778,0,12,0.996223766705952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6636.56152407096,-5475.84682129473,-1160.71470277623
4301,2.45847513768822,0,0.234634457221255,0,0.0204328856663778,0,12,0.996223766705952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6648.68515057128,-5475.90437655197,-1172.78077401931
4401,2.45847513768822,0,0.226810126677155,0,0.0204328856663778,0,12,0.996223766705952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6634.89728622324,-5467.64041097484,-1167.2568752484
4501,2.46077720597386,0,0.226810126677155,0,0.0204328856663778,0,12,0.996223766705952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6626.82672644467,-5478.50411216185,-1148.32261428282
4601,2.46077720597386,0,0.22249221929349,0,0.0204328856663778,0,12,0.996223766705952,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6631.16411309227,-5466.43284114883,-1164.73127194344
4701,2.44841513317078,0,0.220527869481593,0,0.0204328856663778,0,12,0.992667551618069,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6642.77664546822,-5462.59424771108,-1180.18239775714
4801,2.44841513317078,0,0.220527869481593,0,0.0204328856663778,0,12,0.992667551618069,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6650.47365037464,-5461.5306414402,-1188.94300893445
4901,2.45308094508946,0,0.219032972650602,0,0.0201103541301563,0,12,0.992667551618069,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6641.29681632737,-5465.53448938134,-1175.76232694603
5001,2.3948643097654,0,0.21882185309194,0,0.0201103541301563,0,12,0.992667551618069,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6678.33304736487,-5460.42801388393,-1217.90503348094
5101,2.3948643097654,0,0.211790279224515,0,0.0201103541301563,0,12,0.992667551618069,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6664.06276384837,-5458.2993779885,-1205.76338585987
5201,2.3848336353898,0,0.211790279224515,0,0.0201103541301563,0,12,0.992667551618069,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6688.72975056897,-5447.16332342544,-1241.56642714353
5301,2.38609227351844,0,0.218063722266816,0,0.0201103541301563,0,12,0.977221740758978,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6671.58289878633,-5440.07538265821,-1231.50751612812
5401,2.394757373631,0,0.218063722266816,0,0.0201103541301563,0,12,0.977221740758978,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6696.083921989,-5436.59851196223,-1259.48541002677
5501,2.39059599079192,0,0.218063722266816,0,0.0201103541301563,0,12,0.977221740758978,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6683.56515550451,-5439.64657672415,-1243.91857878036
5601,2.39059599079192,0,0.218063722266816,0,0.0201103541301563,0,12,0.977221740758978,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6654.43994693739,-5429.09107807962,-1225.34886885777
5701,2.39059599079192,0,0.216090870993212,0,0.0201103541301563,0,12,0.963027611142024,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6633.38377201896,-5417.86495460107,-1215.51881741789
5801,2.39059599079192,0,0.218088470324874,0,0.0201103541301563,0,12,0.963027611142024,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6624.32493519648,-5418.97662878389,-1205.34830641259
5901,2.39059599079192,0,0.217152058328502,0,0.0201103541301563,0,12,0.963027611142024,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6628.71124091121,-5419.42025230305,-1209.29098860816
6001,2.39059599079192,0,0.217152058328502,0,0.0201103541301563,0,12,0.963027611142024,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6619.89179482281,-5416.54887479586,-1203.34292002695
6101,2.39059599079192,0,0.218216584152542,0,0.0201103541301563,0,12,0.963027611142024,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6641.49662312902,-5421.3632039038,-1220.13341922522
6201,2.46285911761224,0,0.227940809070133,0,0.020409327512607,0,12,1.00496605213266,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6688.90283085117,-5471.94783760828,-1216.9549932429
6301,2.49352400992066,0,0.23218956223689,0,0.0207547060213983,0,12,1.00496605213266,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6675.27540118126,-5467.32406445972,-1207.95133672154
6401,2.40168140754104,0,0.215602401546203,0,0.0201203124830499,0,12,0.963027611142024,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6652.24738728208,-5415.42424582462,-1236.82314145746
6501,2.40168140754104,0,0.211093952804804,0,0.0203824621625245,0,12,0.963027611142024,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6655.07087086401,-5416.79035468255,-1238.28051618146
6601,2.49352400992066,0,0.233383199637756,0,0.0205724152503535,0,12,1.00496605213266,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6678.73705531021,-5471.67551730129,-1207.06153800892
6701,2.40946815405041,0,0.215366575466469,0,0.0203381571453065,0,12,0.963027611142024,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6669.57703370534,-5409.2234353445,-1260.35359836084
6801,2.39006865229458,0,0.215366575466469,0,0.0203381571453065,0,12,0.963027611142024,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6677.6590723282,-5416.49269882996,-1261.16637349825
6901,2.39006865229458,0,0.21627097280696,0,0.0201997814234346,0,12,0.963027611142024,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6691.03452987451,-5415.80565024752,-1275.22887962699
7001,2.39412352666259,0,0.214410934452899,0,0.0201997814234346,0,12,0.963539177901111,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6681.72285531836,-5412.74559870137,-1268.97725661699
7101,2.39412352666259,0,0.211645802222192,0,0.0201997814234346,0,12,0.968943619518541,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6682.16043576878,-5407.46706356189,-1274.6933722069
7201,2.39412352666259,0,0.217090711784549,0,0.0201997814234346,0,12,0.968943619518541,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6706.25729849194,-5409.76920032384,-1296.48809816809
7301,2.40620725210756,0,0.217090711784549,0,0.0201997814234346,0,12,0.968943619518541,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6694.22244523093,-5407.97263193526,-1286.24981329567
7401,2.40620725210756,0,0.220704558859579,0,0.0200297737494111,0,12,0.968943619518541,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6690.91827169889,-5412.6237474766,-1278.29452422229
7501,2.39469986651093,0,0.215438007838093,0,0.0200557073112577,0,12,0.968943619518541,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6667.13276314487,-5416.88782527321,-1250.24493787166
7601,2.39469986651093,0,0.217978255469352,0,0.0200557073112577,0,12,0.968943619518541,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6672.47901018588,-5419.11275509175,-1253.36625509413
7701,2.39469986651093,0,0.217978255469352,0,0.0200557073112577,0,12,0.976574157830328,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6677.49453058035,-5422.29064954667,-1255.20388103368
7801,2.47085355054587,0,0.231234837458469,0,0.020484824758023,0,12,0.968573159771042,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6695.51787028244,-5455.24289425582,-1240.27497602662
7901,2.46223711948842,0,0.227931034909561,0,0.020484824758023,0,12,0.968573159771042,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6690.98458821806,-5447.79318748519,-1243.19140073287
8001,2.46223711948842,0,0.227931034909561,0,0.0206996969878673,0,12,0.991413291776554,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6702.82946228271,-5452.24315277267,-1250.58630951004
8101,2.36889421585947,0,0.221596545893699,0,0.0191976605216042,0,12,0.986234683077783,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6732.70614513281,-5482.71033432396,-1249.99581080885
8201,2.3129293140024,0,0.214248330174014,0,0.0191976605216042,0,12,0.986234683077783,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6724.16683543161,-5481.88911021227,-1242.27772521935
8301,2.45879515055567,0,0.227242668340914,0,0.0206996969878673,0,12,0.997174380463549,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6709.60228655507,-5453.85214410494,-1255.75014245013
8401,2.44213357716799,0,0.227242668340914,0,0.0206996969878673,0,12,0.959570605191404,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6667.71215053313,-5445.05446549582,-1222.65768503732
8501,2.44032885283232,0,0.227242668340914,0,0.0206996969878673,0,12,0.959570605191404,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6645.17103637247,-5448.39761843929,-1196.77341793318
8601,2.44032885283232,0,0.222591415252537,0,0.0206996969878673,0,12,0.959570605191404,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6625.40653622417,-5436.48819026737,-1188.91834595681
8701,2.44032885283232,0,0.222591415252537,0,0.0206996969878673,0,12,0.959570605191404,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6627.39587978916,-5427.29275435077,-1200.10312543839
8801,2.44032885283232,0,0.221340052895248,0,0.0206996969878673,0,12,0.959570605191404,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6631.18141413497,-5424.69790652175,-1206.48350761322
8901,2.44384594541043,0,0.221340052895248,0,0.0206996969878673,0,12,0.959570605191404,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6637.93285544414,-5415.64788041535,-1222.28497502879
9001,2.44394035618752,0,0.220468737739138,0,0.0206996969878673,0,12,0.959570605191404,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6641.18884251768,-5414.93032618513,-1226.25851633255
9101,2.45270329378545,0,0.220468737739138,0,0.0206996969878673,0,12,0.959570605191404,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6645.04039695998,-5406.34278158184,-1238.69761537815
9201,2.43498034123331,0,0.220604142937809,0,0.0205154438270256,0,12,0.959570605191404,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6660.06901799816,-5407.69968259552,-1252.36933540264
9301,2.43498034123331,0,0.219501168159768,0,0.0205154438270256,0,12,0.959570605191404,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6669.34351264034,-5406.1083016542,-1263.23521098614
9401,2.43498034123331,0,0.218862335728481,0,0.0205154438270256,0,12,0.959570605191404,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6666.16930978591,-5415.87378138932,-1250.29552839659
9501,2.44069853946567,0,0.224305408815853,0,0.0205154438270256,0,12,0.959570605191404,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6680.30081162256,-5418.92537141596,-1261.37544020661
9601,2.43059959970415,0,0.222743471032009,0,0.0205154438270256,0,12,0.959570605191404,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6651.83297405511,-5407.91220151092,-1243.92077254419
9701,2.44330737087876,0,0.222743471032009,0,0.0203619631007314,0,12,0.959570605191404,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6619.47820007524,-5403.66919952702,-1215.80900054822
9801,2.44330737087876,0,0.222743471032009,0,0.0203619631007314,0,12,0.959570605191404,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6630.10827376476,-5410.0853207641,-1220.02295300066
9901,2.44058181699365,0,0.219832111727446,0,0.0203619631007314,0,12,0.982263166806662,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6609.19465625481,-5409.66620898241,-1199.5284472724
10001,2.44058181699365,0,0.219832111727446,0,0.0203619631007314,0,12,0.982263166806662,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6606.42604567591,-5409.15609409375,-1197.26995158216
10101,2.44058181699365,0,0.219832111727446,0,0.0203619631007314,0,12,0.982263166806662,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6624.90840730052,-5418.58806668807,-1206.32034061245
10201,2.4323179198429,0,0.219984989957884,0,0.0203619631007314,0,12,0.96881680074148,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6620.13348214319,-5411.58298552924,-1208.55049661395
10301,2.44951682649553,0,0.22147897225339,0,0.0203619631007314,0,12,0.96881680074148,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6629.39133707435,-5408.53098774742,-1220.86034932693
10401,2.44836158584803,0,0.22761660580989,0,0.0203619631007314,0,12,0.983139342279175,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6612.84914409292,-5405.45456994532,-1207.3945741476
10501,2.45235578306019,0,0.22688578362111,0,0.0203619631007314,0,12,0.983139342279175,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6613.13141935506,-5404.42263300683,-1208.70878634824
10601,2.45235578306019,0,0.22688578362111,0,0.0203619631007314,0,12,0.983139342279175,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6606.23011816266,-5393.56649331292,-1212.66362484974
10701,2.45235578306019,0,0.226819263021462,0,0.0203619631007314,0,12,0.983139342279175,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6606.67074654695,-5394.95382060064,-1211.71692594631
10801,2.44421997703612,0,0.226819263021462,0,0.0203619631007314,0,12,0.944643171387726,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6636.11869010178,-5392.74453070433,-1243.37415939745
10901,2.41240305900574,0,0.225875758538023,0,0.0203619631007314,0,12,0.980875157983975,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6624.96639569404,-5396.25789467587,-1228.70850101817
11001,2.33414224851876,0,0.204979693870992,0,0.0199990809429437,0,12,0.9640928596491,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6700.08916204967,-5419.70761727391,-1280.38154477576
11101,2.42628712877631,0,0.220050929668359,0,0.0206673887558282,0,12,0.980875157983975,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6647.0483731337,-5404.1893392079,-1242.85903392581
11201,2.42628712877631,0,0.220050929668359,0,0.0206673887558282,0,12,0.980875157983975,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6645.28821467123,-5407.00639764685,-1238.28181702437
11301,2.22709284219891,0,0.190569282341749,0,0.0194575928384438,0,12,0.965674553881399,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6672.66247476308,-5432.94664579796,-1239.71582896513
11401,2.42628712877631,0,0.220268371393904,0,0.0206673887558282,0,12,0.958969025523403,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6646.52364056416,-5417.09009813869,-1229.43354242547
11501,2.41961345989257,0,0.220268371393904,0,0.0206673887558282,0,12,0.984581226366574,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6658.706427806,-5422.49000974382,-1236.21641806219
11601,2.41961345989257,0,0.220637656697072,0,0.0206673887558282,0,12,0.984581226366574,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6681.95043636121,-5416.44351243902,-1265.50692392219
11701,2.41961345989257,0,0.220637656697072,0,0.0202920940704644,0,12,0.984581226366574,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6653.38027174955,-5411.17534433154,-1242.20492741801
11801,2.42209933903068,0,0.221581538645551,0,0.0202920940704644,0,12,0.984581226366574,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6667.68412344583,-5414.24381037535,-1253.44031307049
11901,2.42209933903068,0,0.221581538645551,0,0.0202920940704644,0,12,0.984581226366574,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6668.86300396699,-5427.28268980683,-1241.58031416016
12001,2.28536519892514,0,0.194611207833514,0,0.0201304569607601,0,12,0.962032693787478,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6676.78527134543,-5425.59161012934,-1251.1936612161
12101,2.4384422166273,0,0.22096860405989,0,0.0202920940704644,0,12,0.985307603259572,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6639.61593164581,-5418.2830725509,-1221.33285909491
12201,2.42997750677168,0,0.218570576766506,0,0.0202920940704644,0,12,0.985307603259572,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6619.50333139613,-5403.26306172129,-1216.24026967483
12301,2.43730758577585,0,0.220745217283256,0,0.0202920940704644,0,12,0.985307603259572,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6607.48851071788,-5399.0141396478,-1208.47437107008
12401,2.43730758577585,0,0.216543412879109,0,0.0202920940704644,0,12,0.947811787482352,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6600.02903978327,-5393.70185178486,-1206.32718799841
12501,2.43804870173335,0,0.214413579851389,0,0.0202920940704644,0,12,0.947811787482352,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6595.01078080168,-5395.25122305101,-1199.75955775067
12601,2.43804870173335,0,0.216569162108935,0,0.0203027436044067,0,12,0.947811787482352,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6605.23703602337,-5397.98683559926,-1207.25020042411
12701,2.43804870173335,0,0.216569162108935,0,0.0203027436044067,0,12,0.974591369740666,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,-6626.28214127486,-5401.99240960404,-1224.28973167083
