sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_vac,sigma1_vac,sigma2_vac,lnlike,likelihood,prior_prob
1,2.2740898556076,0,0.0548058255016804,0,0.148181660287082,0,9,1.48654867860023,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,1.46498752082698,0,-4205.09325612884,-3918.56243959758,-286.530816531259
101,2.3082265522331,0,0.0532251776661724,0,0.138797795397695,0,9,2.02286360721337,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,1.56825898102857,0,-3219.12945291183,-2758.22730250651,-460.902150405313
201,1.93593488025973,0,0.101020933416885,0,0.103793460736574,0,9,3.13932218400487,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,1.14534913559632,0,-2938.77231142556,-2452.09961878163,-486.672692643932
301,1.50555702268161,0,0.198702636527748,0,0.0164684781136776,0,9,2.18738186383532,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,3.69302575596004,0,-2664.84782348817,-2150.6950511549,-514.152772333274
401,1.86694641542286,0,0.174763718595114,0,0.048963149967807,0,9,1.93189583363771,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.372593807700167,0,-2586.92722238623,-2043.45018876104,-543.477033625193
501,2.00053680088934,0,0.168939686731119,0,0.048963149967807,0,9,1.81045893737857,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.372593807700167,0,-2538.45627116954,-1979.44541000451,-559.010861165021
601,1.93590907115725,0,0.168939686731119,0,0.048963149967807,0,9,1.75641595404214,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.355278893575733,0,-2457.55790038636,-1909.9752445302,-547.582655856166
701,1.96932559697475,0,0.169109559311585,0,0.048963149967807,0,9,1.71534779969998,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.355755164039015,0,-2445.78891152051,-1872.24498639523,-573.543925125282
801,2.28668588814593,0,0.191305229976478,0,0.0295590231149194,0,9,1.64882295514462,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,9.87656236437718,0,-2406.98563601974,-1852.85888996926,-554.126746050475
901,2.33524150227145,0,0.199987090634475,0,0.0309706899134499,0,9,1.58347604310134,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,9.87656236437718,0,-2402.09049807309,-1833.47556209103,-568.614935982064
