sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_vac,sigma1_vac,sigma2_vac,lnlike,likelihood,prior_prob
24001,3.00314225088164,0,0.183238393595354,0,0.0840078290719946,0,9,1.33712375620358,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.0056114334463588,0,-2388.77456844464,-1673.46006253411,-715.314505910531
25001,2.97301123460793,0,0.179798672291305,0,0.0804633139630752,0,9,1.24317306367535,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00542185548124736,0,-2390.64113447007,-1637.37626093343,-753.26487353664
26001,2.90624176017995,0,0.177671712547276,0,0.0843595751265012,0,9,1.1779620121053,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00429541769386935,0,-2318.49957899265,-1646.72387884952,-671.775700143133
27001,2.90762770633352,0,0.172494166752422,0,0.0805684849675836,0,9,1.20342868994999,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00319034108218427,0,-2287.05894254956,-1616.34041518833,-670.718527361225
28001,2.7197303192827,0,0.169539411713752,0,0.0754705057242638,0,9,1.17175527402495,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00297468952258751,0,-2337.83818529191,-1603.45326325936,-734.384922032552
29001,2.666678674435,0,0.168269572851299,0,0.0741028215562911,0,9,1.33174971781816,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00069097772664315,0,-2367.45763314841,-1677.78320700115,-689.674426147265
30001,2.74696425873348,0,0.252192200601466,0,0.0555550118380282,0,9,1.39891303133554,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.0229096163424827,0,-2389.90446371554,-1770.55101562709,-619.35344808845
31001,2.82043045944104,0,0.165401875784976,0,0.0806928487928101,0,9,1.27513843798428,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00203220092931541,0,-2395.63298398141,-1619.33432022658,-776.29866375483
32001,2.75265264308904,0,0.164874529283761,0,0.0829000648129674,0,9,1.29816605447011,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.000340107524222548,0,-2399.09582136236,-1664.55819110202,-734.537630260343
33001,2.63187686795317,0,0.167330238164086,0,0.0731577000736032,0,9,1.28574833988659,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00274862203844876,0,-2403.60553527906,-1650.02735138678,-753.578183892282
34001,2.87823845723639,0,0.172333375534661,0,0.0801817444673174,0,9,1.26910062679749,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00486046879438768,0,-2317.40510224729,-1643.68512626579,-673.719975981493
35001,2.69255275461883,0,0.214601143352791,0,0.0653843850309763,0,9,1.24202594718272,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00513458417174386,0,-2369.18756299564,-1702.09790515839,-667.089657837246
36001,2.69162006244503,0,0.21735328883034,0,0.0628826841366938,0,9,1.29212439310906,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00871313166724752,0,-2331.99492832654,-1698.16770796738,-633.827220359167
37001,2.90436573118644,0,0.220686819393229,0,0.0663075943637624,0,9,1.308640246008,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00813398485183755,0,-2310.68384175109,-1668.02800380339,-642.655837947692
38001,2.83769286476565,0,0.16737109368503,0,0.0817327143458208,0,9,1.2204652275305,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00168556791796788,0,-2296.68441589441,-1593.80861852001,-702.875797374398
39001,3.02615713678981,0,0.166892965025874,0,0.0861717280869893,0,9,1.23562281547761,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00463492451212861,0,-2323.4947138979,-1633.52272711321,-689.971986784695
40001,2.80747810679066,0,0.199341686014196,0,0.067660472958591,0,9,1.34097825462806,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.0044070367458409,0,-2358.8430635547,-1678.52454071436,-680.318522840339
41001,2.76639417674728,0,0.166800313537801,0,0.0813295380624675,0,9,1.2098175917908,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.000156156317416024,0,-2376.10337237883,-1641.86094921104,-734.242423167797
42001,2.51786503827878,0,0.14924800737668,0,0.0833329898594399,0,9,1.26896517566945,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00337861030912047,0,-2398.94875409715,-1667.54059470563,-731.408159391518
43001,2.61464521887793,0,0.163977221151141,0,0.080732630675936,0,9,1.25406111725402,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.0104458088996556,0,-2338.68000251419,-1666.36395755204,-672.316044962151
44001,2.69379054907786,0,0.172870826739425,0,0.0814067431849139,0,9,1.30639506111439,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00123289956695373,0,-2322.77180282109,-1661.60130643938,-661.170496381707
45001,2.76137127863854,0,0.165269057611697,0,0.0799729458557148,0,9,1.26756451198802,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.0014925247446346,0,-2435.06786726345,-1641.64280804751,-793.425059215942
46001,2.64778920197142,0,0.165648124511558,0,0.0806274491918908,0,9,1.24463298520769,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.000709585388019634,0,-2328.56715625883,-1651.63002364146,-676.937132617362
47001,2.93364009670985,0,0.171454533516428,0,0.0898912457021819,0,9,1.2897128910099,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.0138982732512582,0,-2352.27706044515,-1663.89888208084,-688.378178364307
48001,2.83575090916901,0,0.165183160382361,0,0.0900973693534445,0,9,1.29314431581232,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00119866454528655,0,-2386.69146982653,-1645.8749208078,-740.816549018734
49001,2.87834299649659,0,0.165305760050822,0,0.085017792862744,0,9,1.25535090999267,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00168411731518303,0,-2372.96926344311,-1657.23676513582,-715.732498307289
50001,2.61444165861882,0,0.16567378199382,0,0.0785137115766133,0,9,1.23243546264152,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00112240339288883,0,-2334.93628167632,-1671.38705740007,-663.549224276249
51001,2.86708490751266,0,0.166288908539706,0,0.083239873960816,0,9,1.23651672067273,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00263328717980558,0,-2352.07693730875,-1633.5262972458,-718.550640062947
52001,2.83725713332065,0,0.167290844454279,0,0.0871501362575189,0,9,1.24438220784609,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.000122643381992249,0,-2310.73433442053,-1619.45281256553,-691.281521855006
53001,2.49440871433994,0,0.168304855104061,0,0.0727606576186185,0,9,1.30332710311684,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00252491303559719,0,-2334.2719649349,-1686.06344797305,-648.208516961851
54001,2.55342888982614,0,0.170153171606813,0,0.0752196799994191,0,9,1.36790514843602,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00454319899248998,0,-2413.13661460798,-1686.25012647148,-726.886488136492
55001,2.88633641391465,0,0.173392677247486,0,0.0811729432964749,0,9,1.25470046978632,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00200816403138602,0,-2361.74139828635,-1626.95075533931,-734.790642947037
56001,2.87975996265961,0,0.167807877497863,0,0.0855029417523846,0,9,1.29691824569007,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,5.15056994836928e-05,0,-2407.48356275234,-1691.60697543312,-715.876587319219
57001,2.60132627719447,0,0.164972126502713,0,0.0772605179184426,0,9,1.28292373225228,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00191341741537924,0,-2288.17369752531,-1643.50630785366,-644.667389671652
58001,2.89658394956939,0,0.168472122427994,0,0.083880100259141,0,9,1.24228609504174,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.000968254311063376,0,-2357.23162736171,-1623.09768895375,-734.133938407961
59001,2.75998339512917,0,0.167808369648874,0,0.0780259728969617,0,9,1.35688530560723,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00960835194039453,0,-2368.97225556332,-1647.35108843701,-721.621167126308
60001,2.85613977078494,0,0.167618595760906,0,0.0820480575779135,0,9,1.3744662198143,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.0132341933992661,0,-2389.28312383159,-1661.71476331539,-727.568360516199
61001,2.8680792556881,0,0.166279610759085,0,0.0839527096216051,0,9,1.27953427656951,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.0125532375663699,0,-2321.22438158377,-1641.82659883822,-679.397782745548
62001,2.42948386955188,0,0.23218608823479,0,0.0510627468336604,0,9,1.35942291304108,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00263576275758326,0,-2369.95357116092,-1734.3351312497,-635.618439911224
63001,2.86325452040078,0,0.166406605764772,0,0.0857343611676351,0,9,1.23635888615081,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00125601726765807,0,-2328.6435481154,-1621.96456385966,-706.678984255735
64001,2.79074084896882,0,0.164770249810857,0,0.0836891093369295,0,9,1.36440797044907,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.000201137023216427,0,-2348.53448970898,-1687.36694746563,-661.167542243349
65001,2.70282240727991,0,0.168899602520992,0,0.0804246581396269,0,9,1.31231528463138,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.000822083614058427,0,-2356.67597271602,-1647.41690825544,-709.259064460583
66001,2.8228507911228,0,0.167408153411524,0,0.0854011334424381,0,9,1.24615788821307,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00283030858193287,0,-2351.36307581919,-1612.93499267119,-738.428083148007
67001,2.67668533655717,0,0.214900643329629,0,0.0639454742067292,0,9,1.28201581053938,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00988921633338789,0,-2320.44935106614,-1691.23339354084,-629.215957525299
68001,2.88115126769708,0,0.229354456305561,0,0.060513925101645,0,9,1.2621443322335,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00216727605109079,0,-2313.58293263753,-1672.55068657578,-641.032246061751
69001,2.51634755511299,0,0.15753781322686,0,0.0777611742722226,0,9,1.33207228707623,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00427375964518293,0,-2374.55520498671,-1682.83461954724,-691.720585439476
70001,2.57599909874937,0,0.167390699044965,0,0.0733819106600013,0,9,1.27235729323933,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00184746802767404,0,-2387.72459597995,-1656.73346487678,-730.991131103171
71001,2.79035544504787,0,0.17243050542655,0,0.0802556080994746,0,9,1.2516772791257,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00159790758005258,0,-2415.30003698484,-1658.3476578768,-756.952379108036
72001,2.452666466094,0,0.202656486526191,0,0.0624671878098258,0,9,1.34475843229618,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00661459809735971,0,-2339.69383318328,-1706.36318621283,-633.330646970452
73001,2.57251633264756,0,0.162929283532113,0,0.0763880653105109,0,9,1.3350778921586,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00212196753707894,0,-2438.04594125563,-1664.43301737796,-773.61292387767
74001,2.8804233131133,0,0.165897811049216,0,0.0825400408015391,0,9,1.22630850054174,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00271881166068591,0,-2388.12557727165,-1620.87075755063,-767.254819721025
75001,2.87931940922142,0,0.222881562577286,0,0.0625308586229076,0,9,1.2586459098825,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.0141982217282029,0,-2300.81799729884,-1675.82701429714,-624.990983001695
76001,2.79450606604441,0,0.219557795387445,0,0.0646549907581528,0,9,1.34644796779288,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00159074196414407,0,-2351.15510205186,-1693.53593280288,-657.619169248982
77001,2.68428599660335,0,0.218505233694282,0,0.0624591546880211,0,9,1.33101677036365,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00273318636927876,0,-2376.82761515846,-1679.48024604896,-697.347369109508
78001,2.70849095227879,0,0.166019295394405,0,0.0717423048657075,0,9,1.26438896895471,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00453789297449899,0,-2395.54026161244,-1646.78039071838,-748.759870894061
79001,2.57224678141385,0,0.20312554900852,0,0.0650748573296083,0,9,1.30983886328646,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.0010352797152197,0,-2400.5419910869,-1691.39314004189,-709.148851045013
80001,2.48920979049611,0,0.209353309694014,0,0.0604523484538032,0,9,1.32290199367414,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00736570458326275,0,-2314.07432600698,-1729.7764834166,-584.29784259039
81001,2.45653437610125,0,0.142165207890013,0,0.0778054077909915,0,9,1.35984187264487,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00145045483709812,0,-2352.47884961702,-1660.36187523825,-692.116974378763
82001,2.76868340244397,0,0.166560388438278,0,0.0800621168742452,0,9,1.28739634977845,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00179582935575514,0,-2350.21753482284,-1687.95998066051,-662.257554162333
83001,3.1540257354736,0,0.169956965765553,0,0.0890086268375225,0,9,1.22084614506905,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.000660062962929175,0,-2337.05710901338,-1660.0808317285,-676.976277284877
84001,2.88316165391941,0,0.170323879238244,0,0.0849378004159243,0,9,1.2093004592936,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00184463513503997,0,-2339.89803935441,-1626.31641518787,-713.581624166545
85001,3.00159566470479,0,0.176272740667944,0,0.0817427705431896,0,9,1.23847250329961,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00379143317419479,0,-2414.7427384277,-1629.55795625199,-785.184782175709
86001,2.84455656039938,0,0.16717584659157,0,0.0821839367459022,0,9,1.22085813485207,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00647086835524125,0,-2407.64600439945,-1603.03654318668,-804.609461212774
87001,2.9010012629287,0,0.172985175492809,0,0.0831465218327965,0,9,1.22073600517929,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00719986050778483,0,-2321.66742053334,-1637.51846779404,-684.148952739296
88001,2.44526169690957,0,0.147240518527075,0,0.0777515011846452,0,9,1.31593290917834,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00297838138564659,0,-2330.17809246512,-1626.20473441181,-703.973358053311
89001,3.02755810969496,0,0.180641709981806,0,0.0838262413358526,0,9,1.25334343555171,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00681895385418014,0,-2402.21719010189,-1654.38462901419,-747.832561087701
90001,2.86208633733321,0,0.176482162243794,0,0.080274928778318,0,9,1.24573170279585,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00693583979990853,0,-2411.92979017997,-1657.09843023639,-754.831359943583
91001,2.56185688682711,0,0.167884042101405,0,0.0736973992931428,0,9,1.30761680438526,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00707573603623131,0,-2355.84438806982,-1652.52392391951,-703.320464150303
92001,2.40455361635488,0,0.153917216722339,0,0.0760949702113514,0,9,1.38349392219535,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00720460648608128,0,-2347.65117668688,-1693.86646681903,-653.784709867851
93001,2.41794587459483,0,0.142693597650991,0,0.0777005372005337,0,9,1.26010121778144,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00337228009650961,0,-2286.27813554211,-1646.21552862897,-640.06260691314
94001,2.33611410769025,0,0.125331501146125,0,0.0882967459269775,0,9,1.23235554906258,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.0142502191622497,0,-2356.7928488916,-1604.26629991524,-752.526548976357
95001,2.30595971014785,0,0.127283644028661,0,0.0863763820598393,0,9,1.28466070990604,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00570519646562156,0,-2440.95696104381,-1633.395552289,-807.561408754809
96001,2.40327388299473,0,0.145949310886683,0,0.0788570505763387,0,9,1.35852504227446,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00383925551859907,0,-2363.83193021272,-1657.89457684621,-705.937353366517
97001,2.28169595147657,0,0.127432682881785,0,0.0846580022755729,0,9,1.28655508215359,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00222670141448521,0,-2468.91852990145,-1637.90620809478,-831.012321806672
98001,2.32740110925324,0,0.141235600147701,0,0.0803531167959028,0,9,1.3030444500339,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00497676698674428,0,-2388.32462412376,-1649.28825514076,-739.036368983006
99001,2.40473866435547,0,0.143843684014212,0,0.0776504926156958,0,9,1.25680267220555,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00996217282152275,0,-2455.6572290737,-1680.49580286433,-775.161426209376
100001,2.4010866624865,0,0.136639182358327,0,0.0832433394917569,0,9,1.23808320108479,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.000767257880474181,0,-2327.02474252446,-1611.2772591736,-715.747483350863
101001,2.30274537255629,0,0.134128497545329,0,0.0785132055777333,0,9,1.2050807549223,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.0043212845898127,0,-2396.49010007211,-1637.50697221583,-758.983127856273
102001,2.52395817503376,0,0.136263407398669,0,0.0884805290000154,0,9,1.20858350024208,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00414898607367167,0,-2423.55842994447,-1648.12373998043,-775.434689964032
103001,2.61103382383296,0,0.136263407398669,0,0.0909584399967401,0,9,1.2062888870231,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00108552978157905,0,-2481.17239091694,-1610.39978723475,-870.772603682192
104001,2.74665298011099,0,0.143450721404854,0,0.091733487933136,0,9,1.19979860783161,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.000747926079194948,0,-2393.56270296062,-1619.09380892635,-774.468894034263
105001,2.53074842900686,0,0.144255287922635,0,0.0798005629431392,0,9,1.19156615173946,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.0110786326381355,0,-2460.64473227382,-1624.21641543626,-836.428316837561
106001,2.73778815745829,0,0.148420342342108,0,0.0882226159680007,0,9,1.24616397597545,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.000997781458168514,0,-2383.20173665947,-1617.14761889989,-766.054117759575
107001,2.69637801294064,0,0.143632813070376,0,0.0898587355083855,0,9,1.23858474428096,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,1,1,0,0,1,0.00220182448086968,0,-2293.11848819303,-1604.53835954751,-688.58012864552
