sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,vac_flag,mu_vac,mu_short_vac,wane_vac,tau_vac,sigma1_vac,sigma2_vac,rho_boost,rho_wane,lnlike,likelihood,prior_prob
1,1.35920099914074,0,0.0677690480370075,0,0.19858466910664,0,9,1.16338077140972,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.237287559779361,2.61753172939643,0.236329543966955,0,0.600623451173306,0,1.03371500084177,1.84232832083944,-17711.0313886926,-17325.0199863251,-386.01140236752
101,1.44192999226972,0,0.0506017185701057,0,0.195278566025663,0,9,1.52663423877675,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.255128935263492,2.66979103106074,0.239145352282746,0,0.515353871854022,0,1.00414247792214,1.81242700840812,-12087.8474881389,-11576.7732366129,-511.074251525972
201,1.55236783167347,0,0.0506730985664763,0,0.17870540413307,0,9,1.63879308057949,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.241891428960953,2.65837462352589,0.238515143448846,0,0.443757490295684,0,1.15708860582672,1.79464426941704,-10212.9680662451,-9503.06611824442,-709.901948000716
301,1.60756846951321,0,0.0479759558429942,0,0.156781548624858,0,9,1.84620679332875,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.262159618688747,2.61835014814511,0.23515907562202,0,0.322647876796779,0,1.39006985309534,1.74535578133073,-8638.99785561974,-7903.21318707983,-735.784668539916
401,1.63930456884205,0,0.0366412514215335,0,0.170183769955766,0,9,1.91415226925164,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.27577485955786,2.64342986883596,0.235652736416038,0,0.145312109255,0,1.45956481250469,1.77907412888017,-7643.27722462099,-6746.24388642683,-897.033338194163
501,1.6571339729242,0,0.0230360946175642,0,0.14475701934658,0,9,1.82329066767124,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.25732646540273,2.74803945858032,0.238705195790196,0,0.124958211981924,0,1.21029736956116,1.88730131345801,-7262.90577494589,-6370.3346408048,-892.571134141089
601,1.57451635604724,0,0.0210632517049089,0,0.133033964296337,0,9,1.84210013481788,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.250012321192771,2.74407540304586,0.240641199822373,0,0.125722351409495,0,1.10945412043948,1.92255643049721,-6980.85501736424,-6083.26135531689,-897.593662047347
701,1.62057651236653,0,0.0208287343895063,0,0.126318096155301,0,9,1.70236089645186,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.241069708138239,2.74877188717947,0.241854486538311,0,0.152912697402295,0,1.03021723327693,1.94656618507579,-6716.17143459983,-5782.1694762406,-934.001958359236
801,1.55934562586248,0,0.012580404211767,0,0.112931884364225,0,9,1.49411556206178,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.235251756529324,2.71115814418532,0.240837213639558,0,0.187463526339503,0,0.973534906306304,1.99447586347815,-6443.94635993088,-5519.97954866889,-923.966811261988
901,1.55221033591777,0,0.0122040653973818,0,0.107936088964343,0,9,1.48519545077579,1.3,2.7,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0.224635866659228,2.69812704785727,0.239853884822757,0,0.189297597293975,0,0.940162154380232,2.0767043371452,-6269.73241645304,-5347.91939087535,-921.813025577682
